"","ID","LABEL","sumareafish","fishphiavg"
"1",1,"Australian Tropical Territories",1232895.10278,3.44388701652122
"2",2,"Australian Southern Ocean Territories",892389.725589999,3.42751161804517
"3",3,"New Caledonia",1429227.28729,3.43592764513389
"4",4,"Vanuatu",642600.84031,3.50389094520382
"5",5,"Solomon Islands",1604616.23102,3.42132100247844
"6",6,"Palau",608196.70747,3.41917302537231
"7",7,"Micronesia",3011783.33961999,3.43727086256459
"8",8,"Nauru",310594.3214,3.49436193018792
"9",9,"Marshall Islands",2004162.12524,3.47449512359567
"10",10,"Taiwan",342955.82893,3.44712716316328
"11",11,"Philippines",1831315.3287,3.42812094956203
"12",12,"Australia",6957265.64169999,3.34867918580673
"13",13,"Papua New Guinea",2405182.13298,3.43921702627513
"14",14,"Fiji",1287284.47727,3.4712696219608
"15",15,"Tuvalu",756270.01329,3.41502124345911
"16",16,"South Korea",325427.15205,3.27606186455296
"17",17,"North Korea",113994.91015,3.32205951016101
"18",18,"Cambodia",47959.34022,3.40056807855018
"19",19,"Thailand",306288.12841,3.4019271478181
"20",20,"Comoros",165689.3117,3.50531670369969
"21",21,"French Indian Ocean Territories",1006108.6761,3.49456283348963
"22",22,"Seychelles",1340667.82168,3.46363974057278
"23",23,"Mauritius",1280013.46473,3.48549818792315
"24",24,"British Indian Ocean Territory",642742.31329,3.46480764011783
"25",25,"Maldives",921971.55105,3.42385183914277
"26",26,"Sri Lanka",534004.60894,3.45859868952994
"27",27,"Mozambique",575678.00774,3.50112182155753
"28",28,"Madagascar",1205811.76001,3.45384344094597
"29",29,"Kenya",112630.83117,3.51558817009351
"30",30,"Somalia",836296.56231,3.5137798813373
"31",31,"Eritrea",79333.15676,3.44573910214253
"32",32,"Djibouti",7019.50502,3.42013039402569
"33",33,"Yemen",548463.67147,3.50465813504124
"34",34,"Oman",539551.74702,3.46328797825446
"35",35,"Sudan",66880.91465,3.47346708907477
"36",36,"Saudi Arabia",220764.21884,3.47409305966778
"37",37,"Kuwait",11709.07232,3.53068672879061
"38",38,"Bahrain",7664.86633,3.52471457724227
"39",39,"Pakistan",222853.12852,3.53349733099436
"40",40,"United Arab Emirates",53882.86629,3.50168828386028
"41",41,"Cape Verde",800961.50233,3.38808590468088
"42",42,"Belgium",3439.88931,3.24239386162099
"43",43,"Gibraltar",461.09712,3.30803213389285
"44",44,"Tunisia",101526.07553,3.34984938561291
"45",45,"Morocco",274444.48185,3.2748457970807
"46",46,"Western Sahara",301623.88652,3.28703622017294
"47",47,"Mauritania",156519.7667,3.35299429208874
"48",48,"Gambia",22344.87123,3.52027815586708
"49",49,"Senegal",157689.10201,3.49234879176177
"50",50,"Libya",354512.0755,3.34797898133234
"51",51,"Malta",55608.48733,3.33912528644579
"52",52,"Latvia",27730.45066,3.43513028906374
"53",53,"Estonia",33045.2936,3.39218176350622
"54",54,"Bulgaria",35090.53878,3.20573257324743
"55",55,"Romania",29056.10488,3.22426633698197
"56",56,"Russia",3352184.7953,2.91363755121223
"57",57,"Georgia",23066.20877,3.21358126653353
"58",58,"Ukraine",130452.0602,3.22806599554148
"59",59,"Turkey",254853.96728,3.23904090058604
"60",60,"Syria",10354.59953,3.36071771241162
"61",61,"Lebanon",19294.46926,3.39396501751628
"62",62,"Israel",27395.98059,3.41223823334236
"63",63,"Greece",493973.86863,3.33054641738854
"64",64,"Cyprus",78887.77886,3.36002502814681
"65",65,"Albania",11144.92698,3.3263026839841
"66",66,"Algeria",127318.69568,3.33639209601355
"67",67,"French Southern Ocean Territories",1651118.05023,3.32303295352812
"68",68,"British Southern Ocean Territories",3202780.59552,3.22461074010173
"69",69,"Sierra Leone",160655.66814,3.5071182405674
"70",70,"Liberia",248264.12094,3.46763056500671
"71",71,"Togo",15555.04148,3.50908660242794
"72",72,"Benin",30494.41351,3.50843957365112
"73",73,"Republic of the Congo",40909.27005,3.42988351349212
"74",74,"Namibia",562616.20921,3.31096086421272
"75",75,"South Africa",1543644.8698,3.31049018093708
"76",76,"Sao Tome and Principe",131701.73819,3.40402782647183
"77",77,"Equatorial Guinea",310565.50283,3.41235837121125
"78",78,"Ghana",227366.29124,3.50319013151788
"79",79,"Clipperton Island",434035.60948,3.5204222167753
"80",80,"Bahamas",598002.7933,3.52335180833525
"81",81,"Cuba",366241.23349,3.48653001694361
"82",82,"Haiti",124083.15623,3.53436259789899
"83",83,"Dominican Republic",270755.70489,3.5363607332932
"84",84,"USA Caribbean Territories",212242.65502,3.5265457535989
"85",85,"British Caribbean Territories",906461.92065,3.458435872691
"86",86,"Saint Kitts and Nevis",10266.39724,3.50590979840163
"87",87,"Antigua and Barbuda",108513.26882,3.45582221556654
"88",88,"Saint Lucia",15512.25027,3.5357686263638
"89",89,"Dominica",28771.41234,3.50481497717111
"90",90,"Barbados",187192.33137,3.52643203134328
"91",91,"Grenada",26205.68632,3.51418343410235
"92",92,"Trinidad and Tobago",77783.9403,3.52751708585128
"93",93,"Saint Vincent and the Grenadines",36397.85391,3.53852553798145
"94",94,"Netherlands Caribbean Territories",81463.98436,3.46856385023287
"95",95,"Panama",332542.71897,3.52768635952663
"96",96,"Costa Rica",575953.96738,3.52822560227061
"97",97,"Nicaragua",149663.56691,3.53105747249352
"98",98,"Colombia",801804.22718,3.5126374811218
"99",99,"Honduras",218644.74401,3.54061849167473
"100",100,"El Salvador",94405.26887,3.45415287980626
"101",101,"Mexico",3284009.66486999,3.43742013686932
"102",102,"Guatemala",118528.15854,3.41307908418016
"103",103,"Ecuador",1077806.65839,3.50299808470919
"104",104,"Peru",831252.43927,3.39368718205404
"105",105,"Venezuela",460617.68379,3.46671210652253
"106",106,"French Caribbean Territories",143947.88386,3.48160495676664
"107",107,"Iceland",745550.378539999,3.25164517962312
"108",108,"British Pacific Territories (Pitcairn)",839850.852609999,3.34319342100999
"109",109,"French Polynesia",5055289.79922999,3.45849355204283
"110",110,"Jarvis Island",318703.69234,3.52580517060769
"111",111,"USA Pacific Inhabited Territories",1820641.97832,3.50734424275845
"112",112,"Samoa",132235.31838,3.45965674391478
"113",113,"Tonga",668010.08615,3.4548972788713
"114",114,"USA Pacific Uninhabited Territories",1203119.40694,3.52261577502458
"115",115,"New Zealand",6712726.97589999,3.34238439131159
"116",116,"United States",8046599.72808999,3.34014867205596
"117",117,"Belize",36388.24772,3.53901040366276
"118",118,"Jamaica",246346.3761,3.53537806475993
"119",119,"Guyana",136408.77129,3.52618684501572
"120",120,"Suriname",128758.75089,3.47581937086369
"121",121,"French Guiana",134470.06749,3.48014481954619
"122",122,"Brazil",3656707.13133,3.44673214303012
"123",123,"Argentina",1078377.79005,3.28360832871644
"124",124,"Uruguay",131420.53881,3.25825931791493
"125",125,"Finland",75007.75139,3.30910379490371
"126",126,"Denmark",1429436.0036,2.95503647496999
"127",127,"Germany",55949.94372,3.32305848447262
"128",128,"Netherlands",64031.36938,3.28984815921625
"129",129,"Poland",30538.9513,3.3713170834007
"130",130,"France",333060.57994,3.22276264152932
"131",131,"United Kingdom",784576.83535,3.25444894673255
"132",132,"Ireland",409265.61192,3.21632440598418
"133",133,"Spain",1005657.18517,3.2673047245316
"134",134,"Portugal",1723942.57662,3.26237118590723
"135",135,"Italy",536528.41704,3.32700542899323
"136",136,"Monaco",281.19938,3.20901051226863
"137",137,"Serbia and Montenegro",7491.08162,3.31131661034343
"138",138,"Croatia",55279.257,3.21666847714803
"139",139,"Slovenia",1.74658,3.20224653513961
"140",140,"Lithuania",5761.09413,3.35721498333651
"141",141,"Qatar",31910.0166,3.50539064554077
