Mapping parameters for Huso huso (Beluga)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 37,
Bounding Box (NSWE): ,57,35,17,60

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,70,81,124,180
Temperature (°C),1,10.21,14.91,20.59,23.35
Salinity (psu),1,14.97,15.79,38.72,39.22
Primary Production (mgC·m-3·day-1) ,1,1.12,4.55,45.05,88.3
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,0.53,110.41,314.74,329.07
Distance to Land (km),0,9.75,12,49,97
 

Map data (HSPEC) for predicted occurrences (n = 181): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Huso,huso,37.25,21.75,1302:371:2,0.18
Huso,huso,37.25,23.25,1302:373:1,0.04
Huso,huso,38.75,23.75,1302:383:4,0.08
Huso,huso,39.25,20.25,1302:390:1,0.09
Huso,huso,39.25,23.25,1302:393:1,0.07
Huso,huso,39.75,23.25,1302:393:3,0.12
Huso,huso,37.75,26.25,1302:476:3,0.09
Huso,huso,37.25,27.25,1302:477:1,0.03
Huso,huso,39.75,25.25,1302:495:3,0.01
Huso,huso,36.75,30.75,1303:360:4,0.01
Huso,huso,36.75,31.75,1303:361:4,0.15
Huso,huso,36.25,32.75,1303:362:2,0.01
Huso,huso,36.75,32.25,1303:362:3,0.19
Huso,huso,36.25,33.25,1303:363:1,0.02
Huso,huso,36.25,33.75,1303:363:2,0.01
Huso,huso,36.75,34.75,1303:364:4,0.03
Huso,huso,35.75,35.75,1303:455:4,0.04
Huso,huso,36.25,35.25,1303:465:1,0.02
Huso,huso,36.25,35.75,1303:465:2,0.07
Huso,huso,36.75,35.25,1303:465:3,0.01
Huso,huso,36.75,35.75,1303:465:4,0.10
Huso,huso,40.75,17.25,1401:207:3,0.01
Huso,huso,40.75,18.75,1401:208:4,0.05
Huso,huso,41.25,18.75,1401:218:2,0.10
Huso,huso,40.25,24.25,1402:104:1,0.06
Huso,huso,40.25,25.25,1402:205:1,0.09
Huso,huso,41.75,28.25,1402:218:3,0.19
Huso,huso,41.75,28.75,1402:218:4,0.07
Huso,huso,43.25,29.25,1402:239:1,0.07
Huso,huso,41.75,31.75,1403:111:4,0.01
Huso,huso,41.75,32.75,1403:112:4,0.05
Huso,huso,41.75,33.25,1403:113:3,0.19
Huso,huso,44.25,30.75,1403:140:2,0.17
Huso,huso,44.75,31.25,1403:141:3,0.16
Huso,huso,44.75,34.25,1403:144:3,0.03
Huso,huso,44.75,34.75,1403:144:4,0.02
Huso,huso,41.75,36.25,1403:216:3,0.08
Huso,huso,41.25,39.25,1403:219:1,0.04
Huso,huso,44.75,35.75,1403:245:4,0.08
Huso,huso,44.75,36.25,1403:246:3,0.19
Huso,huso,46.25,30.25,1403:360:1,0.08
Huso,huso,39.75,19.75,1301:499:4,0.23
Huso,huso,37.75,23.75,1302:373:4,0.38
Huso,huso,38.75,20.75,1302:380:4,0.23
Huso,huso,38.25,21.25,1302:381:1,0.36
Huso,huso,37.75,26.75,1302:476:4,0.27
Huso,huso,37.25,27.75,1302:477:2,0.37
Huso,huso,38.25,26.25,1302:486:1,0.23
Huso,huso,38.75,26.25,1302:486:3,0.32
Huso,huso,39.25,25.75,1302:495:2,0.21
Huso,huso,36.75,34.25,1303:364:3,0.27
Huso,huso,41.75,18.75,1401:218:4,0.31
Huso,huso,42.25,18.25,1401:228:1,0.27
Huso,huso,41.25,28.25,1402:218:1,0.22
Huso,huso,42.25,27.75,1402:227:2,0.38
Huso,huso,42.25,28.25,1402:228:1,0.22
Huso,huso,42.75,28.75,1402:228:4,0.20
