Mapping parameters for Umbrina cirrosa (Shi drum)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  27 |  34 |  37 ,
Bounding Box (NSWE): ,50,30,-18,42

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,10,50,100
Temperature (°C),1,4.06,19.89,21.36,22.41
Salinity (psu),1,12.72,22.78,39,39.5
Primary Production,1,263,343,1330,1777
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,0,7,69,152
 

Map data (HSPEC) for predicted occurrences (n = 994): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Umbrina,cirrosa,37.75,9.75,1300:479:4,0.17,0.18,0.95830701200253,1,1,1,1
Umbrina,cirrosa,34.75,10.25,1301:140:3,0.10,0.1,1,1,1,1,1
Umbrina,cirrosa,36.25,10.25,1301:360:1,0.19,0.2,0.96904611497157,1,1,1,1
Umbrina,cirrosa,34.75,25.75,1302:245:4,0.16,0.36,1,0.95999999999999,0.475,1,1
Umbrina,cirrosa,36.75,28.75,1302:468:4,0.12,1,1,0.31999999999999,0.375,1,1
Umbrina,cirrosa,36.75,29.25,1302:469:3,0.10,1,1,0.73999999999999,0.1375,1,1
Umbrina,cirrosa,37.25,28.25,1302:478:1,0.07,1,0.99178774478838,0.31999999999999,0.225,1,1
Umbrina,cirrosa,38.75,25.25,1302:485:3,0.13,0.14,0.9159823120657,1,1,1,1
Umbrina,cirrosa,31.75,33.25,1303:113:3,0.16,1,0.26666666666667,0.81999999999999,0.725,1,1
Umbrina,cirrosa,31.25,34.25,1303:114:1,0.13,1,0.16190476190476,0.81999999999999,1,1,1
Umbrina,cirrosa,31.75,34.25,1303:114:3,0.13,1,0.16190476190476,0.81999999999999,1,1,1
Umbrina,cirrosa,31.75,34.75,1303:114:4,0.13,1,0.16190476190476,0.81999999999999,1,1,1
Umbrina,cirrosa,32.25,30.25,1303:120:1,0.09,0.16,1,1,0.5375,1,1
Umbrina,cirrosa,32.25,31.25,1303:121:1,0.07,0.16,0.87619047619048,0.92,0.5375,1,1
Umbrina,cirrosa,32.25,31.75,1303:121:2,0.13,0.3,0.87619047619048,0.92,0.5375,1,1
Umbrina,cirrosa,36.25,34.75,1303:364:2,0.07,0.28,0.27619047619048,0.95999999999999,1,1,1
Umbrina,cirrosa,42.75,6.25,1400:226:3,0.13,0.16,0.83828174352495,1,1,1,1
Umbrina,cirrosa,49.75,0.25,1400:390:3,0.04,1,0.52116234996841,1,0.082774049217002,1,1
Umbrina,cirrosa,44.75,12.75,1401:142:4,0.11,1,0.85596967782691,1,0.12975391498881,1,1
Umbrina,cirrosa,40.75,18.75,1401:208:4,0.11,0.12,0.92356285533797,1,1,1,1
Umbrina,cirrosa,41.75,18.75,1401:218:4,0.15,0.16,0.90777005685407,1,1,1,1
Umbrina,cirrosa,42.25,16.75,1401:226:2,0.16,0.18,0.89703095388503,1,1,1,1
Umbrina,cirrosa,42.75,18.75,1401:228:4,0.09,0.1,0.89008212255212,1,1,1,1
Umbrina,cirrosa,43.75,16.75,1401:236:4,0.09,0.1,0.89071383449147,1,1,1,1
Umbrina,cirrosa,44.25,15.75,1401:245:2,0.09,0.1,0.86291850915982,1,1,1,1
Umbrina,cirrosa,44.75,15.25,1401:245:3,0.09,0.1,0.86291850915982,1,1,1,1
Umbrina,cirrosa,45.75,12.25,1401:352:3,0.08,0.1,0.84396715097915,1,1,1,1
Umbrina,cirrosa,41.75,29.25,1402:219:3,0.03,0.08,0.69993682880606,0.54771371769384,1,1,1
Umbrina,cirrosa,42.25,27.25,1402:227:1,0.02,0.1,0.69298799747315,0.53479125248509,0.44519015659955,1,1
Umbrina,cirrosa,44.75,28.75,1402:248:4,0.14,1,0.6424510423247,0.48210735586481,0.45413870246085,1,1
Umbrina,cirrosa,44.25,29.25,1402:249:1,0.09,0.84,0.63613392293114,0.48210735586481,0.34228187919463,1,1
Umbrina,cirrosa,41.75,31.25,1403:111:3,0.05,0.12,0.69867340492735,0.56063618290258,1,1,1
Umbrina,cirrosa,44.25,30.75,1403:140:2,0.10,0.34,0.63487049905243,0.46819085487078,1,1,1
Umbrina,cirrosa,44.75,30.25,1403:140:3,0.19,1,0.63487049905243,0.46819085487078,0.6420581655481,1,1
Umbrina,cirrosa,44.75,31.25,1403:141:3,0.14,0.44,0.63739734680985,0.48508946322068,1,1,1
Umbrina,cirrosa,45.25,30.75,1403:350:2,0.18,1,0.61212886923563,0.37375745526839,0.76510067114094,1,1
Umbrina,cirrosa,45.75,30.25,1403:350:3,0.01,1,0.61212886923563,0.37375745526839,0.064876957494407,1,1
Umbrina,cirrosa,46.25,31.25,1403:361:1,0.06,1,0.59633607075174,0.40258449304175,0.24384787472036,1,1
Umbrina,cirrosa,45.75,37.75,1403:457:4,0.16,1,0.64118761844599,0.50099403578529,0.50559284116331,1,1
Umbrina,cirrosa,46.75,35.25,1403:465:3,0.06,0.2,0.60328490208465,0.51391650099404,1,1,1
Umbrina,cirrosa,46.25,37.25,1403:467:1,0.06,1,0.62097283638661,0.50099403578529,0.17897091722595,1,1
Umbrina,cirrosa,46.75,38.75,1403:468:4,0.15,1,0.62349968414403,0.50099403578529,0.46979865771812,1,1
Umbrina,cirrosa,47.25,37.25,1403:477:1,0.01,0.4,0.60202147820594,0.50099403578529,0.082774049217002,1,1
Umbrina,cirrosa,47.25,39.25,1403:479:1,0.08,1,0.5811749842072,0.50099403578529,0.2751677852349,1,1
Umbrina,cirrosa,42.25,41.25,1404:121:1,0.01,0.02,0.78963992419457,0.51192842942346,1,1,1
Umbrina,cirrosa,43.25,41.25,1404:131:1,0.08,0.2,0.76563487049905,0.52186878727634,1,1,1
Umbrina,cirrosa,33.25,-9.25,7300:239:1,0.14,0.14,0.98799747315224,1,1,1,1
Umbrina,cirrosa,35.75,-3.25,7300:353:3,0.11,0.12,0.91850915982312,1,1,1,1
Umbrina,cirrosa,37.75,-0.25,7300:370:3,0.15,0.16,0.94756790903348,1,1,1,1
Umbrina,cirrosa,39.75,-9.75,7300:499:4,0.10,0.12,0.82691092861655,1,1,1,1
Umbrina,cirrosa,31.75,-10.25,7301:110:3,0.04,0.04,0.96715097915351,1,1,1,1
Umbrina,cirrosa,44.25,-1.75,7400:141:2,0.18,0.24,0.75868603916614,1,1,1,1
Umbrina,cirrosa,44.25,-7.25,7400:247:1,0.18,0.26,0.71067593177511,1,1,1,1
Umbrina,cirrosa,45.75,-0.75,7400:350:4,0.15,0.5,0.726468730259,1,0.41610738255034,1,1
Umbrina,cirrosa,46.75,-2.75,7400:362:4,0.08,1,0.68603916614024,1,0.11185682326622,1,1
Umbrina,cirrosa,46.75,-4.25,7400:364:3,0.19,0.28,0.67593177511055,1,1,1,1
Umbrina,cirrosa,47.25,-3.75,7400:373:2,0.14,0.32,0.62665824384081,1,0.70693512304251,1,1
Umbrina,cirrosa,47.25,-4.25,7400:374:1,0.04,0.06,0.62855337965888,1,1,1,1
Umbrina,cirrosa,47.25,-5.25,7400:475:1,0.15,0.24,0.62918509159823,1,1,1,1
Umbrina,cirrosa,47.75,-6.25,7400:476:3,0.10,0.16,0.62981680353759,1,1,1,1
Umbrina,cirrosa,48.75,-7.25,7400:487:3,0.11,0.18,0.59759949463045,1,1,1,1
Umbrina,cirrosa,48.75,-7.75,7400:487:4,0.11,0.18,0.59759949463045,1,1,1,1
Umbrina,cirrosa,49.25,-5.25,7400:495:1,0.08,0.14,0.55401137081491,1,1,1,1
Umbrina,cirrosa,49.25,-7.75,7400:497:2,0.01,0.02,0.56601389766267,1,1,1,1
Umbrina,cirrosa,49.75,-7.25,7400:497:3,0.18,0.32,0.56601389766267,1,1,1,1
Umbrina,cirrosa,49.25,-8.25,7400:498:1,0.15,0.26,0.57612128869236,1,1,1,1
Umbrina,cirrosa,49.25,-9.25,7400:499:1,0.01,0.02,0.5811749842072,1,1,1,1
Umbrina,cirrosa,49.25,-9.75,7400:499:2,0.19,0.32,0.5811749842072,1,1,1,1
Umbrina,cirrosa,49.75,-9.75,7400:499:4,0.08,0.14,0.5811749842072,1,1,1,1
Umbrina,cirrosa,38.25,0.25,1300:380:1,0.38,0.4,0.95325331648768,1,1,1,1
Umbrina,cirrosa,34.25,12.75,1301:142:2,0.38,0.38,1,1,1,1,1
Umbrina,cirrosa,30.75,19.25,1301:209:3,0.24,0.24,0.98095238095238,1,1,1,1
Umbrina,cirrosa,32.75,15.25,1301:225:3,0.34,0.36,1,1,0.95,1,1
Umbrina,cirrosa,35.25,10.75,1301:350:2,0.20,0.2,1,1,1,1,1
Umbrina,cirrosa,36.75,13.25,1301:363:3,0.36,0.36,1,1,1,1,1
Umbrina,cirrosa,36.25,15.25,1301:465:1,0.32,0.32,1,1,1,1,1
Umbrina,cirrosa,31.75,27.25,1302:217:3,0.26,0.48,0.98095238095238,1,0.5625,1,1
Umbrina,cirrosa,35.75,26.75,1302:456:4,0.29,0.32,0.98926089703095,0.92,1,1,1
Umbrina,cirrosa,36.25,27.25,1302:467:1,0.32,1,0.98547062539482,0.31999999999999,1,1,1
Umbrina,cirrosa,36.25,27.75,1302:467:2,0.32,1,0.98547062539482,0.31999999999999,1,1,1
Umbrina,cirrosa,36.75,27.25,1302:467:3,0.24,1,0.98547062539482,0.31999999999999,0.775,1,1
Umbrina,cirrosa,36.75,27.75,1302:467:4,0.32,1,0.98547062539482,0.31999999999999,1,1,1
Umbrina,cirrosa,36.25,28.25,1302:468:1,0.32,1,1,0.31999999999999,1,1,1
Umbrina,cirrosa,36.75,28.25,1302:468:3,0.20,1,1,0.31999999999999,0.625,1,1
Umbrina,cirrosa,31.75,32.75,1303:112:4,0.33,1,0.48571428571429,1,0.675,1,1
Umbrina,cirrosa,31.25,33.25,1303:113:1,0.27,1,0.26666666666667,1,1,1,1
Umbrina,cirrosa,31.25,33.75,1303:113:2,0.22,1,0.26666666666667,0.81999999999999,1,1,1
