Mapping parameters for Chanos chanos (Milkfish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  47 |  51 |  57 |  61 |  71 |  77 |  81 |  87 ,
Bounding Box (NSWE): ,46,-52,19,-77

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,4,15,30
Temperature (°C),1,13.27,21.09,29,33.2
Salinity (psu),1,25.97,32.22,35.73,38.86
Primary Production (mgC·m-3·day-1) ,1,0.13,1.39,25.98,97.58
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,1.32,92.35,213.27,291.59
Distance to Land (km),0,1,7,106,780
 

Map data (HSPEC) for predicted occurrences (n = 5678): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Chanos,chanos,36.25,-121.25,7312:361:1,0.02
Chanos,chanos,35.75,-121.25,7312:351:3,0.03
Chanos,chanos,35.25,-120.75,7312:350:2,0.07
Chanos,chanos,34.75,-120.75,7312:140:4,0.03
Chanos,chanos,34.75,-120.25,7312:140:3,0.12
Chanos,chanos,34.25,-120.25,7312:140:1,0.14
Chanos,chanos,25.25,-172.25,7217:352:1,0.15
Chanos,chanos,19.25,-105.25,7110:495:1,0.13
Chanos,chanos,9.25,-84.75,7008:394:2,0.18
Chanos,chanos,-43.25,-177.25,5417:237:1,0.06
Chanos,chanos,-43.25,-176.75,5417:236:2,0.05
Chanos,chanos,-21.25,-159.75,5215:219:2,0.09
Chanos,chanos,-21.75,-157.75,5215:217:4,0.07
Chanos,chanos,-20.25,-157.25,5215:207:1,0.11
Chanos,chanos,-22.75,-152.75,5215:122:4,0.06
Chanos,chanos,-22.25,-151.25,5215:121:1,0.10
Chanos,chanos,-21.75,-154.75,5215:114:4,0.08
Chanos,chanos,-27.75,-144.25,5214:374:3,0.02
Chanos,chanos,-27.75,-143.25,5214:373:3,0.01
Chanos,chanos,-24.75,-145.75,5214:245:4,0.06
Chanos,chanos,-23.25,-149.25,5214:239:1,0.07
Chanos,chanos,-23.75,-147.75,5214:237:4,0.07
Chanos,chanos,-21.75,-140.75,5214:110:4,0.12
Chanos,chanos,-25.25,-130.25,5213:350:1,0.01
Chanos,chanos,-22.25,-138.75,5213:228:2,0.11
Chanos,chanos,-21.75,-138.75,5213:218:4,0.11
Chanos,chanos,-21.75,-136.25,5213:216:3,0.09
Chanos,chanos,-21.25,-136.75,5213:216:2,0.12
Chanos,chanos,-21.25,-136.25,5213:216:1,0.08
Chanos,chanos,-21.75,-135.75,5213:215:4,0.07
Chanos,chanos,-21.75,-135.25,5213:215:3,0.05
