Mapping parameters for Diplodus sargus (White seabream)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 27 |  34 |  37 |  47 |  51,
Bounding Box (NSWE): ,48,-36,-18,42

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,0,50,50
Temperature (°C),1,13.76,16.82,22.66,27.21
Salinity (psu),1,16.33,34.71,38.71,39.25
Primary Production (mgC·m-3·day-1) ,1,0.08,0.48,38.27,139.39
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,37.5,183.67,250.05,309.22
Distance to Land (km),0,0,5,79,594
 

Map data (HSPEC) for predicted occurrences (n = 1282): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
Diplodus,sargus,41.25,38.25,1403:218:1,0.14
Diplodus,sargus,41.25,37.75,1403:217:2,0.14
Diplodus,sargus,41.25,37.25,1403:217:1,0.13
Diplodus,sargus,41.75,36.25,1403:216:3,0.12
Diplodus,sargus,41.25,36.75,1403:216:2,0.18
Diplodus,sargus,41.75,35.75,1403:215:4,0.12
Diplodus,sargus,41.75,35.25,1403:215:3,0.11
Diplodus,sargus,44.75,34.75,1403:144:4,0.10
Diplodus,sargus,44.75,34.25,1403:144:3,0.09
Diplodus,sargus,44.25,34.25,1403:144:1,0.11
Diplodus,sargus,44.75,33.75,1403:143:4,0.09
Diplodus,sargus,44.75,33.25,1403:143:3,0.10
Diplodus,sargus,44.25,33.75,1403:143:2,0.11
Diplodus,sargus,44.25,33.25,1403:143:1,0.11
Diplodus,sargus,44.75,30.75,1403:140:4,0.07
Diplodus,sargus,44.75,30.25,1403:140:3,0.03
Diplodus,sargus,42.25,34.75,1403:124:2,0.11
Diplodus,sargus,42.25,34.25,1403:124:1,0.11
Diplodus,sargus,42.25,33.75,1403:123:2,0.11
Diplodus,sargus,42.25,33.25,1403:123:1,0.11
Diplodus,sargus,41.75,34.75,1403:114:4,0.15
Diplodus,sargus,41.75,34.25,1403:114:3,0.16
Diplodus,sargus,41.75,33.25,1403:113:3,0.16
Diplodus,sargus,41.75,32.75,1403:112:4,0.15
Diplodus,sargus,41.75,32.25,1403:112:3,0.12
Diplodus,sargus,41.75,31.75,1403:111:4,0.12
Diplodus,sargus,41.25,31.75,1403:111:2,0.19
Diplodus,sargus,41.25,31.25,1403:111:1,0.12
Diplodus,sargus,41.25,30.75,1403:110:2,0.12
Diplodus,sargus,41.25,30.25,1403:110:1,0.12
Diplodus,sargus,44.25,29.75,1402:249:2,0.03
Diplodus,sargus,43.75,29.75,1402:239:4,0.07
Diplodus,sargus,43.75,28.75,1402:238:4,0.02
Diplodus,sargus,43.25,28.75,1402:238:2,0.06
Diplodus,sargus,43.25,28.25,1402:238:1,0.05
Diplodus,sargus,43.25,27.75,1402:237:2,0.05
Diplodus,sargus,42.75,28.25,1402:228:3,0.07
Diplodus,sargus,42.25,28.25,1402:228:1,0.08
Diplodus,sargus,42.75,27.75,1402:227:4,0.06
Diplodus,sargus,42.25,27.75,1402:227:2,0.07
Diplodus,sargus,41.25,29.75,1402:219:2,0.11
Diplodus,sargus,41.25,29.25,1402:219:1,0.12
Diplodus,sargus,41.75,28.25,1402:218:3,0.08
Diplodus,sargus,41.25,28.75,1402:218:2,0.16
Diplodus,sargus,36.25,34.25,1303:364:1,0.12
Diplodus,sargus,36.25,33.75,1303:363:2,0.11
Diplodus,sargus,36.25,32.25,1303:362:1,0.05
Diplodus,sargus,36.75,31.25,1303:361:3,0.06
Diplodus,sargus,36.75,30.75,1303:360:4,0.08
Diplodus,sargus,36.25,30.75,1303:360:2,0.03
Diplodus,sargus,36.25,30.25,1303:360:1,0.02
Diplodus,sargus,35.75,34.75,1303:354:4,0.10
Diplodus,sargus,35.75,34.25,1303:354:3,0.08
Diplodus,sargus,35.25,34.25,1303:354:1,0.06
Diplodus,sargus,35.25,33.75,1303:353:2,0.07
Diplodus,sargus,35.25,33.25,1303:353:1,0.06
Diplodus,sargus,34.75,34.25,1303:144:3,0.10
Diplodus,sargus,34.75,33.75,1303:143:4,0.07
Diplodus,sargus,34.75,33.25,1303:143:3,0.09
Diplodus,sargus,34.75,32.75,1303:142:4,0.05
Diplodus,sargus,34.75,32.25,1303:142:3,0.05
Diplodus,sargus,36.25,29.75,1302:469:2,0.02
Diplodus,sargus,36.25,29.25,1302:469:1,0.05
Diplodus,sargus,36.75,28.75,1302:468:4,0.06
Diplodus,sargus,36.75,28.25,1302:468:3,0.03
Diplodus,sargus,36.25,28.25,1302:468:1,0.03
Diplodus,sargus,36.75,27.75,1302:467:4,0.05
Diplodus,sargus,36.75,27.25,1302:467:3,0.12
Diplodus,sargus,36.25,27.75,1302:467:2,0.10
Diplodus,sargus,35.75,27.75,1302:457:4,0.09
Diplodus,sargus,27.75,35.25,1203:475:3,0.18
Diplodus,sargus,27.25,35.75,1203:475:2,0.15
Diplodus,sargus,26.75,36.25,1203:466:3,0.11
Diplodus,sargus,26.25,36.75,1203:466:2,0.07
Diplodus,sargus,26.25,36.25,1203:466:1,0.07
Diplodus,sargus,26.75,35.75,1203:465:4,0.12
Diplodus,sargus,25.75,37.25,1203:457:3,0.03
Diplodus,sargus,25.75,36.75,1203:456:4,0.03
Diplodus,sargus,25.75,36.25,1203:456:3,0.04
Diplodus,sargus,25.25,35.25,1203:455:1,0.18
Diplodus,sargus,24.75,35.25,1203:245:3,0.17
Diplodus,sargus,24.25,35.75,1203:245:2,0.07
Diplodus,sargus,24.25,35.25,1203:245:1,0.10
Diplodus,sargus,23.75,35.75,1203:235:4,0.01
Diplodus,sargus,23.75,35.25,1203:235:3,0.04
Diplodus,sargus,24.75,34.75,1203:144:4,0.17
Diplodus,sargus,5.75,0.75,1000:350:4,0.02
Diplodus,sargus,5.75,0.25,1000:350:3,0.06
Diplodus,sargus,46.75,-4.75,7400:364:4,0.39
Diplodus,sargus,46.75,-2.75,7400:362:4,0.35
Diplodus,sargus,46.75,-2.25,7400:362:3,0.21
Diplodus,sargus,46.25,-1.75,7400:361:2,0.33
