Mapping parameters for Anadara tuberculosa (pustulose ark)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  67 |  77  |  77 |  87 ,
Bounding Box (NSWE): ,27,-4,-114,-77

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,0,15,20
Temperature (°C),1,22.39,24.74,29,33.2
Salinity (psu),1,26.7,30.2,33.71,36.72
Primary Production (mgC·m-3·day-1) ,1,1.6,7.27,44.64,77.65
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,63.72,85.85,213.72,332.07
Distance to Land (km),0,2,8,26,50
 

Map data (HSPEC) for predicted occurrences (n = 215): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Anadara,tuberculosa,-2.75,-79.75,5007:229:4,0.19
Anadara,tuberculosa,-3.25,-79.75,5007:239:2,0.11
Anadara,tuberculosa,-2.75,-80.25,5008:120:3,0.10
Anadara,tuberculosa,-2.75,-80.75,5008:120:4,0.14
Anadara,tuberculosa,-3.75,-80.75,5008:130:4,0.10
Anadara,tuberculosa,-0.25,-91.75,5009:101:2,0.09
Anadara,tuberculosa,23.75,-109.25,7210:239:3,0.01
Anadara,tuberculosa,23.75,-109.75,7210:239:4,0.01
Anadara,tuberculosa,24.25,-109.75,7210:249:2,0.02
Anadara,tuberculosa,26.25,-109.75,7210:469:2,0.19
Anadara,tuberculosa,24.25,-110.25,7211:140:1,0.01
Anadara,tuberculosa,24.25,-110.75,7211:140:2,0.01
Anadara,tuberculosa,24.75,-110.25,7211:140:3,0.02
Anadara,tuberculosa,24.75,-110.75,7211:140:4,0.02
Anadara,tuberculosa,26.75,-110.25,7211:360:3,0.14
Anadara,tuberculosa,26.75,-111.75,7211:361:4,0.09
Anadara,tuberculosa,-2.25,-79.75,5007:229:2,0.31
Anadara,tuberculosa,-2.25,-80.25,5008:120:1,0.30
Anadara,tuberculosa,-3.25,-80.75,5008:130:2,0.35
Anadara,tuberculosa,-0.25,-91.25,5009:101:1,0.38
Anadara,tuberculosa,-0.75,-91.25,5009:101:3,0.26
Anadara,tuberculosa,-1.25,-90.75,5009:110:2,0.32
Anadara,tuberculosa,-1.25,-91.25,5009:111:1,0.32
Anadara,tuberculosa,21.75,-106.75,7210:216:4,0.27
Anadara,tuberculosa,25.25,-109.25,7210:459:1,0.34
Anadara,tuberculosa,26.75,-109.75,7210:469:4,0.39
Anadara,tuberculosa,-2.25,-80.75,5008:120:2,0.49
Anadara,tuberculosa,-2.25,-81.25,5008:121:1,0.49
Anadara,tuberculosa,-0.75,-89.25,5008:209:3,0.55
Anadara,tuberculosa,-0.75,-89.75,5008:209:4,0.51
Anadara,tuberculosa,-1.25,-89.75,5008:219:2,0.46
Anadara,tuberculosa,-0.25,-90.75,5009:100:2,0.57
Anadara,tuberculosa,-0.75,-90.25,5009:100:3,0.47
Anadara,tuberculosa,-0.75,-90.75,5009:100:4,0.42
Anadara,tuberculosa,-1.25,-90.25,5009:110:1,0.43
Anadara,tuberculosa,0.25,-91.75,7009:101:2,0.49
Anadara,tuberculosa,21.25,-106.25,7210:216:1,0.51
Anadara,tuberculosa,23.25,-106.75,7210:236:2,0.45
Anadara,tuberculosa,25.75,-109.25,7210:459:3,0.51
Anadara,tuberculosa,26.25,-109.25,7210:469:1,0.51
Anadara,tuberculosa,26.75,-109.25,7210:469:3,0.44
Anadara,tuberculosa,-1.75,-80.75,5008:110:4,0.77
Anadara,tuberculosa,-1.75,-81.25,5008:111:3,0.75
Anadara,tuberculosa,-0.25,-90.25,5009:100:1,0.63
Anadara,tuberculosa,0.25,-91.25,7009:101:1,0.67
Anadara,tuberculosa,10.75,-85.75,7108:205:4,0.64
Anadara,tuberculosa,13.75,-90.25,7109:130:3,0.75
Anadara,tuberculosa,25.75,-108.75,7210:458:4,0.65
Anadara,tuberculosa,-0.25,-80.25,5008:100:1,1.00
Anadara,tuberculosa,-0.25,-80.75,5008:100:2,1.00
Anadara,tuberculosa,-0.75,-80.25,5008:100:3,0.88
Anadara,tuberculosa,-0.75,-80.75,5008:100:4,1.00
Anadara,tuberculosa,-1.25,-80.75,5008:110:2,1.00
Anadara,tuberculosa,-1.25,-81.25,5008:111:1,0.95
Anadara,tuberculosa,0.25,-79.75,7007:209:2,0.93
Anadara,tuberculosa,0.75,-79.75,7007:209:4,1.00
