Mapping parameters for Ostrea chilensis (Chilean flat oyster)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  41 |  77 |  81 |  87 ,
Bounding Box (NSWE): ,-34,-47,166,-72

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,66,247,550
Temperature (°C),1,8.07,10.94,17.85,20.6
Salinity (psu),1,30,31,35.54,36.25
Primary Production,1,101,500,1083,2647
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,0,3,111,277
 

Map data (HSPEC) for predicted occurrences (n = 440): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Ostrea,chilensis,-37.75,169.25,3316:479:3,0.16,0.21452145214521,1,1,0.734335839599,1,1
Ostrea,chilensis,-38.75,167.75,3316:487:4,0.18,0.25412541254125,1,1,0.68922305764411,1,1
Ostrea,chilensis,-38.25,169.75,3316:489:2,0.15,0.2046204620462,1,1,0.71177944862155,1,1
Ostrea,chilensis,-38.75,169.25,3316:489:3,0.14,0.22772277227723,1,1,0.63659147869674,1,1
Ostrea,chilensis,-39.25,168.25,3316:498:1,0.12,0.17821782178218,1,1,0.69674185463659,1,1
Ostrea,chilensis,-39.75,168.75,3316:498:4,0.04,0.052805280528053,1,1,0.73934837092732,1,1
Ostrea,chilensis,-39.25,169.25,3316:499:1,0.14,0.21782178217822,1,1,0.65664160401003,1,1
Ostrea,chilensis,-39.25,169.75,3316:499:2,0.08,0.11551155115512,1,1,0.68170426065163,1,1
Ostrea,chilensis,-39.75,169.25,3316:499:3,0.11,0.15181518151815,1,1,0.73684210526316,1,1
Ostrea,chilensis,-34.25,171.25,3317:141:1,0.03,0.03960396039604,0.91272727272727,0.88732394366197,0.83709273182957,1,1
Ostrea,chilensis,-35.25,173.75,3317:353:2,0.02,0.03030303030303,0.95272727272727,0.84507042253521,0.93734335839599,1,1
Ostrea,chilensis,-35.75,174.25,3317:354:3,0.17,0.24242424242424,0.90181818181818,1,0.79197994987469,1,1
Ostrea,chilensis,-38.75,170.25,3317:380:3,0.04,0.042904290429043,1,1,0.84210526315789,1,1
Ostrea,chilensis,-39.25,173.25,3317:393:1,0.08,1,1,1,0.080200501253133,1,1
Ostrea,chilensis,-39.25,173.75,3317:393:2,0.15,1,1,1,0.14786967418546,1,1
Ostrea,chilensis,-39.75,173.75,3317:393:4,0.17,1,1,1,0.17042606516291,1,1
Ostrea,chilensis,-37.75,175.75,3317:475:4,0.02,0.015151515151515,1,1,1,1,1
Ostrea,chilensis,-45.75,167.25,3416:457:3,0.01,0.015151515151515,1,1,0.93984962406015,1,1
Ostrea,chilensis,-40.25,173.75,3417:103:2,0.10,1,1,1,0.10275689223058,1,1
Ostrea,chilensis,-40.75,173.75,3417:103:4,0.15,1,1,1,0.15037593984962,1,1
Ostrea,chilensis,-41.75,170.25,3417:110:3,0.06,0.066006600660066,1,1,0.94235588972431,1,1
Ostrea,chilensis,-43.25,170.75,3417:130:2,0.02,0.015151515151515,1,1,1,1,1
Ostrea,chilensis,-41.25,176.75,3417:216:2,0.16,0.15841584158416,1,1,1,1,1
Ostrea,chilensis,-44.25,176.75,3417:246:2,0.04,0.042904290429043,1,1,1,1,1
Ostrea,chilensis,-44.25,177.25,3417:247:1,0.17,0.17161716171617,1,1,1,1,1
