Mapping parameters for Argyrosomus regius (Meagre)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  27 |  34 |  37 |  51 ,
Bounding Box (NSWE): ,65,-6,-23,36

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,15,47,148,300
Temperature (°C),1,5.66,12.66,27.63,31.83
Salinity (psu),1,5.21,27.97,38.54,39.93
Primary Production (mgC·m-3·day-1) ,1,0.08,0.75,39.82,139.39
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0.02
Dissolved Bottom Oxygen (mmol·m-3),0,0.1,147.9,271.81,408.48
Distance to Land (km),0,0,10,200,331
 

Map data (HSPEC) for predicted occurrences (n = 2498): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Argyrosomus,regius,64.75,-22.25,7602:142:3,0.12
Argyrosomus,regius,64.25,-21.75,7602:141:2,0.17
Argyrosomus,regius,64.75,-14.25,7601:144:3,0.07
Argyrosomus,regius,64.75,-11.75,7601:141:4,0.02
Argyrosomus,regius,63.75,-11.25,7601:131:3,0.04
Argyrosomus,regius,60.25,-6.25,7600:206:1,0.02
Argyrosomus,regius,60.75,-5.75,7600:205:4,0.14
Argyrosomus,regius,62.25,-4.25,7600:124:1,0.12
Argyrosomus,regius,61.25,-4.75,7600:114:2,0.03
Argyrosomus,regius,61.25,-2.25,7600:112:1,0.01
Argyrosomus,regius,56.25,-16.25,7501:466:1,0.12
Argyrosomus,regius,54.25,-11.75,7501:141:2,0.09
Argyrosomus,regius,53.75,-14.25,7501:134:3,0.19
Argyrosomus,regius,53.75,-12.25,7501:132:3,0.04
Argyrosomus,regius,50.25,-11.25,7501:101:1,0.07
Argyrosomus,regius,55.75,-3.25,7500:353:3,0.10
Argyrosomus,regius,48.75,-3.25,7400:383:3,0.06
Argyrosomus,regius,47.25,-2.25,7400:372:1,0.17
Argyrosomus,regius,36.75,-14.25,7301:364:3,0.16
Argyrosomus,regius,33.75,-14.25,7301:134:3,0.15
Argyrosomus,regius,30.75,-13.25,7301:103:3,0.03
Argyrosomus,regius,31.75,-9.25,7300:219:3,0.19
Argyrosomus,regius,29.75,-13.25,7201:393:3,0.04
Argyrosomus,regius,15.75,-16.25,7101:456:3,0.03
Argyrosomus,regius,10.25,-17.25,7101:207:1,0.05
Argyrosomus,regius,9.75,-13.25,7001:393:3,0.19
Argyrosomus,regius,5.25,-2.75,7000:352:2,0.06
Argyrosomus,regius,-5.25,11.25,3001:351:1,0.10
Argyrosomus,regius,64.25,7.25,1600:247:1,0.17
Argyrosomus,regius,64.75,6.25,1600:246:3,0.14
Argyrosomus,regius,64.25,6.75,1600:246:2,0.07
Argyrosomus,regius,63.75,5.75,1600:235:4,0.18
Argyrosomus,regius,62.25,3.25,1600:123:1,0.03
Argyrosomus,regius,62.25,1.25,1600:121:1,0.18
Argyrosomus,regius,61.25,3.25,1600:113:1,0.02
Argyrosomus,regius,60.25,4.25,1600:104:1,0.12
Argyrosomus,regius,60.75,3.75,1600:103:4,0.05
Argyrosomus,regius,60.25,3.75,1600:103:2,0.12
Argyrosomus,regius,59.25,22.25,1502:392:1,0.01
Argyrosomus,regius,59.25,21.75,1502:391:2,0.01
Argyrosomus,regius,59.25,21.25,1502:391:1,0.01
