Mapping parameters for Caranx hippos (Crevalle jack)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  1 |  21 |  27 |  31 |  34 |  37 |  41 |  47 ,
Bounding Box (NSWE): ,45,-35,-98,28

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,1,200,350
Temperature (°C),1,8.72,19.5,28.08,32.28
Salinity (psu),1,17.86,29.02,36.24,40.28
Primary Production (mgC·m-3·day-1) ,1,0.08,0.6,32.95,139.39
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0.02
Dissolved Bottom Oxygen (mmol·m-3),0,41.08,168.68,258.34,309.91
Distance to Land (km),0,0,7,252,996
 

Map data (HSPEC) for predicted occurrences (n = 3312): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Caranx,hippos,43.75,-70.25,7407:130:3,0.15
Caranx,hippos,43.25,-70.75,7407:130:2,0.14
Caranx,hippos,41.25,-73.25,7407:113:1,0.18
Caranx,hippos,40.75,-74.25,7407:104:3,0.06
Caranx,hippos,44.25,-69.75,7406:249:2,0.04
Caranx,hippos,44.25,-69.25,7406:249:1,0.04
Caranx,hippos,44.25,-68.75,7406:248:2,0.03
Caranx,hippos,44.25,-68.25,7406:248:1,0.01
Caranx,hippos,44.25,-67.75,7406:247:2,0.02
Caranx,hippos,44.25,-67.25,7406:247:1,0.03
Caranx,hippos,44.75,-66.25,7406:246:3,0.01
Caranx,hippos,44.25,-66.75,7406:246:2,0.01
Caranx,hippos,43.75,-69.75,7406:239:4,0.13
Caranx,hippos,43.75,-69.25,7406:239:3,0.11
Caranx,hippos,43.75,-68.75,7406:238:4,0.09
Caranx,hippos,43.75,-68.25,7406:238:3,0.10
Caranx,hippos,43.25,-68.75,7406:238:2,0.17
Caranx,hippos,43.25,-68.25,7406:238:1,0.17
Caranx,hippos,43.75,-67.75,7406:237:4,0.11
Caranx,hippos,43.75,-67.25,7406:237:3,0.09
Caranx,hippos,43.25,-67.75,7406:237:2,0.15
Caranx,hippos,43.25,-67.25,7406:237:1,0.11
Caranx,hippos,43.75,-66.75,7406:236:4,0.03
Caranx,hippos,43.25,-66.75,7406:236:2,0.05
Caranx,hippos,43.75,-65.25,7406:235:3,0.03
Caranx,hippos,43.25,-65.75,7406:235:2,0.01
Caranx,hippos,43.25,-65.25,7406:235:1,0.04
Caranx,hippos,42.75,-67.75,7406:227:4,0.19
Caranx,hippos,42.75,-67.25,7406:227:3,0.15
Caranx,hippos,42.75,-66.75,7406:226:4,0.11
Caranx,hippos,42.75,-66.25,7406:226:3,0.07
Caranx,hippos,42.25,-66.75,7406:226:2,0.17
Caranx,hippos,42.25,-66.25,7406:226:1,0.15
Caranx,hippos,42.75,-65.75,7406:225:4,0.06
Caranx,hippos,42.75,-65.25,7406:225:3,0.08
Caranx,hippos,42.25,-65.75,7406:225:2,0.16
Caranx,hippos,44.25,-64.75,7406:144:2,0.01
Caranx,hippos,44.25,-64.25,7406:144:1,0.02
Caranx,hippos,44.25,-63.75,7406:143:2,0.03
Caranx,hippos,44.25,-63.25,7406:143:1,0.04
Caranx,hippos,44.75,-62.75,7406:142:4,0.01
Caranx,hippos,44.75,-62.25,7406:142:3,0.01
Caranx,hippos,44.25,-62.75,7406:142:2,0.07
Caranx,hippos,44.25,-62.25,7406:142:1,0.08
Caranx,hippos,44.75,-61.75,7406:141:4,0.01
Caranx,hippos,44.75,-61.25,7406:141:3,0.01
Caranx,hippos,44.25,-61.75,7406:141:2,0.09
Caranx,hippos,44.25,-61.25,7406:141:1,0.08
Caranx,hippos,44.25,-60.75,7406:140:2,0.05
Caranx,hippos,44.25,-60.25,7406:140:1,0.03
Caranx,hippos,43.75,-64.75,7406:134:4,0.04
Caranx,hippos,43.75,-64.25,7406:134:3,0.05
Caranx,hippos,43.25,-64.75,7406:134:2,0.06
Caranx,hippos,43.25,-64.25,7406:134:1,0.07
Caranx,hippos,43.75,-63.75,7406:133:4,0.07
Caranx,hippos,43.75,-63.25,7406:133:3,0.10
Caranx,hippos,43.25,-63.75,7406:133:2,0.10
Caranx,hippos,43.25,-63.25,7406:133:1,0.14
Caranx,hippos,43.75,-62.75,7406:132:4,0.13
Caranx,hippos,43.75,-62.25,7406:132:3,0.15
Caranx,hippos,43.25,-62.75,7406:132:2,0.18
Caranx,hippos,43.25,-62.25,7406:132:1,0.19
Caranx,hippos,43.75,-61.75,7406:131:4,0.14
Caranx,hippos,43.75,-61.25,7406:131:3,0.12
Caranx,hippos,43.25,-61.75,7406:131:2,0.18
Caranx,hippos,43.25,-61.25,7406:131:1,0.18
Caranx,hippos,43.75,-60.75,7406:130:4,0.10
Caranx,hippos,43.75,-60.25,7406:130:3,0.09
Caranx,hippos,43.25,-60.75,7406:130:2,0.19
Caranx,hippos,42.75,-64.75,7406:124:4,0.12
Caranx,hippos,42.75,-64.25,7406:124:3,0.17
Caranx,hippos,44.25,-59.75,7405:249:2,0.03
Caranx,hippos,44.25,-59.25,7405:249:1,0.03
Caranx,hippos,44.25,-58.75,7405:248:2,0.03
Caranx,hippos,44.25,-58.25,7405:248:1,0.04
Caranx,hippos,44.25,-57.75,7405:247:2,0.06
Caranx,hippos,44.25,-57.25,7405:247:1,0.09
Caranx,hippos,44.75,-56.25,7405:246:3,0.05
Caranx,hippos,44.75,-55.75,7405:245:4,0.07
Caranx,hippos,43.75,-59.75,7405:239:4,0.09
Caranx,hippos,43.75,-59.25,7405:239:3,0.11
Caranx,hippos,43.75,-58.75,7405:238:4,0.14
Caranx,hippos,44.75,-54.25,7405:144:3,0.09
Caranx,hippos,44.75,-53.75,7405:143:4,0.07
Caranx,hippos,44.75,-53.25,7405:143:3,0.06
Caranx,hippos,44.25,-53.25,7405:143:1,0.16
Caranx,hippos,44.75,-52.75,7405:142:4,0.05
Caranx,hippos,44.75,-52.25,7405:142:3,0.04
Caranx,hippos,44.25,-52.75,7405:142:2,0.13
Caranx,hippos,44.25,-52.25,7405:142:1,0.12
Caranx,hippos,44.75,-51.75,7405:141:4,0.04
Caranx,hippos,44.75,-51.25,7405:141:3,0.03
Caranx,hippos,44.25,-51.75,7405:141:2,0.10
Caranx,hippos,44.25,-51.25,7405:141:1,0.09
Caranx,hippos,44.75,-50.75,7405:140:4,0.01
Caranx,hippos,44.25,-50.75,7405:140:2,0.06
Caranx,hippos,44.25,-50.25,7405:140:1,0.02
Caranx,hippos,43.75,-52.75,7405:132:4,0.08
Caranx,hippos,43.75,-52.25,7405:132:3,0.18
Caranx,hippos,43.75,-51.75,7405:131:4,0.15
Caranx,hippos,43.75,-51.25,7405:131:3,0.12
Caranx,hippos,43.25,-51.25,7405:131:1,0.16
Caranx,hippos,43.75,-50.75,7405:130:4,0.08
Caranx,hippos,43.75,-50.25,7405:130:3,0.03
Caranx,hippos,43.25,-50.75,7405:130:2,0.10
Caranx,hippos,43.25,-50.25,7405:130:1,0.06
Caranx,hippos,42.75,-50.25,7405:120:3,0.19
Caranx,hippos,43.25,-49.75,7404:239:2,0.04
Caranx,hippos,43.25,-49.25,7404:239:1,0.07
Caranx,hippos,43.75,-48.75,7404:238:4,0.01
Caranx,hippos,42.75,-49.75,7404:229:4,0.19
Caranx,hippos,44.25,-8.75,7400:248:2,0.05
Caranx,hippos,42.75,-9.75,7400:229:4,0.15
Caranx,hippos,30.25,-89.75,7308:209:2,0.08
Caranx,hippos,30.25,-89.25,7308:209:1,0.08
Caranx,hippos,39.25,-76.75,7307:496:2,0.15
Caranx,hippos,38.75,-77.25,7307:487:3,0.17
Caranx,hippos,38.25,-77.25,7307:487:1,0.19
Caranx,hippos,38.75,-76.75,7307:486:4,0.14
Caranx,hippos,38.75,-76.25,7307:486:3,0.19
Caranx,hippos,38.25,-76.75,7307:486:2,0.12
Caranx,hippos,38.25,-76.25,7307:486:1,0.11
Caranx,hippos,39.75,-70.75,7307:390:4,0.06
Caranx,hippos,32.25,-77.75,7307:227:2,0.03
Caranx,hippos,34.25,-31.25,7303:141:1,0.04
Caranx,hippos,38.75,-29.75,7302:489:4,0.19
Caranx,hippos,37.25,-25.75,7302:475:2,0.18
Caranx,hippos,30.25,-28.75,7302:208:2,0.18
Caranx,hippos,30.25,-28.25,7302:208:1,0.18
Caranx,hippos,30.75,-13.25,7301:103:3,0.15
Caranx,hippos,21.75,-96.75,7209:216:4,0.01
Caranx,hippos,20.25,-92.25,7209:102:1,0.17
Caranx,hippos,27.75,-85.25,7208:475:3,0.19
Caranx,hippos,23.75,-89.75,7208:239:4,0.19
Caranx,hippos,23.25,-86.75,7208:236:2,0.03
Caranx,hippos,20.75,-86.25,7208:206:3,0.08
Caranx,hippos,20.25,-86.25,7208:206:1,0.05
Caranx,hippos,22.25,-81.25,7208:121:1,0.16
Caranx,hippos,21.75,-84.75,7208:114:4,0.14
Caranx,hippos,21.75,-84.25,7208:114:3,0.11
Caranx,hippos,21.75,-83.75,7208:113:4,0.10
Caranx,hippos,21.75,-83.25,7208:113:3,0.13
Caranx,hippos,21.25,-82.75,7208:112:2,0.09
Caranx,hippos,21.75,-80.75,7208:110:4,0.09
Caranx,hippos,21.75,-80.25,7208:110:3,0.11
Caranx,hippos,27.75,-78.75,7207:478:4,0.10
Caranx,hippos,24.75,-77.75,7207:247:4,0.13
Caranx,hippos,24.25,-77.25,7207:247:1,0.17
Caranx,hippos,24.75,-76.75,7207:246:4,0.15
Caranx,hippos,24.75,-76.25,7207:246:3,0.14
Caranx,hippos,24.25,-76.25,7207:246:1,0.11
Caranx,hippos,24.75,-75.75,7207:245:4,0.12
Caranx,hippos,24.75,-75.25,7207:245:3,0.06
Caranx,hippos,24.25,-75.75,7207:245:2,0.14
Caranx,hippos,24.25,-75.25,7207:245:1,0.09
Caranx,hippos,23.75,-77.25,7207:237:3,0.13
Caranx,hippos,23.75,-75.75,7207:235:4,0.06
Caranx,hippos,23.75,-75.25,7207:235:3,0.07
Caranx,hippos,22.75,-75.75,7207:225:4,0.12
Caranx,hippos,22.25,-75.25,7207:225:1,0.12
Caranx,hippos,21.25,-79.75,7207:219:2,0.16
Caranx,hippos,21.75,-75.75,7207:215:4,0.18
Caranx,hippos,21.75,-75.25,7207:215:3,0.08
Caranx,hippos,20.75,-79.25,7207:209:3,0.11
Caranx,hippos,24.25,-74.75,7207:144:2,0.04
Caranx,hippos,24.25,-74.25,7207:144:1,0.05
Caranx,hippos,23.75,-74.75,7207:134:4,0.05
Caranx,hippos,23.75,-74.25,7207:134:3,0.05
Caranx,hippos,23.25,-74.75,7207:134:2,0.05
Caranx,hippos,23.25,-73.75,7207:133:2,0.06
Caranx,hippos,22.75,-74.75,7207:124:4,0.06
Caranx,hippos,22.75,-74.25,7207:124:3,0.14
Caranx,hippos,22.25,-74.75,7207:124:2,0.07
Caranx,hippos,22.25,-74.25,7207:124:1,0.09
Caranx,hippos,22.75,-73.75,7207:123:4,0.06
Caranx,hippos,22.75,-73.25,7207:123:3,0.06
Caranx,hippos,22.25,-73.75,7207:123:2,0.07
Caranx,hippos,22.25,-73.25,7207:123:1,0.07
Caranx,hippos,22.25,-72.75,7207:122:2,0.07
Caranx,hippos,22.25,-71.75,7207:121:2,0.07
Caranx,hippos,21.75,-73.75,7207:113:4,0.07
Caranx,hippos,21.75,-73.25,7207:113:3,0.07
Caranx,hippos,21.25,-73.75,7207:113:2,0.08
Caranx,hippos,21.25,-73.25,7207:113:1,0.08
Caranx,hippos,21.75,-72.75,7207:112:4,0.07
Caranx,hippos,21.25,-72.75,7207:112:2,0.08
Caranx,hippos,21.25,-72.25,7207:112:1,0.08
Caranx,hippos,21.75,-71.25,7207:111:3,0.07
Caranx,hippos,21.25,-71.25,7207:111:1,0.07
Caranx,hippos,21.25,-70.75,7207:110:2,0.08
Caranx,hippos,21.25,-70.25,7207:110:1,0.04
Caranx,hippos,20.25,-74.25,7207:104:1,0.14
Caranx,hippos,20.75,-73.75,7207:103:4,0.09
Caranx,hippos,20.75,-73.25,7207:103:3,0.08
Caranx,hippos,20.25,-73.75,7207:103:2,0.04
Caranx,hippos,20.75,-71.75,7207:101:4,0.04
Caranx,hippos,20.75,-71.25,7207:101:3,0.07
Caranx,hippos,20.75,-70.75,7207:100:4,0.10
Caranx,hippos,20.75,-70.25,7207:100:3,0.09
Caranx,hippos,20.75,-69.25,7206:209:3,0.08
Caranx,hippos,20.25,-69.75,7206:209:2,0.18
Caranx,hippos,20.25,-68.75,7206:208:2,0.09
Caranx,hippos,29.75,-28.75,7202:498:4,0.15
Caranx,hippos,25.25,-19.25,7201:459:1,0.09
Caranx,hippos,29.75,-13.25,7201:393:3,0.17
Caranx,hippos,19.25,-93.75,7109:393:2,0.19
Caranx,hippos,19.25,-86.75,7108:496:2,0.08
Caranx,hippos,16.75,-87.75,7108:467:4,0.16
Caranx,hippos,16.25,-87.75,7108:467:2,0.12
Caranx,hippos,16.25,-87.25,7108:467:1,0.17
Caranx,hippos,16.25,-86.75,7108:466:2,0.16
Caranx,hippos,18.75,-83.75,7108:383:4,0.14
Caranx,hippos,19.75,-77.75,7107:497:4,0.12
Caranx,hippos,16.25,-78.75,7107:468:2,0.11
