Mapping parameters for Mugil cephalus (Flathead grey mullet)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  1 |  2 |  3 |  4 |  5 |  6 |  21 |  27 |  31 |  34 |  37 |  41 |  47 |  51 |  57 |  61 |  71 |  77 |  81 |  87 ,
Bounding Box (NSWE): ,62,-57,-180,180

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,0,10,120
Temperature (°C),1,2.66,15.81,27.83,32.03
Salinity (psu),1,15.57,31.11,36.75,39.25
Primary Production (mgC·m-3·day-1) ,1,0.11,1.16,41.69,195.85
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0.11
Dissolved Bottom Oxygen (mmol·m-3),0,1.1,105.11,249.45,358.8
Distance to Land (km),0,0,4,89,533
 

Map data (HSPEC) for predicted occurrences (n = 13752): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Mugil,cephalus,60.25,-162.75,7616:102:2,0.01
Mugil,cephalus,60.25,-162.25,7616:102:1,0.01
Mugil,cephalus,61.25,-151.75,7615:111:2,0.03
Mugil,cephalus,61.25,-151.25,7615:111:1,0.02
Mugil,cephalus,61.25,-150.75,7615:110:2,0.01
Mugil,cephalus,61.25,-150.25,7615:110:1,0.02
Mugil,cephalus,60.75,-152.25,7615:102:3,0.06
Mugil,cephalus,60.25,-152.75,7615:102:2,0.12
Mugil,cephalus,60.25,-152.25,7615:102:1,0.13
Mugil,cephalus,60.75,-151.75,7615:101:4,0.04
Mugil,cephalus,60.75,-151.25,7615:101:3,0.04
Mugil,cephalus,60.25,-151.75,7615:101:2,0.12
Mugil,cephalus,60.25,-151.25,7615:101:1,0.12
Mugil,cephalus,60.75,-150.75,7615:100:4,0.06
Mugil,cephalus,60.75,-150.25,7615:100:3,0.08
Mugil,cephalus,61.75,-149.75,7614:219:4,0.02
Mugil,cephalus,61.75,-149.25,7614:219:3,0.04
Mugil,cephalus,61.25,-149.75,7614:219:2,0.05
Mugil,cephalus,61.25,-149.25,7614:219:1,0.09
Mugil,cephalus,61.25,-148.25,7614:218:1,0.17
Mugil,cephalus,60.75,-149.75,7614:209:4,0.13
Mugil,cephalus,61.25,-8.75,7600:218:2,0.15
Mugil,cephalus,61.25,-8.25,7600:218:1,0.19
Mugil,cephalus,61.75,-7.75,7600:217:4,0.01
Mugil,cephalus,60.75,-9.25,7600:209:3,0.03
Mugil,cephalus,60.75,-8.75,7600:208:4,0.19
Mugil,cephalus,60.75,-8.25,7600:208:3,0.04
Mugil,cephalus,60.75,-6.75,7600:206:4,0.18
Mugil,cephalus,61.25,-1.25,7600:111:1,0.02
Mugil,cephalus,61.25,-0.75,7600:110:2,0.06
Mugil,cephalus,61.25,-0.25,7600:110:1,0.01
Mugil,cephalus,60.25,-4.25,7600:104:1,0.02
Mugil,cephalus,60.25,-3.75,7600:103:2,0.06
Mugil,cephalus,60.25,-3.25,7600:103:1,0.13
Mugil,cephalus,60.75,-2.25,7600:102:3,0.11
Mugil,cephalus,60.75,-0.25,7600:100:3,0.19
Mugil,cephalus,59.75,-178.75,7517:498:4,0.04
Mugil,cephalus,59.75,-178.25,7517:498:3,0.01
Mugil,cephalus,59.25,-178.25,7517:498:1,0.01
Mugil,cephalus,59.75,-177.25,7517:497:3,0.01
Mugil,cephalus,59.25,-177.75,7517:497:2,0.05
Mugil,cephalus,59.25,-177.25,7517:497:1,0.02
Mugil,cephalus,59.75,-176.75,7517:496:4,0.01
Mugil,cephalus,59.25,-176.75,7517:496:2,0.02
Mugil,cephalus,59.25,-176.25,7517:496:1,0.01
Mugil,cephalus,59.25,-175.75,7517:495:2,0.01
Mugil,cephalus,59.25,-175.25,7517:495:1,0.01
Mugil,cephalus,58.75,-177.75,7517:487:4,0.01
Mugil,cephalus,58.75,-177.25,7517:487:3,0.06
Mugil,cephalus,58.75,-176.75,7517:486:4,0.05
Mugil,cephalus,58.75,-176.25,7517:486:3,0.09
Mugil,cephalus,58.75,-175.75,7517:485:4,0.02
Mugil,cephalus,58.75,-175.25,7517:485:3,0.03
Mugil,cephalus,59.25,-174.75,7517:394:2,0.01
Mugil,cephalus,59.25,-174.25,7517:394:1,0.02
Mugil,cephalus,59.25,-173.75,7517:393:2,0.01
Mugil,cephalus,58.75,-174.75,7517:384:4,0.02
Mugil,cephalus,58.75,-174.25,7517:384:3,0.01
Mugil,cephalus,58.25,-174.25,7517:384:1,0.06
Mugil,cephalus,58.75,-173.75,7517:383:4,0.04
Mugil,cephalus,58.75,-173.25,7517:383:3,0.02
Mugil,cephalus,58.25,-173.75,7517:383:2,0.07
