Mapping parameters for Scomber japonicus (Chub mackerel)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  61 |  67 |  71 |  77 | 87 ,
Bounding Box (NSWE): ,60,-48,116,-70

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,50,200,300
Temperature (°C),1,3.29,11.77,27.48,31.68
Salinity (psu),1,24.32,31.48,34.75,36.37
Primary Production (mgC·m-3·day-1) ,1,0.58,1.74,52.49,100.04
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0.19
Dissolved Bottom Oxygen (mmol·m-3),0,1.1,15.74,226.65,404.93
Distance to Land (km),0,0,9,155,617
 

Map data (HSPEC) for predicted occurrences (n = 5675): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Scomber,japonicus,59.75,-178.75,7517:498:4,0.09
Scomber,japonicus,59.75,-178.25,7517:498:3,0.06
Scomber,japonicus,59.25,-178.25,7517:498:1,0.12
Scomber,japonicus,59.75,-177.75,7517:497:4,0.04
Scomber,japonicus,59.75,-177.25,7517:497:3,0.03
Scomber,japonicus,59.25,-177.75,7517:497:2,0.10
Scomber,japonicus,59.25,-177.25,7517:497:1,0.08
Scomber,japonicus,59.75,-176.75,7517:496:4,0.01
Scomber,japonicus,59.75,-176.25,7517:496:3,0.01
Scomber,japonicus,59.25,-176.75,7517:496:2,0.06
Scomber,japonicus,59.25,-176.25,7517:496:1,0.04
Scomber,japonicus,59.25,-175.75,7517:495:2,0.04
Scomber,japonicus,59.25,-175.25,7517:495:1,0.03
Scomber,japonicus,58.75,-178.25,7517:488:3,0.16
Scomber,japonicus,58.75,-177.75,7517:487:4,0.15
Scomber,japonicus,58.75,-177.25,7517:487:3,0.13
Scomber,japonicus,58.75,-176.75,7517:486:4,0.11
Scomber,japonicus,58.75,-176.25,7517:486:3,0.10
Scomber,japonicus,58.75,-175.75,7517:485:4,0.09
Scomber,japonicus,58.75,-175.25,7517:485:3,0.09
Scomber,japonicus,58.25,-175.75,7517:485:2,0.16
Scomber,japonicus,58.25,-175.25,7517:485:1,0.16
Scomber,japonicus,59.25,-174.75,7517:394:2,0.02
Scomber,japonicus,59.25,-174.25,7517:394:1,0.01
Scomber,japonicus,58.75,-174.75,7517:384:4,0.08
Scomber,japonicus,58.75,-174.25,7517:384:3,0.07
Scomber,japonicus,58.25,-174.25,7517:384:1,0.13
Scomber,japonicus,58.75,-173.75,7517:383:4,0.04
Scomber,japonicus,58.75,-173.25,7517:383:3,0.02
Scomber,japonicus,58.25,-173.75,7517:383:2,0.10
Scomber,japonicus,58.25,-173.25,7517:383:1,0.07
Scomber,japonicus,58.75,-172.75,7517:382:4,0.01
Scomber,japonicus,58.25,-172.75,7517:382:2,0.04
Scomber,japonicus,58.25,-172.25,7517:382:1,0.02
Scomber,japonicus,57.75,-174.25,7517:374:3,0.18
Scomber,japonicus,57.75,-173.75,7517:373:4,0.15
Scomber,japonicus,57.75,-173.25,7517:373:3,0.13
Scomber,japonicus,57.25,-173.75,7517:373:2,0.19
Scomber,japonicus,57.25,-173.25,7517:373:1,0.17
Scomber,japonicus,57.75,-172.75,7517:372:4,0.10
Scomber,japonicus,57.75,-172.25,7517:372:3,0.07
Scomber,japonicus,57.25,-172.75,7517:372:2,0.15
Scomber,japonicus,57.25,-172.25,7517:372:1,0.13
Scomber,japonicus,57.75,-171.75,7517:371:4,0.04
Scomber,japonicus,57.75,-171.25,7517:371:3,0.02
Scomber,japonicus,57.25,-171.75,7517:371:2,0.10
Scomber,japonicus,57.25,-171.25,7517:371:1,0.07
Scomber,japonicus,57.25,-170.75,7517:370:2,0.02
Scomber,japonicus,56.75,-172.75,7517:362:4,0.19
Scomber,japonicus,56.75,-172.25,7517:362:3,0.18
Scomber,japonicus,56.75,-171.75,7517:361:4,0.17
Scomber,japonicus,56.75,-171.25,7517:361:3,0.15
Scomber,japonicus,56.75,-170.75,7517:360:4,0.12
Scomber,japonicus,56.75,-170.25,7517:360:3,0.09
Scomber,japonicus,56.25,-170.25,7517:360:1,0.19
Scomber,japonicus,53.75,-179.75,7517:239:4,0.15
Scomber,japonicus,51.25,-179.75,7517:219:2,0.12
Scomber,japonicus,52.75,-173.75,7517:123:4,0.17
Scomber,japonicus,57.25,-169.25,7516:479:1,0.01
Scomber,japonicus,57.25,-168.75,7516:478:2,0.03
Scomber,japonicus,57.25,-168.25,7516:478:1,0.02
Scomber,japonicus,57.25,-167.75,7516:477:2,0.01
Scomber,japonicus,56.75,-169.75,7516:469:4,0.08
Scomber,japonicus,56.75,-169.25,7516:469:3,0.10
Scomber,japonicus,56.25,-169.75,7516:469:2,0.18
Scomber,japonicus,56.25,-169.25,7516:469:1,0.19
Scomber,japonicus,56.75,-168.75,7516:468:4,0.13
Scomber,japonicus,56.75,-168.25,7516:468:3,0.13
Scomber,japonicus,56.75,-167.75,7516:467:4,0.12
Scomber,japonicus,56.75,-167.25,7516:467:3,0.11
Scomber,japonicus,56.75,-166.75,7516:466:4,0.09
Scomber,japonicus,56.75,-166.25,7516:466:3,0.07
Scomber,japonicus,56.25,-166.25,7516:466:1,0.19
Scomber,japonicus,56.75,-165.75,7516:465:4,0.06
Scomber,japonicus,56.75,-165.25,7516:465:3,0.05
Scomber,japonicus,56.25,-165.75,7516:465:2,0.17
Scomber,japonicus,56.25,-165.25,7516:465:1,0.17
Scomber,japonicus,59.25,-163.75,7516:393:2,0.01
Scomber,japonicus,59.25,-163.25,7516:393:1,0.01
Scomber,japonicus,59.25,-162.75,7516:392:2,0.01
Scomber,japonicus,59.25,-160.75,7516:390:2,0.03
Scomber,japonicus,59.25,-160.25,7516:390:1,0.03
Scomber,japonicus,58.75,-162.75,7516:382:4,0.01
Scomber,japonicus,58.75,-162.25,7516:382:3,0.01
Scomber,japonicus,58.25,-162.75,7516:382:2,0.01
