Mapping parameters for Ruditapes philippinarum (Japanese carpet shell)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 37 |  51 |  57 |  61 |  71 |  77,
Bounding Box (NSWE): ,56,-11,75,164

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,10,50,100
Temperature (°C),1,9.15,16.91,29.07,33.27
Salinity (psu),1,28.81,30.62,34.4,36.92
Primary Production,1,165,258,1628,2694.5
Sea Ice Concentration,1,-1,0,0,0.03
Distance to Land (km),0,9,17,26,133
 

Map data (HSPEC) for predicted occurrences (n = 3633): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Ruditapes,philippinarum,7.25,77.75,1007:477:2,0.04
Ruditapes,philippinarum,2.75,99.75,1009:229:4,0.19
Ruditapes,philippinarum,6.25,98.25,1009:468:1,0.14
Ruditapes,philippinarum,8.25,99.25,1009:489:1,0.10
Ruditapes,philippinarum,0.25,102.75,1010:102:2,0.10
Ruditapes,philippinarum,0.75,102.25,1010:102:3,0.10
Ruditapes,philippinarum,0.75,102.75,1010:102:4,0.10
Ruditapes,philippinarum,1.75,100.75,1010:110:4,0.10
Ruditapes,philippinarum,1.75,101.25,1010:111:3,0.19
Ruditapes,philippinarum,1.75,103.75,1010:113:4,0.09
Ruditapes,philippinarum,1.25,108.75,1010:218:2,0.19
Ruditapes,philippinarum,4.75,109.75,1010:249:4,0.14
Ruditapes,philippinarum,5.25,109.25,1010:459:1,0.14
Ruditapes,philippinarum,6.75,108.75,1010:468:4,0.12
Ruditapes,philippinarum,6.25,109.25,1010:469:1,0.14
Ruditapes,philippinarum,9.75,105.75,1010:495:4,0.10
Ruditapes,philippinarum,1.25,111.25,1011:111:1,0.09
Ruditapes,philippinarum,2.25,111.75,1011:121:2,0.10
Ruditapes,philippinarum,1.25,117.75,1011:217:2,0.10
Ruditapes,philippinarum,3.75,117.25,1011:237:3,0.10
Ruditapes,philippinarum,4.25,117.25,1011:247:1,0.10
Ruditapes,philippinarum,5.25,113.25,1011:353:1,0.02
Ruditapes,philippinarum,0.75,121.25,1012:101:3,0.19
Ruditapes,philippinarum,0.75,121.75,1012:101:4,0.19
Ruditapes,philippinarum,0.75,122.25,1012:102:3,0.19
Ruditapes,philippinarum,7.25,126.75,1012:476:2,0.14
Ruditapes,philippinarum,7.75,126.75,1012:476:4,0.08
Ruditapes,philippinarum,8.25,126.75,1012:486:2,0.12
Ruditapes,philippinarum,9.75,140.75,1014:390:4,0.16
Ruditapes,philippinarum,11.75,93.75,1109:113:4,0.12
Ruditapes,philippinarum,11.75,96.75,1109:216:4,0.08
Ruditapes,philippinarum,16.25,94.75,1109:364:2,0.11
Ruditapes,philippinarum,16.75,94.75,1109:364:4,0.08
Ruditapes,philippinarum,10.25,106.25,1110:206:1,0.10
Ruditapes,philippinarum,10.75,106.75,1110:206:4,0.10
Ruditapes,philippinarum,17.75,107.25,1110:477:3,0.18
Ruditapes,philippinarum,17.75,107.75,1110:477:4,0.14
Ruditapes,philippinarum,18.75,107.75,1110:487:4,0.04
Ruditapes,philippinarum,12.25,117.25,1111:227:1,0.04
Ruditapes,philippinarum,18.25,111.25,1111:381:1,0.06
Ruditapes,philippinarum,19.75,110.25,1111:390:3,0.10
Ruditapes,philippinarum,13.75,124.75,1112:134:4,0.17
Ruditapes,philippinarum,14.25,123.75,1112:143:2,0.10
Ruditapes,philippinarum,10.75,125.75,1112:205:4,0.18
Ruditapes,philippinarum,10.25,139.75,1113:209:2,0.15
Ruditapes,philippinarum,13.25,144.75,1114:134:2,0.07
Ruditapes,philippinarum,16.25,145.75,1114:465:2,0.11
Ruditapes,philippinarum,16.75,145.75,1114:465:4,0.12
Ruditapes,philippinarum,16.25,146.25,1114:466:1,0.06
Ruditapes,philippinarum,20.25,90.75,1209:100:2,0.05
Ruditapes,philippinarum,20.75,90.25,1209:100:3,0.06
Ruditapes,philippinarum,20.75,90.75,1209:100:4,0.02
Ruditapes,philippinarum,20.75,93.25,1209:103:3,0.03
Ruditapes,philippinarum,21.25,92.25,1209:112:1,0.11
Ruditapes,philippinarum,21.75,92.25,1209:112:3,0.05
Ruditapes,philippinarum,21.25,106.75,1210:216:2,0.10
Ruditapes,philippinarum,22.75,113.25,1211:123:3,0.10
Ruditapes,philippinarum,23.25,113.25,1211:133:1,0.10
Ruditapes,philippinarum,23.25,113.75,1211:133:2,0.10
Ruditapes,philippinarum,26.25,124.25,1212:364:1,0.12
Ruditapes,philippinarum,28.25,120.75,1212:380:2,0.09
Ruditapes,philippinarum,29.25,121.25,1212:391:1,0.11
Ruditapes,philippinarum,29.75,121.25,1212:391:3,0.04
Ruditapes,philippinarum,29.25,126.75,1212:496:2,0.02
Ruditapes,philippinarum,26.25,142.25,1214:362:1,0.05
Ruditapes,philippinarum,23.75,157.25,1215:237:3,0.18
Ruditapes,philippinarum,37.25,118.75,1311:478:2,0.04
Ruditapes,philippinarum,37.75,118.75,1311:478:4,0.05
Ruditapes,philippinarum,37.75,119.25,1311:479:3,0.15
Ruditapes,philippinarum,37.75,119.75,1311:479:4,0.19
Ruditapes,philippinarum,38.25,117.75,1311:487:2,0.01
Ruditapes,philippinarum,38.75,118.25,1311:488:3,0.06
Ruditapes,philippinarum,38.75,118.75,1311:488:4,0.01
Ruditapes,philippinarum,38.25,119.25,1311:489:1,0.04
Ruditapes,philippinarum,38.25,119.75,1311:489:2,0.05
Ruditapes,philippinarum,38.75,119.25,1311:489:3,0.02
Ruditapes,philippinarum,38.75,119.75,1311:489:4,0.07
Ruditapes,philippinarum,39.25,117.75,1311:497:2,0.01
Ruditapes,philippinarum,39.25,118.25,1311:498:1,0.08
Ruditapes,philippinarum,39.25,118.75,1311:498:2,0.05
Ruditapes,philippinarum,39.25,119.25,1311:499:1,0.07
Ruditapes,philippinarum,39.25,119.75,1311:499:2,0.17
Ruditapes,philippinarum,30.25,120.25,1312:100:1,0.11
Ruditapes,philippinarum,30.75,120.75,1312:100:4,0.18
Ruditapes,philippinarum,31.75,120.25,1312:110:3,0.06
Ruditapes,philippinarum,31.25,122.75,1312:112:2,0.15
Ruditapes,philippinarum,31.75,122.25,1312:112:3,0.02
Ruditapes,philippinarum,32.25,120.25,1312:120:1,0.04
Ruditapes,philippinarum,32.25,122.75,1312:122:2,0.07
Ruditapes,philippinarum,31.75,127.25,1312:217:3,0.08
Ruditapes,philippinarum,32.25,126.75,1312:226:2,0.16
Ruditapes,philippinarum,32.25,128.75,1312:228:2,0.02
Ruditapes,philippinarum,33.25,127.75,1312:237:2,0.08
Ruditapes,philippinarum,33.75,128.75,1312:238:4,0.02
Ruditapes,philippinarum,36.75,120.75,1312:360:4,0.15
Ruditapes,philippinarum,37.25,121.75,1312:371:2,0.12
Ruditapes,philippinarum,38.25,120.25,1312:380:1,0.19
Ruditapes,philippinarum,38.25,120.75,1312:380:2,0.16
Ruditapes,philippinarum,38.75,120.25,1312:380:3,0.01
Ruditapes,philippinarum,38.75,121.75,1312:381:4,0.17
Ruditapes,philippinarum,38.75,124.75,1312:384:4,0.09
Ruditapes,philippinarum,39.25,120.75,1312:390:2,0.09
Ruditapes,philippinarum,39.75,120.25,1312:390:3,0.03
Ruditapes,philippinarum,39.75,120.75,1312:390:4,0.01
Ruditapes,philippinarum,39.25,121.75,1312:391:2,0.11
Ruditapes,philippinarum,39.25,122.75,1312:392:2,0.15
Ruditapes,philippinarum,39.75,122.75,1312:392:4,0.13
Ruditapes,philippinarum,39.75,123.75,1312:393:4,0.15
Ruditapes,philippinarum,35.25,126.75,1312:456:2,0.10
Ruditapes,philippinarum,35.25,127.75,1312:457:2,0.10
Ruditapes,philippinarum,37.25,125.75,1312:475:2,0.16
Ruditapes,philippinarum,38.25,125.75,1312:485:2,0.11
Ruditapes,philippinarum,38.75,125.75,1312:485:4,0.03
