Mapping parameters for Mya arenaria (softshell clam)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  18 |  21 |  27 |  31 |  37 |  61 |  67 |  77 ,
Bounding Box (NSWE): ,77,33,-180,180

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,0,25,192
Temperature (°C),1,-0.83,6.94,14.26,22.58
Salinity (psu),1,3.36,8.98,34.77,39.21
Primary Production (mgC·m-3·day-1) ,1,0.44,2.91,33.18,93.6
Sea Ice Concentration (0-1 fraction),1,-0.99,0,0.02,0.6
Dissolved Bottom Oxygen (mmol·m-3),0,1.36,223.41,350.51,395.44
Distance to Land (km),0,0,2,65,755
 

Map data (HSPEC) for predicted occurrences (n = 9308): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Mya,arenaria,35.75,0.25,1300:350:3,0.15
Mya,arenaria,36.25,0.75,1300:360:2,0.18
Mya,arenaria,36.75,1.25,1300:361:3,0.08
Mya,arenaria,36.75,1.75,1300:361:4,0.06
Mya,arenaria,36.75,2.25,1300:362:3,0.04
Mya,arenaria,36.75,2.75,1300:362:4,0.12
Mya,arenaria,36.75,3.25,1300:363:3,0.12
Mya,arenaria,36.75,3.75,1300:363:4,0.13
Mya,arenaria,36.75,4.25,1300:364:3,0.14
Mya,arenaria,36.75,4.75,1300:364:4,0.15
Mya,arenaria,38.25,0.25,1300:380:1,0.03
Mya,arenaria,38.75,0.25,1300:380:3,0.05
Mya,arenaria,38.75,1.25,1300:381:3,0.01
Mya,arenaria,38.75,1.75,1300:381:4,0.01
Mya,arenaria,39.25,0.25,1300:390:1,0.04
Mya,arenaria,39.75,0.25,1300:390:3,0.09
Mya,arenaria,39.75,0.75,1300:390:4,0.04
Mya,arenaria,39.25,1.25,1300:391:1,0.01
Mya,arenaria,39.25,1.75,1300:391:2,0.01
Mya,arenaria,39.25,2.25,1300:392:1,0.01
Mya,arenaria,39.25,2.75,1300:392:2,0.01
Mya,arenaria,39.75,2.25,1300:392:3,0.01
Mya,arenaria,39.75,2.75,1300:392:4,0.01
Mya,arenaria,39.75,3.75,1300:393:4,0.01
Mya,arenaria,39.75,4.25,1300:394:3,0.01
Mya,arenaria,36.75,5.25,1300:465:3,0.16
Mya,arenaria,36.75,5.75,1300:465:4,0.13
Mya,arenaria,36.75,6.25,1300:466:3,0.10
Mya,arenaria,36.75,6.75,1300:466:4,0.08
Mya,arenaria,36.75,7.25,1300:467:3,0.07
Mya,arenaria,36.75,7.75,1300:467:4,0.05
Mya,arenaria,36.75,8.25,1300:468:3,0.04
Mya,arenaria,36.75,8.75,1300:468:4,0.03
Mya,arenaria,37.25,6.25,1300:476:1,0.11
Mya,arenaria,37.25,6.75,1300:476:2,0.05
Mya,arenaria,37.25,7.25,1300:477:1,0.08
Mya,arenaria,37.25,7.75,1300:477:2,0.05
Mya,arenaria,37.25,8.25,1300:478:1,0.03
Mya,arenaria,37.25,8.75,1300:478:2,0.03
Mya,arenaria,37.25,9.25,1300:479:1,0.04
Mya,arenaria,37.25,9.75,1300:479:2,0.04
Mya,arenaria,38.75,8.75,1300:488:4,0.01
Mya,arenaria,39.25,8.25,1300:498:1,0.01
Mya,arenaria,39.25,8.75,1300:498:2,0.01
Mya,arenaria,39.75,8.25,1300:498:3,0.01
Mya,arenaria,39.75,8.75,1300:498:4,0.02
Mya,arenaria,39.25,9.25,1300:499:1,0.02
Mya,arenaria,39.25,9.75,1300:499:2,0.01
Mya,arenaria,39.75,9.75,1300:499:4,0.01
Mya,arenaria,33.75,10.25,1301:130:3,0.01
Mya,arenaria,33.75,10.75,1301:130:4,0.01
Mya,arenaria,34.25,10.25,1301:140:1,0.01
Mya,arenaria,34.25,10.75,1301:140:2,0.01
Mya,arenaria,34.75,10.25,1301:140:3,0.01
Mya,arenaria,34.75,10.75,1301:140:4,0.01
Mya,arenaria,34.75,11.25,1301:141:3,0.01
Mya,arenaria,34.75,11.75,1301:141:4,0.01
Mya,arenaria,35.25,10.75,1301:350:2,0.02
Mya,arenaria,35.75,10.75,1301:350:4,0.02
Mya,arenaria,35.25,11.25,1301:351:1,0.01
Mya,arenaria,35.25,11.75,1301:351:2,0.01
Mya,arenaria,35.75,11.25,1301:351:3,0.01
Mya,arenaria,35.75,14.25,1301:354:3,0.01
Mya,arenaria,35.75,14.75,1301:354:4,0.01
Mya,arenaria,36.25,10.25,1301:360:1,0.03
Mya,arenaria,36.25,10.75,1301:360:2,0.02
Mya,arenaria,36.75,10.25,1301:360:3,0.04
Mya,arenaria,36.75,10.75,1301:360:4,0.03
Mya,arenaria,36.75,12.75,1301:362:4,0.01
Mya,arenaria,36.75,13.25,1301:363:3,0.01
Mya,arenaria,36.25,14.25,1301:364:1,0.01
Mya,arenaria,36.75,14.25,1301:364:3,0.02
Mya,arenaria,36.75,14.75,1301:364:4,0.02
Mya,arenaria,37.25,10.25,1301:370:1,0.09
Mya,arenaria,37.25,10.75,1301:370:2,0.01
Mya,arenaria,37.25,12.75,1301:372:2,0.01
Mya,arenaria,37.75,12.75,1301:372:4,0.01
Mya,arenaria,37.25,13.25,1301:373:1,0.01
Mya,arenaria,37.25,13.75,1301:373:2,0.01
Mya,arenaria,37.75,13.25,1301:373:3,0.01
Mya,arenaria,37.25,14.25,1301:374:1,0.01
Mya,arenaria,38.25,12.75,1301:382:2,0.01
Mya,arenaria,36.75,15.25,1301:465:3,0.01
Mya,arenaria,37.25,15.25,1301:475:1,0.01
Mya,arenaria,37.75,15.25,1301:475:3,0.01
