Mapping parameters for Carangoides malabaricus (Malabar trevally)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 47 |  51 |  57 |  61 |  71 |  81 ,
Bounding Box (NSWE): ,40,-40,26,-170

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,20,32,79,140
Temperature (°C),1,18.21,25.18,28.85,33.05
Salinity (psu),1,21.09,31.44,35.37,38.86
Primary Production (mgC·m-3·day-1) ,1,0.59,3.04,21.02,195.85
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,11.34,166.7,210.68,248.13
Distance to Land (km),0,0,15,228,727
 

Map data (HSPEC) for predicted occurrences (n = 5517): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Carangoides,malabaricus,-31.25,-178.75,5317:218:2,0.11
Carangoides,malabaricus,-30.75,-178.75,5317:208:4,0.09
Carangoides,malabaricus,-30.75,-178.25,5317:208:3,0.05
Carangoides,malabaricus,-30.25,-178.25,5317:208:1,0.06
Carangoides,malabaricus,-29.25,-177.75,5217:497:2,0.06
Carangoides,malabaricus,-23.75,-179.25,5217:239:3,0.05
Carangoides,malabaricus,-23.75,-178.75,5217:238:4,0.05
Carangoides,malabaricus,-22.75,-176.25,5217:226:3,0.03
Carangoides,malabaricus,-22.75,-175.75,5217:225:4,0.04
Carangoides,malabaricus,-21.25,-178.75,5217:218:2,0.14
Carangoides,malabaricus,-21.25,-175.25,5217:215:1,0.10
Carangoides,malabaricus,-20.75,-178.75,5217:208:4,0.16
Carangoides,malabaricus,-20.75,-175.25,5217:205:3,0.11
Carangoides,malabaricus,-20.25,-175.25,5217:205:1,0.10
Carangoides,malabaricus,-19.75,-178.25,5117:498:3,0.19
Carangoides,malabaricus,-19.75,-175.25,5117:495:3,0.06
Carangoides,malabaricus,-17.75,-178.25,5117:478:3,0.15
Carangoides,malabaricus,-16.75,-179.25,5117:469:3,0.17
Carangoides,malabaricus,-16.25,-179.75,5117:469:2,0.19
Carangoides,malabaricus,-16.25,-179.25,5117:469:1,0.04
Carangoides,malabaricus,-16.75,-178.75,5117:468:4,0.09
Carangoides,malabaricus,-15.75,-179.75,5117:459:4,0.02
Carangoides,malabaricus,-12.75,-179.25,5117:229:3,0.01
Carangoides,malabaricus,-12.25,-179.75,5117:229:2,0.08
Carangoides,malabaricus,-12.25,-179.25,5117:229:1,0.04
Carangoides,malabaricus,-11.75,-179.75,5117:219:4,0.08
Carangoides,malabaricus,-11.75,-179.25,5117:219:3,0.03
Carangoides,malabaricus,-11.25,-179.75,5117:219:2,0.05
Carangoides,malabaricus,-10.75,-179.25,5117:209:3,0.16
Carangoides,malabaricus,-34.75,174.25,3317:144:3,0.03
Carangoides,malabaricus,-34.25,173.25,3317:143:1,0.02
Carangoides,malabaricus,-33.75,172.75,3317:132:4,0.04
Carangoides,malabaricus,-33.75,171.75,3317:131:4,0.01
Carangoides,malabaricus,-32.25,168.25,3316:228:1,0.01
Carangoides,malabaricus,-32.75,167.75,3316:227:4,0.03
Carangoides,malabaricus,-32.25,167.75,3316:227:2,0.10
Carangoides,malabaricus,-37.75,150.25,3315:370:3,0.01
Carangoides,malabaricus,-37.25,150.25,3315:370:1,0.04
Carangoides,malabaricus,-36.75,150.25,3315:360:3,0.09
Carangoides,malabaricus,-36.25,150.25,3315:360:1,0.13
