Mapping parameters for Paralichthys olivaceus (Bastard halibut)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 61 |  71,
Bounding Box (NSWE): ,62,1,99,163

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,10,30,101,200
Temperature (°C),1,5.45,13.45,26.49,30.69
Salinity (psu),1,30.7,32.9,34.52,35.38
Primary Production,1,66,446,1385,2126
Sea Ice Concentration,1,-1,0,0,0.03
Distance to Land (km),0,0,9,148,268
 

Map data (HSPEC) for predicted occurrences (n = 1893): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Paralichthys,olivaceus,1.25,104.25,1010:114:1,0.15
Paralichthys,olivaceus,2.25,100.25,1010:120:1,0.02
Paralichthys,olivaceus,2.25,100.75,1010:120:2,0.08
Paralichthys,olivaceus,2.25,101.25,1010:121:1,0.10
Paralichthys,olivaceus,1.75,108.75,1010:218:4,0.16
Paralichthys,olivaceus,6.75,100.75,1010:360:4,0.19
Paralichthys,olivaceus,8.25,100.75,1010:380:2,0.19
Paralichthys,olivaceus,8.25,101.25,1010:381:1,0.19
Paralichthys,olivaceus,8.25,101.75,1010:381:2,0.19
Paralichthys,olivaceus,8.75,101.25,1010:381:3,0.19
Paralichthys,olivaceus,8.75,101.75,1010:381:4,0.19
Paralichthys,olivaceus,8.75,104.75,1010:384:4,0.08
Paralichthys,olivaceus,9.25,104.25,1010:394:1,0.18
Paralichthys,olivaceus,7.25,109.75,1010:479:2,0.06
Paralichthys,olivaceus,8.75,105.25,1010:485:3,0.17
Paralichthys,olivaceus,9.25,105.25,1010:495:1,0.12
Paralichthys,olivaceus,9.75,106.25,1010:496:3,0.14
Paralichthys,olivaceus,9.75,106.75,1010:496:4,0.06
Paralichthys,olivaceus,1.75,110.75,1011:110:4,0.08
Paralichthys,olivaceus,2.25,111.25,1011:121:1,0.05
Paralichthys,olivaceus,2.75,111.25,1011:121:3,0.13
Paralichthys,olivaceus,2.75,111.75,1011:121:4,0.02
Paralichthys,olivaceus,3.25,112.25,1011:132:1,0.16
Paralichthys,olivaceus,2.75,117.75,1011:227:4,0.03
Paralichthys,olivaceus,3.75,117.75,1011:237:4,0.07
Paralichthys,olivaceus,5.75,110.75,1011:350:4,0.15
Paralichthys,olivaceus,6.25,110.25,1011:360:1,0.14
Paralichthys,olivaceus,7.75,113.25,1011:373:3,0.08
Paralichthys,olivaceus,6.25,119.25,1011:469:1,0.05
Paralichthys,olivaceus,1.25,128.25,1012:218:1,0.13
Paralichthys,olivaceus,2.25,125.75,1012:225:2,0.08
Paralichthys,olivaceus,3.25,125.25,1012:235:1,0.03
Paralichthys,olivaceus,4.25,125.25,1012:245:1,0.11
Paralichthys,olivaceus,7.75,124.25,1012:374:3,0.05
Paralichthys,olivaceus,9.25,120.25,1012:390:1,0.11
Paralichthys,olivaceus,7.25,126.75,1012:476:2,0.13
Paralichthys,olivaceus,7.75,126.75,1012:476:4,0.12
Paralichthys,olivaceus,8.25,126.75,1012:486:2,0.12
Paralichthys,olivaceus,5.25,132.25,1013:352:1,0.19
Paralichthys,olivaceus,6.75,134.25,1013:364:3,0.19
Paralichthys,olivaceus,7.25,134.75,1013:374:2,0.15
Paralichthys,olivaceus,8.25,137.25,1013:487:1,0.17
Paralichthys,olivaceus,8.25,137.75,1013:487:2,0.17
Paralichthys,olivaceus,8.75,137.25,1013:487:3,0.18
Paralichthys,olivaceus,8.75,137.75,1013:487:4,0.16
Paralichthys,olivaceus,9.25,138.25,1013:498:1,0.16
Paralichthys,olivaceus,9.75,138.25,1013:498:3,0.15
Paralichthys,olivaceus,9.75,139.75,1013:499:4,0.15
Paralichthys,olivaceus,6.75,143.25,1014:363:3,0.17
Paralichthys,olivaceus,7.25,143.75,1014:373:2,0.17
Paralichthys,olivaceus,7.25,144.25,1014:374:1,0.18
Paralichthys,olivaceus,7.25,144.75,1014:374:2,0.17
Paralichthys,olivaceus,7.75,144.75,1014:374:4,0.17
Paralichthys,olivaceus,8.25,140.25,1014:380:1,0.17
Paralichthys,olivaceus,8.25,144.75,1014:384:2,0.18
Paralichthys,olivaceus,8.75,144.75,1014:384:4,0.19
Paralichthys,olivaceus,9.75,140.75,1014:390:4,0.15
Paralichthys,olivaceus,5.75,145.25,1014:455:3,0.14
Paralichthys,olivaceus,5.75,145.75,1014:455:4,0.10
Paralichthys,olivaceus,6.75,149.25,1014:469:3,0.19
Paralichthys,olivaceus,7.75,145.75,1014:475:4,0.17
Paralichthys,olivaceus,7.75,146.25,1014:476:3,0.17
Paralichthys,olivaceus,7.25,147.25,1014:477:1,0.17
Paralichthys,olivaceus,7.75,147.25,1014:477:3,0.05
Paralichthys,olivaceus,7.75,147.75,1014:477:4,0.17
Paralichthys,olivaceus,7.75,148.25,1014:478:3,0.04
Paralichthys,olivaceus,7.25,149.25,1014:479:1,0.19
Paralichthys,olivaceus,8.25,145.25,1014:485:1,0.18
Paralichthys,olivaceus,8.25,145.75,1014:485:2,0.17
Paralichthys,olivaceus,8.25,147.25,1014:487:1,0.18
Paralichthys,olivaceus,8.25,147.75,1014:487:2,0.19
Paralichthys,olivaceus,8.25,148.25,1014:488:1,0.13
Paralichthys,olivaceus,9.25,148.25,1014:498:1,0.19
Paralichthys,olivaceus,3.75,154.75,1015:134:4,0.17
Paralichthys,olivaceus,3.75,155.25,1015:235:3,0.19
Paralichthys,olivaceus,5.25,153.75,1015:353:2,0.18
Paralichthys,olivaceus,6.75,152.75,1015:362:4,0.17
Paralichthys,olivaceus,7.25,151.25,1015:371:1,0.17
Paralichthys,olivaceus,7.25,152.25,1015:372:1,0.16
Paralichthys,olivaceus,7.25,152.75,1015:372:2,0.15
Paralichthys,olivaceus,7.75,152.25,1015:372:3,0.16
Paralichthys,olivaceus,8.25,151.75,1015:381:2,0.18
Paralichthys,olivaceus,8.75,151.25,1015:381:3,0.18
Paralichthys,olivaceus,7.25,157.75,1015:477:2,0.17
Paralichthys,olivaceus,7.25,158.25,1015:478:1,0.18
Paralichthys,olivaceus,9.75,160.75,1016:390:4,0.18
Paralichthys,olivaceus,9.75,161.25,1016:391:3,0.17
Paralichthys,olivaceus,11.25,99.75,1109:219:2,0.17
Paralichthys,olivaceus,11.75,99.75,1109:219:4,0.17
Paralichthys,olivaceus,10.25,101.25,1110:101:1,0.17
Paralichthys,olivaceus,10.25,101.75,1110:101:2,0.17
Paralichthys,olivaceus,10.75,101.25,1110:101:3,0.17
Paralichthys,olivaceus,10.75,101.75,1110:101:4,0.17
Paralichthys,olivaceus,10.25,102.25,1110:102:1,0.15
Paralichthys,olivaceus,10.25,102.75,1110:102:2,0.15
Paralichthys,olivaceus,10.75,102.25,1110:102:3,0.15
Paralichthys,olivaceus,10.75,102.75,1110:102:4,0.15
Paralichthys,olivaceus,10.25,103.25,1110:103:1,0.11
Paralichthys,olivaceus,10.75,103.25,1110:103:3,0.16
Paralichthys,olivaceus,10.75,103.75,1110:103:4,0.16
Paralichthys,olivaceus,11.25,100.25,1110:110:1,0.16
Paralichthys,olivaceus,11.25,100.75,1110:110:2,0.16
Paralichthys,olivaceus,11.75,100.25,1110:110:3,0.16
Paralichthys,olivaceus,11.75,100.75,1110:110:4,0.16
Paralichthys,olivaceus,11.25,101.25,1110:111:1,0.13
Paralichthys,olivaceus,11.25,101.75,1110:111:2,0.13
Paralichthys,olivaceus,11.75,101.25,1110:111:3,0.13
Paralichthys,olivaceus,11.75,101.75,1110:111:4,0.13
Paralichthys,olivaceus,11.25,102.25,1110:112:1,0.13
Paralichthys,olivaceus,11.25,102.75,1110:112:2,0.14
Paralichthys,olivaceus,11.75,102.25,1110:112:3,0.13
Paralichthys,olivaceus,11.75,102.75,1110:112:4,0.13
Paralichthys,olivaceus,11.25,103.25,1110:113:1,0.16
Paralichthys,olivaceus,11.25,103.75,1110:113:2,0.16
Paralichthys,olivaceus,11.75,103.25,1110:113:3,0.16
Paralichthys,olivaceus,12.25,101.75,1110:121:2,0.13
Paralichthys,olivaceus,12.25,102.25,1110:122:1,0.13
Paralichthys,olivaceus,12.25,102.75,1110:122:2,0.13
Paralichthys,olivaceus,12.75,102.25,1110:122:3,0.13
Paralichthys,olivaceus,10.75,115.25,1111:205:3,0.13
Paralichthys,olivaceus,10.75,119.75,1111:209:4,0.04
Paralichthys,olivaceus,11.25,115.25,1111:215:1,0.02
Paralichthys,olivaceus,11.25,119.75,1111:219:2,0.11
Paralichthys,olivaceus,11.75,119.75,1111:219:4,0.16
Paralichthys,olivaceus,16.25,111.25,1111:361:1,0.18
Paralichthys,olivaceus,16.75,119.75,1111:469:4,0.07
Paralichthys,olivaceus,10.25,120.75,1112:100:2,0.19
Paralichthys,olivaceus,10.75,120.25,1112:100:3,0.04
Paralichthys,olivaceus,10.75,120.75,1112:100:4,0.09
Paralichthys,olivaceus,11.25,120.25,1112:110:1,0.09
Paralichthys,olivaceus,13.75,124.75,1112:134:4,0.16
Paralichthys,olivaceus,14.25,122.25,1112:142:1,0.19
Paralichthys,olivaceus,14.25,123.25,1112:143:1,0.06
Paralichthys,olivaceus,14.25,123.75,1112:143:2,0.15
Paralichthys,olivaceus,10.25,125.75,1112:205:2,0.19
Paralichthys,olivaceus,10.75,125.75,1112:205:4,0.14
Paralichthys,olivaceus,10.25,126.25,1112:206:1,0.16
Paralichthys,olivaceus,10.75,126.25,1112:206:3,0.14
Paralichthys,olivaceus,11.25,125.75,1112:215:2,0.16
Paralichthys,olivaceus,11.75,125.75,1112:215:4,0.16
Paralichthys,olivaceus,12.25,125.75,1112:225:2,0.17
Paralichthys,olivaceus,15.75,124.25,1112:354:3,0.11
Paralichthys,olivaceus,10.25,139.75,1113:209:2,0.13
Paralichthys,olivaceus,12.75,144.25,1114:124:3,0.02
Paralichthys,olivaceus,13.25,144.25,1114:134:1,0.08
Paralichthys,olivaceus,13.25,144.75,1114:134:2,0.14
Paralichthys,olivaceus,13.75,144.75,1114:134:4,0.12
Paralichthys,olivaceus,14.25,145.25,1114:245:1,0.09
Paralichthys,olivaceus,14.75,145.75,1114:245:4,0.09
Paralichthys,olivaceus,15.25,145.75,1114:455:2,0.10
Paralichthys,olivaceus,16.25,145.75,1114:465:2,0.10
Paralichthys,olivaceus,16.75,145.75,1114:465:4,0.11
Paralichthys,olivaceus,16.25,146.25,1114:466:1,0.09
Paralichthys,olivaceus,17.75,145.75,1114:475:4,0.11
Paralichthys,olivaceus,18.25,145.75,1114:485:2,0.10
Paralichthys,olivaceus,18.75,145.75,1114:485:4,0.10
Paralichthys,olivaceus,19.75,145.25,1114:495:3,0.11
Paralichthys,olivaceus,17.25,152.75,1115:372:2,0.07
Paralichthys,olivaceus,19.75,160.25,1116:390:3,0.09
Paralichthys,olivaceus,21.75,109.75,1210:219:4,0.18
Paralichthys,olivaceus,25.75,119.25,1211:459:3,0.10
Paralichthys,olivaceus,26.75,120.25,1212:360:3,0.03
Paralichthys,olivaceus,27.25,120.75,1212:370:2,0.08
Paralichthys,olivaceus,28.75,121.75,1212:381:4,0.16
Paralichthys,olivaceus,29.25,121.75,1212:391:2,0.17
Paralichthys,olivaceus,25.75,126.75,1212:456:4,0.15
Paralichthys,olivaceus,28.75,127.25,1212:487:3,0.17
Paralichthys,olivaceus,20.75,144.75,1214:104:4,0.13
Paralichthys,olivaceus,23.25,141.75,1214:131:2,0.19
Paralichthys,olivaceus,20.25,145.25,1214:205:1,0.11
Paralichthys,olivaceus,24.25,154.25,1215:144:1,0.13
Paralichthys,olivaceus,23.75,157.25,1215:237:3,0.12
Paralichthys,olivaceus,34.75,119.25,1311:249:3,0.15
Paralichthys,olivaceus,30.25,120.75,1312:100:2,0.03
Paralichthys,olivaceus,30.75,121.25,1312:101:3,0.10
Paralichthys,olivaceus,31.25,123.25,1312:113:1,0.04
Paralichthys,olivaceus,31.25,123.75,1312:113:2,0.17
Paralichthys,olivaceus,31.75,123.75,1312:113:4,0.03
Paralichthys,olivaceus,31.75,124.25,1312:114:3,0.11
Paralichthys,olivaceus,32.25,120.75,1312:120:2,0.05
Paralichthys,olivaceus,32.75,120.75,1312:120:4,0.01
Paralichthys,olivaceus,32.25,121.25,1312:121:1,0.08
Paralichthys,olivaceus,32.25,121.75,1312:121:2,0.03
