Mapping parameters for Lutjanus erythropterus (Crimson snapper)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 ,
Bounding Box (NSWE): ,34,-35,47,180

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,5,15,52,100
Temperature (°C),1,21.47,25.45,29.21,33.41
Salinity (psu),1,21.09,31.13,35.2,38.34
Primary Production (mgC·m-3·day-1) ,1,1.29,2.72,21.02,195.85
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,60.47,155.79,209.91,248.13
Distance to Land (km),0,0,14,213,620
 

Map data (HSPEC) for predicted occurrences (n = 4422): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Lutjanus,erythropterus,-33.25,156.25,3315:236:1,0.01
Lutjanus,erythropterus,-31.25,159.25,3315:219:1,0.03
Lutjanus,erythropterus,-32.75,152.75,3315:122:4,0.12
Lutjanus,erythropterus,-32.25,152.75,3315:122:2,0.09
Lutjanus,erythropterus,-31.75,152.75,3315:112:4,0.07
Lutjanus,erythropterus,-31.25,152.75,3315:112:2,0.11
Lutjanus,erythropterus,-30.75,114.75,3311:104:4,0.03
Lutjanus,erythropterus,-30.25,114.75,3311:104:2,0.03
Lutjanus,erythropterus,-26.25,162.25,3216:362:1,0.04
Lutjanus,erythropterus,-26.25,161.75,3216:361:2,0.04
Lutjanus,erythropterus,-26.25,161.25,3216:361:1,0.02
Lutjanus,erythropterus,-25.75,163.25,3216:353:3,0.04
Lutjanus,erythropterus,-25.75,162.75,3216:352:4,0.04
Lutjanus,erythropterus,-25.75,162.25,3216:352:3,0.05
Lutjanus,erythropterus,-25.25,162.75,3216:352:2,0.05
Lutjanus,erythropterus,-25.25,162.25,3216:352:1,0.06
Lutjanus,erythropterus,-25.75,161.75,3216:351:4,0.05
Lutjanus,erythropterus,-25.75,161.25,3216:351:3,0.07
Lutjanus,erythropterus,-25.25,161.75,3216:351:2,0.06
Lutjanus,erythropterus,-22.75,167.75,3216:227:4,0.14
Lutjanus,erythropterus,-22.75,167.25,3216:227:3,0.15
Lutjanus,erythropterus,-22.25,167.75,3216:227:2,0.11
Lutjanus,erythropterus,-22.75,166.75,3216:226:4,0.08
Lutjanus,erythropterus,-22.25,166.75,3216:226:2,0.13
Lutjanus,erythropterus,-22.25,166.25,3216:226:1,0.13
Lutjanus,erythropterus,-21.75,166.75,3216:216:4,0.10
Lutjanus,erythropterus,-21.75,166.25,3216:216:3,0.06
Lutjanus,erythropterus,-21.75,165.75,3216:215:4,0.08
Lutjanus,erythropterus,-21.75,165.25,3216:215:3,0.06
Lutjanus,erythropterus,-21.25,165.75,3216:215:2,0.12
Lutjanus,erythropterus,-21.25,165.25,3216:215:1,0.10
Lutjanus,erythropterus,-21.25,164.75,3216:114:2,0.18
Lutjanus,erythropterus,-20.75,164.75,3216:104:4,0.10
Lutjanus,erythropterus,-20.25,163.75,3216:103:2,0.16
Lutjanus,erythropterus,-29.75,159.25,3215:499:3,0.14
Lutjanus,erythropterus,-29.25,159.25,3215:499:1,0.16
Lutjanus,erythropterus,-28.25,153.25,3215:383:1,0.03
Lutjanus,erythropterus,-24.75,159.75,3215:249:4,0.19
Lutjanus,erythropterus,-22.25,153.25,3215:123:1,0.15
Lutjanus,erythropterus,-29.75,114.75,3211:394:4,0.02
Lutjanus,erythropterus,-29.75,114.25,3211:394:3,0.08
Lutjanus,erythropterus,-29.25,114.25,3211:394:1,0.06
Lutjanus,erythropterus,-29.25,113.75,3211:393:2,0.08
Lutjanus,erythropterus,-28.75,114.75,3211:384:4,0.03
Lutjanus,erythropterus,-28.75,114.25,3211:384:3,0.07
Lutjanus,erythropterus,-28.25,114.75,3211:384:2,0.09
Lutjanus,erythropterus,-28.25,114.25,3211:384:1,0.05
Lutjanus,erythropterus,-28.75,113.75,3211:383:4,0.14
Lutjanus,erythropterus,-28.25,113.75,3211:383:2,0.14
Lutjanus,erythropterus,-28.25,113.25,3211:383:1,0.17
Lutjanus,erythropterus,-27.75,114.25,3211:374:3,0.13
Lutjanus,erythropterus,-27.75,113.75,3211:373:4,0.09
Lutjanus,erythropterus,-27.75,113.25,3211:373:3,0.18
Lutjanus,erythropterus,-27.25,113.75,3211:373:2,0.14
Lutjanus,erythropterus,-25.25,112.25,3211:352:1,0.05
Lutjanus,erythropterus,-20.25,114.75,3211:104:2,0.02
Lutjanus,erythropterus,-24.25,47.25,3204:247:1,0.19
Lutjanus,erythropterus,-19.25,179.75,3117:499:2,0.11
Lutjanus,erythropterus,-18.75,179.75,3117:489:4,0.17
Lutjanus,erythropterus,-18.25,179.75,3117:489:2,0.06
Lutjanus,erythropterus,-16.25,179.25,3117:469:1,0.09
Lutjanus,erythropterus,-16.25,178.75,3117:468:2,0.15
Lutjanus,erythropterus,-16.25,178.25,3117:468:1,0.09
Lutjanus,erythropterus,-16.75,167.75,3116:467:4,0.09
Lutjanus,erythropterus,-16.75,167.25,3116:467:3,0.07
Lutjanus,erythropterus,-16.25,167.25,3116:467:1,0.13
Lutjanus,erythropterus,-15.75,167.25,3116:457:3,0.02
Lutjanus,erythropterus,-15.75,166.75,3116:456:4,0.12
Lutjanus,erythropterus,-19.75,163.75,3116:393:4,0.03
Lutjanus,erythropterus,-19.75,163.25,3116:393:3,0.09
Lutjanus,erythropterus,-19.25,163.25,3116:393:1,0.09
Lutjanus,erythropterus,-11.75,167.25,3116:217:3,0.16
Lutjanus,erythropterus,-19.75,158.75,3115:498:4,0.06
Lutjanus,erythropterus,-10.25,152.25,3115:102:1,0.06
Lutjanus,erythropterus,-18.25,149.75,3114:489:2,0.02
Lutjanus,erythropterus,-17.75,148.25,3114:478:3,0.07
