Mapping parameters for Siganus rivulatus (Marbled spinefoot)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 51 |  61 |  71,
Bounding Box (NSWE): ,32,-36,25,58

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,4,16,30
Temperature (°C),1,19.45,24.3,29.22,33.42
Salinity (psu),1,29.95,35.02,39.5,40
Primary Production,1,333,418,1537,2133.5
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,1,4,26,107
 

Map data (HSPEC) for predicted occurrences (n = 666): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Siganus,rivulatus,11.25,43.25,1104:113:1,0.01
Siganus,rivulatus,13.75,47.25,1104:237:3,0.10
Siganus,rivulatus,14.25,49.25,1104:249:1,0.04
Siganus,rivulatus,14.75,49.25,1104:249:3,0.05
Siganus,rivulatus,15.25,51.25,1105:351:1,0.02
Siganus,rivulatus,17.75,57.25,1105:477:3,0.19
Siganus,rivulatus,29.25,34.75,1203:394:2,0.02
Siganus,rivulatus,27.25,49.75,1204:479:2,0.14
Siganus,rivulatus,28.25,49.75,1204:489:2,0.13
Siganus,rivulatus,29.25,48.25,1204:498:1,0.05
Siganus,rivulatus,29.25,48.75,1204:498:2,0.04
Siganus,rivulatus,27.25,50.25,1205:370:1,0.14
Siganus,rivulatus,27.25,50.75,1205:370:2,0.14
Siganus,rivulatus,27.75,50.25,1205:370:3,0.14
Siganus,rivulatus,27.75,51.25,1205:371:3,0.14
Siganus,rivulatus,27.75,51.75,1205:371:4,0.14
Siganus,rivulatus,30.25,48.25,1304:208:1,0.16
Siganus,rivulatus,-9.25,51.25,3005:391:1,0.14
Siganus,rivulatus,-7.25,57.25,3005:477:1,0.05
Siganus,rivulatus,-14.25,50.25,3105:140:1,0.06
Siganus,rivulatus,-14.75,50.25,3105:140:3,0.18
Siganus,rivulatus,-15.25,50.75,3105:350:2,0.09
Siganus,rivulatus,1.25,43.75,1004:113:2,0.33
Siganus,rivulatus,5.75,49.25,1004:459:3,0.21
Siganus,rivulatus,11.75,42.75,1104:112:4,0.33
Siganus,rivulatus,12.25,44.25,1104:124:1,0.21
Siganus,rivulatus,14.75,43.25,1104:143:3,0.33
Siganus,rivulatus,14.75,49.75,1104:249:4,0.29
Siganus,rivulatus,15.75,40.25,1104:350:3,0.39
Siganus,rivulatus,11.75,51.25,1105:111:3,0.37
Siganus,rivulatus,15.25,51.75,1105:351:2,0.27
Siganus,rivulatus,15.75,51.75,1105:351:4,0.28
Siganus,rivulatus,16.25,52.25,1105:362:1,0.32
Siganus,rivulatus,17.25,54.25,1105:374:1,0.34
Siganus,rivulatus,20.25,39.25,1203:209:1,0.36
Siganus,rivulatus,23.75,35.25,1203:235:3,0.29
Siganus,rivulatus,28.25,34.75,1203:384:2,0.35
Siganus,rivulatus,27.75,48.75,1204:478:4,0.20
Siganus,rivulatus,27.25,49.25,1204:479:1,0.20
Siganus,rivulatus,27.75,49.25,1204:479:3,0.20
Siganus,rivulatus,27.75,49.75,1204:479:4,0.20
Siganus,rivulatus,28.25,48.75,1204:488:2,0.20
Siganus,rivulatus,28.25,49.25,1204:489:1,0.20
Siganus,rivulatus,24.75,51.75,1205:141:4,0.35
Siganus,rivulatus,26.25,52.25,1205:362:1,0.36
Siganus,rivulatus,27.25,51.75,1205:371:2,0.21
Siganus,rivulatus,-0.75,41.75,3004:101:4,0.33
Siganus,rivulatus,-0.25,42.25,3004:102:1,0.33
Siganus,rivulatus,-1.75,40.75,3004:110:4,0.33
Siganus,rivulatus,-9.75,51.25,3005:391:3,0.34
Siganus,rivulatus,-5.75,56.75,3005:456:4,0.27
Siganus,rivulatus,-18.25,36.75,3103:486:2,0.26
Siganus,rivulatus,-12.25,40.25,3104:120:1,0.33
Siganus,rivulatus,-10.25,47.75,3104:207:2,0.28
Siganus,rivulatus,-16.25,44.25,3104:364:1,0.34
Siganus,rivulatus,-10.25,51.25,3105:101:1,0.22
Siganus,rivulatus,-13.75,50.25,3105:130:3,0.26
