Mapping parameters for Tridacna gigas (giant clam)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  57 |  61 |  71 |  77 ,
Bounding Box (NSWE): ,38,-29,92,-178

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,3,18,35
Temperature (°C),1,19.95,25.11,29.12,33.32
Salinity (psu),1,28.81,31.6,35.04,36.745
Primary Production,1,165,258,1577,2059
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,6,12,80,222
 

Map data (HSPEC) for predicted occurrences (n = 3383): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Tridacna,gigas,4.75,98.75,1009:248:4,0.17,0.17647058823529,0.93571428571429,1,1,1,1
Tridacna,gigas,1.75,103.25,1010:113:3,0.16,1,1,0.62724014336917,0.26141078838174,1,1
Tridacna,gigas,3.75,100.25,1010:130:3,0.05,0.058823529411765,0.92857142857143,1,0.86721991701245,1,1
Tridacna,gigas,0.25,105.75,1010:205:2,0.18,0.17647058823529,1,1,1,1,1
Tridacna,gigas,1.25,105.75,1010:215:2,0.06,0.058823529411765,1,1,1,1,1
Tridacna,gigas,1.75,105.25,1010:215:3,0.18,0.17647058823529,1,1,1,1,1
Tridacna,gigas,3.75,106.75,1010:236:4,0.06,0.058823529411765,1,1,1,1,1
Tridacna,gigas,3.25,107.25,1010:237:1,0.06,0.058823529411765,1,1,1,1,1
Tridacna,gigas,7.75,101.25,1010:371:3,0.06,0.058823529411765,0.9952380952381,1,1,1,1
Tridacna,gigas,7.75,101.75,1010:371:4,0.06,0.058823529411765,0.9952380952381,1,1,1,1
Tridacna,gigas,7.75,104.75,1010:374:4,0.18,0.17647058823529,1,1,1,1,1
Tridacna,gigas,8.25,101.75,1010:381:2,0.12,0.11764705882353,0.99761904761905,1,1,1,1
Tridacna,gigas,9.75,100.75,1010:390:4,0.06,0.058823529411765,1,1,1,1,1
Tridacna,gigas,9.25,101.25,1010:391:1,0.06,0.058823529411765,1,1,1,1,1
Tridacna,gigas,6.75,105.75,1010:465:4,0.06,0.058823529411765,1,1,1,1,1
Tridacna,gigas,6.75,106.25,1010:466:3,0.18,0.17647058823529,1,1,1,1,1
Tridacna,gigas,6.75,106.75,1010:466:4,0.06,0.058823529411765,1,1,1,1,1
Tridacna,gigas,6.75,107.25,1010:467:3,0.18,0.17647058823529,1,1,1,1,1
Tridacna,gigas,7.25,105.75,1010:475:2,0.18,0.17647058823529,1,1,1,1,1
Tridacna,gigas,7.25,107.75,1010:477:2,0.06,0.058823529411765,1,1,1,1,1
Tridacna,gigas,9.75,106.75,1010:496:4,0.02,1,1,1,0.018672199170124,1,1
Tridacna,gigas,2.25,110.25,1011:120:1,0.06,0.058823529411765,0.99285714285714,1,1,1,1
Tridacna,gigas,2.25,111.25,1011:121:1,0.16,1,0.98095238095238,1,0.1597510373444,1,1
Tridacna,gigas,2.75,111.75,1011:121:4,0.10,1,0.98095238095238,1,0.10373443983402,1,1
Tridacna,gigas,4.25,112.25,1011:142:1,0.06,0.058823529411765,1,1,1,1,1
Tridacna,gigas,3.75,117.75,1011:237:4,0.15,1,1,1,0.14730290456432,1,1
Tridacna,gigas,5.25,111.75,1011:351:2,0.06,0.058823529411765,1,1,1,1,1
Tridacna,gigas,7.25,126.75,1012:476:2,0.14,1,1,1,0.13978494623656,1,1
Tridacna,gigas,7.75,126.75,1012:476:4,0.08,1,1,1,0.075268817204301,1,1
Tridacna,gigas,8.25,126.75,1012:486:2,0.10,0.82352941176471,1,1,0.11827956989247,1,1
Tridacna,gigas,7.25,144.25,1014:374:1,0.09,0.11764705882353,1,1,0.7741935483871,1,1
Tridacna,gigas,14.25,97.25,1109:247:1,0.17,0.76470588235294,1,0.21863799283154,1,1,1
Tridacna,gigas,14.75,97.25,1109:247:3,0.18,0.82352941176471,1,0.21863799283154,1,1,1
Tridacna,gigas,15.25,94.75,1109:354:2,0.12,1,1,0.34408602150538,0.34854771784232,1,1
Tridacna,gigas,15.75,94.75,1109:354:4,0.03,1,1,0.34408602150538,0.099585062240664,1,1
Tridacna,gigas,16.75,94.75,1109:364:4,0.17,0.33333333333333,1,0.5089605734767,1,1,1
Tridacna,gigas,19.75,92.25,1109:392:3,0.02,0.058823529411765,1,0.29390681003584,1,1,1
Tridacna,gigas,19.75,93.25,1109:393:3,0.04,1,1,0.29390681003584,0.13485477178423,1,1
Tridacna,gigas,10.25,102.25,1110:102:1,0.12,0.11764705882353,1,0.98207885304659,1,1,1
Tridacna,gigas,11.75,101.25,1110:111:3,0.11,0.11764705882353,1,0.95698924731183,1,1,1
Tridacna,gigas,10.25,109.75,1110:209:2,0.06,0.058823529411765,1,1,1,1,1
Tridacna,gigas,10.25,113.75,1111:103:2,0.18,0.17647058823529,1,1,1,1,1
Tridacna,gigas,11.25,121.75,1112:111:2,0.06,0.058823529411765,1,1,1,1,1
Tridacna,gigas,13.75,124.75,1112:134:4,0.17,1,1,1,0.17204301075269,1,1
Tridacna,gigas,14.25,123.75,1112:143:2,0.10,1,1,1,0.096774193548387,1,1
Tridacna,gigas,10.75,125.75,1112:205:4,0.18,1,1,1,0.18279569892473,1,1
Tridacna,gigas,10.25,139.75,1113:209:2,0.15,1,1,1,0.1505376344086,1,1
Tridacna,gigas,13.25,144.75,1114:134:2,0.08,1,1,1,0.075268817204301,1,1
Tridacna,gigas,16.25,145.75,1114:465:2,0.13,1,1,1,0.12903225806452,1,1
Tridacna,gigas,11.25,167.75,1116:217:2,0.19,1,1,1,0.19354838709677,1,1
Tridacna,gigas,12.25,168.75,1116:228:2,0.15,1,1,1,0.1505376344086,1,1
Tridacna,gigas,19.25,166.75,1116:496:2,0.08,1,1,1,0.075268817204301,1,1
Tridacna,gigas,12.25,170.25,1117:120:1,0.18,1,1,1,0.18279569892473,1,1
Tridacna,gigas,20.75,92.25,1209:102:3,0.19,1,1,0.35125448028674,0.55394190871369,1,1
Tridacna,gigas,20.75,93.25,1209:103:3,0.02,0.33333333333333,1,0.26164874551971,0.20331950207469,1,1
