Mapping parameters for Argopecten ventricosus (Pacific calico scallop)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  77 |  87 ,
Bounding Box (NSWE): ,35,-6,-121,-77

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,19,86,180
Temperature (°C),1,11.02,17.53,28.29,32.49
Salinity (psu),1,29.83,31.04,34.74,36.65
Primary Production (mgC·m-3·day-1) ,1,0.74,1.74,50.2,90.7
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,1.36,38.06,224.06,408.61
Distance to Land (km),0,0,4,27,90
 

Map data (HSPEC) for predicted occurrences (n = 401): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Argopecten,ventricosus,-2.25,-79.75,5007:229:2,0.03
Argopecten,ventricosus,-2.25,-80.25,5008:120:1,0.06
Argopecten,ventricosus,-3.75,-80.25,5008:130:3,0.02
Argopecten,ventricosus,0.25,-79.75,7007:209:2,0.05
Argopecten,ventricosus,1.75,-78.25,7007:218:3,0.04
Argopecten,ventricosus,2.25,-78.25,7007:228:1,0.03
Argopecten,ventricosus,2.75,-78.25,7007:228:3,0.07
Argopecten,ventricosus,4.25,-77.25,7007:247:1,0.16
Argopecten,ventricosus,8.25,-77.75,7007:487:2,0.01
Argopecten,ventricosus,12.75,-89.75,7108:229:4,0.05
Argopecten,ventricosus,14.25,-91.25,7109:141:1,0.16
Argopecten,ventricosus,15.25,-94.75,7109:354:2,0.11
Argopecten,ventricosus,16.25,-93.75,7109:363:2,0.05
Argopecten,ventricosus,25.25,-107.75,7210:457:2,0.05
Argopecten,ventricosus,25.75,-108.75,7210:458:4,0.11
Argopecten,ventricosus,23.75,-111.25,7211:131:3,0.13
Argopecten,ventricosus,24.75,-115.75,7211:245:4,0.17
Argopecten,ventricosus,27.75,-113.75,7211:373:4,0.11
Argopecten,ventricosus,28.75,-113.75,7211:383:4,0.11
Argopecten,ventricosus,-3.25,-80.25,5008:130:1,0.26
Argopecten,ventricosus,-5.75,-80.75,5008:350:4,0.24
Argopecten,ventricosus,2.25,-79.25,7007:229:1,0.34
Argopecten,ventricosus,3.25,-77.25,7007:237:1,0.31
Argopecten,ventricosus,3.25,-77.75,7007:237:2,0.33
Argopecten,ventricosus,4.75,-77.25,7007:247:3,0.30
Argopecten,ventricosus,6.75,-77.75,7007:467:4,0.34
Argopecten,ventricosus,7.25,-77.75,7007:477:2,0.34
Argopecten,ventricosus,12.25,-88.75,7108:228:2,0.22
Argopecten,ventricosus,17.75,-102.75,7110:372:4,0.36
Argopecten,ventricosus,23.25,-110.75,7211:130:2,0.31
Argopecten,ventricosus,25.25,-110.25,7211:350:1,0.37
Argopecten,ventricosus,34.75,-120.75,7312:140:4,0.38
Argopecten,ventricosus,-2.75,-79.75,5007:229:4,0.53
Argopecten,ventricosus,-3.25,-79.75,5007:239:2,0.48
Argopecten,ventricosus,-2.75,-80.25,5008:120:3,0.41
Argopecten,ventricosus,-5.25,-80.75,5008:350:2,0.40
Argopecten,ventricosus,2.75,-77.75,7007:227:4,0.40
Argopecten,ventricosus,5.25,-77.25,7007:457:1,0.41
Argopecten,ventricosus,5.75,-77.25,7007:457:3,0.48
Argopecten,ventricosus,6.25,-77.25,7007:467:1,0.52
Argopecten,ventricosus,6.75,-77.25,7007:467:3,0.52
Argopecten,ventricosus,7.75,-78.25,7007:478:3,0.56
Argopecten,ventricosus,7.25,-82.25,7008:372:1,0.55
Argopecten,ventricosus,1.25,-91.75,7009:111:2,0.41
Argopecten,ventricosus,13.75,-92.25,7109:132:3,0.53
Argopecten,ventricosus,14.75,-94.25,7109:144:3,0.49
Argopecten,ventricosus,18.75,-110.75,7111:380:4,0.52
Argopecten,ventricosus,18.75,-111.25,7111:381:3,0.41
Argopecten,ventricosus,19.25,-110.75,7111:390:2,0.50
Argopecten,ventricosus,22.75,-110.25,7211:120:3,0.53
Argopecten,ventricosus,23.75,-111.75,7211:131:4,0.53
Argopecten,ventricosus,26.75,-111.25,7211:361:3,0.52
Argopecten,ventricosus,29.75,-113.75,7211:393:4,0.56
Argopecten,ventricosus,29.75,-114.25,7211:394:3,0.56
Argopecten,ventricosus,30.25,-113.75,7311:103:2,0.46
Argopecten,ventricosus,30.75,-113.25,7311:103:3,0.59
Argopecten,ventricosus,30.75,-113.75,7311:103:4,0.58
Argopecten,ventricosus,30.25,-114.25,7311:104:1,0.56
Argopecten,ventricosus,30.75,-114.25,7311:104:3,0.56
Argopecten,ventricosus,30.75,-114.75,7311:104:4,0.56
Argopecten,ventricosus,31.25,-113.25,7311:113:1,0.57
Argopecten,ventricosus,31.25,-113.75,7311:113:2,0.55
Argopecten,ventricosus,31.25,-114.75,7311:114:2,0.57
Argopecten,ventricosus,31.75,-114.75,7311:114:4,0.49
Argopecten,ventricosus,33.75,-120.25,7312:130:3,0.59
Argopecten,ventricosus,34.25,-120.25,7312:140:1,0.55
Argopecten,ventricosus,34.25,-120.75,7312:140:2,0.42
Argopecten,ventricosus,34.75,-120.25,7312:140:3,0.56
Argopecten,ventricosus,-2.25,-80.75,5008:120:2,0.79
Argopecten,ventricosus,-2.75,-80.75,5008:120:4,0.60
Argopecten,ventricosus,-3.25,-80.75,5008:130:2,0.76
Argopecten,ventricosus,-3.75,-80.75,5008:130:4,0.67
Argopecten,ventricosus,-3.25,-81.25,5008:131:1,0.77
Argopecten,ventricosus,2.75,-78.75,7007:228:4,0.70
Argopecten,ventricosus,3.75,-77.75,7007:237:4,0.68
Argopecten,ventricosus,7.25,-78.25,7007:478:1,0.60
Argopecten,ventricosus,8.25,-78.25,7007:488:1,0.67
Argopecten,ventricosus,8.25,-80.25,7008:380:1,0.79
Argopecten,ventricosus,8.75,-82.25,7008:382:3,0.61
Argopecten,ventricosus,10.75,-86.75,7108:206:4,0.79
Argopecten,ventricosus,13.25,-90.75,7109:130:2,0.74
Argopecten,ventricosus,13.75,-90.25,7109:130:3,0.76
Argopecten,ventricosus,13.75,-90.75,7109:130:4,0.78
Argopecten,ventricosus,13.25,-91.25,7109:131:1,0.70
Argopecten,ventricosus,13.75,-91.25,7109:131:3,0.76
Argopecten,ventricosus,13.75,-91.75,7109:131:4,0.75
Argopecten,ventricosus,14.25,-91.75,7109:141:2,0.75
Argopecten,ventricosus,14.25,-92.25,7109:142:1,0.73
Argopecten,ventricosus,14.25,-92.75,7109:142:2,0.73
Argopecten,ventricosus,14.75,-92.25,7109:142:3,0.76
Argopecten,ventricosus,14.75,-92.75,7109:142:4,0.72
Argopecten,ventricosus,14.75,-93.25,7109:143:3,0.74
Argopecten,ventricosus,15.25,-92.75,7109:352:2,0.77
Argopecten,ventricosus,15.25,-93.25,7109:353:1,0.73
Argopecten,ventricosus,15.25,-93.75,7109:353:2,0.79
Argopecten,ventricosus,15.75,-93.25,7109:353:3,0.79
Argopecten,ventricosus,15.75,-93.75,7109:353:4,0.77
Argopecten,ventricosus,15.75,-97.75,7109:457:4,0.79
Argopecten,ventricosus,19.75,-105.75,7110:495:4,0.64
Argopecten,ventricosus,21.25,-105.25,7210:215:1,0.76
Argopecten,ventricosus,22.75,-109.75,7210:229:4,0.62
Argopecten,ventricosus,23.25,-109.25,7210:239:1,0.75
Argopecten,ventricosus,23.25,-109.75,7210:239:2,0.78
Argopecten,ventricosus,24.75,-108.75,7210:248:4,0.79
Argopecten,ventricosus,27.25,-109.75,7210:479:2,0.63
Argopecten,ventricosus,24.75,-112.75,7211:142:4,0.78
Argopecten,ventricosus,25.25,-110.75,7211:350:2,0.75
Argopecten,ventricosus,25.75,-110.75,7211:350:4,0.72
Argopecten,ventricosus,25.75,-111.25,7211:351:3,0.69
Argopecten,ventricosus,25.25,-113.25,7211:353:1,0.60
Argopecten,ventricosus,26.25,-110.75,7211:360:2,0.67
Argopecten,ventricosus,26.25,-111.25,7211:361:1,0.61
Argopecten,ventricosus,27.25,-111.75,7211:371:2,0.60
Argopecten,ventricosus,27.25,-112.25,7211:372:1,0.78
Argopecten,ventricosus,29.25,-112.25,7211:392:1,0.79
Argopecten,ventricosus,29.25,-112.75,7211:392:2,0.72
Argopecten,ventricosus,29.75,-112.25,7211:392:3,0.77
Argopecten,ventricosus,29.75,-112.75,7211:392:4,0.69
Argopecten,ventricosus,29.25,-113.25,7211:393:1,0.78
Argopecten,ventricosus,29.75,-113.25,7211:393:3,0.62
Argopecten,ventricosus,30.25,-112.75,7311:102:2,0.68
Argopecten,ventricosus,30.75,-112.75,7311:102:4,0.65
Argopecten,ventricosus,30.25,-113.25,7311:103:1,0.61
Argopecten,ventricosus,31.75,-113.75,7311:113:4,0.74
Argopecten,ventricosus,31.25,-114.25,7311:114:1,0.62
Argopecten,ventricosus,31.75,-114.25,7311:114:3,0.75
Argopecten,ventricosus,32.75,-119.25,7311:229:3,0.79
Argopecten,ventricosus,33.25,-119.25,7311:239:1,0.79
Argopecten,ventricosus,33.25,-119.75,7311:239:2,0.66
Argopecten,ventricosus,33.75,-119.75,7311:239:4,0.72
Argopecten,ventricosus,34.25,-119.25,7311:249:1,0.77
Argopecten,ventricosus,34.25,-119.75,7311:249:2,0.68
Argopecten,ventricosus,-0.25,-80.25,5008:100:1,1.00
Argopecten,ventricosus,-0.25,-80.75,5008:100:2,1.00
Argopecten,ventricosus,-0.75,-80.25,5008:100:3,1.00
Argopecten,ventricosus,-0.75,-80.75,5008:100:4,1.00
Argopecten,ventricosus,-1.25,-80.75,5008:110:2,1.00
Argopecten,ventricosus,-1.75,-80.75,5008:110:4,0.96
Argopecten,ventricosus,-1.25,-81.25,5008:111:1,1.00
Argopecten,ventricosus,-1.75,-81.25,5008:111:3,1.00
Argopecten,ventricosus,-2.25,-81.25,5008:121:1,1.00
Argopecten,ventricosus,-3.75,-81.25,5008:131:3,1.00
Argopecten,ventricosus,-4.25,-81.25,5008:141:1,1.00
Argopecten,ventricosus,-4.75,-81.25,5008:141:3,1.00
Argopecten,ventricosus,-0.75,-89.25,5008:209:3,1.00
Argopecten,ventricosus,-0.75,-89.75,5008:209:4,1.00
Argopecten,ventricosus,-1.25,-89.75,5008:219:2,1.00
