Mapping parameters for Oncorhynchus kisutch (Coho salmon)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas: 18 |  61 |  67 |  77,
Bounding Box (NSWE): ,72,22,135,-99

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,28,118,250
Temperature (°C),1,-1.75,4.63,11.38,26.81
Salinity (psu),1,28.76,31.04,32.75,34.79
Primary Production,1,131,618,2061,2742
Sea Ice Concentration,1,-0.96,0,0.100000001490116,0.7
Distance to Land (km),0,0,2,164,655
 

Map data (HSPEC) for predicted occurrences (n = 2716): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Oncorhynchus,kisutch,31.75,139.75,1313:219:4,0.01,,,,,,
Oncorhynchus,kisutch,32.25,139.75,1313:229:2,0.01,,,,,,
Oncorhynchus,kisutch,32.75,139.75,1313:229:4,0.01,,,,,,
Oncorhynchus,kisutch,33.25,135.75,1313:235:2,0.05,,,,,,
Oncorhynchus,kisutch,33.75,135.25,1313:235:3,0.07,,,,,,
Oncorhynchus,kisutch,33.75,135.75,1313:235:4,0.07,,,,,,
Oncorhynchus,kisutch,33.75,136.25,1313:236:3,0.07,,,,,,
Oncorhynchus,kisutch,33.75,138.75,1313:238:4,0.04,,,,,,
Oncorhynchus,kisutch,33.25,139.75,1313:239:2,0.03,,,,,,
Oncorhynchus,kisutch,33.75,139.75,1313:239:4,0.03,,,,,,
Oncorhynchus,kisutch,34.25,135.25,1313:245:1,0.07,,,,,,
Oncorhynchus,kisutch,34.75,135.25,1313:245:3,0.07,,,,,,
Oncorhynchus,kisutch,34.25,136.25,1313:246:1,0.08,,,,,,
Oncorhynchus,kisutch,34.25,136.75,1313:246:2,0.08,,,,,,
Oncorhynchus,kisutch,34.75,136.75,1313:246:4,0.08,,,,,,
Oncorhynchus,kisutch,34.25,137.25,1313:247:1,0.07,,,,,,
Oncorhynchus,kisutch,34.75,137.25,1313:247:3,0.07,,,,,,
Oncorhynchus,kisutch,34.75,137.75,1313:247:4,0.07,,,,,,
Oncorhynchus,kisutch,34.25,138.25,1313:248:1,0.06,,,,,,
Oncorhynchus,kisutch,34.25,138.75,1313:248:2,0.06,,,,,,
Oncorhynchus,kisutch,34.75,138.25,1313:248:3,0.06,,,,,,
Oncorhynchus,kisutch,34.75,138.75,1313:248:4,0.06,,,,,,
Oncorhynchus,kisutch,34.25,139.25,1313:249:1,0.06,,,,,,
Oncorhynchus,kisutch,34.25,139.75,1313:249:2,0.05,,,,,,
Oncorhynchus,kisutch,34.75,139.25,1313:249:3,0.06,,,,,,
Oncorhynchus,kisutch,34.75,139.75,1313:249:4,0.06,,,,,,
Oncorhynchus,kisutch,35.75,136.25,1313:456:3,0.17,,,,,,
Oncorhynchus,kisutch,35.25,138.75,1313:458:2,0.06,,,,,,
Oncorhynchus,kisutch,35.25,139.25,1313:459:1,0.07,,,,,,
Oncorhynchus,kisutch,35.25,139.75,1313:459:2,0.07,,,,,,
Oncorhynchus,kisutch,35.75,139.75,1313:459:4,0.07,,,,,,
Oncorhynchus,kisutch,36.75,137.75,1313:467:4,0.05,,,,,,
Oncorhynchus,kisutch,38.25,136.75,1313:486:2,0.18,,,,,,
Oncorhynchus,kisutch,30.75,140.25,1314:100:3,0.01,,,,,,
Oncorhynchus,kisutch,33.75,140.25,1314:130:3,0.01,,,,,,
Oncorhynchus,kisutch,34.75,140.25,1314:140:3,0.04,,,,,,
Oncorhynchus,kisutch,35.25,140.25,1314:350:1,0.05,,,,,,
Oncorhynchus,kisutch,35.25,140.75,1314:350:2,0.06,,,,,,
Oncorhynchus,kisutch,35.75,140.25,1314:350:3,0.06,,,,,,
Oncorhynchus,kisutch,35.75,140.75,1314:350:4,0.06,,,,,,
Oncorhynchus,kisutch,35.25,141.25,1314:351:1,0.06,,,,,,
Oncorhynchus,kisutch,35.75,141.25,1314:351:3,0.06,,,,,,
Oncorhynchus,kisutch,36.25,140.75,1314:360:2,0.13,,,,,,
Oncorhynchus,kisutch,36.75,140.75,1314:360:4,0.13,,,,,,
Oncorhynchus,kisutch,36.25,141.25,1314:361:1,0.14,,,,,,
Oncorhynchus,kisutch,36.75,141.25,1314:361:3,0.14,,,,,,
Oncorhynchus,kisutch,37.25,140.75,1314:370:2,0.01,,,,,,
Oncorhynchus,kisutch,37.25,141.75,1314:371:2,0.08,,,,,,
Oncorhynchus,kisutch,38.75,141.25,1314:381:3,0.16,,,,,,
Oncorhynchus,kisutch,38.75,142.25,1314:382:3,0.10,,,,,,
Oncorhynchus,kisutch,44.25,136.75,1413:246:2,0.05,,,,,,
Oncorhynchus,kisutch,44.75,139.75,1413:249:4,0.04,,,,,,
Oncorhynchus,kisutch,45.25,137.75,1413:457:2,0.08,,,,,,
Oncorhynchus,kisutch,45.75,138.25,1413:458:3,0.15,,,,,,
Oncorhynchus,kisutch,43.25,144.25,1414:134:1,0.07,,,,,,
Oncorhynchus,kisutch,44.25,140.25,1414:140:1,0.17,,,,,,
Oncorhynchus,kisutch,46.75,141.25,1414:361:3,0.19,,,,,,
Oncorhynchus,kisutch,47.25,143.75,1414:373:2,0.08,,,,,,
Oncorhynchus,kisutch,45.75,150.75,1415:350:4,0.09,,,,,,
Oncorhynchus,kisutch,46.25,151.25,1415:361:1,0.12,,,,,,
Oncorhynchus,kisutch,46.75,151.25,1415:361:3,0.08,,,,,,
Oncorhynchus,kisutch,47.25,151.75,1415:371:2,0.18,,,,,,
Oncorhynchus,kisutch,53.75,137.25,1513:237:3,0.15,,,,,,
Oncorhynchus,kisutch,53.75,137.75,1513:237:4,0.05,,,,,,
Oncorhynchus,kisutch,54.25,137.25,1513:247:1,0.13,,,,,,
Oncorhynchus,kisutch,55.25,135.75,1513:455:2,0.16,,,,,,
Oncorhynchus,kisutch,50.25,140.25,1514:100:1,0.05,,,,,,
Oncorhynchus,kisutch,52.25,141.75,1514:121:2,0.15,,,,,,
Oncorhynchus,kisutch,52.75,141.25,1514:121:3,0.13,,,,,,
Oncorhynchus,kisutch,52.75,141.75,1514:121:4,0.13,,,,,,
Oncorhynchus,kisutch,53.25,142.75,1514:132:2,0.05,,,,,,
Oncorhynchus,kisutch,50.25,145.25,1514:205:1,0.05,,,,,,
Oncorhynchus,kisutch,55.75,143.25,1514:353:3,0.07,,,,,,
Oncorhynchus,kisutch,56.25,140.25,1514:360:1,0.19,,,,,,
Oncorhynchus,kisutch,55.25,145.25,1514:455:1,0.01,,,,,,
Oncorhynchus,kisutch,55.75,147.75,1514:457:4,0.05,,,,,,
Oncorhynchus,kisutch,55.75,148.25,1514:458:3,0.16,,,,,,
Oncorhynchus,kisutch,54.75,154.75,1515:144:4,0.07,,,,,,
Oncorhynchus,kisutch,52.25,156.75,1515:226:2,0.04,,,,,,
Oncorhynchus,kisutch,52.75,158.25,1515:228:3,0.07,,,,,,
Oncorhynchus,kisutch,55.25,150.75,1515:350:2,0.04,,,,,,
Oncorhynchus,kisutch,55.75,151.25,1515:351:3,0.19,,,,,,
Oncorhynchus,kisutch,56.25,151.25,1515:361:1,0.18,,,,,,
Oncorhynchus,kisutch,57.75,154.25,1515:374:3,0.17,,,,,,
Oncorhynchus,kisutch,59.75,156.25,1515:496:3,0.17,,,,,,
Oncorhynchus,kisutch,59.75,156.75,1515:496:4,0.01,,,,,,
Oncorhynchus,kisutch,59.25,162.75,1516:392:2,0.06,,,,,,
Oncorhynchus,kisutch,52.75,170.75,1517:120:4,0.12,,,,,,
Oncorhynchus,kisutch,53.25,171.75,1517:131:2,0.08,,,,,,
Oncorhynchus,kisutch,52.75,179.75,1517:229:4,0.19,,,,,,
Oncorhynchus,kisutch,54.25,179.25,1517:249:1,0.10,,,,,,
Oncorhynchus,kisutch,60.25,156.25,1615:206:1,0.14,,,,,,
Oncorhynchus,kisutch,60.25,156.75,1615:206:2,0.11,,,,,,
Oncorhynchus,kisutch,60.75,163.75,1616:103:4,0.14,,,,,,
Oncorhynchus,kisutch,61.75,163.75,1616:113:4,0.19,,,,,,
Oncorhynchus,kisutch,60.75,170.75,1617:100:4,0.03,,,,,,
Oncorhynchus,kisutch,62.75,176.75,1617:226:4,0.13,,,,,,
Oncorhynchus,kisutch,63.75,178.25,1617:238:3,0.01,,,,,,
Oncorhynchus,kisutch,64.75,176.25,1617:246:3,0.06,,,,,,
Oncorhynchus,kisutch,64.75,176.75,1617:246:4,0.05,,,,,,
Oncorhynchus,kisutch,64.25,177.75,1617:247:2,0.08,,,,,,
Oncorhynchus,kisutch,64.75,177.25,1617:247:3,0.04,,,,,,
Oncorhynchus,kisutch,64.75,177.75,1617:247:4,0.15,,,,,,
Oncorhynchus,kisutch,64.25,178.25,1617:248:1,0.07,,,,,,
Oncorhynchus,kisutch,64.25,178.75,1617:248:2,0.13,,,,,,
Oncorhynchus,kisutch,64.75,178.25,1617:248:3,0.06,,,,,,
Oncorhynchus,kisutch,64.75,178.75,1617:248:4,0.05,,,,,,
Oncorhynchus,kisutch,64.25,179.25,1617:249:1,0.15,,,,,,
Oncorhynchus,kisutch,64.25,179.75,1617:249:2,0.13,,,,,,
Oncorhynchus,kisutch,64.75,179.25,1617:249:3,0.13,,,,,,
Oncorhynchus,kisutch,64.75,179.75,1617:249:4,0.15,,,,,,
Oncorhynchus,kisutch,65.25,179.75,1617:459:2,0.08,,,,,,
Oncorhynchus,kisutch,22.75,-109.75,7210:229:4,0.01,,,,,,
Oncorhynchus,kisutch,23.25,-109.75,7210:239:2,0.01,,,,,,
Oncorhynchus,kisutch,22.75,-110.25,7211:120:3,0.01,,,,,,
Oncorhynchus,kisutch,23.25,-110.25,7211:130:1,0.02,,,,,,
Oncorhynchus,kisutch,23.25,-110.75,7211:130:2,0.03,,,,,,
Oncorhynchus,kisutch,23.75,-110.75,7211:130:4,0.03,,,,,,
Oncorhynchus,kisutch,23.75,-111.25,7211:131:3,0.02,,,,,,
Oncorhynchus,kisutch,23.75,-111.75,7211:131:4,0.04,,,,,,
Oncorhynchus,kisutch,23.75,-112.25,7211:132:3,0.03,,,,,,
Oncorhynchus,kisutch,24.25,-110.75,7211:140:2,0.03,,,,,,
Oncorhynchus,kisutch,24.25,-111.25,7211:141:1,0.04,,,,,,
