Mapping parameters for Mugil liza (Lebranche mullet)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 31 |  41,
Bounding Box (NSWE): ,32,-51,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,10,14,31,50
Temperature (°C),1,11.16,18.01,28.2,32.4
Salinity (psu),1,0.59,30.39,36.54,39.41
Primary Production (mgC·m-3·day-1) ,1,0.08,0.58,35.1,78.09
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,152.63,187.6,259.18,301.58
Distance to Land (km),0,0,4,27,500
 

Map data (HSPEC) for predicted occurrences (n = 1445): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Mugil,liza,-0.25,-49.75,5004:209:2,0.12
Mugil,liza,-1.75,-49.75,5004:219:4,0.07
Mugil,liza,-0.25,-50.25,5005:100:1,0.09
Mugil,liza,-0.25,-50.75,5005:100:2,0.06
Mugil,liza,-0.25,-51.25,5005:101:1,0.09
Mugil,liza,-0.75,-51.25,5005:101:3,0.14
Mugil,liza,-17.25,-36.75,5103:476:2,0.11
Mugil,liza,-29.25,-48.75,5204:498:2,0.11
Mugil,liza,-30.75,-49.25,5304:209:3,0.16
Mugil,liza,-32.25,-50.75,5305:120:2,0.16
Mugil,liza,-34.75,-56.75,5305:246:4,0.18
Mugil,liza,-34.25,-57.25,5305:247:1,0.05
Mugil,liza,-34.75,-57.25,5305:247:3,0.07
Mugil,liza,-37.25,-54.25,5305:374:1,0.13
Mugil,liza,-37.75,-55.25,5305:475:3,0.02
Mugil,liza,-37.75,-55.75,5305:475:4,0.10
Mugil,liza,-38.75,-55.75,5305:485:4,0.16
Mugil,liza,-39.25,-55.75,5305:495:2,0.03
Mugil,liza,-39.25,-56.25,5305:496:1,0.07
Mugil,liza,-39.25,-56.75,5305:496:2,0.17
Mugil,liza,-39.75,-56.25,5305:496:3,0.01
Mugil,liza,-39.75,-57.75,5305:497:4,0.09
Mugil,liza,-39.75,-58.25,5305:498:3,0.05
Mugil,liza,-39.75,-58.75,5305:498:4,0.11
Mugil,liza,-40.25,-57.25,5405:207:1,0.06
Mugil,liza,-40.25,-57.75,5405:207:2,0.02
Mugil,liza,-40.25,-58.25,5405:208:1,0.16
Mugil,liza,-40.75,-58.75,5405:208:4,0.16
Mugil,liza,-41.25,-58.25,5405:218:1,0.03
Mugil,liza,-41.25,-58.75,5405:218:2,0.12
Mugil,liza,-41.75,-58.75,5405:218:4,0.04
Mugil,liza,-40.25,-60.25,5406:100:1,0.10
