Mapping parameters for Mactra quadrangularis (venus mactra)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 61 |  71,
Bounding Box (NSWE): ,,,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Mactra,quadrangularis,33.25,130.25,1313:130:1,1.00
Mactra,quadrangularis,33.75,130.75,1313:130:4,1.00
Mactra,quadrangularis,33.25,131.75,1313:131:2,0.83
Mactra,quadrangularis,33.75,131.25,1313:131:3,1.00
Mactra,quadrangularis,33.75,131.75,1313:131:4,0.92
Mactra,quadrangularis,33.25,132.25,1313:132:1,0.82
Mactra,quadrangularis,33.25,132.75,1313:132:2,0.84
Mactra,quadrangularis,33.75,132.25,1313:132:3,0.88
Mactra,quadrangularis,33.75,132.75,1313:132:4,0.93
Mactra,quadrangularis,33.25,133.25,1313:133:1,0.80
Mactra,quadrangularis,33.75,133.25,1313:133:3,0.94
Mactra,quadrangularis,33.75,133.75,1313:133:4,0.96
Mactra,quadrangularis,33.75,134.25,1313:134:3,1.00
Mactra,quadrangularis,33.75,134.75,1313:134:4,1.00
Mactra,quadrangularis,34.25,131.25,1313:141:1,0.98
Mactra,quadrangularis,34.25,131.75,1313:141:2,1.00
Mactra,quadrangularis,34.25,132.25,1313:142:1,0.97
Mactra,quadrangularis,34.25,132.75,1313:142:2,1.00
Mactra,quadrangularis,34.75,132.25,1313:142:3,1.00
Mactra,quadrangularis,34.25,133.25,1313:143:1,1.00
Mactra,quadrangularis,34.25,133.75,1313:143:2,1.00
Mactra,quadrangularis,34.75,133.75,1313:143:4,1.00
Mactra,quadrangularis,34.25,134.25,1313:144:1,1.00
Mactra,quadrangularis,34.25,134.75,1313:144:2,1.00
Mactra,quadrangularis,34.75,134.25,1313:144:3,1.00
Mactra,quadrangularis,34.75,134.75,1313:144:4,0.91
Mactra,quadrangularis,33.75,135.25,1313:235:3,0.93
Mactra,quadrangularis,33.75,135.75,1313:235:4,0.89
Mactra,quadrangularis,33.75,136.25,1313:236:3,0.84
Mactra,quadrangularis,34.25,135.25,1313:245:1,1.00
Mactra,quadrangularis,34.25,136.25,1313:246:1,0.98
Mactra,quadrangularis,34.25,136.75,1313:246:2,0.99
Mactra,quadrangularis,34.75,137.25,1313:247:3,0.93
Mactra,quadrangularis,34.75,137.75,1313:247:4,1.00
Mactra,quadrangularis,34.75,138.25,1313:248:3,0.91
Mactra,quadrangularis,34.75,138.75,1313:248:4,0.93
Mactra,quadrangularis,34.75,139.25,1313:249:3,0.92
Mactra,quadrangularis,34.75,139.75,1313:249:4,0.83
Mactra,quadrangularis,35.25,132.75,1313:352:2,1.00
Mactra,quadrangularis,35.75,133.25,1313:353:3,1.00
Mactra,quadrangularis,35.25,136.75,1313:456:2,1.00
Mactra,quadrangularis,35.75,136.25,1313:456:3,1.00
Mactra,quadrangularis,35.25,138.75,1313:458:2,1.00
Mactra,quadrangularis,35.25,139.75,1313:459:2,1.00
Mactra,quadrangularis,36.25,136.25,1313:466:1,1.00
Mactra,quadrangularis,36.75,136.75,1313:466:4,1.00
Mactra,quadrangularis,36.75,137.25,1313:467:3,1.00
Mactra,quadrangularis,36.75,137.75,1313:467:4,1.00
Mactra,quadrangularis,37.25,137.25,1313:477:1,1.00
Mactra,quadrangularis,37.25,137.75,1313:477:2,1.00
Mactra,quadrangularis,37.25,138.25,1313:478:1,1.00
Mactra,quadrangularis,37.25,138.75,1313:478:2,1.00
Mactra,quadrangularis,37.75,138.75,1313:478:4,1.00
Mactra,quadrangularis,37.75,139.25,1313:479:3,1.00
Mactra,quadrangularis,38.25,139.25,1313:489:1,1.00
Mactra,quadrangularis,35.25,140.25,1314:350:1,0.98
Mactra,quadrangularis,35.75,140.25,1314:350:3,1.00
Mactra,quadrangularis,35.75,140.75,1314:350:4,0.95
Mactra,quadrangularis,36.25,140.75,1314:360:2,1.00
Mactra,quadrangularis,36.75,140.75,1314:360:4,1.00
Mactra,quadrangularis,36.75,141.25,1314:361:3,0.85
Mactra,quadrangularis,37.25,140.75,1314:370:2,1.00
Mactra,quadrangularis,37.75,140.75,1314:370:4,1.00
Mactra,quadrangularis,37.25,141.25,1314:371:1,1.00
Mactra,quadrangularis,37.75,141.25,1314:371:3,1.00
Mactra,quadrangularis,38.25,140.75,1314:380:2,1.00
Mactra,quadrangularis,38.25,141.25,1314:381:1,1.00
Mactra,quadrangularis,38.75,141.25,1314:381:3,1.00
Mactra,quadrangularis,40.25,141.75,1414:101:2,0.85
Mactra,quadrangularis,40.75,141.25,1414:101:3,0.92
Mactra,quadrangularis,40.75,141.75,1414:101:4,0.88


Occurrence cells used for creating environmental envelope (n = 10)
Genus,Species,Center Lat,Center Long,C-Square,Depth (m),Surface Water Temp. (°C),Bottom Water Temp. (°C),Surface Salinity (psu),Bottom Salinity (psu),Primary Production (mgC·m-3·day-1),Sea Ice Concentration (0-1 fraction),Dissolved Bottom Oxygen (mmol·m-3),Distance to Land (km)
Mactra,quadrangularis,24.25,120.25,1212:140:1,41,24.7277927398682,24.036958694458,33.6709480285645,34.1134262084961,25.0979997217655,0,210.488708496094,24
Mactra,quadrangularis,25.25,119.75,1211:459:2,22,22.157018661499,23.2630043029785,31.1326122283936,33.832935333252,31.1730001121759,0,211.515869140625,25
Mactra,quadrangularis,32.75,130.25,1313:120:3,25,20.7647323608398,21.0733451843262,33.3063430786133,34.1652755737305,22.370669990778,0,227.184936523438,17
Mactra,quadrangularis,33.75,131.25,1313:131:3,40,19.4424285888672,19.7327117919922,33.806022644043,33.9951400756836,24.7579999268055,0,231.841278076172,16
Mactra,quadrangularis,33.75,135.25,1313:235:3,323,22.0591239929199,22.1092872619629,33.9522018432617,34.4753379821777,18.802000209689098,0,214.91682434082,16
Mactra,quadrangularis,34.75,137.25,1313:247:3,38,20.1409435272217,21.0393104553223,32.8943824768066,34.1006355285645,63.032999634742694,0,229.626937866211,13
Mactra,quadrangularis,35.25,139.75,1313:459:2,172,19.8990631103516,18.4869174957275,33.2385025024414,34.4219436645508,62.4210014939308,0,217.804840087891,15
Mactra,quadrangularis,36.25,140.75,1314:360:2,150,18.3984451293945,13.3505458831787,33.6268463134766,34.2413787841797,39.5999997854233,0,213.900192260742,18
Mactra,quadrangularis,36.75,126.25,1312:466:3,6,13.9943952560425,13.8893089294434,28.6611137390137,32.1361389160156,13.797000050544701,0,273.506683349609,19
Mactra,quadrangularis,44.25,143.25,1414:143:1,16,8.22671318054199,4.9199070930481,32.2444343566895,32.9544639587402,17.226349562406497,0.00613939389586449,304.81103515625,3
