Mapping parameters for Ellochelon vaigiensis (Squaretail mullet)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 51 |  57 |  61 |  71 |  77,
Bounding Box (NSWE): ,32,-24,30,-141

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,0,3,5
Temperature (°C),1,22.16,25.4,29.22,33.42
Salinity (psu),1,20.55,31.71,35.53,38.65
Primary Production (mgC·m-3·day-1) ,1,0.25,1.29,18.87,59.94
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,26.46,116.6,209.68,272.67
Distance to Land (km),0,0,10,110,620
 

Map data (HSPEC) for predicted occurrences (n = 3862): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Ellochelon,vaigiensis,28.25,-178.25,7217:488:1,0.18
Ellochelon,vaigiensis,28.25,-177.25,7217:487:1,0.19
Ellochelon,vaigiensis,26.25,-173.25,7217:363:1,0.15
Ellochelon,vaigiensis,25.75,-173.25,7217:353:3,0.16
Ellochelon,vaigiensis,25.75,-169.25,7216:459:3,0.15
Ellochelon,vaigiensis,24.75,-167.75,7216:247:4,0.18
Ellochelon,vaigiensis,24.25,-167.25,7216:247:1,0.15
Ellochelon,vaigiensis,-20.25,-157.25,5215:207:1,0.02
Ellochelon,vaigiensis,-22.25,-151.25,5215:121:1,0.01
Ellochelon,vaigiensis,-19.25,-169.75,5116:499:2,0.06
Ellochelon,vaigiensis,-18.75,-169.75,5116:489:4,0.04
Ellochelon,vaigiensis,-14.75,-169.75,5116:249:4,0.05
Ellochelon,vaigiensis,-14.25,-169.75,5116:249:2,0.08
Ellochelon,vaigiensis,-14.25,-169.25,5116:249:1,0.05
Ellochelon,vaigiensis,-19.75,-158.25,5115:498:3,0.03
Ellochelon,vaigiensis,-19.75,-157.75,5115:497:4,0.03
Ellochelon,vaigiensis,-18.75,-159.75,5115:489:4,0.02
Ellochelon,vaigiensis,-16.75,-154.75,5115:364:4,0.11
Ellochelon,vaigiensis,-16.25,-154.75,5115:364:2,0.13
Ellochelon,vaigiensis,-16.75,-153.75,5115:363:4,0.13
Ellochelon,vaigiensis,-15.75,-154.25,5115:354:3,0.16
Ellochelon,vaigiensis,-20.25,34.75,3203:104:2,0.11
Ellochelon,vaigiensis,-19.75,63.75,3106:393:4,0.13
Ellochelon,vaigiensis,-19.75,63.25,3106:393:3,0.18
Ellochelon,vaigiensis,-19.75,62.25,3106:392:3,0.06
Ellochelon,vaigiensis,-19.25,61.75,3106:391:2,0.07
Ellochelon,vaigiensis,-8.25,143.75,3014:383:2,0.10
Ellochelon,vaigiensis,-8.25,143.25,3014:383:1,0.13
Ellochelon,vaigiensis,31.75,130.75,1313:110:4,0.07
Ellochelon,vaigiensis,31.75,130.25,1313:110:3,0.01
Ellochelon,vaigiensis,31.75,129.75,1312:219:4,0.04
Ellochelon,vaigiensis,26.25,120.75,1212:360:2,0.13
Ellochelon,vaigiensis,24.75,119.25,1211:249:3,0.12
Ellochelon,vaigiensis,24.75,118.25,1211:248:3,0.01
Ellochelon,vaigiensis,24.25,118.25,1211:248:1,0.05
Ellochelon,vaigiensis,24.25,117.75,1211:247:2,0.05
Ellochelon,vaigiensis,23.75,117.75,1211:237:4,0.11
Ellochelon,vaigiensis,23.75,117.25,1211:237:3,0.03
Ellochelon,vaigiensis,23.25,117.25,1211:237:1,0.08
Ellochelon,vaigiensis,23.75,116.75,1211:236:4,0.13
Ellochelon,vaigiensis,23.25,116.75,1211:236:2,0.14
Ellochelon,vaigiensis,23.25,113.75,1211:133:2,0.06
Ellochelon,vaigiensis,23.25,113.25,1211:133:1,0.11
Ellochelon,vaigiensis,21.25,91.25,1209:111:1,0.15
Ellochelon,vaigiensis,21.25,90.75,1209:110:2,0.14
Ellochelon,vaigiensis,20.75,91.75,1209:101:4,0.19
Ellochelon,vaigiensis,21.75,89.25,1208:219:3,0.10
Ellochelon,vaigiensis,21.25,89.25,1208:219:1,0.11
Ellochelon,vaigiensis,21.75,88.75,1208:218:4,0.17
Ellochelon,vaigiensis,21.75,88.25,1208:218:3,0.15
Ellochelon,vaigiensis,21.25,88.25,1208:218:1,0.14
Ellochelon,vaigiensis,21.75,87.75,1208:217:4,0.10
Ellochelon,vaigiensis,21.75,87.25,1208:217:3,0.04
Ellochelon,vaigiensis,25.25,55.75,1205:455:2,0.19
