Mapping parameters for Scophthalmus maximus (Turbot)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  27 |  34 |  37 ,
Bounding Box (NSWE): ,70,30,-23,36

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,20,25,46,70
Temperature (°C),1,6.7,8.91,12.49,21.91
Salinity (psu),1,5.61,7.26,35.22,39.11
Primary Production,1,322,644,1806,2798.5
Sea Ice Concentration,1,-0.98827391241441,0,0.03,0.25
Distance to Land (km),0,1,9,188,334
 

Map data (HSPEC) for predicted occurrences (n = 1518): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Scophthalmus,maximus,35.75,0.25,1300:350:3,0.10,1,0.28556263269639,0.46786632390746,0.73913043478261,1,1
Scophthalmus,maximus,36.25,0.25,1300:360:1,0.10,1,0.28768577494692,0.46786632390746,0.77639751552795,1,1
Scophthalmus,maximus,36.25,0.75,1300:360:2,0.12,1,0.28768577494692,0.50385604113111,0.84782608695652,1,1
Scophthalmus,maximus,36.75,1.25,1300:361:3,0.08,1,0.28343949044586,0.51413881748072,0.56832298136646,1,1
Scophthalmus,maximus,36.75,1.75,1300:361:4,0.10,1,0.28343949044586,0.51413881748072,0.6583850931677,1,1
Scophthalmus,maximus,36.75,2.25,1300:362:3,0.10,1,0.28131634819533,0.52699228791774,0.69565217391304,1,1
Scophthalmus,maximus,36.75,2.75,1300:362:4,0.10,1,0.28131634819533,0.52699228791774,0.67701863354037,1,1
Scophthalmus,maximus,36.75,3.25,1300:363:3,0.12,1,0.26751592356688,0.54241645244216,0.82919254658385,1,1
Scophthalmus,maximus,36.75,3.75,1300:363:4,0.10,1,0.26751592356688,0.54241645244216,0.70807453416149,1,1
Scophthalmus,maximus,36.75,4.25,1300:364:3,0.10,1,0.2515923566879,0.55012853470437,0.69254658385093,1,1
Scophthalmus,maximus,36.75,4.75,1300:364:4,0.11,1,0.2515923566879,0.55012853470437,0.8167701863354,1,1
Scophthalmus,maximus,38.75,0.25,1300:380:3,0.03,1,0.29299363057325,0.41388174807198,0.27329192546584,1,1
Scophthalmus,maximus,38.75,1.25,1300:381:3,0.03,1,0.28237791932059,0.44473007712082,0.20807453416149,1,1
Scophthalmus,maximus,38.75,1.75,1300:381:4,0.03,1,0.28237791932059,0.44473007712082,0.22360248447205,1,1
Scophthalmus,maximus,39.25,0.25,1300:390:1,0.04,1,0.30573248407643,0.34961439588689,0.41925465838509,1,1
Scophthalmus,maximus,39.75,0.25,1300:390:3,0.06,1,0.30573248407643,0.34961439588689,0.52173913043478,1,1
Scophthalmus,maximus,39.75,0.75,1300:390:4,0.05,1,0.30573248407643,0.34961439588689,0.47515527950311,1,1
Scophthalmus,maximus,39.25,1.25,1300:391:1,0.03,1,0.29936305732484,0.38046272493573,0.29192546583851,1,1
Scophthalmus,maximus,39.25,1.75,1300:391:2,0.03,1,0.29936305732484,0.38046272493573,0.23913043478261,1,1
Scophthalmus,maximus,39.25,2.25,1300:392:1,0.01,0.25,0.3036093418259,0.38046272493573,0.17391304347826,1,1
Scophthalmus,maximus,39.25,2.75,1300:392:2,0.02,1,0.3036093418259,0.46786632390746,0.15527950310559,1,1
Scophthalmus,maximus,39.75,2.25,1300:392:3,0.02,1,0.3036093418259,0.35218508997429,0.19565217391304,1,1
Scophthalmus,maximus,39.75,2.75,1300:392:4,0.02,1,0.3036093418259,0.35218508997429,0.17391304347826,1,1
Scophthalmus,maximus,39.25,3.25,1300:393:1,0.02,1,0.3036093418259,0.48586118251928,0.14285714285714,1,1
Scophthalmus,maximus,39.75,3.25,1300:393:3,0.03,1,0.3036093418259,0.36760925449871,0.25465838509317,1,1
Scophthalmus,maximus,39.75,3.75,1300:393:4,0.03,1,0.3036093418259,0.36760925449871,0.25155279503106,1,1
Scophthalmus,maximus,39.75,4.25,1300:394:3,0.04,1,0.29299363057325,0.44473007712082,0.2888198757764,1,1
Scophthalmus,maximus,36.75,5.25,1300:465:3,0.10,1,0.24946921443737,0.55012853470437,0.76086956521739,1,1
Scophthalmus,maximus,36.75,5.75,1300:465:4,0.11,1,0.24946921443737,0.55012853470437,0.83229813664596,1,1
Scophthalmus,maximus,36.75,6.25,1300:466:3,0.11,1,0.25583864118896,0.53213367609255,0.83540372670807,1,1
Scophthalmus,maximus,36.75,6.75,1300:466:4,0.11,1,0.25583864118896,0.53213367609255,0.80745341614907,1,1
Scophthalmus,maximus,36.75,7.25,1300:467:3,0.08,1,0.26220806794055,0.50385604113111,0.5776397515528,1,1
Scophthalmus,maximus,36.75,7.75,1300:467:4,0.12,1,0.26220806794055,0.50385604113111,0.90993788819876,1,1
Scophthalmus,maximus,36.75,8.25,1300:468:3,0.08,1,0.26433121019108,0.47300771208226,0.63664596273292,1,1
Scophthalmus,maximus,36.75,8.75,1300:468:4,0.10,1,0.26433121019108,0.47300771208226,0.79813664596273,1,1
Scophthalmus,maximus,37.25,6.25,1300:476:1,0.07,1,0.26326963906582,0.53213367609255,0.46894409937888,1,1
Scophthalmus,maximus,37.25,6.75,1300:476:2,0.08,1,0.26326963906582,0.53213367609255,0.53726708074534,1,1
Scophthalmus,maximus,37.25,7.25,1300:477:1,0.07,1,0.27494692144374,0.50385604113111,0.50931677018634,1,1
Scophthalmus,maximus,37.25,7.75,1300:477:2,0.06,1,0.27494692144374,0.50385604113111,0.46894409937888,1,1
Scophthalmus,maximus,37.25,8.25,1300:478:1,0.06,1,0.27813163481953,0.47300771208226,0.42546583850932,1,1
Scophthalmus,maximus,37.25,8.75,1300:478:2,0.06,1,0.27813163481953,0.47300771208226,0.4223602484472,1,1
Scophthalmus,maximus,37.75,8.75,1300:478:4,0.05,1,0.27813163481953,0.47300771208226,0.36645962732919,1,1
Scophthalmus,maximus,37.25,9.25,1300:479:1,0.09,1,0.28450106157113,0.47300771208226,0.69565217391304,1,1
Scophthalmus,maximus,37.25,9.75,1300:479:2,0.07,1,0.28450106157113,0.45501285347044,0.52484472049689,1,1
Scophthalmus,maximus,37.75,9.25,1300:479:3,0.04,1,0.28450106157113,0.38560411311054,0.3695652173913,1,1
Scophthalmus,maximus,38.75,8.25,1300:488:3,0.04,1,0.29193205944798,0.40874035989717,0.34472049689441,1,1
Scophthalmus,maximus,38.75,8.75,1300:488:4,0.04,1,0.29193205944798,0.40874035989717,0.31987577639752,1,1
Scophthalmus,maximus,38.75,9.25,1300:489:3,0.03,1,0.29936305732484,0.38560411311054,0.26086956521739,1,1
Scophthalmus,maximus,39.25,8.25,1300:498:1,0.04,1,0.32165605095541,0.40359897172237,0.30434782608696,1,1
Scophthalmus,maximus,39.25,8.75,1300:498:2,0.05,1,0.32165605095541,0.40874035989717,0.36335403726708,1,1
Scophthalmus,maximus,39.75,8.25,1300:498:3,0.05,1,0.32165605095541,0.40359897172237,0.37267080745342,1,1
Scophthalmus,maximus,39.25,9.25,1300:499:1,0.05,1,0.32484076433121,0.38560411311054,0.37577639751553,1,1
Scophthalmus,maximus,39.25,9.75,1300:499:2,0.03,1,0.32484076433121,0.29820051413882,0.2639751552795,1,1
Scophthalmus,maximus,39.75,9.75,1300:499:4,0.03,1,0.32484076433121,0.29820051413882,0.30124223602484,1,1
Scophthalmus,maximus,32.75,12.25,1301:122:3,0.01,1,0.10084925690021,0.37532133676093,0.20186335403727,1,1
Scophthalmus,maximus,32.75,12.75,1301:122:4,0.02,1,0.10084925690021,0.37532133676093,0.47826086956522,1,1
Scophthalmus,maximus,32.75,13.25,1301:123:3,0.02,1,0.083864118895966,0.34961439588689,0.72670807453416,1,1
Scophthalmus,maximus,32.75,13.75,1301:123:4,0.03,1,0.083864118895966,0.34961439588689,1,1,1
Scophthalmus,maximus,33.75,10.25,1301:130:3,0.02,1,0.081740976645435,0.40359897172237,0.48447204968944,1,1
Scophthalmus,maximus,33.75,10.75,1301:130:4,0.03,1,0.081740976645435,0.40359897172237,1,1,1
Scophthalmus,maximus,33.25,11.25,1301:131:1,0.04,1,0.098726114649681,0.40359897172237,0.93478260869565,1,1
Scophthalmus,maximus,33.25,11.75,1301:131:2,0.01,1,0.098726114649681,0.40359897172237,0.19254658385093,1,1
Scophthalmus,maximus,33.75,11.25,1301:131:3,0.02,1,0.098726114649681,0.40359897172237,0.59316770186335,1,1
Scophthalmus,maximus,33.75,11.75,1301:131:4,0.01,1,0.098726114649681,0.40359897172237,0.36645962732919,1,1
Scophthalmus,maximus,33.25,12.25,1301:132:1,0.01,1,0.10828025477707,0.37532133676093,0.30124223602484,1,1
Scophthalmus,maximus,33.25,12.75,1301:132:2,0.01,1,0.10828025477707,0.37532133676093,0.18012422360248,1,1
Scophthalmus,maximus,33.75,12.25,1301:132:3,0.01,1,0.10828025477707,0.37532133676093,0.18012422360248,1,1
Scophthalmus,maximus,33.25,13.25,1301:133:1,0.01,1,0.10297239915074,0.34961439588689,0.18633540372671,1,1
Scophthalmus,maximus,34.25,10.25,1301:140:1,0.03,1,0.093418259023354,0.41645244215938,0.66149068322981,1,1
Scophthalmus,maximus,34.25,10.75,1301:140:2,0.04,1,0.093418259023354,0.41645244215938,1,1,1
Scophthalmus,maximus,34.75,10.75,1301:140:4,0.04,1,0.093418259023354,0.41645244215938,1,1,1
Scophthalmus,maximus,34.25,11.25,1301:141:1,0.03,1,0.12951167728238,0.41645244215938,0.55590062111801,1,1
