Mapping parameters for Platichthys flesus (European flounder)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas: 18 |  27 |  34 |  37,
Bounding Box (NSWE): ,72,30,-32,45

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,11,50,100
Temperature (°C),1,5.14,8.58,14.92,22.07
Salinity (psu),1,5.4,6.9,35.25,39.11
Primary Production,1,175.5,821,1862,2669
Sea Ice Concentration,1,-0.98,0,0.0399999991059303,0.25
Distance to Land (km),0,0,2,110,409
 

Map data (HSPEC) for predicted occurrences (n = 2020): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Platichthys,flesus,35.75,0.25,1300:350:3,0.11,,,,,,
Platichthys,flesus,36.25,0.25,1300:360:1,0.12,,,,,,
Platichthys,flesus,36.25,0.75,1300:360:2,0.13,,,,,,
Platichthys,flesus,36.75,1.25,1300:361:3,0.10,,,,,,
Platichthys,flesus,36.75,1.75,1300:361:4,0.11,,,,,,
Platichthys,flesus,36.75,2.25,1300:362:3,0.12,,,,,,
Platichthys,flesus,36.75,2.75,1300:362:4,0.12,,,,,,
Platichthys,flesus,36.75,3.25,1300:363:3,0.13,,,,,,
Platichthys,flesus,36.75,3.75,1300:363:4,0.12,,,,,,
Platichthys,flesus,36.75,4.25,1300:364:3,0.11,,,,,,
Platichthys,flesus,36.75,4.75,1300:364:4,0.12,,,,,,
Platichthys,flesus,38.25,0.25,1300:380:1,0.02,,,,,,
Platichthys,flesus,38.75,0.25,1300:380:3,0.06,,,,,,
Platichthys,flesus,38.75,1.25,1300:381:3,0.06,,,,,,
Platichthys,flesus,38.75,1.75,1300:381:4,0.06,,,,,,
Platichthys,flesus,39.25,0.25,1300:390:1,0.07,,,,,,
Platichthys,flesus,39.75,0.25,1300:390:3,0.07,,,,,,
Platichthys,flesus,39.75,0.75,1300:390:4,0.07,,,,,,
Platichthys,flesus,39.25,1.25,1300:391:1,0.06,,,,,,
Platichthys,flesus,39.25,1.75,1300:391:2,0.06,,,,,,
Platichthys,flesus,39.25,2.25,1300:392:1,0.04,,,,,,
Platichthys,flesus,39.25,2.75,1300:392:2,0.06,,,,,,
Platichthys,flesus,39.75,2.25,1300:392:3,0.05,,,,,,
Platichthys,flesus,39.75,2.75,1300:392:4,0.05,,,,,,
Platichthys,flesus,39.25,3.25,1300:393:1,0.06,,,,,,
Platichthys,flesus,39.75,3.25,1300:393:3,0.06,,,,,,
Platichthys,flesus,39.75,3.75,1300:393:4,0.06,,,,,,
Platichthys,flesus,39.75,4.25,1300:394:3,0.07,,,,,,
Platichthys,flesus,36.75,5.25,1300:465:3,0.12,,,,,,
Platichthys,flesus,36.75,5.75,1300:465:4,0.12,,,,,,
Platichthys,flesus,36.75,6.25,1300:466:3,0.12,,,,,,
Platichthys,flesus,36.75,6.75,1300:466:4,0.12,,,,,,
Platichthys,flesus,36.75,7.25,1300:467:3,0.10,,,,,,
Platichthys,flesus,36.75,7.75,1300:467:4,0.13,,,,,,
Platichthys,flesus,36.75,8.25,1300:468:3,0.10,,,,,,
Platichthys,flesus,36.75,8.75,1300:468:4,0.11,,,,,,
Platichthys,flesus,37.25,6.25,1300:476:1,0.09,,,,,,
Platichthys,flesus,37.25,6.75,1300:476:2,0.10,,,,,,
Platichthys,flesus,37.25,7.25,1300:477:1,0.09,,,,,,
Platichthys,flesus,37.25,7.75,1300:477:2,0.09,,,,,,
