Mapping parameters for Acanthopagrus latus (Yellowfin seabream)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  61 ,
Bounding Box (NSWE): ,34,15,105,137

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,5,26,50
Temperature (°C),1,17.5,23.57,26.42,30.62
Salinity (psu),1,32.45,33.52,34.52,35.02
Primary Production,1,429,499,1488,2163
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,2,8,97,269
 

Map data (HSPEC) for predicted occurrences (n = 3221): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Acanthopagrus,latus,7.75,117.25,1011:477:3,0.14,1,0.24,1,0.60348162475822,1,1
Acanthopagrus,latus,7.75,117.75,1011:477:4,0.11,0.45833333333333,0.24,1,1,1,1
Acanthopagrus,latus,8.25,117.25,1011:487:1,0.09,1,0.14,1,0.64990328820116,1,1
Acanthopagrus,latus,8.25,117.75,1011:487:2,0.14,1,0.14,1,1,1,1
Acanthopagrus,latus,8.75,117.25,1011:487:3,0.13,1,0.14,1,0.90328820116054,1,1
Acanthopagrus,latus,8.75,117.75,1011:487:4,0.14,1,0.14,1,1,1,1
Acanthopagrus,latus,8.75,118.25,1011:488:3,0.16,1,0.16,1,1,1,1
Acanthopagrus,latus,9.75,115.75,1011:495:4,0.17,0.91666666666667,0.32,1,0.58027079303675,1,1
Acanthopagrus,latus,9.25,117.75,1011:497:2,0.10,1,0.1,1,0.97292069632495,1,1
Acanthopagrus,latus,9.25,118.25,1011:498:1,0.14,1,0.14,1,1,1,1
Acanthopagrus,latus,9.25,118.75,1011:498:2,0.14,1,0.14,1,1,1,1
Acanthopagrus,latus,9.75,118.25,1011:498:3,0.11,1,0.14,1,0.77949709864603,1,1
Acanthopagrus,latus,9.75,118.75,1011:498:4,0.14,1,0.14,1,0.99806576402321,1,1
Acanthopagrus,latus,0.25,124.25,1012:104:1,0.02,1,0.019999999999996,1,1,1,1
Acanthopagrus,latus,0.25,124.75,1012:104:2,0.02,1,0.019999999999996,1,1,1,1
Acanthopagrus,latus,0.75,124.25,1012:104:3,0.02,1,0.019999999999996,1,1,1,1
Acanthopagrus,latus,0.75,124.75,1012:104:4,0.02,1,0.019999999999996,1,1,1,1
Acanthopagrus,latus,0.25,128.25,1012:208:1,0.08,1,0.079999999999998,1,1,1,1
Acanthopagrus,latus,0.25,128.75,1012:208:2,0.08,1,0.079999999999998,1,1,1,1
Acanthopagrus,latus,0.75,128.25,1012:208:3,0.08,1,0.079999999999998,1,1,1,1
Acanthopagrus,latus,0.75,128.75,1012:208:4,0.08,1,0.079999999999998,1,1,1,1
Acanthopagrus,latus,1.25,128.25,1012:218:1,0.12,1,0.12,1,1,1,1
Acanthopagrus,latus,1.25,128.75,1012:218:2,0.12,1,0.12,1,1,1,1
Acanthopagrus,latus,1.75,128.25,1012:218:3,0.12,1,0.12,1,1,1,1
Acanthopagrus,latus,1.75,128.75,1012:218:4,0.12,1,0.12,1,1,1,1
Acanthopagrus,latus,2.25,128.25,1012:228:1,0.14,1,0.14,1,1,1,1
Acanthopagrus,latus,2.25,128.75,1012:228:2,0.14,1,0.14,1,1,1,1
Acanthopagrus,latus,2.75,128.25,1012:228:3,0.14,1,0.14,1,1,1,1
Acanthopagrus,latus,2.75,128.75,1012:228:4,0.14,1,0.14,1,1,1,1
Acanthopagrus,latus,3.25,125.75,1012:235:2,0.17,1,0.22,1,0.77369439071567,1,1
Acanthopagrus,latus,3.75,125.25,1012:235:3,0.14,1,0.22,1,0.64796905222437,1,1
Acanthopagrus,latus,3.75,125.75,1012:235:4,0.14,1,0.22,1,0.65183752417795,1,1
Acanthopagrus,latus,4.25,125.75,1012:245:2,0.03,0.33333333333333,0.14,1,0.61315280464217,1,1
Acanthopagrus,latus,4.75,125.25,1012:245:3,0.08,1,0.14,1,0.57833655705996,1,1
Acanthopagrus,latus,4.75,125.75,1012:245:4,0.08,1,0.14,1,0.58800773694391,1,1
Acanthopagrus,latus,5.25,120.25,1012:350:1,0.02,1,0.019999999999996,1,1,1,1
Acanthopagrus,latus,5.25,120.75,1012:350:2,0.02,1,0.019999999999996,1,1,1,1
