Mapping parameters for Sciaenops ocellatus (Red drum)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 21 |  31,
Bounding Box (NSWE): ,43,0,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,10,14,31,50
Temperature (°C),1,11.77,15.44,26.1,30.3
Salinity (psu),1,29.52,32.63,36.08,39.52
Primary Production,1,372,716,1949,3160
Sea Ice Concentration,1,-1,0,0,0.01
Distance to Land (km),0,0,3,89,146
 

Map data (HSPEC) for predicted occurrences (n = 774): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Sciaenops,ocellatus,0.25,-44.75,7004:104:2,0.01
Sciaenops,ocellatus,0.25,-45.25,7004:205:1,0.01
Sciaenops,ocellatus,0.25,-45.75,7004:205:2,0.12
Sciaenops,ocellatus,0.25,-46.25,7004:206:1,0.07
Sciaenops,ocellatus,0.75,-46.25,7004:206:3,0.12
Sciaenops,ocellatus,1.25,-46.25,7004:216:1,0.14
Sciaenops,ocellatus,1.75,-46.75,7004:216:4,0.04
Sciaenops,ocellatus,2.25,-47.75,7004:227:2,0.11
Sciaenops,ocellatus,2.75,-47.75,7004:227:4,0.04
Sciaenops,ocellatus,4.25,-50.75,7005:140:2,0.07
Sciaenops,ocellatus,4.25,-51.25,7005:141:1,0.14
Sciaenops,ocellatus,4.75,-51.75,7005:141:4,0.01
