Mapping parameters for Caranx sexfasciatus (Bigeye trevally)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 |  77 |  81 |  87 ,
Bounding Box (NSWE): ,32,-36,25,-77

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,15,71,146
Temperature (°C),1,17.52,24.68,28.85,33.05
Salinity (psu),1,21.09,32.74,35.26,38.83
Primary Production (mgC·m-3·day-1) ,1,0.13,2.29,18.37,195.85
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,1.21,101.04,203.7,275.59
Distance to Land (km),0,0,16,1564,2286
 

Map data (HSPEC) for predicted occurrences (n = 6354): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
Caranx,sexfasciatus,-34.75,134.25,3313:144:3,0.03
Caranx,sexfasciatus,-34.25,134.25,3313:144:1,0.02
Caranx,sexfasciatus,-34.75,133.75,3313:143:4,0.03
Caranx,sexfasciatus,-34.75,133.25,3313:143:3,0.03
Caranx,sexfasciatus,-34.25,133.75,3313:143:2,0.04
Caranx,sexfasciatus,-34.25,133.25,3313:143:1,0.05
Caranx,sexfasciatus,-34.25,132.75,3313:142:2,0.06
Caranx,sexfasciatus,-33.75,133.75,3313:133:4,0.03
Caranx,sexfasciatus,-33.75,133.25,3313:133:3,0.06
Caranx,sexfasciatus,-33.25,133.75,3313:133:2,0.01
Caranx,sexfasciatus,-33.25,133.25,3313:133:1,0.05
Caranx,sexfasciatus,-33.75,132.75,3313:132:4,0.07
Caranx,sexfasciatus,-33.75,132.25,3313:132:3,0.08
Caranx,sexfasciatus,-33.25,132.75,3313:132:2,0.07
Caranx,sexfasciatus,-33.25,132.25,3313:132:1,0.09
Caranx,sexfasciatus,-33.75,131.75,3313:131:4,0.01
Caranx,sexfasciatus,-33.25,131.75,3313:131:2,0.10
Caranx,sexfasciatus,-33.25,131.25,3313:131:1,0.09
Caranx,sexfasciatus,-33.25,130.75,3313:130:2,0.10
Caranx,sexfasciatus,-33.25,130.25,3313:130:1,0.10
Caranx,sexfasciatus,-32.75,133.25,3313:123:3,0.02
Caranx,sexfasciatus,-32.75,132.75,3313:122:4,0.05
Caranx,sexfasciatus,-32.75,132.25,3313:122:3,0.08
Caranx,sexfasciatus,-32.25,132.75,3313:122:2,0.02
Caranx,sexfasciatus,-32.25,132.25,3313:122:1,0.04
Caranx,sexfasciatus,-32.75,131.75,3313:121:4,0.11
Caranx,sexfasciatus,-32.75,131.25,3313:121:3,0.12
Caranx,sexfasciatus,-32.25,131.75,3313:121:2,0.08
Caranx,sexfasciatus,-32.25,131.25,3313:121:1,0.10
Caranx,sexfasciatus,-32.75,130.75,3313:120:4,0.12
Caranx,sexfasciatus,-32.75,130.25,3313:120:3,0.13
Caranx,sexfasciatus,-32.25,130.75,3313:120:2,0.11
Caranx,sexfasciatus,-32.25,130.25,3313:120:1,0.11
Caranx,sexfasciatus,-31.75,132.75,3313:112:4,0.03
Caranx,sexfasciatus,-31.75,132.25,3313:112:3,0.03
Caranx,sexfasciatus,-31.75,131.75,3313:111:4,0.03
Caranx,sexfasciatus,-31.75,131.25,3313:111:3,0.05
Caranx,sexfasciatus,-31.25,131.25,3313:111:1,0.09
Caranx,sexfasciatus,-31.75,130.75,3313:110:4,0.07
Caranx,sexfasciatus,-31.75,130.25,3313:110:3,0.07
Caranx,sexfasciatus,-34.25,125.25,3312:245:1,0.01
Caranx,sexfasciatus,-33.25,129.75,3312:239:2,0.10
Caranx,sexfasciatus,-33.25,129.25,3312:239:1,0.10
