Mapping parameters for Lutjanus sebae (Emperor red snapper)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 51 |  57 |  61 |  71 |  81,
Bounding Box (NSWE): ,34,-36,34,159

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,5,24,89,180
Temperature (°C),1,20.37,24.61,28.94,33.14
Salinity (psu),1,21.09,32.13,35.38,38.82
Primary Production (mgC·m-3·day-1) ,1,0.43,2.7,15.02,195.85
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,11.34,143.76,210.31,249.82
Distance to Land (km),0,0,17,230,602
 

Map data (HSPEC) for predicted occurrences (n = 5029): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Lutjanus,sebae,-30.75,156.25,3315:206:3,0.03
Lutjanus,sebae,-34.75,151.25,3315:141:3,0.04
Lutjanus,sebae,-34.25,151.75,3315:141:2,0.05
Lutjanus,sebae,-34.25,151.25,3315:141:1,0.04
Lutjanus,sebae,-33.75,151.75,3315:131:4,0.15
Lutjanus,sebae,-33.25,151.75,3315:131:2,0.08
Lutjanus,sebae,-32.75,152.25,3315:122:3,0.16
Lutjanus,sebae,-32.75,151.75,3315:121:4,0.12
Lutjanus,sebae,-32.25,115.75,3311:225:2,0.06
Lutjanus,sebae,-32.25,115.25,3311:225:1,0.12
Lutjanus,sebae,-31.75,115.75,3311:215:4,0.11
Lutjanus,sebae,-31.75,115.25,3311:215:3,0.18
Lutjanus,sebae,-31.25,115.25,3311:215:1,0.18
Lutjanus,sebae,-30.75,115.25,3311:205:3,0.19
Lutjanus,sebae,-30.25,115.25,3311:205:1,0.19
Lutjanus,sebae,-33.75,114.75,3311:134:4,0.01
Lutjanus,sebae,-33.25,114.75,3311:134:2,0.06
Lutjanus,sebae,-32.75,114.75,3311:124:4,0.15
Lutjanus,sebae,-28.25,153.25,3215:383:1,0.03
Lutjanus,sebae,-23.75,150.75,3215:130:4,0.19
Lutjanus,sebae,-21.25,151.25,3215:111:1,0.16
Lutjanus,sebae,-29.25,115.25,3211:495:1,0.03
Lutjanus,sebae,-29.25,114.75,3211:394:2,0.16
Lutjanus,sebae,-27.25,112.75,3211:372:2,0.12
Lutjanus,sebae,-22.75,113.25,3211:123:3,0.07
Lutjanus,sebae,-21.25,55.75,3205:215:2,0.17
Lutjanus,sebae,-21.25,55.25,3205:215:1,0.19
Lutjanus,sebae,-20.75,55.75,3205:205:4,0.16
Lutjanus,sebae,-20.75,55.25,3205:205:3,0.16
Lutjanus,sebae,-27.25,46.25,3204:476:1,0.10
Lutjanus,sebae,-24.25,47.25,3204:247:1,0.11
Lutjanus,sebae,-20.75,34.75,3203:104:4,0.06
Lutjanus,sebae,-20.25,34.75,3203:104:2,0.07
Lutjanus,sebae,-18.75,158.75,3115:488:4,0.19
Lutjanus,sebae,-18.75,158.25,3115:488:3,0.08
Lutjanus,sebae,-17.25,155.75,3115:475:2,0.07
Lutjanus,sebae,-19.75,151.75,3115:391:4,0.06
Lutjanus,sebae,-19.25,151.25,3115:391:1,0.06
Lutjanus,sebae,-18.75,152.25,3115:382:3,0.16
Lutjanus,sebae,-17.25,152.25,3115:372:1,0.11
Lutjanus,sebae,-17.75,151.75,3115:371:4,0.14
Lutjanus,sebae,-17.75,151.25,3115:371:3,0.19
Lutjanus,sebae,-17.25,151.75,3115:371:2,0.18
Lutjanus,sebae,-17.75,150.25,3115:370:3,0.05
Lutjanus,sebae,-16.75,150.25,3115:360:3,0.19
Lutjanus,sebae,-16.75,149.75,3114:469:4,0.18
Lutjanus,sebae,-16.75,149.25,3114:469:3,0.17
Lutjanus,sebae,-16.25,149.75,3114:469:2,0.19
Lutjanus,sebae,-17.75,120.25,3112:370:3,0.08
Lutjanus,sebae,-15.75,123.75,3112:353:4,0.16
Lutjanus,sebae,-11.25,124.25,3112:114:1,0.12
Lutjanus,sebae,-16.75,60.25,3106:360:3,0.18
Lutjanus,sebae,-15.75,61.25,3106:351:3,0.15
Lutjanus,sebae,-19.75,57.75,3105:497:4,0.14
Lutjanus,sebae,-18.75,58.75,3105:488:4,0.13
Lutjanus,sebae,-18.25,58.75,3105:488:2,0.16
Lutjanus,sebae,-17.75,59.75,3105:479:4,0.11
Lutjanus,sebae,-17.75,44.25,3104:374:3,0.10
Lutjanus,sebae,-17.25,44.25,3104:374:1,0.10
Lutjanus,sebae,-14.25,48.25,3104:248:1,0.05
Lutjanus,sebae,-7.75,156.25,3015:476:3,0.07
Lutjanus,sebae,-5.25,155.25,3015:455:1,0.11
Lutjanus,sebae,-1.25,143.75,3014:113:2,0.06
Lutjanus,sebae,-2.25,133.75,3013:123:2,0.19
Lutjanus,sebae,-5.75,122.25,3012:352:3,0.07
Lutjanus,sebae,-8.25,109.75,3010:489:2,0.19
Lutjanus,sebae,-5.25,105.25,3010:455:1,0.15
Lutjanus,sebae,-0.75,99.75,3009:209:4,0.15
Lutjanus,sebae,33.75,140.25,1314:130:3,0.04
Lutjanus,sebae,32.75,139.75,1313:229:4,0.01
Lutjanus,sebae,33.75,133.25,1313:133:3,0.12
