Mapping parameters for Sparus aurata (Gilthead seabream)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  27 |  34 |  37 ,
Bounding Box (NSWE): ,62,15,-17,43

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,1,30,150
Temperature (°C),1,9.5,13.98,20.78,24.33
Salinity (psu),1,16.5,35.09,38.43,39.58
Primary Production,1,138,349,1411,2613
Sea Ice Concentration,1,-1,0,0,0.02
Distance to Land (km),0,2,5,137,358
 

Map data (HSPEC) for predicted occurrences (n = 1722): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Sparus,aurata,39.25,3.75,1300:393:2,0.10,0.1,1,1,1,1,1
Sparus,aurata,34.25,13.75,1301:143:2,0.13,0.13333333333333,1,1,1,1,1
Sparus,aurata,34.75,13.75,1301:143:4,0.08,0.083333333333333,1,1,1,1,1
Sparus,aurata,32.25,16.25,1301:226:1,0.14,0.19166666666667,0.87323943661972,1,0.82938388625592,1,1
Sparus,aurata,36.25,11.75,1301:361:2,0.17,0.16666666666667,1,1,1,1,1
Sparus,aurata,37.75,11.25,1301:371:3,0.03,0.033333333333333,1,1,1,1,1
Sparus,aurata,31.75,29.75,1302:219:4,0.13,0.28333333333333,0.83661971830986,0.62608695652174,0.84834123222749,1,1
Sparus,aurata,36.75,27.25,1302:467:3,0.18,1,1,0.20869565217391,0.88625592417062,1,1
Sparus,aurata,36.75,28.25,1302:468:3,0.17,1,1,0.20869565217391,0.82938388625592,1,1
Sparus,aurata,36.75,28.75,1302:468:4,0.15,1,1,0.20869565217391,0.7345971563981,1,1
Sparus,aurata,37.25,27.75,1302:477:2,0.12,1,1,0.20869565217391,0.59715639810427,1,1
Sparus,aurata,37.25,28.25,1302:478:1,0.14,1,1,0.20869565217391,0.67772511848341,1,1
Sparus,aurata,31.75,33.75,1303:113:4,0.10,0.41666666666667,0.61971830985916,0.42608695652174,0.91469194312796,1,1
Sparus,aurata,32.25,30.25,1303:120:1,0.17,0.48333333333333,0.86197183098592,0.50434782608696,0.79620853080569,1,1
Sparus,aurata,32.25,31.25,1303:121:1,0.14,0.48333333333333,0.8,0.4695652173913,0.79620853080569,1,1
Sparus,aurata,32.25,31.75,1303:121:2,0.16,0.54166666666667,0.8,0.4695652173913,0.79620853080569,1,1
Sparus,aurata,32.25,32.25,1303:122:1,0.03,0.11666666666667,0.71830985915493,0.4695652173913,0.7914691943128,1,1
Sparus,aurata,33.25,34.75,1303:134:2,0.06,0.19166666666667,0.69295774647887,0.50434782608696,0.83412322274882,1,1
Sparus,aurata,34.75,32.25,1303:142:3,0.16,1,0.8056338028169,0.23478260869565,0.83886255924171,1,1
Sparus,aurata,34.75,32.75,1303:142:4,0.17,1,0.8056338028169,0.23478260869565,0.91943127962085,1,1
Sparus,aurata,36.25,34.75,1303:364:2,0.16,0.53333333333333,0.62253521126761,0.48695652173913,1,1,1
Sparus,aurata,42.75,4.75,1400:124:4,0.17,0.175,1,1,1,1,1
Sparus,aurata,40.25,10.25,1401:100:1,0.01,0.0083333333333333,1,1,1,1,1
Sparus,aurata,40.25,27.75,1402:207:2,0.09,1,1,0.086067778375471,1,1,1
Sparus,aurata,40.75,27.25,1402:207:3,0.09,1,1,0.086067778375471,1,1,1
Sparus,aurata,40.75,27.75,1402:207:4,0.09,1,1,0.086067778375471,1,1,1
Sparus,aurata,40.25,28.25,1402:208:1,0.09,1,1,0.086067778375471,1,1,1
Sparus,aurata,40.25,28.75,1402:208:2,0.09,1,1,0.086067778375471,1,1,1
Sparus,aurata,40.75,28.25,1402:208:3,0.09,1,1,0.086067778375471,1,1,1
Sparus,aurata,40.75,28.75,1402:208:4,0.08,1,1,0.086067778375471,0.91181364392679,1,1
Sparus,aurata,40.25,29.25,1402:209:1,0.09,1,1,0.093060785368478,1,1,1
Sparus,aurata,40.75,29.25,1402:209:3,0.09,1,1,0.093060785368478,1,1,1
Sparus,aurata,40.75,29.75,1402:209:4,0.09,1,1,0.093060785368478,1,1,1
Sparus,aurata,41.25,27.75,1402:217:2,0.09,1,1,0.086067778375471,1,1,1
Sparus,aurata,41.25,28.25,1402:218:1,0.09,1,1,0.086067778375471,1,1,1
Sparus,aurata,41.25,28.75,1402:218:2,0.09,1,1,0.086067778375471,1,1,1
Sparus,aurata,41.75,28.25,1402:218:3,0.09,1,1,0.086067778375471,1,1,1
Sparus,aurata,41.75,28.75,1402:218:4,0.07,0.775,1,0.086067778375471,1,1,1
Sparus,aurata,41.25,29.25,1402:219:1,0.09,1,1,0.093060785368478,1,1,1
Sparus,aurata,41.25,29.75,1402:219:2,0.09,1,1,0.093060785368478,1,1,1
Sparus,aurata,41.75,29.25,1402:219:3,0.04,0.45,1,0.093060785368478,1,1,1
Sparus,aurata,42.25,27.25,1402:227:1,0.07,1,1,0.086067778375471,0.86106489184692,1,1
Sparus,aurata,42.25,27.75,1402:227:2,0.09,1,1,0.086067778375471,1,1,1
Sparus,aurata,42.75,27.75,1402:227:4,0.09,1,1,0.086067778375471,1,1,1
Sparus,aurata,42.25,28.25,1402:228:1,0.09,1,1,0.086067778375471,1,1,1
Sparus,aurata,42.75,28.25,1402:228:3,0.09,1,1,0.086067778375471,1,1,1
Sparus,aurata,43.25,27.75,1402:237:2,0.08,1,1,0.086067778375471,0.92179700499168,1,1
Sparus,aurata,43.25,28.25,1402:238:1,0.09,1,1,0.086067778375471,1,1,1
Sparus,aurata,43.25,28.75,1402:238:2,0.10,1,1,0.096288327057558,1,1,1
Sparus,aurata,43.75,28.75,1402:238:4,0.09,1,1,0.096288327057558,0.98336106489185,1,1
Sparus,aurata,43.25,29.25,1402:239:1,0.01,0.13333333333333,1,0.096288327057558,1,1,1
Sparus,aurata,43.75,29.25,1402:239:3,0.07,0.74166666666667,1,0.096288327057558,1,1,1
Sparus,aurata,43.75,29.75,1402:239:4,0.10,1,1,0.096288327057558,1,1,1
Sparus,aurata,44.25,28.75,1402:248:2,0.04,1,1,0.057557826788596,0.6955074875208,1,1
Sparus,aurata,44.75,28.75,1402:248:4,0.05,1,1,0.057557826788596,0.86439267886855,1,1
Sparus,aurata,44.25,29.25,1402:249:1,0.04,0.76666666666667,1,0.057557826788596,0.82279534109817,1,1
Sparus,aurata,44.25,29.75,1402:249:2,0.05,0.85833333333333,1,0.057557826788596,1,1,1
Sparus,aurata,44.75,29.25,1402:249:3,0.02,1,1,0.057557826788596,0.391846921797,1,1
Sparus,aurata,44.75,29.75,1402:249:4,0.03,1,1,0.057557826788596,0.53743760399334,1,1
Sparus,aurata,45.25,29.25,1402:459:1,0.03,1,0.97098214285714,0.057557826788596,0.54825291181364,1,1
Sparus,aurata,41.25,30.25,1403:110:1,0.10,1,1,0.097902097902098,1,1,1
Sparus,aurata,41.25,30.75,1403:110:2,0.10,1,1,0.097902097902098,1,1,1
Sparus,aurata,41.25,31.25,1403:111:1,0.10,1,1,0.10005379236148,1,1,1
Sparus,aurata,41.25,31.75,1403:111:2,0.10,1,1,0.10005379236148,1,1,1
Sparus,aurata,41.75,31.25,1403:111:3,0.05,0.46666666666667,1,0.10005379236148,1,1,1
Sparus,aurata,41.75,31.75,1403:111:4,0.10,1,1,0.10005379236148,1,1,1
Sparus,aurata,41.75,32.25,1403:112:3,0.10,1,1,0.097364174287251,1,1,1
Sparus,aurata,41.75,32.75,1403:112:4,0.10,1,1,0.097364174287251,1,1,1
Sparus,aurata,41.75,33.25,1403:113:3,0.10,1,1,0.095212479827864,1,1,1
Sparus,aurata,41.75,34.25,1403:114:3,0.09,1,1,0.092522861753631,1,1,1
Sparus,aurata,41.75,34.75,1403:114:4,0.09,1,1,0.092522861753631,1,1,1
Sparus,aurata,42.25,33.25,1403:123:1,0.10,1,1,0.095212479827864,1,1,1
Sparus,aurata,42.25,33.75,1403:123:2,0.10,1,1,0.095212479827864,1,1,1
Sparus,aurata,42.25,34.25,1403:124:1,0.09,1,1,0.092522861753631,1,1,1
Sparus,aurata,42.25,34.75,1403:124:2,0.09,1,1,0.092522861753631,1,1,1
Sparus,aurata,43.75,30.25,1403:130:3,0.06,0.725,1,0.082302313071544,1,1,1
Sparus,aurata,44.25,30.25,1403:140:1,0.04,0.71666666666667,1,0.050026896180742,1,1,1
Sparus,aurata,44.25,30.75,1403:140:2,0.03,0.55833333333333,1,0.050026896180742,1,1,1
Sparus,aurata,44.75,30.25,1403:140:3,0.04,0.88333333333333,1,0.050026896180742,0.9342762063228,1,1
Sparus,aurata,44.75,30.75,1403:140:4,0.04,0.84166666666667,1,0.050026896180742,1,1,1
Sparus,aurata,44.75,31.25,1403:141:3,0.04,0.6,1,0.059171597633136,1,1,1
Sparus,aurata,44.75,31.75,1403:141:4,0.02,0.31666666666667,1,0.059171597633136,1,1,1
Sparus,aurata,44.75,32.25,1403:142:3,0.03,0.33333333333333,1,0.088219472834857,1,1,1
Sparus,aurata,44.75,32.75,1403:142:4,0.02,0.26666666666667,1,0.088219472834857,1,1,1
Sparus,aurata,44.25,33.25,1403:143:1,0.07,0.85,1,0.088219472834857,1,1,1
Sparus,aurata,44.25,33.75,1403:143:2,0.10,1,1,0.098977945131791,1,1,1
Sparus,aurata,44.75,33.25,1403:143:3,0.09,1,1,0.088219472834857,1,1,1
