Mapping parameters for Atherina boyeri (Big-scale sand smelt)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 27 |  34 |  37,
Bounding Box (NSWE): ,53,20,-18,42

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,6,26,50
Temperature (°C),1,11.97,14.21,20.9,24.62
Salinity (psu),1,13.88,30.04,38.66,39.25
Primary Production (mgC·m-3·day-1) ,1,0.08,0.58,28.82,96.31
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,1.98,188.42,279.49,329.07
Distance to Land (km),0,0,3,22,192
 

Map data (HSPEC) for predicted occurrences (n = 1043): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Atherina,boyeri,35.25,10.75,1301:350:2,0.18
Atherina,boyeri,35.75,27.75,1302:457:4,0.08
Atherina,boyeri,36.25,27.25,1302:467:1,0.18
Atherina,boyeri,36.25,27.75,1302:467:2,0.08
Atherina,boyeri,36.75,27.25,1302:467:3,0.10
Atherina,boyeri,36.75,27.75,1302:467:4,0.04
Atherina,boyeri,36.25,28.25,1302:468:1,0.02
Atherina,boyeri,36.75,28.25,1302:468:3,0.02
Atherina,boyeri,36.75,28.75,1302:468:4,0.04
Atherina,boyeri,36.25,29.25,1302:469:1,0.03
Atherina,boyeri,36.25,29.75,1302:469:2,0.01
Atherina,boyeri,31.75,33.25,1303:113:3,0.06
Atherina,boyeri,34.75,32.25,1303:142:3,0.03
Atherina,boyeri,34.75,32.75,1303:142:4,0.03
Atherina,boyeri,34.75,33.25,1303:143:3,0.05
Atherina,boyeri,34.75,33.75,1303:143:4,0.04
Atherina,boyeri,34.75,34.25,1303:144:3,0.05
Atherina,boyeri,33.75,35.25,1303:235:3,0.17
Atherina,boyeri,34.75,35.75,1303:245:4,0.11
Atherina,boyeri,35.25,33.25,1303:353:1,0.03
Atherina,boyeri,35.25,33.75,1303:353:2,0.04
Atherina,boyeri,35.25,34.25,1303:354:1,0.03
Atherina,boyeri,35.75,34.25,1303:354:3,0.04
Atherina,boyeri,35.75,34.75,1303:354:4,0.05
Atherina,boyeri,36.25,30.25,1303:360:1,0.01
Atherina,boyeri,36.25,30.75,1303:360:2,0.02
Atherina,boyeri,36.75,30.75,1303:360:4,0.04
Atherina,boyeri,36.75,31.25,1303:361:3,0.03
Atherina,boyeri,36.25,32.25,1303:362:1,0.03
Atherina,boyeri,36.25,32.75,1303:362:2,0.10
Atherina,boyeri,36.25,33.25,1303:363:1,0.10
Atherina,boyeri,36.25,33.75,1303:363:2,0.05
Atherina,boyeri,36.25,34.25,1303:364:1,0.05
Atherina,boyeri,36.75,34.75,1303:364:4,0.10
Atherina,boyeri,35.25,35.75,1303:455:2,0.10
Atherina,boyeri,35.75,35.75,1303:455:4,0.12
Atherina,boyeri,36.25,35.25,1303:465:1,0.01
Atherina,boyeri,41.75,11.75,1401:111:4,0.08
Atherina,boyeri,43.25,14.75,1401:134:2,0.04
Atherina,boyeri,44.75,13.25,1401:143:3,0.04
Atherina,boyeri,44.25,28.75,1402:248:2,0.09
Atherina,boyeri,44.25,29.75,1402:249:2,0.02
Atherina,boyeri,44.75,29.75,1402:249:4,0.01
Atherina,boyeri,45.25,29.75,1402:459:2,0.01
Atherina,boyeri,45.75,29.75,1402:459:4,0.08
Atherina,boyeri,44.75,30.25,1403:140:3,0.05
