Mapping parameters for Acanthopagrus schlegelii (Blackhead seabream)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  61 ,
Bounding Box (NSWE): ,43,20,107,143

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,15,18,33,50
Temperature (°C),1,11.95,13.45,26.49,27
Salinity (psu),1,32.4,33.5,34.43,34.5
Primary Production,1,167,455,1398,1639
Sea Ice Concentration,1,-0.984285714286,0,0,0.33
Distance to Land (km),0,1.5,8,97,292
 

Map data (HSPEC) for predicted occurrences (n = 356): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Acanthopagrus,schlegelii,20.25,113.25,1211:103:1,0.18,0.17647058823529,1,1,1,1,1
Acanthopagrus,schlegelii,21.75,114.75,1211:114:4,0.06,0.058823529411765,1,1,1,1,1
Acanthopagrus,schlegelii,25.25,119.75,1211:459:2,0.05,1,1,1,0.045643153526971,1,1
Acanthopagrus,schlegelii,25.75,120.25,1212:350:3,0.12,1,1,1,0.11618257261411,1,1
Acanthopagrus,schlegelii,29.25,123.25,1212:393:1,0.11,0.23529411764706,1,0.46363636363636,1,1,1
Acanthopagrus,schlegelii,29.75,125.25,1212:495:3,0.18,0.17647058823529,1,1,1,1,1
Acanthopagrus,schlegelii,29.75,127.25,1212:497:3,0.12,0.11764705882353,1,1,1,1,1
Acanthopagrus,schlegelii,30.25,124.25,1312:104:1,0.04,0.11764705882353,1,0.32727272727273,1,1,1
Acanthopagrus,schlegelii,30.75,124.25,1312:104:3,0.07,0.23529411764706,1,0.32727272727273,0.96265560165975,1,1
Acanthopagrus,schlegelii,30.75,124.75,1312:104:4,0.06,0.17647058823529,1,0.32727272727273,1,1,1
Acanthopagrus,schlegelii,31.25,124.75,1312:114:2,0.01,0.41176470588235,1,0.018181818181821,0.93360995850622,1,1
Acanthopagrus,schlegelii,31.25,125.25,1312:215:1,0.17,0.35294117647059,1,0.47272727272727,1,1,1
Acanthopagrus,schlegelii,31.25,125.75,1312:215:2,0.08,0.17647058823529,1,0.47272727272727,1,1,1
Acanthopagrus,schlegelii,32.25,125.25,1312:225:1,0.04,0.29411764705882,1,0.32727272727273,0.37344398340249,1,1
Acanthopagrus,schlegelii,34.75,125.75,1312:245:4,0.05,1,1,0.37272727272728,0.13278008298755,1,1
Acanthopagrus,schlegelii,35.25,125.75,1312:455:2,0.02,1,1,0.20909090909091,0.10373443983402,1,1
Acanthopagrus,schlegelii,35.75,125.25,1312:455:3,0.07,0.35294117647059,1,0.20909090909091,1,1,1
Acanthopagrus,schlegelii,33.75,131.75,1313:131:4,0.09,1,1,1,0.09375,1,1
Acanthopagrus,schlegelii,34.25,138.25,1313:248:1,0.13,0.17647058823529,1,0.71428571428567,1,1,1
Acanthopagrus,schlegelii,42.25,139.25,1413:229:1,0.10,1,0.10666666666667,1,1,0.98081060606061,1
Acanthopagrus,schlegelii,42.25,139.75,1413:229:2,0.10,1,0.10666666666667,1,1,0.96969696969697,1
Acanthopagrus,schlegelii,42.75,139.75,1413:229:4,0.10,1,0.10666666666667,1,1,0.96969696969697,1
