Mapping parameters for Perna perna (South American rock mussel)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas: 31 |  34 |  37 |  41 |  47 |  51 |  57,
Bounding Box (NSWE): ,37,-35,-64,82

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,5,26,50
Temperature (°C),1,7.11,10,28,31.59
Salinity (psu),1,31.28,33.91,35.9,37.65
Primary Production,1,372,630,2923,4431.5
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,0,4,27,392
 

Map data (HSPEC) for predicted occurrences (n = 1611): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Perna,perna,4.75,4.75,1000:144:4,0.07,0.083333333333333,1,0.89353612167301,1,1,1
Perna,perna,0.25,9.25,1000:209:1,0.13,1,1,0.12927756653992,1,1,1
Perna,perna,0.25,9.75,1000:209:2,0.13,1,1,0.12927756653992,1,1,1
Perna,perna,0.75,9.25,1000:209:3,0.13,1,1,0.12927756653992,1,1,1
Perna,perna,0.75,9.75,1000:209:4,0.13,1,1,0.12927756653992,1,1,1
Perna,perna,1.25,7.25,1000:217:1,0.19,1,1,0.19391634980989,1,1,1
Perna,perna,1.75,7.25,1000:217:3,0.19,1,1,0.19391634980989,1,1,1
Perna,perna,1.75,7.75,1000:217:4,0.19,1,1,0.19391634980989,1,1,1
Perna,perna,3.75,6.25,1000:236:3,0.08,1,1,0.076045627376426,1,1,1
Perna,perna,3.75,6.75,1000:236:4,0.08,1,1,0.076045627376426,1,1,1
Perna,perna,4.25,6.25,1000:246:1,0.08,1,1,0.076045627376426,1,1,1
Perna,perna,4.25,6.75,1000:246:2,0.08,1,1,0.076045627376426,1,1,1
Perna,perna,4.75,6.75,1000:246:4,0.02,0.2,1,0.076045627376426,1,1,1
Perna,perna,5.25,5.75,1000:455:2,0.15,0.2,1,0.7490494296578,1,1,1
Perna,perna,5.75,5.75,1000:455:4,0.15,0.2,1,0.7490494296578,1,1,1
Perna,perna,0.25,73.75,1007:103:2,0.06,1,0.71030640668524,1,0.081395348837209,1,1
Perna,perna,0.75,73.75,1007:103:4,0.07,1,0.71030640668524,1,0.1046511627907,1,1
Perna,perna,1.75,73.25,1007:113:3,0.11,1,0.72423398328691,1,0.15116279069767,1,1
Perna,perna,2.25,73.75,1007:123:2,0.12,1,0.74094707520891,1,0.16666666666667,1,1
Perna,perna,15.25,39.75,1103:459:2,0.15,1,0.69359331476323,0.21714285714285,1,1,1
Perna,perna,15.75,39.25,1103:459:3,0.15,1,0.69359331476323,0.21714285714285,1,1,1
Perna,perna,15.75,39.75,1103:459:4,0.15,1,0.69359331476323,0.21714285714285,1,1,1
Perna,perna,18.25,38.75,1103:488:2,0.06,1,0.75766016713092,0.074285714285712,1,1,1
Perna,perna,14.75,40.25,1104:140:3,0.16,1,0.71587743732591,0.21714285714285,1,1,1
Perna,perna,14.75,40.75,1104:140:4,0.16,1,0.71587743732591,0.21714285714285,1,1,1
Perna,perna,14.25,41.25,1104:141:1,0.15,1,0.74094707520891,0.20571428571429,1,1,1
Perna,perna,14.25,41.75,1104:141:2,0.13,1,0.74094707520891,0.17714285714285,1,1,1
Perna,perna,14.75,41.25,1104:141:3,0.15,1,0.74094707520891,0.20571428571429,1,1,1
Perna,perna,14.75,41.75,1104:141:4,0.04,0.25,0.74094707520891,0.20571428571429,1,1,1
Perna,perna,14.25,42.25,1104:142:1,0.14,1,0.76323119777159,0.17714285714285,1,1,1
Perna,perna,14.25,42.75,1104:142:2,0.14,1,0.76323119777159,0.17714285714285,1,1,1
Perna,perna,14.75,42.75,1104:142:4,0.14,1,0.76323119777159,0.17714285714285,1,1,1
