Mapping parameters for Trachinotus goodei (Great pompano)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 21 |  31 |  41,
Bounding Box (NSWE): ,43,-37,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,1,7,12
Temperature (°C),1,10.91,23.23,27.99,32.19
Salinity (psu),1,31.28,34.06,36.47,37.65
Primary Production,1,188,349,1389,3145
Sea Ice Concentration,1,-1,0,0,0.01
Distance to Land (km),0,0,7,85,352
 

Map data (HSPEC) for predicted occurrences (n = 1089): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Trachinotus,goodei,-1.75,-43.75,5004:113:4,0.02
Trachinotus,goodei,-0.25,-46.25,5004:206:1,0.19
Trachinotus,goodei,-0.25,-46.75,5004:206:2,0.19
Trachinotus,goodei,-0.75,-46.25,5004:206:3,0.19
Trachinotus,goodei,-0.75,-46.75,5004:206:4,0.12
Trachinotus,goodei,-0.75,-47.25,5004:207:3,0.09
Trachinotus,goodei,-1.25,-46.25,5004:216:1,0.15
Trachinotus,goodei,-17.75,-35.75,5103:475:4,0.04
Trachinotus,goodei,-17.75,-36.25,5103:476:3,0.10
Trachinotus,goodei,-17.75,-38.75,5103:478:4,0.01
Trachinotus,goodei,-20.75,-34.75,5203:104:4,0.09
Trachinotus,goodei,-20.25,-36.25,5203:206:1,0.14
Trachinotus,goodei,-20.25,-36.75,5203:206:2,0.15
Trachinotus,goodei,-33.75,-53.75,5305:133:4,0.16
Trachinotus,goodei,-34.25,-51.75,5305:141:2,0.19
Trachinotus,goodei,-34.25,-53.25,5305:143:1,0.09
Trachinotus,goodei,-34.25,-53.75,5305:143:2,0.06
Trachinotus,goodei,-34.75,-53.25,5305:143:3,0.03
Trachinotus,goodei,-34.75,-53.75,5305:143:4,0.09
Trachinotus,goodei,-34.75,-54.25,5305:144:3,0.03
Trachinotus,goodei,-34.75,-54.75,5305:144:4,0.02
Trachinotus,goodei,-35.25,-53.75,5305:353:2,0.17
Trachinotus,goodei,-35.75,-53.25,5305:353:3,0.05
Trachinotus,goodei,-35.25,-54.25,5305:354:1,0.02
Trachinotus,goodei,-36.25,-54.25,5305:364:1,0.14
Trachinotus,goodei,2.25,-47.75,7004:227:2,0.07
Trachinotus,goodei,2.75,-47.75,7004:227:4,0.07
Trachinotus,goodei,4.25,-50.75,7005:140:2,0.04
Trachinotus,goodei,4.25,-51.25,7005:141:1,0.08
Trachinotus,goodei,4.25,-51.75,7005:141:2,0.18
Trachinotus,goodei,5.25,-51.25,7005:351:1,0.19
Trachinotus,goodei,5.25,-51.75,7005:351:2,0.09
Trachinotus,goodei,8.75,-60.25,7006:380:3,0.02
Trachinotus,goodei,8.75,-60.75,7006:380:4,0.06
Trachinotus,goodei,9.75,-61.25,7006:391:3,0.08
Trachinotus,goodei,9.75,-61.75,7006:391:4,0.16
Trachinotus,goodei,9.75,-71.25,7007:391:3,0.17
Trachinotus,goodei,9.75,-71.75,7007:391:4,0.17
Trachinotus,goodei,10.25,-61.25,7106:101:1,0.14
Trachinotus,goodei,10.75,-61.75,7106:101:4,0.18
Trachinotus,goodei,10.25,-62.25,7106:102:1,0.15
Trachinotus,goodei,13.75,-82.75,7108:132:4,0.14
Trachinotus,goodei,14.75,-81.75,7108:141:4,0.19
Trachinotus,goodei,29.75,-89.25,7208:499:3,0.04
Trachinotus,goodei,28.75,-91.75,7209:381:4,0.18
Trachinotus,goodei,38.25,-74.75,7307:384:2,0.12
Trachinotus,goodei,38.75,-74.75,7307:384:4,0.10
Trachinotus,goodei,39.75,-73.75,7307:393:4,0.03
Trachinotus,goodei,39.25,-74.25,7307:394:1,0.08
Trachinotus,goodei,39.25,-74.75,7307:394:2,0.06
