Mapping parameters for Aulacomya ater (Chilean ribbed mussel)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 27 |  41 |  47 |  51 |  58 |  81 |  87,
Bounding Box (NSWE): ,-6,-60,-80,30

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,10,50,100
Temperature (°C),1,5.89,6.6,17.92,26.27
Salinity (psu),1,27.6,33.26,35.07,36.04
Primary Production (mgC·m-3·day-1) ,1,0.7,5.37,76.07,97.38
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,18.54,109.39,305.05,309
Distance to Land (km),0,0,2,89,200
 

Map data (HSPEC) for predicted occurrences (n = 1063): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Aulacomya,ater,-6.75,12.75,3001:362:4,0.01
Aulacomya,ater,-7.25,12.25,3001:372:1,0.06
Aulacomya,ater,-7.25,12.75,3001:372:2,0.08
Aulacomya,ater,-7.75,12.75,3001:372:4,0.11
Aulacomya,ater,-7.75,13.25,3001:373:3,0.12
Aulacomya,ater,-8.25,13.25,3001:383:1,0.18
Aulacomya,ater,-9.25,12.75,3001:392:2,0.16
Aulacomya,ater,-9.75,12.75,3001:392:4,0.08
Aulacomya,ater,-9.75,13.25,3001:393:3,0.19
Aulacomya,ater,-10.25,13.25,3101:103:1,0.17
Aulacomya,ater,-10.75,13.25,3101:103:3,0.09
Aulacomya,ater,-11.25,13.25,3101:113:1,0.13
Aulacomya,ater,-11.75,13.25,3101:113:3,0.16
Aulacomya,ater,-12.75,12.75,3101:122:4,0.16
Aulacomya,ater,-12.25,13.25,3101:123:1,0.18
Aulacomya,ater,-13.25,12.75,3101:132:2,0.18
Aulacomya,ater,-13.75,12.25,3101:132:3,0.14
Aulacomya,ater,-14.25,12.25,3101:142:1,0.11
Aulacomya,ater,-14.75,12.25,3101:142:3,0.16
Aulacomya,ater,-15.75,11.75,3101:351:4,0.15
Aulacomya,ater,-16.25,11.75,3101:361:2,0.19
Aulacomya,ater,-16.75,11.25,3101:361:3,0.12
Aulacomya,ater,-16.75,11.75,3101:361:4,0.07
Aulacomya,ater,-19.25,12.25,3101:392:1,0.18
Aulacomya,ater,-20.75,13.75,3201:103:4,0.01
Aulacomya,ater,-25.75,14.75,3201:354:4,0.16
Aulacomya,ater,-29.25,14.75,3201:394:2,0.14
Aulacomya,ater,-27.25,15.25,3201:475:1,0.14
Aulacomya,ater,-27.75,15.75,3201:475:4,0.10
Aulacomya,ater,-31.75,8.25,3300:218:3,0.09
