Mapping parameters for Crassostrea gigas (giant cupped oyster)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  61 ,
Bounding Box (NSWE): ,48,24,123,148

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,1,8,15
Temperature (°C),1,8.32,13.99,22.2,26.52
Salinity (psu),1,28.28,32.24,33.97,34.89
Primary Production (mgC·m-3·day-1) ,1,4.53,10.64,63.21,80.11
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,69.69,193.03,273.17,280.95
Distance to Land (km),0,0,2,68,88
 

Map data (HSPEC) for predicted occurrences (n = 281): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Crassostrea,gigas,24.75,124.25,1212:144:3,0.01
Crassostrea,gigas,24.75,124.75,1212:144:4,0.01
Crassostrea,gigas,24.75,125.25,1212:245:3,0.01
Crassostrea,gigas,24.75,125.75,1212:245:4,0.01
Crassostrea,gigas,25.75,123.75,1212:353:4,0.02
Crassostrea,gigas,25.75,124.75,1212:354:4,0.02
Crassostrea,gigas,25.25,125.25,1212:455:1,0.02
Crassostrea,gigas,25.25,125.75,1212:455:2,0.02
Crassostrea,gigas,26.25,126.75,1212:466:2,0.03
Crassostrea,gigas,26.75,126.75,1212:466:4,0.05
Crassostrea,gigas,26.25,127.25,1212:467:1,0.02
Crassostrea,gigas,26.25,127.75,1212:467:2,0.02
Crassostrea,gigas,26.75,127.25,1212:467:3,0.05
Crassostrea,gigas,26.75,127.75,1212:467:4,0.05
Crassostrea,gigas,26.25,128.25,1212:468:1,0.01
Crassostrea,gigas,26.75,128.25,1212:468:3,0.04
Crassostrea,gigas,27.25,125.25,1212:475:1,0.14
Crassostrea,gigas,27.25,127.75,1212:477:2,0.05
Crassostrea,gigas,27.25,128.25,1212:478:1,0.04
Crassostrea,gigas,27.25,128.75,1212:478:2,0.02
Crassostrea,gigas,27.75,128.25,1212:478:3,0.04
Crassostrea,gigas,27.75,128.75,1212:478:4,0.03
Crassostrea,gigas,27.75,129.25,1212:479:3,0.04
Crassostrea,gigas,28.25,129.25,1212:489:1,0.06
Crassostrea,gigas,28.25,129.75,1212:489:2,0.07
Crassostrea,gigas,28.75,129.25,1212:489:3,0.06
Crassostrea,gigas,28.75,129.75,1212:489:4,0.06
Crassostrea,gigas,29.25,129.25,1212:499:1,0.06
Crassostrea,gigas,29.25,129.75,1212:499:2,0.07
Crassostrea,gigas,29.75,129.75,1212:499:4,0.11
Crassostrea,gigas,28.25,130.25,1213:380:1,0.06
Crassostrea,gigas,30.25,129.75,1312:209:2,0.19
Crassostrea,gigas,34.25,125.25,1312:245:1,0.01
Crassostrea,gigas,34.25,125.75,1312:245:2,0.08
Crassostrea,gigas,34.75,125.75,1312:245:4,0.06
Crassostrea,gigas,34.25,126.25,1312:246:1,0.13
Crassostrea,gigas,38.25,124.75,1312:384:2,0.12
Crassostrea,gigas,35.25,125.75,1312:455:2,0.17
Crassostrea,gigas,36.25,125.75,1312:465:2,0.03
Crassostrea,gigas,36.75,125.75,1312:465:4,0.09
Crassostrea,gigas,36.75,126.25,1312:466:3,0.10
Crassostrea,gigas,37.25,125.25,1312:475:1,0.05
Crassostrea,gigas,37.25,125.75,1312:475:2,0.14
Crassostrea,gigas,37.75,125.25,1312:475:3,0.03
Crassostrea,gigas,30.25,130.25,1313:100:1,0.18
Crassostrea,gigas,30.25,131.25,1313:101:1,0.16
Crassostrea,gigas,32.25,139.75,1313:229:2,0.15
Crassostrea,gigas,34.75,136.75,1313:246:4,0.12
Crassostrea,gigas,37.25,130.75,1313:370:2,0.16
Crassostrea,gigas,37.75,130.75,1313:370:4,0.11
Crassostrea,gigas,30.75,140.25,1314:100:3,0.08
Crassostrea,gigas,41.25,139.75,1413:219:2,0.09
Crassostrea,gigas,43.25,140.25,1414:130:1,0.03
Crassostrea,gigas,43.75,141.25,1414:131:3,0.19
Crassostrea,gigas,44.25,141.25,1414:141:1,0.02
Crassostrea,gigas,29.75,124.75,1212:394:4,0.36
Crassostrea,gigas,27.75,125.75,1212:475:4,0.26
Crassostrea,gigas,30.75,129.75,1312:209:4,0.31
Crassostrea,gigas,31.25,129.25,1312:219:1,0.39
Crassostrea,gigas,34.25,126.75,1312:246:2,0.39
Crassostrea,gigas,34.75,128.25,1312:248:3,0.37
Crassostrea,gigas,37.75,124.75,1312:374:4,0.20
Crassostrea,gigas,39.75,123.75,1312:393:4,0.25
Crassostrea,gigas,35.25,126.25,1312:456:1,0.34
Crassostrea,gigas,36.25,126.75,1312:466:2,0.39
Crassostrea,gigas,36.75,126.75,1312:466:4,0.21
Crassostrea,gigas,38.25,125.25,1312:485:1,0.22
Crassostrea,gigas,38.75,125.75,1312:485:4,0.27
Crassostrea,gigas,30.25,130.75,1313:100:2,0.23
Crassostrea,gigas,30.75,130.25,1313:100:3,0.30
Crassostrea,gigas,33.25,139.75,1313:239:2,0.26
Crassostrea,gigas,36.25,133.75,1313:363:2,0.21
Crassostrea,gigas,37.75,136.75,1313:476:4,0.37
Crassostrea,gigas,37.75,137.25,1313:477:3,0.25
Crassostrea,gigas,38.25,138.25,1313:488:1,0.22
Crassostrea,gigas,40.75,139.75,1413:209:4,0.30
Crassostrea,gigas,42.25,139.75,1413:229:2,0.28
Crassostrea,gigas,41.25,140.25,1414:110:1,0.26
Crassostrea,gigas,42.75,140.25,1414:120:3,0.39
Crassostrea,gigas,31.25,129.75,1312:219:2,0.42
Crassostrea,gigas,32.25,128.25,1312:228:1,0.55
Crassostrea,gigas,34.75,126.25,1312:246:3,0.41
Crassostrea,gigas,34.75,126.75,1312:246:4,0.54
Crassostrea,gigas,34.25,127.25,1312:247:1,0.40
Crassostrea,gigas,34.25,127.75,1312:247:2,0.43
Crassostrea,gigas,39.75,124.25,1312:394:3,0.45
Crassostrea,gigas,35.25,126.75,1312:456:2,0.51
Crassostrea,gigas,35.75,126.25,1312:456:3,0.43
Crassostrea,gigas,35.75,126.75,1312:456:4,0.49
Crassostrea,gigas,36.25,126.25,1312:466:1,0.45
Crassostrea,gigas,38.75,125.25,1312:485:3,0.45
Crassostrea,gigas,30.75,130.75,1313:100:4,0.51
Crassostrea,gigas,30.75,131.25,1313:101:3,0.43
Crassostrea,gigas,31.75,131.75,1313:111:4,0.52
Crassostrea,gigas,32.75,133.25,1313:123:3,0.54
Crassostrea,gigas,33.25,134.25,1313:134:1,0.59
Crassostrea,gigas,33.25,135.75,1313:235:2,0.43
Crassostrea,gigas,33.75,139.75,1313:239:4,0.49
Crassostrea,gigas,36.25,132.75,1313:362:2,0.56
Crassostrea,gigas,36.25,133.25,1313:363:1,0.53
Crassostrea,gigas,41.25,140.75,1414:110:2,0.56
Crassostrea,gigas,41.75,140.25,1414:110:3,0.54
Crassostrea,gigas,41.75,140.75,1414:110:4,0.59
Crassostrea,gigas,42.25,141.25,1414:121:1,0.56
Crassostrea,gigas,42.25,142.25,1414:122:1,0.48
Crassostrea,gigas,33.75,125.25,1312:235:3,0.66
Crassostrea,gigas,33.25,126.25,1312:236:1,0.70
Crassostrea,gigas,34.75,127.25,1312:247:3,0.63
Crassostrea,gigas,34.75,127.75,1312:247:4,0.64
Crassostrea,gigas,35.25,127.75,1312:457:2,0.68
Crassostrea,gigas,35.25,128.25,1312:458:1,0.78
Crassostrea,gigas,31.25,130.25,1313:110:1,0.78
Crassostrea,gigas,31.25,130.75,1313:110:2,0.70
Crassostrea,gigas,31.25,131.25,1313:111:1,0.64
Crassostrea,gigas,31.75,131.25,1313:111:3,0.72
Crassostrea,gigas,32.25,131.75,1313:121:2,0.73
Crassostrea,gigas,32.75,132.25,1313:122:3,0.73
Crassostrea,gigas,32.75,132.75,1313:122:4,0.64
Crassostrea,gigas,33.25,132.25,1313:132:1,0.79
Crassostrea,gigas,33.25,133.25,1313:133:1,0.76
Crassostrea,gigas,33.25,133.75,1313:133:2,0.68
Crassostrea,gigas,34.25,139.25,1313:249:1,0.65
Crassostrea,gigas,34.25,139.75,1313:249:2,0.61
Crassostrea,gigas,35.25,139.25,1313:459:1,0.75
Crassostrea,gigas,35.75,139.75,1313:459:4,0.73
Crassostrea,gigas,38.25,138.75,1313:488:2,0.70
Crassostrea,gigas,34.75,140.25,1314:140:3,0.64
Crassostrea,gigas,35.25,140.75,1314:350:2,0.70
Crassostrea,gigas,40.75,129.25,1412:209:3,0.71
Crassostrea,gigas,40.75,129.75,1412:209:4,0.70
Crassostrea,gigas,41.75,141.25,1414:111:3,0.64
Crassostrea,gigas,42.25,140.25,1414:120:1,0.73
Crassostrea,gigas,42.25,140.75,1414:120:2,0.61
Crassostrea,gigas,42.75,140.75,1414:120:4,0.72
Crassostrea,gigas,42.75,141.25,1414:121:3,0.65
Crassostrea,gigas,43.25,140.75,1414:130:2,0.72
Crassostrea,gigas,43.25,141.25,1414:131:1,0.73
Crassostrea,gigas,30.25,123.25,1312:103:1,1.00
Crassostrea,gigas,30.75,123.25,1312:103:3,1.00
Crassostrea,gigas,31.75,129.75,1312:219:4,0.98
