Mapping parameters for Venerupis corrugata (corrugated venus)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 27 |  34 |  37 |  47 |  51,
Bounding Box (NSWE): ,70,-35,-25,31

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,4,21,40
Temperature (°C),1,5.87,9.75,19.17,27.21
Salinity (psu),1,16.49,31.22,36.47,39.1
Primary Production (mgC·m-3·day-1) ,1,0.26,2.76,29.36,124.67
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,13.28,217.99,291.33,323.68
Distance to Land (km),0,0,4,62,594
 

Map data (HSPEC) for predicted occurrences (n = 1552): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Venerupis,corrugata,5.75,0.25,1000:350:3,0.03
Venerupis,corrugata,5.75,0.75,1000:350:4,0.01
Venerupis,corrugata,38.75,1.25,1300:381:3,0.10
Venerupis,corrugata,38.75,1.75,1300:381:4,0.08
Venerupis,corrugata,39.25,0.25,1300:390:1,0.14
Venerupis,corrugata,39.25,1.25,1300:391:1,0.10
Venerupis,corrugata,39.25,1.75,1300:391:2,0.09
Venerupis,corrugata,39.25,2.75,1300:392:2,0.08
Venerupis,corrugata,39.75,2.25,1300:392:3,0.09
Venerupis,corrugata,39.75,2.75,1300:392:4,0.08
Venerupis,corrugata,39.25,3.25,1300:393:1,0.07
Venerupis,corrugata,39.75,3.25,1300:393:3,0.06
Venerupis,corrugata,39.75,3.75,1300:393:4,0.07
Venerupis,corrugata,39.75,4.25,1300:394:3,0.09
Venerupis,corrugata,37.25,8.25,1300:478:1,0.17
Venerupis,corrugata,37.25,8.75,1300:478:2,0.17
Venerupis,corrugata,37.75,8.75,1300:478:4,0.06
Venerupis,corrugata,37.75,9.25,1300:479:3,0.04
Venerupis,corrugata,38.75,8.25,1300:488:3,0.05
