Mapping parameters for Lates calcarifer (Barramundi)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 51 |  57 |  61 |  71,
Bounding Box (NSWE): ,49,-26,56,155

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,10,13,26,40
Temperature (°C),1,18.4,24.95,28.89,33.09
Salinity (psu),1,14.69,30.58,35.35,36.79
Primary Production (mgC·m-3·day-1) ,1,1.08,4.88,23.5,211.48
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,26.46,175.51,212.39,285.31
Distance to Land (km),0,0,3,97,620
 

Map data (HSPEC) for predicted occurrences (n = 3456): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Lates,calcarifer,-20.75,154.25,3215:104:3,0.18
Lates,calcarifer,-19.25,152.25,3115:392:1,0.03
Lates,calcarifer,-17.75,148.75,3114:478:4,0.02
Lates,calcarifer,-17.75,148.25,3114:478:3,0.08
Lates,calcarifer,-16.75,146.75,3114:466:4,0.12
Lates,calcarifer,-15.75,149.25,3114:459:3,0.03
Lates,calcarifer,-14.25,145.75,3114:245:2,0.19
Lates,calcarifer,-13.75,146.75,3114:236:4,0.18
Lates,calcarifer,-10.25,145.75,3114:205:2,0.16
Lates,calcarifer,-10.25,145.25,3114:205:1,0.13
Lates,calcarifer,-13.25,140.75,3114:130:2,0.14
Lates,calcarifer,-12.25,144.25,3114:124:1,0.15
Lates,calcarifer,-11.75,144.25,3114:114:3,0.17
Lates,calcarifer,-10.75,144.25,3114:104:3,0.18
Lates,calcarifer,-10.25,144.75,3114:104:2,0.14
Lates,calcarifer,-12.75,138.75,3113:228:4,0.14
Lates,calcarifer,-11.25,139.75,3113:219:2,0.14
Lates,calcarifer,-10.25,138.25,3113:208:1,0.07
Lates,calcarifer,-10.25,137.75,3113:207:2,0.14
Lates,calcarifer,-10.25,134.25,3113:104:1,0.08
Lates,calcarifer,-10.25,132.25,3113:102:1,0.09
Lates,calcarifer,-19.25,120.25,3112:390:1,0.14
Lates,calcarifer,-12.25,129.25,3112:229:1,0.05
Lates,calcarifer,-11.75,128.75,3112:218:4,0.09
Lates,calcarifer,-11.25,128.25,3112:218:1,0.14
Lates,calcarifer,-10.25,129.25,3112:209:1,0.03
Lates,calcarifer,-10.75,126.25,3112:206:3,0.10
Lates,calcarifer,-17.25,118.75,3111:478:2,0.19
Lates,calcarifer,-13.25,96.25,3109:236:1,0.04
Lates,calcarifer,-12.25,96.75,3109:226:2,0.07
Lates,calcarifer,-11.75,96.75,3109:216:4,0.09
Lates,calcarifer,-15.75,60.75,3106:350:4,0.04
Lates,calcarifer,-14.25,61.25,3106:141:1,0.01
Lates,calcarifer,-13.75,61.25,3106:131:3,0.04
Lates,calcarifer,-11.75,62.25,3106:112:3,0.08
Lates,calcarifer,-15.75,59.25,3105:459:3,0.19
Lates,calcarifer,-9.75,145.75,3014:495:4,0.19
Lates,calcarifer,-9.75,139.25,3013:499:3,0.16
Lates,calcarifer,-9.25,138.25,3013:498:1,0.07
Lates,calcarifer,-9.75,128.75,3012:498:4,0.03
Lates,calcarifer,-7.75,118.25,3011:478:3,0.14
Lates,calcarifer,-5.75,111.25,3011:351:3,0.07
Lates,calcarifer,-5.25,111.75,3011:351:2,0.17
Lates,calcarifer,-4.75,112.75,3011:142:4,0.12
Lates,calcarifer,-4.75,112.25,3011:142:3,0.16
Lates,calcarifer,-4.25,111.25,3011:141:1,0.06
Lates,calcarifer,-0.25,107.25,3010:207:1,0.05
Lates,calcarifer,-0.25,106.75,3010:206:2,0.19
Lates,calcarifer,35.75,141.25,1314:351:3,0.15
Lates,calcarifer,35.75,140.75,1314:350:4,0.12
Lates,calcarifer,35.75,140.25,1314:350:3,0.13
Lates,calcarifer,36.25,136.25,1313:466:1,0.02
Lates,calcarifer,35.75,139.75,1313:459:4,0.13
Lates,calcarifer,35.25,139.75,1313:459:2,0.18
Lates,calcarifer,35.25,139.25,1313:459:1,0.19
Lates,calcarifer,35.75,136.25,1313:456:3,0.08
Lates,calcarifer,35.25,136.75,1313:456:2,0.14
Lates,calcarifer,35.75,135.75,1313:455:4,0.03
Lates,calcarifer,35.75,135.25,1313:455:3,0.03
Lates,calcarifer,36.25,133.75,1313:363:2,0.02
Lates,calcarifer,36.25,133.25,1313:363:1,0.05
Lates,calcarifer,36.25,132.75,1313:362:2,0.06
Lates,calcarifer,35.75,134.75,1313:354:4,0.04
Lates,calcarifer,35.75,134.25,1313:354:3,0.05
Lates,calcarifer,35.75,133.75,1313:353:4,0.06
Lates,calcarifer,35.75,133.25,1313:353:3,0.08
Lates,calcarifer,35.75,132.75,1313:352:4,0.11
Lates,calcarifer,35.25,132.75,1313:352:2,0.12
Lates,calcarifer,35.25,132.25,1313:352:1,0.15
Lates,calcarifer,35.25,131.25,1313:351:1,0.16
