Mapping parameters for Solea solea (Common sole)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Expert reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  27 |  34 |  37 ,
Bounding Box (NSWE): ,67,12,-26,37

Pelagic: False,
Layer used to generate probabilities: Bottom,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,10,60,150
Temperature (°C),1,6.965,9.76,18.98,25
Salinity (psu),1,7.59,33.43,37.81,39.09
Primary Production,1,0,512,1859,2627.5
Sea Ice Concentration,1,0,0,0.03,0.13
Distance to Land (km),0,0,4,91,371
 

Map data (HSPEC) for predicted occurrences (n = 1822): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Solea,solea,39.25,3.75,1300:393:2,0.05,0.13333333333333,1,0.5228125,0.787109375,1,1
Solea,solea,32.75,14.75,1301:124:4,0.19,1,1,0.2721875,0.712890625,1,1
Solea,solea,33.25,13.75,1301:133:2,0.18,1,1,0.244296875,0.73828125,1,1
Solea,solea,34.75,10.25,1301:140:3,0.08,0.1,0.80897009966777,1,1,1,1
Solea,solea,34.25,13.75,1301:143:2,0.03,0.17777777777778,1,0.232421875,0.6875,1,1
Solea,solea,34.75,13.75,1301:143:4,0.02,0.11111111111111,1,0.232421875,0.705078125,1,1
Solea,solea,34.25,14.75,1301:144:2,0.05,0.35555555555556,1,0.2325,0.66015625,1,1
Solea,solea,30.75,19.25,1301:209:3,0.12,0.68888888888889,1,0.23765625,0.705078125,1,1
Solea,solea,31.25,18.25,1301:218:1,0.16,1,1,0.23765625,0.6640625,1,1
Solea,solea,31.25,19.75,1301:219:2,0.14,1,1,0.20953125,0.6875,1,1
Solea,solea,32.75,15.25,1301:225:3,0.12,0.75555555555556,1,0.247734375,0.662109375,1,1
Solea,solea,32.25,16.25,1301:226:1,0.04,0.25555555555556,1,0.238984375,0.611328125,1,1
Solea,solea,32.25,19.75,1301:229:2,0.14,1,1,0.221875,0.6328125,1,1
Solea,solea,35.25,10.75,1301:350:2,0.17,0.2,0.84053156146179,1,1,1,1
Solea,solea,35.75,12.75,1301:352:4,0.18,1,1,0.230625,0.791015625,1,1
Solea,solea,35.25,13.75,1301:353:2,0.07,0.34444444444444,1,0.289765625,0.720703125,1,1
Solea,solea,35.75,13.25,1301:353:3,0.08,0.37777777777778,1,0.282734375,0.755859375,1,1
Solea,solea,36.25,11.75,1301:361:2,0.06,0.22222222222222,1,0.30328125,0.81640625,1,1
Solea,solea,36.75,13.25,1301:363:3,0.16,0.75555555555556,1,0.282734375,0.740234375,1,1
Solea,solea,36.25,14.25,1301:364:1,0.18,1,1,0.244296875,0.73046875,1,1
Solea,solea,36.25,14.75,1301:364:2,0.15,0.85555555555556,1,0.228515625,0.75,1,1
Solea,solea,37.75,11.25,1301:371:3,0.01,0.044444444444444,1,0.329453125,0.853515625,1,1
Solea,solea,38.25,11.75,1301:381:2,0.16,0.5,1,0.394765625,0.826171875,1,1
Solea,solea,36.25,15.25,1301:465:1,0.14,0.73333333333333,1,0.21859375,0.853515625,1,1
Solea,solea,36.75,15.25,1301:465:3,0.19,1,1,0.21859375,0.853515625,1,1
Solea,solea,39.75,19.75,1301:499:4,0.15,1,1,0.22156250000001,0.693359375,1,1
Solea,solea,32.75,20.25,1302:120:3,0.15,1,1,0.231171875,0.630859375,1,1
Solea,solea,32.75,20.75,1302:120:4,0.18,1,1,0.285,0.63671875,1,1
Solea,solea,32.75,21.25,1302:121:3,0.15,1,1,0.232421875,0.63671875,1,1
Solea,solea,32.75,21.75,1302:121:4,0.12,1,1,0.178828125,0.654296875,1,1
Solea,solea,32.75,22.25,1302:122:3,0.12,1,1,0.1846875,0.650390625,1,1
Solea,solea,32.75,22.75,1302:122:4,0.09,1,1,0.159609375,0.587890625,1,1
Solea,solea,32.25,23.25,1302:123:1,0.11,1,0.86544850498339,0.20703125,0.60546875,1,1
Solea,solea,32.25,23.75,1302:123:2,0.08,1,1,0.1290625,0.59765625,1,1
Solea,solea,32.75,23.25,1302:123:3,0.12,1,1,0.18515625,0.640625,1,1
Solea,solea,32.25,24.25,1302:124:1,0.08,1,1,0.131171875,0.630859375,1,1
Solea,solea,32.25,24.75,1302:124:2,0.19,1,1,0.29703125,0.62890625,1,1
Solea,solea,34.75,24.75,1302:144:4,0.19,1,1,0.3009375,0.6171875,1,1
Solea,solea,30.75,28.75,1302:208:4,0.16,1,0.67441860465116,0.260859375,0.900390625,1,1
Solea,solea,30.75,29.25,1302:209:3,0.11,1,0.73920265780731,0.154453125,1,1,1
Solea,solea,31.75,25.25,1302:215:3,0.08,1,1,0.12859375,0.623046875,1,1
Solea,solea,31.75,25.75,1302:215:4,0.08,1,1,0.12859375,0.619140625,1,1
Solea,solea,31.25,26.75,1302:216:2,0.06,1,0.67441860465116,0.11703125,0.7265625,1,1
Solea,solea,31.75,26.25,1302:216:3,0.14,1,1,0.232890625,0.60546875,1,1
Solea,solea,31.25,27.75,1302:217:2,0.14,1,1,0.193515625,0.744140625,1,1
Solea,solea,31.75,27.25,1302:217:3,0.15,0.82222222222222,1,0.29640625,0.6015625,1,1
Solea,solea,31.25,29.25,1302:219:1,0.19,1,1,0.226640625,0.822265625,1,1
Solea,solea,31.25,29.75,1302:219:2,0.18,1,1,0.1759375,1,1,1
Solea,solea,31.75,29.75,1302:219:4,0.06,0.37777777777778,1,0.273359375,0.619140625,1,1
Solea,solea,34.75,25.25,1302:245:3,0.16,1,1,0.2565625,0.607421875,1,1
Solea,solea,34.75,25.75,1302:245:4,0.11,0.75555555555556,1,0.25109375,0.587890625,1,1
Solea,solea,34.75,26.25,1302:246:3,0.16,1,1,0.27140625,0.58203125,1,1
Solea,solea,35.75,23.25,1302:353:3,0.19,1,1,0.251171875,0.751953125,1,1
Solea,solea,35.75,23.75,1302:353:4,0.10,1,1,0.136328125,0.716796875,1,1
