Mapping parameters for Mytilus edulis (blue mussel)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO
FAOAreas: 21 |  27 |  31 |  37 |  41 |  57 |  58 |  61 |  67 |  71 |  77 |  81,
Bounding Box (NSWE): ,,,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,6,31,60
Temperature (°C),1,-1.66,5.65,15.81,28.86
Salinity (psu),1,3.76,10.63,35.23,39.21
Primary Production (mgC·m-3·day-1) ,1,0.2,2.47,27.08,93.6
Sea Ice Concentration (0-1 fraction),1,-0.98,0,0.03,0.93
Dissolved Bottom Oxygen (mmol·m-3),0,2.1,220.32,350.51,408.99
Distance to Land (km),0,0,2,95,968
 

Map data (HSPEC) for predicted occurrences (n = 16472): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Mytilus,edulis,6.25,79.75,1007:469:2,0.03
Mytilus,edulis,6.75,79.75,1007:469:4,0.04
Mytilus,edulis,7.75,77.25,1007:477:3,0.05
Mytilus,edulis,7.75,77.75,1007:477:4,0.07
Mytilus,edulis,7.75,78.25,1007:478:3,0.06
Mytilus,edulis,7.25,79.75,1007:479:2,0.04
Mytilus,edulis,7.75,79.75,1007:479:4,0.04
Mytilus,edulis,8.25,77.25,1007:487:1,0.05
Mytilus,edulis,8.25,77.75,1007:487:2,0.06
Mytilus,edulis,8.25,78.25,1007:488:1,0.05
Mytilus,edulis,8.75,78.25,1007:488:3,0.02
Mytilus,edulis,8.75,78.75,1007:488:4,0.03
Mytilus,edulis,8.25,79.75,1007:489:2,0.04
Mytilus,edulis,8.75,79.25,1007:489:3,0.03
Mytilus,edulis,8.75,79.75,1007:489:4,0.03
Mytilus,edulis,9.25,78.25,1007:498:1,0.01
Mytilus,edulis,9.25,79.75,1007:499:2,0.01
Mytilus,edulis,5.75,80.25,1008:350:3,0.04
Mytilus,edulis,5.75,80.75,1008:350:4,0.04
Mytilus,edulis,5.75,81.25,1008:351:3,0.03
Mytilus,edulis,6.25,80.25,1008:360:1,0.04
Mytilus,edulis,6.25,80.75,1008:360:2,0.04
Mytilus,edulis,6.75,80.25,1008:360:3,0.04
Mytilus,edulis,6.25,81.25,1008:361:1,0.05
Mytilus,edulis,6.25,81.75,1008:361:2,0.03
Mytilus,edulis,6.75,81.75,1008:361:4,0.02
Mytilus,edulis,9.25,80.25,1008:390:1,0.01
Mytilus,edulis,9.25,80.75,1008:390:2,0.01
Mytilus,edulis,9.75,80.25,1008:390:3,0.02
Mytilus,edulis,9.75,80.75,1008:390:4,0.01
Mytilus,edulis,8.25,93.25,1009:383:1,0.01
Mytilus,edulis,4.75,107.75,1010:247:4,0.01
Mytilus,edulis,4.75,108.25,1010:248:3,0.01
Mytilus,edulis,6.25,104.75,1010:364:2,0.01
Mytilus,edulis,6.75,104.25,1010:364:3,0.01
Mytilus,edulis,6.75,104.75,1010:364:4,0.01
Mytilus,edulis,7.75,103.75,1010:373:4,0.01
Mytilus,edulis,7.25,104.25,1010:374:1,0.01
Mytilus,edulis,7.25,104.75,1010:374:2,0.02
Mytilus,edulis,7.75,104.25,1010:374:3,0.02
Mytilus,edulis,7.75,104.75,1010:374:4,0.02
Mytilus,edulis,8.25,104.25,1010:384:1,0.01
Mytilus,edulis,8.25,104.75,1010:384:2,0.02
Mytilus,edulis,8.75,104.75,1010:384:4,0.01
Mytilus,edulis,5.75,105.25,1010:455:3,0.01
Mytilus,edulis,5.75,105.75,1010:455:4,0.01
Mytilus,edulis,5.25,106.75,1010:456:2,0.01
Mytilus,edulis,5.75,106.25,1010:456:3,0.01
Mytilus,edulis,5.75,106.75,1010:456:4,0.01
Mytilus,edulis,5.75,107.25,1010:457:3,0.01
Mytilus,edulis,5.75,109.75,1010:459:4,0.01
Mytilus,edulis,6.25,105.25,1010:465:1,0.01
Mytilus,edulis,6.25,105.75,1010:465:2,0.02
Mytilus,edulis,6.75,105.25,1010:465:3,0.02
Mytilus,edulis,6.75,105.75,1010:465:4,0.02
Mytilus,edulis,6.25,106.25,1010:466:1,0.02
Mytilus,edulis,6.25,106.75,1010:466:2,0.02
Mytilus,edulis,6.75,106.25,1010:466:3,0.03
Mytilus,edulis,6.75,106.75,1010:466:4,0.03
Mytilus,edulis,6.25,107.25,1010:467:1,0.01
Mytilus,edulis,6.75,107.25,1010:467:3,0.03
Mytilus,edulis,6.75,107.75,1010:467:4,0.02
Mytilus,edulis,6.25,108.75,1010:468:2,0.01
Mytilus,edulis,7.25,105.25,1010:475:1,0.02
Mytilus,edulis,7.25,105.75,1010:475:2,0.03
Mytilus,edulis,7.75,105.25,1010:475:3,0.03
Mytilus,edulis,7.75,105.75,1010:475:4,0.04
Mytilus,edulis,7.25,106.25,1010:476:1,0.04
Mytilus,edulis,7.25,106.75,1010:476:2,0.04
Mytilus,edulis,7.75,106.25,1010:476:3,0.04
Mytilus,edulis,7.75,106.75,1010:476:4,0.05
Mytilus,edulis,7.25,107.25,1010:477:1,0.03
Mytilus,edulis,7.25,107.75,1010:477:2,0.03
Mytilus,edulis,7.75,107.25,1010:477:3,0.05
Mytilus,edulis,7.75,107.75,1010:477:4,0.05
Mytilus,edulis,7.25,108.25,1010:478:1,0.03
Mytilus,edulis,7.25,108.75,1010:478:2,0.01
Mytilus,edulis,7.75,108.25,1010:478:3,0.04
Mytilus,edulis,7.75,108.75,1010:478:4,0.02
Mytilus,edulis,7.75,109.25,1010:479:3,0.03
Mytilus,edulis,8.25,105.25,1010:485:1,0.03
Mytilus,edulis,8.25,105.75,1010:485:2,0.04
Mytilus,edulis,8.75,105.25,1010:485:3,0.03
Mytilus,edulis,8.75,105.75,1010:485:4,0.04
Mytilus,edulis,8.25,106.25,1010:486:1,0.05
Mytilus,edulis,8.25,106.75,1010:486:2,0.05
Mytilus,edulis,8.75,106.25,1010:486:3,0.05
Mytilus,edulis,8.75,106.75,1010:486:4,0.06
Mytilus,edulis,8.25,107.25,1010:487:1,0.06
Mytilus,edulis,8.25,107.75,1010:487:2,0.05
Mytilus,edulis,8.75,107.25,1010:487:3,0.06
Mytilus,edulis,8.75,107.75,1010:487:4,0.06
Mytilus,edulis,8.25,108.25,1010:488:1,0.05
Mytilus,edulis,8.75,108.25,1010:488:3,0.06
Mytilus,edulis,8.75,108.75,1010:488:4,0.04
Mytilus,edulis,9.25,105.25,1010:495:1,0.02
Mytilus,edulis,9.25,105.75,1010:495:2,0.03
Mytilus,edulis,9.75,105.25,1010:495:3,0.01
Mytilus,edulis,9.25,106.25,1010:496:1,0.03
Mytilus,edulis,9.25,106.75,1010:496:2,0.04
Mytilus,edulis,9.75,106.25,1010:496:3,0.02
Mytilus,edulis,9.75,106.75,1010:496:4,0.02
Mytilus,edulis,9.25,107.25,1010:497:1,0.07
Mytilus,edulis,9.25,107.75,1010:497:2,0.06
Mytilus,edulis,9.75,107.25,1010:497:3,0.05
Mytilus,edulis,9.75,107.75,1010:497:4,0.07
Mytilus,edulis,9.25,108.25,1010:498:1,0.06
Mytilus,edulis,9.25,108.75,1010:498:2,0.05
Mytilus,edulis,9.75,108.25,1010:498:3,0.07
Mytilus,edulis,9.75,108.75,1010:498:4,0.06
Mytilus,edulis,9.75,109.25,1010:499:3,0.05
Mytilus,edulis,7.75,111.75,1011:371:4,0.01
Mytilus,edulis,7.75,112.75,1011:372:4,0.01
Mytilus,edulis,8.25,110.75,1011:380:2,0.02
Mytilus,edulis,8.25,111.75,1011:381:2,0.02
Mytilus,edulis,8.75,111.75,1011:381:4,0.02
Mytilus,edulis,8.25,112.25,1011:382:1,0.02
Mytilus,edulis,8.75,112.25,1011:382:3,0.02
Mytilus,edulis,8.75,112.75,1011:382:4,0.02
Mytilus,edulis,8.25,113.25,1011:383:1,0.01
Mytilus,edulis,8.25,113.75,1011:383:2,0.01
Mytilus,edulis,8.75,113.75,1011:383:4,0.01
Mytilus,edulis,9.75,112.75,1011:392:4,0.02
Mytilus,edulis,9.25,113.75,1011:393:2,0.01
Mytilus,edulis,9.75,113.25,1011:393:3,0.02
Mytilus,edulis,9.75,114.25,1011:394:3,0.01
Mytilus,edulis,9.75,114.75,1011:394:4,0.01
Mytilus,edulis,5.75,119.75,1011:459:4,0.01
Mytilus,edulis,5.75,120.25,1012:350:3,0.03
Mytilus,edulis,5.75,120.75,1012:350:4,0.03
Mytilus,edulis,6.25,120.25,1012:360:1,0.02
Mytilus,edulis,6.25,120.75,1012:360:2,0.04
Mytilus,edulis,6.75,120.75,1012:360:4,0.01
Mytilus,edulis,6.25,121.25,1012:361:1,0.04
Mytilus,edulis,6.25,121.75,1012:361:2,0.02
Mytilus,edulis,6.75,121.25,1012:361:3,0.03
Mytilus,edulis,6.75,121.75,1012:361:4,0.03
Mytilus,edulis,7.25,121.75,1012:371:2,0.01
Mytilus,edulis,8.25,122.25,1012:382:1,0.03
Mytilus,edulis,8.25,122.75,1012:382:2,0.03
Mytilus,edulis,8.25,123.25,1012:383:1,0.02
Mytilus,edulis,8.25,123.75,1012:383:2,0.01
Mytilus,edulis,8.75,123.25,1012:383:3,0.04
Mytilus,edulis,8.75,123.75,1012:383:4,0.03
Mytilus,edulis,8.75,124.25,1012:384:3,0.01
Mytilus,edulis,8.75,124.75,1012:384:4,0.02
Mytilus,edulis,9.25,122.75,1012:392:2,0.02
Mytilus,edulis,9.75,122.25,1012:392:3,0.01
Mytilus,edulis,9.75,122.75,1012:392:4,0.02
Mytilus,edulis,9.25,123.25,1012:393:1,0.03
Mytilus,edulis,9.25,123.75,1012:393:2,0.03
Mytilus,edulis,9.75,123.25,1012:393:3,0.02
Mytilus,edulis,9.75,123.75,1012:393:4,0.02
Mytilus,edulis,9.25,124.75,1012:394:2,0.03
Mytilus,edulis,9.75,124.25,1012:394:3,0.02
