Mapping parameters for Trachinotus blochii (Snubnose pompano)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 |  77 |  81 ,
Bounding Box (NSWE): ,31,-35,30,-157

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,1,5,7
Temperature (°C),1,20,26,28.96,31
Salinity (psu),1,27.5,33.2,35,39.65
Primary Production,1,81,224,1485,2838
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,1,12,110,1274
 

Map data (HSPEC) for predicted occurrences (n = 4000): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Trachinotus,blochii,1.75,102.75,1010:112:4,0.19,1,0.94117647058824,0.53684210526316,0.3710273466371,1,1
Trachinotus,blochii,2.75,100.25,1010:120:3,0.16,1,0.80392156862745,0.71929824561403,0.28233555062823,1,1
Trachinotus,blochii,2.75,100.75,1010:120:4,0.19,1,0.80392156862745,0.71929824561403,0.32594235033259,1,1
Trachinotus,blochii,14.25,48.25,1104:248:1,0.06,1,1,0.76559139784946,0.074648928307465,1,1
Trachinotus,blochii,14.25,48.75,1104:248:2,0.19,1,1,0.76559139784946,0.2520325203252,1,1
Trachinotus,blochii,17.25,55.25,1105:475:1,0.12,1,1,0.78494623655914,0.15077605321508,1,1
Trachinotus,blochii,17.75,55.25,1105:475:3,0.13,1,1,0.78709677419355,0.169992609017,1,1
Trachinotus,blochii,17.75,55.75,1105:475:4,0.17,1,1,0.78709677419355,0.21212121212121,1,1
Trachinotus,blochii,17.75,56.25,1105:476:3,0.19,1,1,0.78709677419355,0.23725055432373,1,1
Trachinotus,blochii,17.75,56.75,1105:476:4,0.13,1,1,0.78709677419355,0.16777531411678,1,1
Trachinotus,blochii,18.75,57.25,1105:487:3,0.14,1,1,0.77634408602151,0.17738359201774,1,1
Trachinotus,blochii,19.25,57.75,1105:497:2,0.13,1,1,0.79139784946237,0.16260162601626,1,1
Trachinotus,blochii,13.25,99.75,1109:239:2,0.13,1,1,0.13157894736842,1,1,1
Trachinotus,blochii,15.75,94.25,1109:354:3,0.18,1,1,0.39824561403509,0.46415373244642,1,1
Trachinotus,blochii,19.75,93.75,1109:393:4,0.17,1,1,0.37368421052632,0.44715447154472,1,1
Trachinotus,blochii,15.25,95.25,1109:455:1,0.05,0.5,1,0.22982456140351,0.43163340724316,1,1
Trachinotus,blochii,15.75,95.25,1109:455:3,0.18,1,1,0.22982456140351,0.77457501847746,1,1
Trachinotus,blochii,15.75,97.75,1109:457:4,0.18,1,1,0.18421052631579,1,1,1
Trachinotus,blochii,16.25,96.25,1109:466:1,0.07,1,1,0.18421052631579,0.39467849223947,1,1
Trachinotus,blochii,16.25,96.75,1109:466:2,0.02,1,1,0.18421052631579,0.10273466371027,1,1
Trachinotus,blochii,16.75,96.25,1109:466:3,0.13,1,1,0.18421052631579,0.73244641537324,1,1
Trachinotus,blochii,16.75,96.75,1109:466:4,0.12,1,1,0.18421052631579,0.66444937176644,1,1
Trachinotus,blochii,16.25,97.25,1109:467:1,0.18,1,1,0.18421052631579,1,1,1
Trachinotus,blochii,16.25,97.75,1109:467:2,0.14,1,1,0.18421052631579,0.76348854397635,1,1
Trachinotus,blochii,16.75,97.25,1109:467:3,0.18,1,1,0.18421052631579,1,1,1
Trachinotus,blochii,16.75,97.75,1109:467:4,0.11,1,1,0.18421052631579,0.60975609756098,1,1
Trachinotus,blochii,17.25,96.75,1109:476:2,0.18,1,1,0.18421052631579,0.98373983739837,1,1
Trachinotus,blochii,17.25,97.25,1109:477:1,0.18,1,1,0.18421052631579,1,1,1
Trachinotus,blochii,13.25,100.25,1110:130:1,0.12,1,1,0.13157894736842,0.94826311899483,1,1
Trachinotus,blochii,13.25,100.75,1110:130:2,0.08,1,1,0.13157894736842,0.59127864005913,1,1
Trachinotus,blochii,13.75,100.25,1110:130:3,0.13,1,1,0.13157894736842,1,1,1
Trachinotus,blochii,13.75,100.75,1110:130:4,0.13,1,1,0.13157894736842,1,1,1
Trachinotus,blochii,10.75,119.75,1111:209:4,0.15,1,1,1,0.14685314685315,1,1
Trachinotus,blochii,10.75,120.25,1112:100:3,0.09,1,1,1,0.090909090909091,1,1
Trachinotus,blochii,14.25,123.25,1112:143:1,0.17,1,1,1,0.17482517482517,1,1
Trachinotus,blochii,24.75,34.75,1203:144:4,0.03,1,0.985,0.034408602150537,1,1,1
Trachinotus,blochii,20.25,37.25,1203:207:1,0.10,1,1,0.1010752688172,1,1,1
Trachinotus,blochii,20.75,37.25,1203:207:3,0.10,1,1,0.1010752688172,1,1,1
Trachinotus,blochii,21.75,36.75,1203:216:4,0.10,1,1,0.1010752688172,1,1,1
Trachinotus,blochii,21.25,37.25,1203:217:1,0.10,1,1,0.1010752688172,1,1,1
Trachinotus,blochii,21.75,37.25,1203:217:3,0.10,1,1,0.1010752688172,1,1,1
Trachinotus,blochii,21.75,38.75,1203:218:4,0.12,1,1,0.11612903225806,1,1,1
Trachinotus,blochii,21.25,39.25,1203:219:1,0.12,1,1,0.11612903225806,1,1,1
Trachinotus,blochii,21.75,39.25,1203:219:3,0.12,1,1,0.11612903225806,1,1,1
Trachinotus,blochii,22.75,35.75,1203:225:4,0.02,1,1,0.019354838709677,1,1,1
Trachinotus,blochii,22.25,36.25,1203:226:1,0.02,1,1,0.019354838709677,1,1,1
Trachinotus,blochii,22.25,36.75,1203:226:2,0.12,1,1,0.11612903225806,1,1,1
Trachinotus,blochii,22.75,36.25,1203:226:3,0.02,1,1,0.019354838709677,1,1,1
Trachinotus,blochii,22.75,36.75,1203:226:4,0.02,1,1,0.019354838709677,1,1,1
Trachinotus,blochii,22.25,37.25,1203:227:1,0.12,1,1,0.11612903225806,1,1,1
Trachinotus,blochii,22.25,38.75,1203:228:2,0.13,1,1,0.13118279569892,1,1,1
Trachinotus,blochii,22.75,38.75,1203:228:4,0.13,1,1,0.13118279569892,1,1,1
Trachinotus,blochii,22.25,39.25,1203:229:1,0.13,1,1,0.13118279569892,1,1,1
Trachinotus,blochii,22.75,39.25,1203:229:3,0.13,1,1,0.13118279569892,1,1,1
Trachinotus,blochii,23.25,35.75,1203:235:2,0.02,1,1,0.019354838709677,1,1,1
Trachinotus,blochii,23.75,35.25,1203:235:3,0.02,1,1,0.019354838709677,1,1,1
