Mapping parameters for Anguilla anguilla (European eel)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Expert reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  1 |  2 |  5 |  21 |  27 |  31 |  34 |  37 ,
Bounding Box (NSWE): ,75,8,-82,45

Pelagic: True,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,85,700,1000
Temperature (°C),1,1.7,8.98,23.34,26
Salinity (psu),1,3.5,7.59,37.15,39.375
Primary Production,0,0,308,1748,3067
Sea Ice Concentration,1,-0.9900000000000001,0,0.03,0.39
Distance to Land (km),0,0,2,664,1832
 

Map data (HSPEC) for predicted occurrences (n = 15534): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Anguilla,anguilla,39.75,8.75,1300:498:4,0.16,,,,,,
Anguilla,anguilla,32.25,14.75,1301:124:2,0.11,,,,,,
Anguilla,anguilla,34.75,10.25,1301:140:3,0.01,,,,,,
Anguilla,anguilla,30.75,17.75,1301:207:4,0.18,,,,,,
Anguilla,anguilla,31.75,15.25,1301:215:3,0.14,,,,,,
Anguilla,anguilla,35.25,10.75,1301:350:2,0.02,,,,,,
Anguilla,anguilla,36.25,10.25,1301:360:1,0.02,,,,,,
Anguilla,anguilla,31.75,20.25,1302:110:3,0.05,,,,,,
Anguilla,anguilla,34.25,24.25,1302:144:1,0.18,,,,,,
Anguilla,anguilla,34.25,24.75,1302:144:2,0.18,,,,,,
Anguilla,anguilla,34.75,24.25,1302:144:3,0.18,,,,,,
Anguilla,anguilla,34.75,24.75,1302:144:4,0.18,,,,,,
Anguilla,anguilla,30.75,28.75,1302:208:4,0.18,,,,,,
Anguilla,anguilla,31.25,26.75,1302:216:2,0.05,,,,,,
Anguilla,anguilla,32.25,29.25,1302:229:1,0.19,,,,,,
Anguilla,anguilla,32.25,29.75,1302:229:2,0.19,,,,,,
Anguilla,anguilla,32.75,29.25,1302:229:3,0.19,,,,,,
Anguilla,anguilla,32.75,29.75,1302:229:4,0.19,,,,,,
Anguilla,anguilla,33.25,26.25,1302:236:1,0.19,,,,,,
Anguilla,anguilla,33.25,26.75,1302:236:2,0.19,,,,,,
Anguilla,anguilla,33.75,26.25,1302:236:3,0.19,,,,,,
Anguilla,anguilla,33.75,26.75,1302:236:4,0.19,,,,,,
Anguilla,anguilla,33.25,27.25,1302:237:1,0.17,,,,,,
Anguilla,anguilla,33.25,27.75,1302:237:2,0.17,,,,,,
Anguilla,anguilla,33.75,27.25,1302:237:3,0.17,,,,,,
Anguilla,anguilla,33.75,27.75,1302:237:4,0.17,,,,,,
Anguilla,anguilla,33.25,28.25,1302:238:1,0.16,,,,,,
Anguilla,anguilla,33.25,28.75,1302:238:2,0.16,,,,,,
Anguilla,anguilla,33.75,28.25,1302:238:3,0.16,,,,,,
Anguilla,anguilla,33.75,28.75,1302:238:4,0.16,,,,,,
Anguilla,anguilla,33.25,29.25,1302:239:1,0.15,,,,,,
Anguilla,anguilla,33.25,29.75,1302:239:2,0.15,,,,,,
Anguilla,anguilla,33.75,29.25,1302:239:3,0.15,,,,,,
Anguilla,anguilla,33.75,29.75,1302:239:4,0.15,,,,,,
Anguilla,anguilla,34.25,25.25,1302:245:1,0.16,,,,,,
Anguilla,anguilla,34.25,25.75,1302:245:2,0.16,,,,,,
Anguilla,anguilla,34.75,25.25,1302:245:3,0.16,,,,,,
Anguilla,anguilla,34.75,25.75,1302:245:4,0.16,,,,,,
Anguilla,anguilla,34.25,26.25,1302:246:1,0.16,,,,,,
Anguilla,anguilla,34.25,26.75,1302:246:2,0.16,,,,,,
Anguilla,anguilla,34.75,26.25,1302:246:3,0.16,,,,,,
Anguilla,anguilla,34.75,26.75,1302:246:4,0.16,,,,,,
Anguilla,anguilla,34.25,27.25,1302:247:1,0.14,,,,,,
Anguilla,anguilla,34.25,27.75,1302:247:2,0.14,,,,,,
Anguilla,anguilla,34.75,27.25,1302:247:3,0.14,,,,,,
Anguilla,anguilla,34.75,27.75,1302:247:4,0.14,,,,,,
Anguilla,anguilla,34.25,28.25,1302:248:1,0.13,,,,,,
Anguilla,anguilla,34.25,28.75,1302:248:2,0.13,,,,,,
Anguilla,anguilla,34.75,28.25,1302:248:3,0.13,,,,,,
Anguilla,anguilla,34.75,28.75,1302:248:4,0.13,,,,,,
Anguilla,anguilla,34.25,29.25,1302:249:1,0.12,,,,,,
Anguilla,anguilla,34.25,29.75,1302:249:2,0.12,,,,,,
Anguilla,anguilla,34.75,29.25,1302:249:3,0.12,,,,,,
Anguilla,anguilla,34.75,29.75,1302:249:4,0.12,,,,,,
Anguilla,anguilla,35.25,24.25,1302:354:1,0.18,,,,,,
Anguilla,anguilla,35.25,24.75,1302:354:2,0.18,,,,,,
Anguilla,anguilla,35.75,24.25,1302:354:3,0.17,,,,,,
Anguilla,anguilla,35.75,24.75,1302:354:4,0.17,,,,,,
Anguilla,anguilla,36.25,24.25,1302:364:1,0.17,,,,,,
Anguilla,anguilla,36.25,24.75,1302:364:2,0.17,,,,,,
Anguilla,anguilla,36.75,24.25,1302:364:3,0.17,,,,,,
Anguilla,anguilla,36.75,24.75,1302:364:4,0.17,,,,,,
Anguilla,anguilla,35.25,25.25,1302:455:1,0.16,,,,,,
Anguilla,anguilla,35.25,25.75,1302:455:2,0.15,,,,,,
Anguilla,anguilla,35.75,25.25,1302:455:3,0.13,,,,,,
Anguilla,anguilla,35.75,25.75,1302:455:4,0.13,,,,,,
Anguilla,anguilla,35.25,26.25,1302:456:1,0.15,,,,,,
Anguilla,anguilla,35.25,26.75,1302:456:2,0.15,,,,,,
Anguilla,anguilla,35.75,26.25,1302:456:3,0.15,,,,,,
Anguilla,anguilla,35.75,26.75,1302:456:4,0.15,,,,,,
Anguilla,anguilla,35.25,27.25,1302:457:1,0.10,,,,,,
Anguilla,anguilla,35.25,27.75,1302:457:2,0.10,,,,,,
Anguilla,anguilla,35.75,27.25,1302:457:3,0.10,,,,,,
Anguilla,anguilla,35.75,27.75,1302:457:4,0.10,,,,,,
Anguilla,anguilla,35.25,28.25,1302:458:1,0.11,,,,,,
Anguilla,anguilla,35.25,28.75,1302:458:2,0.11,,,,,,
Anguilla,anguilla,35.75,28.25,1302:458:3,0.11,,,,,,
Anguilla,anguilla,35.75,28.75,1302:458:4,0.11,,,,,,
Anguilla,anguilla,35.25,29.25,1302:459:1,0.11,,,,,,
Anguilla,anguilla,35.25,29.75,1302:459:2,0.11,,,,,,
Anguilla,anguilla,35.75,29.25,1302:459:3,0.11,,,,,,
Anguilla,anguilla,35.75,29.75,1302:459:4,0.11,,,,,,
Anguilla,anguilla,36.25,25.25,1302:465:1,0.13,,,,,,
Anguilla,anguilla,36.25,25.75,1302:465:2,0.13,,,,,,
Anguilla,anguilla,36.75,25.25,1302:465:3,0.13,,,,,,
Anguilla,anguilla,36.75,25.75,1302:465:4,0.13,,,,,,
Anguilla,anguilla,36.25,26.25,1302:466:1,0.13,,,,,,
Anguilla,anguilla,36.25,26.75,1302:466:2,0.13,,,,,,
Anguilla,anguilla,36.75,26.25,1302:466:3,0.13,,,,,,
Anguilla,anguilla,36.75,26.75,1302:466:4,0.13,,,,,,
Anguilla,anguilla,36.25,27.25,1302:467:1,0.02,,,,,,
Anguilla,anguilla,36.25,27.75,1302:467:2,0.02,,,,,,
Anguilla,anguilla,36.75,27.25,1302:467:3,0.02,,,,,,
Anguilla,anguilla,36.75,27.75,1302:467:4,0.02,,,,,,
Anguilla,anguilla,36.25,28.25,1302:468:1,0.02,,,,,,
Anguilla,anguilla,36.25,28.75,1302:468:2,0.11,,,,,,
Anguilla,anguilla,36.75,28.25,1302:468:3,0.02,,,,,,
Anguilla,anguilla,36.75,28.75,1302:468:4,0.02,,,,,,
Anguilla,anguilla,36.25,29.25,1302:469:1,0.11,,,,,,
Anguilla,anguilla,36.25,29.75,1302:469:2,0.11,,,,,,
Anguilla,anguilla,36.75,29.25,1302:469:3,0.11,,,,,,
Anguilla,anguilla,37.25,27.75,1302:477:2,0.02,,,,,,
Anguilla,anguilla,37.25,28.25,1302:478:1,0.02,,,,,,
Anguilla,anguilla,38.75,27.25,1302:487:3,0.12,,,,,,
Anguilla,anguilla,31.25,30.75,1303:110:2,0.04,,,,,,
Anguilla,anguilla,31.25,31.75,1303:111:2,0.03,,,,,,
Anguilla,anguilla,31.75,31.25,1303:111:3,0.19,,,,,,
Anguilla,anguilla,31.75,31.75,1303:111:4,0.19,,,,,,
Anguilla,anguilla,31.25,32.25,1303:112:1,0.10,,,,,,
Anguilla,anguilla,31.25,32.75,1303:112:2,0.08,,,,,,
Anguilla,anguilla,31.75,32.25,1303:112:3,0.19,,,,,,
Anguilla,anguilla,31.75,32.75,1303:112:4,0.19,,,,,,
Anguilla,anguilla,31.25,33.25,1303:113:1,0.19,,,,,,
Anguilla,anguilla,31.25,33.75,1303:113:2,0.13,,,,,,
Anguilla,anguilla,31.75,33.25,1303:113:3,0.13,,,,,,
Anguilla,anguilla,31.75,33.75,1303:113:4,0.13,,,,,,
Anguilla,anguilla,31.25,34.25,1303:114:1,0.13,,,,,,
Anguilla,anguilla,31.75,34.25,1303:114:3,0.13,,,,,,
Anguilla,anguilla,31.75,34.75,1303:114:4,0.13,,,,,,
Anguilla,anguilla,32.25,30.25,1303:120:1,0.17,,,,,,
Anguilla,anguilla,32.25,30.75,1303:120:2,0.17,,,,,,
Anguilla,anguilla,32.75,30.25,1303:120:3,0.17,,,,,,
Anguilla,anguilla,32.75,30.75,1303:120:4,0.17,,,,,,
Anguilla,anguilla,32.25,31.25,1303:121:1,0.15,,,,,,
Anguilla,anguilla,32.25,31.75,1303:121:2,0.15,,,,,,
Anguilla,anguilla,32.75,31.25,1303:121:3,0.15,,,,,,
Anguilla,anguilla,32.75,31.75,1303:121:4,0.15,,,,,,
Anguilla,anguilla,32.25,32.25,1303:122:1,0.15,,,,,,
Anguilla,anguilla,32.25,32.75,1303:122:2,0.15,,,,,,
Anguilla,anguilla,32.75,32.25,1303:122:3,0.15,,,,,,
Anguilla,anguilla,32.75,32.75,1303:122:4,0.15,,,,,,
Anguilla,anguilla,32.25,33.25,1303:123:1,0.13,,,,,,
Anguilla,anguilla,32.25,33.75,1303:123:2,0.13,,,,,,
Anguilla,anguilla,32.75,33.25,1303:123:3,0.13,,,,,,
Anguilla,anguilla,32.75,33.75,1303:123:4,0.13,,,,,,
Anguilla,anguilla,32.25,34.25,1303:124:1,0.13,,,,,,
Anguilla,anguilla,32.25,34.75,1303:124:2,0.17,,,,,,
Anguilla,anguilla,32.75,34.25,1303:124:3,0.17,,,,,,
Anguilla,anguilla,32.75,34.75,1303:124:4,0.17,,,,,,
Anguilla,anguilla,33.25,30.25,1303:130:1,0.13,,,,,,
Anguilla,anguilla,33.25,30.75,1303:130:2,0.13,,,,,,
Anguilla,anguilla,33.75,30.25,1303:130:3,0.13,,,,,,
Anguilla,anguilla,33.75,30.75,1303:130:4,0.13,,,,,,
Anguilla,anguilla,33.25,31.25,1303:131:1,0.11,,,,,,
Anguilla,anguilla,33.25,31.75,1303:131:2,0.11,,,,,,
Anguilla,anguilla,33.75,31.25,1303:131:3,0.11,,,,,,
Anguilla,anguilla,33.75,31.75,1303:131:4,0.11,,,,,,
Anguilla,anguilla,33.25,32.25,1303:132:1,0.11,,,,,,
Anguilla,anguilla,33.25,32.75,1303:132:2,0.11,,,,,,
Anguilla,anguilla,33.75,32.25,1303:132:3,0.12,,,,,,
Anguilla,anguilla,33.75,32.75,1303:132:4,0.12,,,,,,
Anguilla,anguilla,33.25,33.25,1303:133:1,0.14,,,,,,
Anguilla,anguilla,33.25,33.75,1303:133:2,0.14,,,,,,
Anguilla,anguilla,33.75,33.25,1303:133:3,0.14,,,,,,
Anguilla,anguilla,33.75,33.75,1303:133:4,0.14,,,,,,
Anguilla,anguilla,33.25,34.25,1303:134:1,0.17,,,,,,
Anguilla,anguilla,33.25,34.75,1303:134:2,0.17,,,,,,
Anguilla,anguilla,33.75,34.25,1303:134:3,0.17,,,,,,
Anguilla,anguilla,33.75,34.75,1303:134:4,0.17,,,,,,
Anguilla,anguilla,34.25,30.25,1303:140:1,0.10,,,,,,
Anguilla,anguilla,34.25,30.75,1303:140:2,0.10,,,,,,
Anguilla,anguilla,34.75,30.25,1303:140:3,0.10,,,,,,
Anguilla,anguilla,34.75,30.75,1303:140:4,0.10,,,,,,
Anguilla,anguilla,34.25,31.25,1303:141:1,0.03,,,,,,
Anguilla,anguilla,34.25,31.75,1303:141:2,0.03,,,,,,
Anguilla,anguilla,34.75,31.25,1303:141:3,0.03,,,,,,
Anguilla,anguilla,34.75,31.75,1303:141:4,0.03,,,,,,
Anguilla,anguilla,34.25,32.25,1303:142:1,0.03,,,,,,
Anguilla,anguilla,34.25,32.75,1303:142:2,0.12,,,,,,
Anguilla,anguilla,34.75,32.25,1303:142:3,0.03,,,,,,
Anguilla,anguilla,34.75,32.75,1303:142:4,0.03,,,,,,
Anguilla,anguilla,34.25,33.25,1303:143:1,0.14,,,,,,
Anguilla,anguilla,34.25,33.75,1303:143:2,0.10,,,,,,
Anguilla,anguilla,34.75,33.25,1303:143:3,0.10,,,,,,
Anguilla,anguilla,34.75,33.75,1303:143:4,0.10,,,,,,
Anguilla,anguilla,34.25,34.25,1303:144:1,0.10,,,,,,
Anguilla,anguilla,34.25,34.75,1303:144:2,0.10,,,,,,
Anguilla,anguilla,34.75,34.25,1303:144:3,0.10,,,,,,
Anguilla,anguilla,34.75,34.75,1303:144:4,0.10,,,,,,
Anguilla,anguilla,32.75,35.25,1303:225:3,0.17,,,,,,
Anguilla,anguilla,33.25,35.25,1303:235:1,0.17,,,,,,
Anguilla,anguilla,33.75,35.25,1303:235:3,0.17,,,,,,
Anguilla,anguilla,33.75,35.75,1303:235:4,0.17,,,,,,
Anguilla,anguilla,34.25,35.25,1303:245:1,0.10,,,,,,
Anguilla,anguilla,34.25,35.75,1303:245:2,0.15,,,,,,
Anguilla,anguilla,34.75,35.25,1303:245:3,0.15,,,,,,
Anguilla,anguilla,34.75,35.75,1303:245:4,0.15,,,,,,
Anguilla,anguilla,35.25,30.25,1303:350:1,0.12,,,,,,
Anguilla,anguilla,35.25,30.75,1303:350:2,0.12,,,,,,
Anguilla,anguilla,35.75,30.25,1303:350:3,0.12,,,,,,
Anguilla,anguilla,35.75,30.75,1303:350:4,0.12,,,,,,
Anguilla,anguilla,35.25,31.25,1303:351:1,0.12,,,,,,
Anguilla,anguilla,35.25,31.75,1303:351:2,0.12,,,,,,
Anguilla,anguilla,35.75,31.25,1303:351:3,0.12,,,,,,
Anguilla,anguilla,35.75,31.75,1303:351:4,0.12,,,,,,
Anguilla,anguilla,35.25,32.25,1303:352:1,0.12,,,,,,
Anguilla,anguilla,35.25,32.75,1303:352:2,0.12,,,,,,
Anguilla,anguilla,35.75,32.25,1303:352:3,0.12,,,,,,
Anguilla,anguilla,35.75,32.75,1303:352:4,0.12,,,,,,
Anguilla,anguilla,35.25,33.25,1303:353:1,0.16,,,,,,
Anguilla,anguilla,35.25,33.75,1303:353:2,0.16,,,,,,
