Mapping parameters for Centropomus undecimalis (Common snook)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  31 |  41 ,
Bounding Box (NSWE): ,33,-35,-98,-33

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,2,12,22
Temperature (°C),1,17.03,23.93,28.24,32.44
Salinity (psu),1,7.84,32.72,36.33,38.16
Primary Production (mgC·m-3·day-1) ,1,0.08,0.59,30.69,78.09
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,145.71,182.02,219.19,264.94
Distance to Land (km),0,0,3,27,500
 

Map data (HSPEC) for predicted occurrences (n = 1207): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Centropomus,undecimalis,32.75,-78.75,7307:228:4,0.10
Centropomus,undecimalis,26.25,-96.25,7209:466:1,0.08
Centropomus,undecimalis,20.25,-96.25,7209:206:1,0.10
Centropomus,undecimalis,20.25,-92.25,7209:102:1,0.18
Centropomus,undecimalis,25.75,-82.75,7208:352:4,0.13
Centropomus,undecimalis,22.25,-81.25,7208:121:1,0.16
Centropomus,undecimalis,21.75,-84.75,7208:114:4,0.14
Centropomus,undecimalis,21.75,-84.25,7208:114:3,0.11
Centropomus,undecimalis,21.75,-83.75,7208:113:4,0.10
Centropomus,undecimalis,21.75,-83.25,7208:113:3,0.14
Centropomus,undecimalis,21.25,-82.75,7208:112:2,0.09
Centropomus,undecimalis,21.75,-80.75,7208:110:4,0.10
