Mapping parameters for Crassostrea virginica (American cupped oyster)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO
FAOAreas: 21 |  31 |  37 |  41,
Bounding Box (NSWE): ,,,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Crassostrea,virginica,36.75,34.25,1303:364:3,0.01
Crassostrea,virginica,40.25,1.25,1400:101:1,0.04
Crassostrea,virginica,41.25,2.75,1400:112:2,0.16
Crassostrea,virginica,42.75,3.75,1400:123:4,0.01
Crassostrea,virginica,40.25,8.75,1400:208:2,0.19
Crassostrea,virginica,40.75,8.25,1400:208:3,0.17
Crassostrea,virginica,40.75,8.75,1400:208:4,0.17
Crassostrea,virginica,40.25,9.75,1400:209:2,0.06
Crassostrea,virginica,40.75,9.75,1400:209:4,0.06
Crassostrea,virginica,41.25,8.25,1400:218:1,0.08
Crassostrea,virginica,41.25,8.75,1400:218:2,0.15
Crassostrea,virginica,41.75,8.75,1400:218:4,0.08
Crassostrea,virginica,41.25,9.25,1400:219:1,0.10
Crassostrea,virginica,41.25,9.75,1400:219:2,0.06
Crassostrea,virginica,41.75,9.25,1400:219:3,0.07
Crassostrea,virginica,41.75,9.75,1400:219:4,0.03
Crassostrea,virginica,42.25,8.75,1400:228:2,0.08
Crassostrea,virginica,42.75,8.75,1400:228:4,0.08
Crassostrea,virginica,42.25,9.25,1400:229:1,0.07
Crassostrea,virginica,42.25,9.75,1400:229:2,0.04
Crassostrea,virginica,42.75,9.25,1400:229:3,0.10
Crassostrea,virginica,42.75,9.75,1400:229:4,0.10
Crassostrea,virginica,43.25,6.75,1400:236:2,0.04
Crassostrea,virginica,43.75,7.25,1400:237:3,0.17
Crassostrea,virginica,43.75,7.75,1400:237:4,0.17
Crassostrea,virginica,43.75,8.25,1400:238:3,0.08
Crassostrea,virginica,43.25,9.25,1400:239:1,0.04
Crassostrea,virginica,43.25,9.75,1400:239:2,0.04
Crassostrea,virginica,43.75,9.75,1400:239:4,0.08
Crassostrea,virginica,44.25,8.75,1400:248:2,0.03
Crassostrea,virginica,44.25,9.25,1400:249:1,0.04
Crassostrea,virginica,40.75,12.75,1401:102:4,0.06
Crassostrea,virginica,40.75,13.25,1401:103:3,0.07
Crassostrea,virginica,40.25,14.75,1401:104:2,0.09
Crassostrea,virginica,41.75,11.75,1401:111:4,0.13
Crassostrea,virginica,42.25,10.25,1401:120:1,0.04
Crassostrea,virginica,42.25,10.75,1401:120:2,0.04
Crassostrea,virginica,42.75,10.25,1401:120:3,0.04
Crassostrea,virginica,42.75,10.75,1401:120:4,0.09
Crassostrea,virginica,42.25,11.25,1401:121:1,0.12
Crassostrea,virginica,42.75,14.75,1401:124:4,0.04
Crassostrea,virginica,43.25,10.25,1401:130:1,0.19
Crassostrea,virginica,43.25,14.75,1401:134:2,0.11
Crassostrea,virginica,40.25,15.25,1401:205:1,0.12
Crassostrea,virginica,40.25,15.75,1401:205:2,0.13
Crassostrea,virginica,40.75,17.25,1401:207:3,0.02
Crassostrea,virginica,40.75,17.75,1401:207:4,0.03
Crassostrea,virginica,40.75,18.25,1401:208:3,0.03
Crassostrea,virginica,40.25,19.25,1401:209:1,0.03
Crassostrea,virginica,40.25,19.75,1401:209:2,0.13
Crassostrea,virginica,40.75,19.25,1401:209:3,0.06
Crassostrea,virginica,40.75,19.75,1401:209:4,0.09
Crassostrea,virginica,41.25,16.25,1401:216:1,0.17
Crassostrea,virginica,41.25,16.75,1401:216:2,0.11
Crassostrea,virginica,41.25,17.25,1401:217:1,0.05
