Mapping parameters for Mimachlamys varia (variegated scallop)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  27 |  34 |  37 ,
Bounding Box (NSWE): ,69,15,-25,36

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Mimachlamys,varia,58.75,19.25,1501:489:3,0.03
Mimachlamys,varia,58.75,19.75,1501:489:4,0.04
Mimachlamys,varia,59.25,18.25,1501:498:1,0.01
Mimachlamys,varia,59.25,18.75,1501:498:2,0.02
Mimachlamys,varia,59.25,19.25,1501:499:1,0.02
Mimachlamys,varia,59.25,19.75,1501:499:2,0.02
Mimachlamys,varia,59.75,19.25,1501:499:3,0.01
Mimachlamys,varia,59.75,19.75,1501:499:4,0.01
Mimachlamys,varia,54.75,20.25,1502:140:3,0.06
Mimachlamys,varia,54.75,20.75,1502:140:4,0.06
Mimachlamys,varia,54.75,21.25,1502:141:3,0.06
Mimachlamys,varia,55.25,20.25,1502:350:1,0.06
Mimachlamys,varia,55.25,20.75,1502:350:2,0.06
Mimachlamys,varia,55.75,20.25,1502:350:3,0.06
Mimachlamys,varia,55.75,20.75,1502:350:4,0.06
Mimachlamys,varia,55.25,21.25,1502:351:1,0.06
Mimachlamys,varia,55.75,21.25,1502:351:3,0.05
Mimachlamys,varia,56.25,20.25,1502:360:1,0.06
Mimachlamys,varia,56.25,20.75,1502:360:2,0.06
Mimachlamys,varia,56.75,20.25,1502:360:3,0.06
Mimachlamys,varia,56.75,20.75,1502:360:4,0.06
Mimachlamys,varia,56.25,21.25,1502:361:1,0.04
Mimachlamys,varia,56.75,21.25,1502:361:3,0.04
Mimachlamys,varia,57.25,20.25,1502:370:1,0.05
Mimachlamys,varia,57.25,20.75,1502:370:2,0.06
Mimachlamys,varia,57.75,20.25,1502:370:3,0.04
Mimachlamys,varia,57.75,20.75,1502:370:4,0.05
Mimachlamys,varia,57.25,21.25,1502:371:1,0.05
Mimachlamys,varia,57.25,21.75,1502:371:2,0.01
Mimachlamys,varia,57.75,21.25,1502:371:3,0.04
