Mapping parameters for Hyporthodus septemfasciatus (Convict grouper)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 51 |  61 |  71,
Bounding Box (NSWE): ,40,24,121,142

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,5,7,18,30
Temperature (°C),1,13.27,17.67,23.04,24.6
Salinity (psu),1,30.98,32.96,34.22,34.96
Primary Production (mgC·m-3·day-1) ,1,7.03,9.87,62.42,67.73
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,69.69,93.73,235.46,301
Distance to Land (km),0,1,4,93,117
 

Map data (HSPEC) for predicted occurrences (n = 190): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Hyporthodus,septemfasciatus,39.75,141.75,1314:391:4,0.16
Hyporthodus,septemfasciatus,35.25,139.25,1313:459:1,0.06
Hyporthodus,septemfasciatus,32.25,139.75,1313:229:2,0.06
Hyporthodus,septemfasciatus,30.25,131.25,1313:101:1,0.01
Hyporthodus,septemfasciatus,30.25,130.75,1313:100:2,0.11
Hyporthodus,septemfasciatus,30.25,130.25,1313:100:1,0.02
Hyporthodus,septemfasciatus,39.75,128.25,1312:498:3,0.04
Hyporthodus,septemfasciatus,39.25,127.75,1312:497:2,0.12
Hyporthodus,septemfasciatus,38.75,127.75,1312:487:4,0.11
Hyporthodus,septemfasciatus,34.75,128.25,1312:248:3,0.02
Hyporthodus,septemfasciatus,34.25,127.75,1312:247:2,0.06
Hyporthodus,septemfasciatus,30.75,129.25,1312:209:3,0.16
Hyporthodus,septemfasciatus,26.75,122.75,1212:362:4,0.08
Hyporthodus,septemfasciatus,25.25,121.75,1212:351:2,0.12
Hyporthodus,septemfasciatus,39.25,141.75,1314:391:2,0.26
Hyporthodus,septemfasciatus,38.75,141.75,1314:381:4,0.34
Hyporthodus,septemfasciatus,36.25,133.25,1313:363:1,0.26
Hyporthodus,septemfasciatus,36.25,132.75,1313:362:2,0.32
Hyporthodus,septemfasciatus,33.25,139.75,1313:239:2,0.34
Hyporthodus,septemfasciatus,34.25,130.25,1313:140:1,0.33
Hyporthodus,septemfasciatus,30.75,131.25,1313:101:3,0.37
Hyporthodus,septemfasciatus,30.75,130.25,1313:100:3,0.25
Hyporthodus,septemfasciatus,39.25,128.25,1312:498:1,0.20
Hyporthodus,septemfasciatus,38.75,128.25,1312:488:3,0.34
Hyporthodus,septemfasciatus,35.25,129.75,1312:459:2,0.38
Hyporthodus,septemfasciatus,34.75,128.75,1312:248:4,0.35
Hyporthodus,septemfasciatus,30.75,129.75,1312:209:4,0.25
Hyporthodus,septemfasciatus,27.75,125.25,1212:475:3,0.25
Hyporthodus,septemfasciatus,27.75,121.75,1212:371:4,0.20
Hyporthodus,septemfasciatus,27.25,121.75,1212:371:2,0.33
Hyporthodus,septemfasciatus,27.25,121.25,1212:371:1,0.30
Hyporthodus,septemfasciatus,26.75,121.25,1212:361:3,0.24
Hyporthodus,septemfasciatus,25.75,121.75,1212:351:4,0.21
Hyporthodus,septemfasciatus,25.75,121.25,1212:351:3,0.27
Hyporthodus,septemfasciatus,25.25,121.25,1212:351:1,0.30
Hyporthodus,septemfasciatus,38.75,141.25,1314:381:3,0.44
Hyporthodus,septemfasciatus,38.25,141.75,1314:381:2,0.48
