Mapping parameters for Lutjanus argentimaculatus (Mangrove red snapper)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  47 |  51 |  57 |  61 |  71 |  77 |  81 ,
Bounding Box (NSWE): ,39,-35,26,-134

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,13,59,120
Temperature (°C),1,15.4,23.46,29.21,33.41
Salinity (psu),1,21.09,31.86,35.51,38.86
Primary Production (mgC·m-3·day-1) ,1,0.25,2.09,20.95,195.85
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,11.34,137.33,210.79,249.82
Distance to Land (km),0,0,7,171,678
 

Map data (HSPEC) for predicted occurrences (n = 6096): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Lutjanus,argentimaculatus,28.25,-178.25,7217:488:1,0.17
Lutjanus,argentimaculatus,28.25,-177.25,7217:487:1,0.19
Lutjanus,argentimaculatus,28.25,-175.75,7217:485:2,0.04
Lutjanus,argentimaculatus,27.75,-175.75,7217:475:4,0.17
Lutjanus,argentimaculatus,26.75,-176.25,7217:466:3,0.13
Lutjanus,argentimaculatus,26.25,-174.75,7217:364:2,0.18
Lutjanus,argentimaculatus,26.25,-173.25,7217:363:1,0.19
Lutjanus,argentimaculatus,25.75,-173.25,7217:353:3,0.19
Lutjanus,argentimaculatus,25.25,-172.25,7217:352:1,0.19
Lutjanus,argentimaculatus,25.75,-169.25,7216:459:3,0.19
Lutjanus,argentimaculatus,24.25,-167.25,7216:247:1,0.17
Lutjanus,argentimaculatus,24.25,-166.75,7216:246:2,0.18
Lutjanus,argentimaculatus,23.75,-165.75,7216:235:4,0.16
Lutjanus,argentimaculatus,23.75,-164.25,7216:134:3,0.19
Lutjanus,argentimaculatus,23.25,-164.75,7216:134:2,0.19
Lutjanus,argentimaculatus,23.25,-164.25,7216:134:1,0.17
Lutjanus,argentimaculatus,23.25,-163.25,7216:133:1,0.11
Lutjanus,argentimaculatus,23.25,-162.75,7216:132:2,0.13
Lutjanus,argentimaculatus,23.25,-162.25,7216:132:1,0.16
Lutjanus,argentimaculatus,23.25,-161.75,7216:131:2,0.18
Lutjanus,argentimaculatus,22.75,-162.25,7216:122:3,0.14
Lutjanus,argentimaculatus,22.75,-161.25,7216:121:3,0.18
Lutjanus,argentimaculatus,21.75,-160.75,7216:110:4,0.12
Lutjanus,argentimaculatus,20.75,-157.25,7215:207:3,0.03
Lutjanus,argentimaculatus,16.75,-169.75,7116:469:4,0.18
Lutjanus,argentimaculatus,16.75,-169.25,7116:469:3,0.18
Lutjanus,argentimaculatus,-30.75,-178.25,5317:208:3,0.10
Lutjanus,argentimaculatus,-22.75,-176.25,5217:226:3,0.10
Lutjanus,argentimaculatus,-22.75,-175.75,5217:225:4,0.15
Lutjanus,argentimaculatus,-20.25,-157.25,5215:207:1,0.01
Lutjanus,argentimaculatus,-22.25,-151.25,5215:121:1,0.01
Lutjanus,argentimaculatus,-21.75,-140.75,5214:110:4,0.02
Lutjanus,argentimaculatus,-20.25,-143.75,5214:103:2,0.12
Lutjanus,argentimaculatus,-22.25,-138.75,5213:228:2,0.01
Lutjanus,argentimaculatus,-21.75,-138.75,5213:218:4,0.02
Lutjanus,argentimaculatus,-21.25,-136.75,5213:216:2,0.02
