Mapping parameters for Muraenesox cinereus (Daggertooth pike conger)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 51 |  57 |  61 |  71,
Bounding Box (NSWE): ,47,-4,30,143

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,99,300,800
Temperature (°C),1,13.27,18.4,29.17,33.37
Salinity (psu),1,11.83,28.28,36.75,39.37
Primary Production (mgC·m-3·day-1) ,1,1.04,2.89,44.07,165.27
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,11.34,84.58,235.11,292.54
Distance to Land (km),0,0,7,158,407
 

Map data (HSPEC) for predicted occurrences (n = 3954): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Muraenesox,cinereus,-2.75,142.75,3014:122:4,0.08
Muraenesox,cinereus,-3.75,134.75,3013:134:4,0.04
Muraenesox,cinereus,-2.75,133.75,3013:123:4,0.02
Muraenesox,cinereus,-2.75,133.25,3013:123:3,0.02
Muraenesox,cinereus,-2.25,133.75,3013:123:2,0.09
Muraenesox,cinereus,-1.75,132.25,3013:112:3,0.11
Muraenesox,cinereus,-1.25,131.75,3013:111:2,0.04
Muraenesox,cinereus,-1.25,131.25,3013:111:1,0.04
Muraenesox,cinereus,-2.75,127.25,3012:227:3,0.05
Muraenesox,cinereus,-2.75,121.75,3012:121:4,0.02
Muraenesox,cinereus,-1.75,121.25,3012:111:3,0.02
Muraenesox,cinereus,-0.25,120.75,3012:100:2,0.12
Muraenesox,cinereus,-2.75,119.25,3011:229:3,0.03
Muraenesox,cinereus,-2.25,116.25,3011:226:1,0.04
Muraenesox,cinereus,-1.75,116.25,3011:216:3,0.04
Muraenesox,cinereus,-0.25,117.25,3011:207:1,0.16
Muraenesox,cinereus,-3.25,114.75,3011:134:2,0.01
Muraenesox,cinereus,-3.25,114.25,3011:134:1,0.12
Muraenesox,cinereus,-2.75,113.25,3011:123:3,0.02
Muraenesox,cinereus,-3.25,102.25,3010:132:1,0.01
Muraenesox,cinereus,-2.75,104.75,3010:124:4,0.01
Muraenesox,cinereus,-0.25,103.25,3010:103:1,0.01
Muraenesox,cinereus,-3.75,54.25,3005:134:3,0.14
Muraenesox,cinereus,-1.75,40.75,3004:110:4,0.02
Muraenesox,cinereus,-0.25,42.25,3004:102:1,0.02
Muraenesox,cinereus,-0.75,41.75,3004:101:4,0.02
Muraenesox,cinereus,41.25,141.25,1414:111:1,0.05
Muraenesox,cinereus,41.75,140.75,1414:110:4,0.09
Muraenesox,cinereus,41.75,140.25,1414:110:3,0.15
Muraenesox,cinereus,41.25,140.75,1414:110:2,0.16
Muraenesox,cinereus,40.75,141.25,1414:101:3,0.04
Muraenesox,cinereus,40.25,141.75,1414:101:2,0.03
Muraenesox,cinereus,40.75,140.75,1414:100:4,0.16
Muraenesox,cinereus,42.75,139.75,1413:229:4,0.05
Muraenesox,cinereus,42.25,139.75,1413:229:2,0.15
Muraenesox,cinereus,42.25,139.25,1413:229:1,0.12
Muraenesox,cinereus,39.75,142.75,1314:392:4,0.02
Muraenesox,cinereus,39.75,142.25,1314:392:3,0.05
Muraenesox,cinereus,39.75,141.75,1314:391:4,0.14
Muraenesox,cinereus,38.75,141.25,1314:381:3,0.06
Muraenesox,cinereus,37.25,140.75,1314:370:2,0.02
Muraenesox,cinereus,39.75,136.25,1313:496:3,0.09
Muraenesox,cinereus,39.75,135.75,1313:495:4,0.14
Muraenesox,cinereus,39.75,135.25,1313:495:3,0.18
Muraenesox,cinereus,36.75,137.75,1313:467:4,0.04
Muraenesox,cinereus,39.75,134.75,1313:394:4,0.10
Muraenesox,cinereus,39.75,134.25,1313:394:3,0.16
Muraenesox,cinereus,39.75,133.25,1313:393:3,0.01
Muraenesox,cinereus,38.75,133.75,1313:383:4,0.15
Muraenesox,cinereus,38.25,131.75,1313:381:2,0.18
Muraenesox,cinereus,31.25,138.75,1313:218:2,0.17
Muraenesox,cinereus,34.75,133.75,1313:143:4,0.07
Muraenesox,cinereus,33.25,132.75,1313:132:2,0.02
Muraenesox,cinereus,39.75,128.75,1312:498:4,0.08
Muraenesox,cinereus,39.75,128.25,1312:498:3,0.04
Muraenesox,cinereus,39.25,128.25,1312:498:1,0.18
Muraenesox,cinereus,39.25,127.75,1312:497:2,0.10
Muraenesox,cinereus,38.25,128.25,1312:488:1,0.01
Muraenesox,cinereus,38.75,127.75,1312:487:4,0.05
Muraenesox,cinereus,37.75,126.75,1312:476:4,0.01
Muraenesox,cinereus,37.75,126.25,1312:476:3,0.05
Muraenesox,cinereus,37.25,126.75,1312:476:2,0.07
Muraenesox,cinereus,37.25,126.25,1312:476:1,0.03
Muraenesox,cinereus,37.75,125.75,1312:475:4,0.05
Muraenesox,cinereus,37.75,125.25,1312:475:3,0.01
Muraenesox,cinereus,37.25,125.75,1312:475:2,0.01
Muraenesox,cinereus,37.25,125.25,1312:475:1,0.04
Muraenesox,cinereus,36.75,126.75,1312:466:4,0.06
Muraenesox,cinereus,36.75,126.25,1312:466:3,0.05
