Mapping parameters for Venerupis rhomboides ()

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 27,
Bounding Box (NSWE): ,,,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,2,13,25
Temperature (°C),1,10.12,10.83,14.07,16.03
Salinity (psu),1,27.92,30.97,35.05,38.97
Primary Production (mgC·m-3·day-1) ,1,4.54,5.63,30.25,57.77
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,260.43,269.44,278.57,283.35
Distance to Land (km),0,0,1.4,31.9,69
 

Map data (HSPEC) for predicted occurrences (n = 298): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Venerupis,rhomboides,52.25,3.75,1500:123:2,0.16
Venerupis,rhomboides,52.75,3.75,1500:123:4,0.17
Venerupis,rhomboides,53.75,0.75,1500:130:4,0.10
Venerupis,rhomboides,54.25,0.75,1500:140:2,0.04
Venerupis,rhomboides,56.25,7.25,1500:467:1,0.16
Venerupis,rhomboides,57.75,8.75,1500:478:4,0.08
Venerupis,rhomboides,58.25,5.75,1500:485:2,0.11
Venerupis,rhomboides,58.25,6.25,1500:486:1,0.12
Venerupis,rhomboides,41.25,-8.75,7400:218:2,0.12
Venerupis,rhomboides,41.75,-9.25,7400:219:3,0.08
Venerupis,rhomboides,43.75,-6.25,7400:236:3,0.04
Venerupis,rhomboides,43.75,-6.75,7400:236:4,0.10
Venerupis,rhomboides,43.75,-7.25,7400:237:3,0.13
Venerupis,rhomboides,43.75,-7.75,7400:237:4,0.18
Venerupis,rhomboides,45.25,-1.25,7400:351:1,0.19
Venerupis,rhomboides,53.75,-4.25,7500:134:3,0.15
Venerupis,rhomboides,53.75,-4.75,7500:134:4,0.05
Venerupis,rhomboides,55.25,-1.25,7500:351:1,0.12
Venerupis,rhomboides,55.75,-1.75,7500:351:4,0.02
Venerupis,rhomboides,55.75,-2.25,7500:352:3,0.07
Venerupis,rhomboides,55.75,-2.75,7500:352:4,0.13
Venerupis,rhomboides,56.25,-3.75,7500:363:2,0.10
Venerupis,rhomboides,58.75,-3.75,7500:383:4,0.03
Venerupis,rhomboides,58.25,-4.75,7500:384:2,0.08
Venerupis,rhomboides,58.75,-4.25,7500:384:3,0.19
Venerupis,rhomboides,56.25,-7.25,7500:467:1,0.17
Venerupis,rhomboides,57.25,-5.25,7500:475:1,0.12
Venerupis,rhomboides,60.75,-1.75,7600:101:4,0.16
Venerupis,rhomboides,60.25,-2.25,7600:102:1,0.01
Venerupis,rhomboides,52.25,2.25,1500:122:1,0.30
Venerupis,rhomboides,52.25,4.25,1500:124:1,0.35
Venerupis,rhomboides,53.75,0.25,1500:130:3,0.26
Venerupis,rhomboides,53.25,4.25,1500:134:1,0.25
Venerupis,rhomboides,53.75,4.75,1500:134:4,0.25
Venerupis,rhomboides,54.25,0.25,1500:140:1,0.28
Venerupis,rhomboides,55.25,7.25,1500:457:1,0.25
Venerupis,rhomboides,55.75,7.25,1500:457:3,0.25
Venerupis,rhomboides,55.75,7.75,1500:457:4,0.32
Venerupis,rhomboides,57.75,7.75,1500:477:4,0.37
Venerupis,rhomboides,57.75,9.25,1500:479:3,0.23
Venerupis,rhomboides,41.75,-8.75,7400:218:4,0.23
Venerupis,rhomboides,42.25,-8.75,7400:228:2,0.32
Venerupis,rhomboides,42.75,-8.75,7400:228:4,0.31
Venerupis,rhomboides,42.75,-9.25,7400:229:3,0.33
Venerupis,rhomboides,43.25,-8.25,7400:238:1,0.26
Venerupis,rhomboides,43.25,-8.75,7400:238:2,0.31
Venerupis,rhomboides,43.75,-8.25,7400:238:3,0.28
Venerupis,rhomboides,43.25,-9.25,7400:239:1,0.36
Venerupis,rhomboides,45.25,-0.75,7400:350:2,0.25
Venerupis,rhomboides,47.25,-2.25,7400:372:1,0.35
Venerupis,rhomboides,49.25,-10.25,7401:390:1,0.37
Venerupis,rhomboides,54.75,-1.25,7500:141:3,0.23
Venerupis,rhomboides,54.75,-9.75,7500:249:4,0.31
Venerupis,rhomboides,55.25,-1.75,7500:351:2,0.24
Venerupis,rhomboides,55.75,-3.25,7500:353:3,0.24
Venerupis,rhomboides,55.75,-4.25,7500:354:3,0.26
Venerupis,rhomboides,56.25,-4.75,7500:364:2,0.31
Venerupis,rhomboides,58.75,-4.75,7500:384:4,0.30
Venerupis,rhomboides,56.25,-5.25,7500:465:1,0.27
Venerupis,rhomboides,56.75,-5.25,7500:465:3,0.28
Venerupis,rhomboides,57.25,-5.75,7500:475:2,0.36
Venerupis,rhomboides,57.75,-5.25,7500:475:3,0.25
Venerupis,rhomboides,57.75,-5.75,7500:475:4,0.29
Venerupis,rhomboides,57.75,-6.25,7500:476:3,0.34
Venerupis,rhomboides,58.25,-5.25,7500:485:1,0.30
Venerupis,rhomboides,58.25,-8.25,7500:488:1,0.23
Venerupis,rhomboides,56.75,-14.75,7501:364:4,0.31
Venerupis,rhomboides,57.25,-13.25,7501:373:1,0.31
Venerupis,rhomboides,57.75,-13.25,7501:373:3,0.31
Venerupis,rhomboides,51.25,0.25,1500:110:1,0.50
Venerupis,rhomboides,51.75,4.25,1500:114:3,0.44
Venerupis,rhomboides,51.75,4.75,1500:114:4,0.59
Venerupis,rhomboides,55.25,7.75,1500:457:2,0.57
Venerupis,rhomboides,56.75,7.25,1500:467:3,0.46
Venerupis,rhomboides,56.75,8.75,1500:468:4,0.58
Venerupis,rhomboides,45.75,-0.75,7400:350:4,0.44
Venerupis,rhomboides,45.75,-1.25,7400:351:3,0.47
Venerupis,rhomboides,51.75,-2.25,7500:112:3,0.50
Venerupis,rhomboides,51.25,-3.75,7500:113:2,0.50
Venerupis,rhomboides,52.75,-3.75,7500:123:4,0.50
Venerupis,rhomboides,53.75,-0.75,7500:130:4,0.43
Venerupis,rhomboides,54.25,-0.25,7500:140:1,0.40
Venerupis,rhomboides,54.25,-0.75,7500:140:2,0.52
Venerupis,rhomboides,54.75,-0.75,7500:140:4,0.52
Venerupis,rhomboides,52.75,-8.75,7500:228:4,0.50
Venerupis,rhomboides,55.75,-4.75,7500:354:4,0.59
Venerupis,rhomboides,59.25,-4.25,7500:394:1,0.47
Venerupis,rhomboides,56.25,-5.75,7500:465:2,0.42
Venerupis,rhomboides,56.75,-5.75,7500:465:4,0.45
Venerupis,rhomboides,57.25,-6.25,7500:476:1,0.55
Venerupis,rhomboides,57.75,-6.75,7500:476:4,0.42
Venerupis,rhomboides,58.75,-5.25,7500:485:3,0.47
Venerupis,rhomboides,51.75,3.75,1500:113:4,0.61
Venerupis,rhomboides,52.25,1.75,1500:121:2,0.62
Venerupis,rhomboides,52.25,4.75,1500:124:2,0.61
Venerupis,rhomboides,52.75,4.25,1500:124:3,0.67
Venerupis,rhomboides,52.25,5.25,1500:225:1,0.60
Venerupis,rhomboides,54.75,7.75,1500:247:4,0.67
Venerupis,rhomboides,56.25,7.75,1500:467:2,0.64
Venerupis,rhomboides,56.75,7.75,1500:467:4,0.76
Venerupis,rhomboides,56.25,8.25,1500:468:1,0.64
Venerupis,rhomboides,56.75,8.25,1500:468:3,0.67
Venerupis,rhomboides,57.25,7.75,1500:477:2,0.70
Venerupis,rhomboides,57.25,8.25,1500:478:1,0.71
Venerupis,rhomboides,57.25,8.75,1500:478:2,0.69
Venerupis,rhomboides,57.25,9.25,1500:479:1,0.63
Venerupis,rhomboides,46.25,-1.25,7400:361:1,0.66
Venerupis,rhomboides,46.25,-1.75,7400:361:2,0.63
Venerupis,rhomboides,53.75,-0.25,7500:130:3,0.70
Venerupis,rhomboides,55.25,-3.25,7500:353:1,0.67
Venerupis,rhomboides,55.25,-3.75,7500:353:2,0.78
Venerupis,rhomboides,55.75,-5.25,7500:455:3,0.69
Venerupis,rhomboides,55.75,-5.75,7500:455:4,0.69
Venerupis,rhomboides,56.25,-6.25,7500:466:1,0.76
Venerupis,rhomboides,56.75,-6.25,7500:466:3,0.75
Venerupis,rhomboides,56.75,-8.75,7500:468:4,0.70
Venerupis,rhomboides,57.25,-6.75,7500:476:2,0.76
Venerupis,rhomboides,57.75,-7.25,7500:477:3,0.67
Venerupis,rhomboides,58.25,-6.25,7500:486:1,0.61
Venerupis,rhomboides,58.25,-6.75,7500:486:2,0.67
Venerupis,rhomboides,49.25,0.25,1400:390:1,1.00
Venerupis,rhomboides,49.75,0.25,1400:390:3,1.00
Venerupis,rhomboides,49.75,0.75,1400:390:4,1.00
Venerupis,rhomboides,49.75,1.25,1400:391:3,1.00
Venerupis,rhomboides,50.75,0.25,1500:100:3,1.00
Venerupis,rhomboides,50.75,0.75,1500:100:4,1.00
Venerupis,rhomboides,50.25,1.25,1500:101:1,1.00
Venerupis,rhomboides,50.25,1.75,1500:101:2,1.00
Venerupis,rhomboides,50.75,1.25,1500:101:3,1.00
Venerupis,rhomboides,50.75,1.75,1500:101:4,1.00
Venerupis,rhomboides,51.25,0.75,1500:110:2,1.00
Venerupis,rhomboides,51.75,0.75,1500:110:4,1.00
Venerupis,rhomboides,51.25,1.25,1500:111:1,1.00
Venerupis,rhomboides,51.25,1.75,1500:111:2,1.00
Venerupis,rhomboides,51.75,1.25,1500:111:3,1.00
Venerupis,rhomboides,51.75,1.75,1500:111:4,1.00
Venerupis,rhomboides,51.25,2.25,1500:112:1,1.00
Venerupis,rhomboides,51.25,2.75,1500:112:2,1.00
Venerupis,rhomboides,51.25,3.25,1500:113:1,1.00
Venerupis,rhomboides,51.25,3.75,1500:113:2,0.95
Venerupis,rhomboides,51.75,3.25,1500:113:3,1.00
Venerupis,rhomboides,51.25,4.25,1500:114:1,0.85
Venerupis,rhomboides,52.75,0.25,1500:120:3,0.86
Venerupis,rhomboides,52.75,0.75,1500:120:4,1.00
Venerupis,rhomboides,52.25,1.25,1500:121:1,1.00
Venerupis,rhomboides,52.75,1.25,1500:121:3,1.00
Venerupis,rhomboides,52.75,4.75,1500:124:4,1.00
Venerupis,rhomboides,53.25,0.25,1500:130:1,0.96
Venerupis,rhomboides,53.25,0.75,1500:130:2,1.00
Venerupis,rhomboides,53.25,1.25,1500:131:1,0.93
Venerupis,rhomboides,53.25,4.75,1500:134:2,1.00
Venerupis,rhomboides,52.75,5.25,1500:225:3,1.00
Venerupis,rhomboides,52.75,5.75,1500:225:4,0.93
Venerupis,rhomboides,53.25,5.25,1500:235:1,1.00
Venerupis,rhomboides,53.25,5.75,1500:235:2,1.00
Venerupis,rhomboides,53.75,5.25,1500:235:3,1.00
Venerupis,rhomboides,53.75,5.75,1500:235:4,1.00
Venerupis,rhomboides,53.25,6.25,1500:236:1,1.00
Venerupis,rhomboides,53.75,6.25,1500:236:3,1.00
Venerupis,rhomboides,53.75,6.75,1500:236:4,1.00
Venerupis,rhomboides,53.75,7.25,1500:237:3,1.00
Venerupis,rhomboides,53.75,7.75,1500:237:4,1.00
Venerupis,rhomboides,53.75,8.25,1500:238:3,1.00
Venerupis,rhomboides,54.25,7.75,1500:247:2,1.00
Venerupis,rhomboides,54.25,8.25,1500:248:1,1.00
Venerupis,rhomboides,54.75,8.25,1500:248:3,1.00
Venerupis,rhomboides,55.25,8.25,1500:458:1,0.92
Venerupis,rhomboides,46.75,-1.75,7400:361:4,0.84
Venerupis,rhomboides,46.75,-2.25,7400:362:3,0.81
Venerupis,rhomboides,47.25,-1.75,7400:371:2,1.00
Venerupis,rhomboides,47.25,-2.75,7400:372:2,1.00
Venerupis,rhomboides,47.75,-2.25,7400:372:3,0.90
Venerupis,rhomboides,47.75,-2.75,7400:372:4,1.00
Venerupis,rhomboides,47.25,-3.25,7400:373:1,0.91
Venerupis,rhomboides,47.75,-3.25,7400:373:3,1.00
Venerupis,rhomboides,47.75,-3.75,7400:373:4,1.00
Venerupis,rhomboides,47.75,-4.25,7400:374:3,1.00
Venerupis,rhomboides,48.75,-1.25,7400:381:3,1.00
Venerupis,rhomboides,48.75,-1.75,7400:381:4,1.00
Venerupis,rhomboides,48.75,-2.25,7400:382:3,1.00
Venerupis,rhomboides,48.75,-2.75,7400:382:4,1.00
Venerupis,rhomboides,48.75,-3.25,7400:383:3,1.00
Venerupis,rhomboides,48.75,-3.75,7400:383:4,1.00
Venerupis,rhomboides,48.25,-4.25,7400:384:1,0.83
Venerupis,rhomboides,48.75,-4.25,7400:384:3,0.99
Venerupis,rhomboides,49.25,-0.25,7400:390:1,1.00
Venerupis,rhomboides,49.25,-0.75,7400:390:2,1.00
Venerupis,rhomboides,49.75,-0.25,7400:390:3,0.83
Venerupis,rhomboides,49.25,-1.25,7400:391:1,1.00
Venerupis,rhomboides,49.25,-8.75,7400:498:2,0.90
Venerupis,rhomboides,49.75,-9.25,7400:499:3,0.92
Venerupis,rhomboides,49.75,-10.25,7401:390:3,0.89
Venerupis,rhomboides,50.75,-0.25,7500:100:3,1.00
Venerupis,rhomboides,50.75,-0.75,7500:100:4,1.00
Venerupis,rhomboides,50.75,-1.25,7500:101:3,1.00
Venerupis,rhomboides,50.75,-1.75,7500:101:4,1.00
Venerupis,rhomboides,50.75,-2.25,7500:102:3,1.00
Venerupis,rhomboides,50.75,-2.75,7500:102:4,1.00
Venerupis,rhomboides,50.25,-3.75,7500:103:2,1.00
Venerupis,rhomboides,50.75,-3.25,7500:103:3,1.00
Venerupis,rhomboides,50.25,-4.25,7500:104:1,1.00
Venerupis,rhomboides,50.25,-4.75,7500:104:2,1.00
Venerupis,rhomboides,51.25,-2.75,7500:112:2,1.00
Venerupis,rhomboides,51.75,-2.75,7500:112:4,1.00
Venerupis,rhomboides,51.25,-3.25,7500:113:1,0.95
Venerupis,rhomboides,51.75,-3.25,7500:113:3,1.00
Venerupis,rhomboides,51.75,-3.75,7500:113:4,1.00
Venerupis,rhomboides,51.25,-4.25,7500:114:1,1.00
Venerupis,rhomboides,51.25,-4.75,7500:114:2,1.00
Venerupis,rhomboides,51.75,-4.25,7500:114:3,1.00
Venerupis,rhomboides,51.75,-4.75,7500:114:4,1.00
Venerupis,rhomboides,52.25,-4.25,7500:124:1,1.00
Venerupis,rhomboides,52.25,-4.75,7500:124:2,1.00
Venerupis,rhomboides,52.75,-4.25,7500:124:3,1.00
Venerupis,rhomboides,52.75,-4.75,7500:124:4,1.00
Venerupis,rhomboides,53.25,-2.75,7500:132:2,1.00
Venerupis,rhomboides,53.75,-2.75,7500:132:4,1.00
Venerupis,rhomboides,53.25,-3.25,7500:133:1,1.00
Venerupis,rhomboides,53.25,-3.75,7500:133:2,1.00
Venerupis,rhomboides,53.75,-3.25,7500:133:3,1.00
Venerupis,rhomboides,53.25,-4.25,7500:134:1,1.00
Venerupis,rhomboides,53.25,-4.75,7500:134:2,1.00
Venerupis,rhomboides,54.25,-2.75,7500:142:2,1.00
Venerupis,rhomboides,54.25,-3.25,7500:143:1,1.00
Venerupis,rhomboides,54.25,-3.75,7500:143:2,1.00
Venerupis,rhomboides,54.75,-3.25,7500:143:3,1.00
Venerupis,rhomboides,54.75,-3.75,7500:143:4,1.00
Venerupis,rhomboides,54.25,-4.25,7500:144:1,1.00
Venerupis,rhomboides,54.25,-4.75,7500:144:2,1.00
Venerupis,rhomboides,54.75,-4.25,7500:144:3,1.00
Venerupis,rhomboides,54.75,-4.75,7500:144:4,1.00
Venerupis,rhomboides,51.75,-7.75,7500:217:4,1.00
Venerupis,rhomboides,51.75,-8.25,7500:218:3,1.00
Venerupis,rhomboides,51.75,-8.75,7500:218:4,1.00
Venerupis,rhomboides,51.25,-9.25,7500:219:1,1.00
