Mapping parameters for Tridacna maxima (elongate giant clam)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 |  77 |  81 ,
Bounding Box (NSWE): ,28,-37,31,-128

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,3,18,35
Temperature (°C),1,17.99,24.75,29.05,33.25
Salinity (psu),1,28.81,33.2,35.88,39.56
Primary Production,1,130,211,1089,2059
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,5,15,111,545
 

Map data (HSPEC) for predicted occurrences (n = 4617): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Tridacna,maxima,7.75,78.25,1007:478:3,0.12,1,1,1,0.12371134020619,1,1
Tridacna,maxima,8.75,76.25,1007:486:3,0.17,0.47058823529412,1,1,0.35463917525773,1,1
Tridacna,maxima,8.25,77.75,1007:487:2,0.17,1,1,1,0.17422680412371,1,1
Tridacna,maxima,3.25,99.75,1009:239:2,0.10,1,0.91428571428571,0.63553530751708,0.16907216494845,1,1
Tridacna,maxima,4.75,98.75,1009:248:4,0.12,0.17647058823529,0.91904761904762,0.7129840546697,1,1,1
Tridacna,maxima,5.75,99.75,1009:459:4,0.17,0.29411764705882,0.92619047619048,0.67653758542141,0.91134020618557,1,1
Tridacna,maxima,0.25,102.75,1010:102:2,0.13,0.33333333333333,0.99761904761905,0.39863325740319,1,1,1
Tridacna,maxima,0.75,102.25,1010:102:3,0.13,0.33333333333333,0.99761904761905,0.39863325740319,1,1,1
Tridacna,maxima,0.75,102.75,1010:102:4,0.13,0.33333333333333,0.99761904761905,0.39863325740319,1,1,1
Tridacna,maxima,0.25,103.75,1010:103:2,0.15,1,1,0.39863325740319,0.37731958762887,1,1
Tridacna,maxima,0.75,103.75,1010:103:4,0.11,1,1,0.39863325740319,0.28144329896907,1,1
Tridacna,maxima,1.75,101.75,1010:111:4,0.09,1,0.96666666666667,0.39863325740319,0.2360824742268,1,1
Tridacna,maxima,1.75,102.25,1010:112:3,0.06,1,0.99285714285714,0.39863325740319,0.1639175257732,1,1
Tridacna,maxima,1.75,103.25,1010:113:3,0.05,1,1,0.39863325740319,0.12989690721649,1,1
Tridacna,maxima,1.75,103.75,1010:113:4,0.11,0.33333333333333,1,0.91116173120729,0.35670103092784,1,1
Tridacna,maxima,3.25,100.75,1010:130:2,0.14,1,0.91190476190476,0.63553530751708,0.23814432989691,1,1
Tridacna,maxima,3.75,100.25,1010:130:3,0.01,0.058823529411765,0.91190476190476,0.63553530751708,0.43092783505155,1,1
Tridacna,maxima,3.75,100.75,1010:130:4,0.12,1,0.91190476190476,0.63553530751708,0.20309278350515,1,1
Tridacna,maxima,4.25,100.75,1010:140:2,0.15,1,0.90952380952381,0.63553530751708,0.25257731958763,1,1
Tridacna,maxima,4.75,100.25,1010:140:3,0.16,1,0.90952380952381,0.63553530751708,0.28350515463918,1,1
Tridacna,maxima,0.25,105.75,1010:205:2,0.15,0.17647058823529,1,0.83826879271071,1,1,1
Tridacna,maxima,0.75,108.75,1010:208:4,0.17,1,1,0.95216400911162,0.17938144329897,1,1
Tridacna,maxima,1.25,105.75,1010:215:2,0.06,0.058823529411765,1,1,1,1,1
Tridacna,maxima,1.75,105.25,1010:215:3,0.18,0.17647058823529,1,1,1,1,1
Tridacna,maxima,3.75,106.75,1010:236:4,0.06,0.058823529411765,1,0.99544419134396,1,1,1
Tridacna,maxima,3.25,107.25,1010:237:1,0.06,0.058823529411765,1,0.99088838268793,1,1,1
Tridacna,maxima,7.75,101.25,1010:371:3,0.04,0.058823529411765,0.97857142857143,0.7129840546697,1,1,1
Tridacna,maxima,7.75,101.75,1010:371:4,0.04,0.058823529411765,0.97857142857143,0.7129840546697,1,1,1
Tridacna,maxima,7.75,104.75,1010:374:4,0.16,0.17647058823529,1,0.91116173120729,1,1,1
Tridacna,maxima,8.25,101.75,1010:381:2,0.08,0.11764705882353,0.98095238095238,0.69248291571754,1,1,1
Tridacna,maxima,8.75,104.75,1010:384:4,0.12,1,1,0.874715261959,0.1340206185567,1,1
Tridacna,maxima,9.75,100.75,1010:390:4,0.04,0.058823529411765,0.98571428571429,0.73576309794989,1,1,1
Tridacna,maxima,9.25,101.25,1010:391:1,0.04,0.058823529411765,0.98333333333333,0.69476082004556,1,1,1
Tridacna,maxima,6.75,105.75,1010:465:4,0.06,0.058823529411765,1,0.98405466970387,1,1,1
Tridacna,maxima,6.75,106.25,1010:466:3,0.18,0.17647058823529,1,1,1,1,1
Tridacna,maxima,6.75,106.75,1010:466:4,0.06,0.058823529411765,1,1,1,1,1
Tridacna,maxima,6.75,107.25,1010:467:3,0.18,0.17647058823529,1,1,1,1,1
Tridacna,maxima,7.25,105.75,1010:475:2,0.17,0.17647058823529,1,0.96355353075171,1,1,1
Tridacna,maxima,7.25,107.75,1010:477:2,0.06,0.058823529411765,1,1,1,1,1
Tridacna,maxima,9.75,106.75,1010:496:4,0.01,1,1,1,0.0092783505154639,1,1
Tridacna,maxima,1.75,110.75,1011:110:4,0.14,1,0.94285714285714,0.79271070615034,0.18865979381443,1,1
Tridacna,maxima,2.25,110.25,1011:120:1,0.05,0.058823529411765,0.97619047619048,0.79271070615034,1,1,1
Tridacna,maxima,2.25,111.25,1011:121:1,0.06,1,0.96428571428571,0.79271070615034,0.079381443298969,1,1
Tridacna,maxima,2.25,111.75,1011:121:2,0.14,0.33333333333333,0.96428571428571,0.82915717539863,0.5319587628866,1,1
Tridacna,maxima,2.75,111.75,1011:121:4,0.04,1,0.96428571428571,0.82915717539863,0.051546391752577,1,1
Tridacna,maxima,2.75,112.25,1011:122:3,0.14,1,0.98809523809524,0.7630979498861,0.18247422680412,1,1
Tridacna,maxima,4.25,112.25,1011:142:1,0.05,0.058823529411765,1,0.89066059225512,1,1,1
Tridacna,maxima,3.75,117.75,1011:237:4,0.07,1,1,1,0.07319587628866,1,1
Tridacna,maxima,5.25,111.75,1011:351:2,0.06,0.058823529411765,1,0.9749430523918,1,1,1
Tridacna,maxima,7.25,144.25,1014:374:1,0.12,0.11764705882353,1,1,1,1,1
Tridacna,maxima,11.75,42.75,1104:112:4,0.11,1,1,0.86413043478261,0.12474226804124,1,1
Tridacna,maxima,13.25,43.25,1104:133:1,0.18,1,1,0.69021739130435,0.2659793814433,1,1
Tridacna,maxima,14.75,49.75,1104:249:4,0.10,1,1,0.96195652173913,0.10309278350515,1,1
Tridacna,maxima,15.75,40.25,1104:350:3,0.10,1,0.98333333333333,0.62228260869565,0.16185567010309,1,1
Tridacna,maxima,16.75,40.75,1104:360:4,0.03,0.058823529411765,0.96428571428571,0.4945652173913,1,1,1
Tridacna,maxima,11.75,51.25,1105:111:3,0.15,1,1,0.98097826086957,0.15154639175258,1,1
Tridacna,maxima,15.25,50.75,1105:350:2,0.18,1,1,0.96195652173913,0.18659793814433,1,1
Tridacna,maxima,15.25,51.75,1105:351:2,0.09,1,1,0.96739130434783,0.091752577319588,1,1
Tridacna,maxima,15.75,51.75,1105:351:4,0.09,1,1,0.96739130434783,0.092783505154639,1,1
Tridacna,maxima,16.25,52.25,1105:362:1,0.12,1,1,0.95108695652174,0.12164948453608,1,1
Tridacna,maxima,17.25,54.25,1105:374:1,0.13,1,1,0.95652173913044,0.13505154639175,1,1
Tridacna,maxima,17.75,57.25,1105:477:3,0.04,1,1,0.97010869565217,0.039175257731959,1,1
Tridacna,maxima,13.25,74.75,1107:134:2,0.18,1,1,1,0.18247422680412,1,1
Tridacna,maxima,14.75,74.25,1107:144:3,0.10,1,1,1,0.10103092783505,1,1
Tridacna,maxima,15.75,73.25,1107:353:3,0.19,1,1,1,0.19175257731959,1,1
Tridacna,maxima,15.75,73.75,1107:353:4,0.07,1,1,1,0.069072164948454,1,1
Tridacna,maxima,15.25,74.25,1107:354:1,0.18,1,1,1,0.17628865979381,1,1
Tridacna,maxima,17.25,73.25,1107:373:1,0.05,1,1,1,0.054639175257732,1,1
Tridacna,maxima,18.75,71.75,1107:381:4,0.06,0.058823529411765,1,1,0.95670103092784,1,1
Tridacna,maxima,19.25,71.75,1107:391:2,0.05,0.058823529411765,1,1,0.79896907216495,1,1
Tridacna,maxima,19.25,73.25,1107:393:1,0.05,0.33333333333333,1,1,0.15979381443299,1,1
Tridacna,maxima,15.75,80.75,1108:350:4,0.09,1,1,0.24601366742597,0.37113402061856,1,1
Tridacna,maxima,15.75,81.25,1108:351:3,0.15,1,1,0.24601366742597,0.61030927835052,1,1
Tridacna,maxima,16.25,81.25,1108:361:1,0.06,1,1,0.24601366742597,0.26185567010309,1,1
Tridacna,maxima,16.25,81.75,1108:361:2,0.08,1,1,0.28018223234624,0.27113402061856,1,1
Tridacna,maxima,16.25,82.25,1108:362:1,0.19,1,1,0.28018223234624,0.67731958762887,1,1
Tridacna,maxima,16.75,82.25,1108:362:3,0.10,1,1,0.28018223234624,0.34845360824742,1,1
Tridacna,maxima,16.75,82.75,1108:362:4,0.16,1,1,0.28018223234624,0.57113402061856,1,1
Tridacna,maxima,18.25,83.75,1108:383:2,0.07,1,1,0.4123006833713,0.1659793814433,1,1
Tridacna,maxima,17.25,94.25,1109:374:1,0.18,1,1,0.41002277904328,0.43711340206186,1,1
Tridacna,maxima,17.75,94.25,1109:374:3,0.14,1,1,0.41002277904328,0.34845360824742,1,1
Tridacna,maxima,14.25,97.25,1109:247:1,0.11,0.76470588235294,1,0.13895216400911,1,1,1
Tridacna,maxima,14.25,97.75,1109:247:2,0.14,1,1,0.13895216400911,1,1,1
Tridacna,maxima,14.75,97.25,1109:247:3,0.08,0.82352941176471,1,0.13895216400911,0.69072164948454,1,1
Tridacna,maxima,14.75,97.75,1109:247:4,0.06,1,1,0.13895216400911,0.44845360824742,1,1
Tridacna,maxima,14.25,98.25,1109:248:1,0.10,1,1,0.13895216400911,0.74948453608247,1,1
Tridacna,maxima,15.25,94.25,1109:354:1,0.15,1,1,0.21867881548975,0.69587628865979,1,1
Tridacna,maxima,15.25,94.75,1109:354:2,0.04,1,1,0.21867881548975,0.17319587628866,1,1
Tridacna,maxima,15.75,94.75,1109:354:4,0.01,1,1,0.21867881548975,0.049484536082474,1,1
Tridacna,maxima,16.25,94.75,1109:364:2,0.08,0.66666666666667,1,0.21867881548975,0.55257731958763,1,1
Tridacna,maxima,16.75,94.75,1109:364:4,0.08,0.33333333333333,1,0.32346241457859,0.7659793814433,1,1
Tridacna,maxima,19.25,92.75,1109:392:2,0.19,1,1,0.18678815489749,1,1,1
Tridacna,maxima,19.75,92.25,1109:392:3,0.01,0.058823529411765,1,0.18678815489749,1,1,1
Tridacna,maxima,19.75,92.75,1109:392:4,0.15,1,1,0.18678815489749,0.79175257731959,1,1
Tridacna,maxima,19.25,93.25,1109:393:1,0.13,1,1,0.18678815489749,0.67525773195876,1,1
Tridacna,maxima,19.25,93.75,1109:393:2,0.12,1,1,0.33029612756264,0.36494845360825,1,1
