Mapping parameters for Gnathanodon speciosus (Golden trevally)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 |  77 |  81 |  87 ,
Bounding Box (NSWE): ,35,-31,30,-77

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,8,40,80
Temperature (°C),1,15.47,24.46,29.13,33.33
Salinity (psu),1,21.09,31.32,35.44,39.93
Primary Production (mgC·m-3·day-1) ,1,0.13,1.62,22.52,195.85
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,1.21,102.9,211.07,266.6
Distance to Land (km),0,0,10,129,820
 

Map data (HSPEC) for predicted occurrences (n = 6064): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Gnathanodon,speciosus,34.25,-119.25,7311:249:1,0.05
Gnathanodon,speciosus,34.25,-118.75,7311:248:2,0.10
Gnathanodon,speciosus,34.25,-118.25,7311:248:1,0.18
Gnathanodon,speciosus,33.75,-119.75,7311:239:4,0.03
Gnathanodon,speciosus,33.75,-119.25,7311:239:3,0.11
Gnathanodon,speciosus,33.25,-119.25,7311:239:1,0.07
Gnathanodon,speciosus,33.75,-118.75,7311:238:4,0.15
Gnathanodon,speciosus,33.75,-118.25,7311:238:3,0.16
Gnathanodon,speciosus,33.25,-118.75,7311:238:2,0.17
Gnathanodon,speciosus,32.75,-119.25,7311:229:3,0.06
Gnathanodon,speciosus,32.25,-119.25,7311:229:1,0.01
Gnathanodon,speciosus,32.75,-118.75,7311:228:4,0.15
Gnathanodon,speciosus,32.25,-117.25,7311:227:1,0.19
Gnathanodon,speciosus,31.75,-116.75,7311:216:4,0.16
