Mapping parameters for Caranx ignobilis (Giant trevally)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  47 |  51 |  57 |  61 |  71 |  77 |  81 ,
Bounding Box (NSWE): ,35,-37,19,-129

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,10,29,95,188
Temperature (°C),1,17.92,24.68,28.96,33.16
Salinity (psu),1,17.92,33.13,35.41,38.86
Primary Production (mgC·m-3·day-1) ,1,0.15,1.16,19.4,195.85
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,11.34,111.18,209.58,275.96
Distance to Land (km),0,0,11,218,514
 

Map data (HSPEC) for predicted occurrences (n = 6048): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Caranx,ignobilis,28.75,-178.25,7217:488:3,0.19
Caranx,ignobilis,25.75,-172.25,7217:352:3,0.09
Caranx,ignobilis,25.75,-170.25,7217:350:3,0.06
Caranx,ignobilis,-29.75,-178.25,5217:498:3,0.11
Caranx,ignobilis,-28.25,-179.25,5217:489:1,0.07
Caranx,ignobilis,-28.75,-177.75,5217:487:4,0.06
Caranx,ignobilis,-21.25,-159.75,5215:219:2,0.09
Caranx,ignobilis,-21.75,-157.75,5215:217:4,0.06
Caranx,ignobilis,-20.25,-157.25,5215:207:1,0.11
Caranx,ignobilis,-22.75,-152.75,5215:122:4,0.05
Caranx,ignobilis,-22.25,-151.25,5215:121:1,0.10
Caranx,ignobilis,-21.75,-154.75,5215:114:4,0.08
Caranx,ignobilis,-24.75,-145.75,5214:245:4,0.05
Caranx,ignobilis,-23.25,-149.25,5214:239:1,0.07
Caranx,ignobilis,-23.75,-147.75,5214:237:4,0.07
Caranx,ignobilis,-21.75,-140.75,5214:110:4,0.12
Caranx,ignobilis,-20.75,-143.25,5214:103:3,0.10
Caranx,ignobilis,-23.25,-137.25,5213:237:1,0.05
Caranx,ignobilis,-22.25,-138.75,5213:228:2,0.10
Caranx,ignobilis,-22.25,-136.25,5213:226:1,0.03
Caranx,ignobilis,-21.75,-138.75,5213:218:4,0.11
Caranx,ignobilis,-21.75,-136.25,5213:216:3,0.09
Caranx,ignobilis,-21.25,-136.75,5213:216:2,0.12
Caranx,ignobilis,-21.25,-136.25,5213:216:1,0.07
Caranx,ignobilis,-21.75,-135.75,5213:215:4,0.06
Caranx,ignobilis,-21.75,-135.25,5213:215:3,0.04
Caranx,ignobilis,-21.25,-135.75,5213:215:2,0.05
Caranx,ignobilis,-21.25,-135.25,5213:215:1,0.03
Caranx,ignobilis,-20.75,-139.25,5213:209:3,0.10
Caranx,ignobilis,-20.75,-138.75,5213:208:4,0.10
Caranx,ignobilis,-20.75,-138.25,5213:208:3,0.08
Caranx,ignobilis,-23.25,-134.75,5213:134:2,0.12
Caranx,ignobilis,-22.75,-134.75,5213:124:4,0.08
Caranx,ignobilis,-12.25,-177.75,5117:227:2,0.18
Caranx,ignobilis,-14.75,-170.75,5117:140:4,0.03
Caranx,ignobilis,-14.25,-170.25,5117:140:1,0.18
Caranx,ignobilis,-19.25,-169.75,5116:499:2,0.16
Caranx,ignobilis,-18.75,-169.75,5116:489:4,0.14
Caranx,ignobilis,-18.25,-163.25,5116:383:1,0.07
Caranx,ignobilis,-17.75,-163.25,5116:373:3,0.08
Caranx,ignobilis,-14.75,-169.75,5116:249:4,0.15
