Mapping parameters for Pleurogrammus azonus (Okhotsk atka mackerel)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 61,
Bounding Box (NSWE): ,61,33,119,162

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,26,113,240
Temperature (°C),1,0.7,5.9,20.45,29.1
Salinity (psu),1,32.4,32.9,34.43,34.93
Primary Production,1,389,523,1018,1191
Sea Ice Concentration,1,-0.99,0,0.0399999991059303,0.04
Distance to Land (km),0,3,4,148,252
 

Map data (HSPEC) for predicted occurrences (n = 399): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Pleurogrammus,azonus,34.25,126.75,1312:246:2,0.16
Pleurogrammus,azonus,35.75,125.25,1312:455:3,0.12
Pleurogrammus,azonus,35.25,126.75,1312:456:2,0.03
Pleurogrammus,azonus,35.25,127.75,1312:457:2,0.04
Pleurogrammus,azonus,35.25,128.25,1312:458:1,0.08
Pleurogrammus,azonus,38.25,128.25,1312:488:1,0.08
Pleurogrammus,azonus,33.25,132.75,1313:132:2,0.02
Pleurogrammus,azonus,33.75,132.75,1313:132:4,0.10
Pleurogrammus,azonus,33.25,134.75,1313:134:2,0.11
Pleurogrammus,azonus,34.25,133.25,1313:143:1,0.10
Pleurogrammus,azonus,33.25,139.75,1313:239:2,0.18
Pleurogrammus,azonus,34.75,136.75,1313:246:4,0.05
Pleurogrammus,azonus,36.75,133.75,1313:363:4,0.06
Pleurogrammus,azonus,36.75,137.75,1313:467:4,0.15
Pleurogrammus,azonus,33.75,140.25,1314:130:3,0.13
Pleurogrammus,azonus,37.25,140.75,1314:370:2,0.08
Pleurogrammus,azonus,42.75,130.75,1413:120:4,0.15
Pleurogrammus,azonus,42.75,134.75,1413:124:4,0.07
Pleurogrammus,azonus,44.25,136.75,1413:246:2,0.08
Pleurogrammus,azonus,44.75,139.75,1413:249:4,0.04
Pleurogrammus,azonus,45.25,137.75,1413:457:2,0.14
Pleurogrammus,azonus,43.25,145.75,1414:235:2,0.13
Pleurogrammus,azonus,43.75,147.25,1414:237:3,0.18
Pleurogrammus,azonus,43.75,147.75,1414:237:4,0.04
Pleurogrammus,azonus,45.25,150.25,1415:350:1,0.17
Pleurogrammus,azonus,45.75,150.75,1415:350:4,0.02
Pleurogrammus,azonus,46.25,151.25,1415:361:1,0.05
Pleurogrammus,azonus,46.75,151.25,1415:361:3,0.01
Pleurogrammus,azonus,47.25,151.75,1415:371:2,0.10
Pleurogrammus,azonus,49.75,156.75,1415:496:4,0.14
Pleurogrammus,azonus,52.25,155.25,1515:225:1,0.07
Pleurogrammus,azonus,52.75,158.25,1515:228:3,0.02
Pleurogrammus,azonus,52.75,159.25,1515:229:3,0.16
Pleurogrammus,azonus,52.75,159.75,1515:229:4,0.18
Pleurogrammus,azonus,33.75,133.25,1313:133:3,0.38
Pleurogrammus,azonus,34.25,133.75,1313:143:2,0.38
Pleurogrammus,azonus,34.75,133.75,1313:143:4,0.26
Pleurogrammus,azonus,33.75,139.75,1313:239:4,0.27
Pleurogrammus,azonus,36.25,134.75,1313:364:2,0.28
Pleurogrammus,azonus,36.75,134.75,1313:364:4,0.25
Pleurogrammus,azonus,37.25,141.75,1314:371:2,0.33
Pleurogrammus,azonus,38.75,142.25,1314:382:3,0.25
Pleurogrammus,azonus,45.75,138.25,1413:458:3,0.39
Pleurogrammus,azonus,42.75,144.25,1414:124:3,0.27
Pleurogrammus,azonus,44.75,148.25,1414:248:3,0.32
Pleurogrammus,azonus,46.75,141.25,1414:361:3,0.28
Pleurogrammus,azonus,48.25,154.25,1415:384:1,0.30
Pleurogrammus,azonus,52.75,154.25,1515:124:3,0.36
Pleurogrammus,azonus,53.75,153.25,1515:133:3,0.22
Pleurogrammus,azonus,54.25,154.25,1515:144:1,0.22
Pleurogrammus,azonus,54.25,154.75,1515:144:2,0.34
Pleurogrammus,azonus,51.75,155.75,1515:215:4,0.28
Pleurogrammus,azonus,51.25,158.25,1515:218:1,0.31
Pleurogrammus,azonus,51.25,158.75,1515:218:2,0.23
Pleurogrammus,azonus,51.75,158.75,1515:218:4,0.31
Pleurogrammus,azonus,52.25,158.25,1515:228:1,0.31
Pleurogrammus,azonus,53.25,158.25,1515:238:1,0.26
Pleurogrammus,azonus,53.25,158.75,1515:238:2,0.26
Pleurogrammus,azonus,53.25,159.25,1515:239:1,0.27
Pleurogrammus,azonus,53.25,159.75,1515:239:2,0.30
Pleurogrammus,azonus,53.75,159.75,1515:239:4,0.30
Pleurogrammus,azonus,53.25,160.25,1516:130:1,0.30
Pleurogrammus,azonus,33.75,126.75,1312:236:4,0.50
Pleurogrammus,azonus,33.25,129.75,1312:239:2,0.56
Pleurogrammus,azonus,33.75,129.75,1312:239:4,0.50
Pleurogrammus,azonus,34.25,127.75,1312:247:2,0.55
Pleurogrammus,azonus,35.75,126.75,1312:456:4,0.46
Pleurogrammus,azonus,33.25,133.25,1313:133:1,0.49
Pleurogrammus,azonus,33.75,133.75,1313:133:4,0.55
Pleurogrammus,azonus,34.25,134.25,1313:144:1,0.40
Pleurogrammus,azonus,34.75,134.25,1313:144:3,0.44
Pleurogrammus,azonus,33.25,135.75,1313:235:2,0.59
Pleurogrammus,azonus,36.75,133.25,1313:363:3,0.51
Pleurogrammus,azonus,37.25,132.25,1313:372:1,0.40
Pleurogrammus,azonus,37.25,132.75,1313:372:2,0.57
Pleurogrammus,azonus,38.75,141.25,1314:381:3,0.58
Pleurogrammus,azonus,42.25,143.75,1414:123:2,0.55
Pleurogrammus,azonus,44.25,140.25,1414:140:1,0.42
Pleurogrammus,azonus,47.75,141.25,1414:371:3,0.48
Pleurogrammus,azonus,49.25,155.25,1415:495:1,0.58
Pleurogrammus,azonus,50.25,154.75,1515:104:2,0.47
Pleurogrammus,azonus,52.75,154.75,1515:124:4,0.54
Pleurogrammus,azonus,53.25,153.25,1515:133:1,0.56
Pleurogrammus,azonus,53.25,153.75,1515:133:2,0.56
Pleurogrammus,azonus,53.75,153.75,1515:133:4,0.54
Pleurogrammus,azonus,53.25,154.25,1515:134:1,0.49
Pleurogrammus,azonus,53.25,154.75,1515:134:2,0.47
Pleurogrammus,azonus,53.75,154.25,1515:134:3,0.49
Pleurogrammus,azonus,53.75,154.75,1515:134:4,0.47
Pleurogrammus,azonus,50.25,155.75,1515:205:2,0.54
Pleurogrammus,azonus,50.75,155.25,1515:205:3,0.49
Pleurogrammus,azonus,50.25,156.75,1515:206:2,0.52
Pleurogrammus,azonus,50.25,157.25,1515:207:1,0.49
Pleurogrammus,azonus,50.75,157.25,1515:207:3,0.49
Pleurogrammus,azonus,50.75,157.75,1515:207:4,0.49
Pleurogrammus,azonus,52.75,155.25,1515:225:3,0.40
Pleurogrammus,azonus,54.75,161.75,1516:141:4,0.42
Pleurogrammus,azonus,33.25,129.25,1312:239:1,0.76
Pleurogrammus,azonus,38.75,127.75,1312:487:4,0.65
Pleurogrammus,azonus,39.75,128.75,1312:498:4,0.72
Pleurogrammus,azonus,33.25,133.75,1313:133:2,0.71
Pleurogrammus,azonus,33.25,134.25,1313:134:1,0.66
Pleurogrammus,azonus,33.75,134.25,1313:134:3,0.60
Pleurogrammus,azonus,33.75,134.75,1313:134:4,0.67
Pleurogrammus,azonus,34.75,131.75,1313:141:4,0.61
Pleurogrammus,azonus,34.25,132.25,1313:142:1,0.62
Pleurogrammus,azonus,34.25,134.75,1313:144:2,0.77
Pleurogrammus,azonus,33.75,138.75,1313:238:4,0.64
Pleurogrammus,azonus,35.75,131.75,1313:351:4,0.74
Pleurogrammus,azonus,36.75,132.75,1313:362:4,0.65
Pleurogrammus,azonus,37.25,133.25,1313:373:1,0.61
Pleurogrammus,azonus,38.25,136.75,1313:486:2,0.60
Pleurogrammus,azonus,39.25,138.75,1313:498:2,0.72
Pleurogrammus,azonus,34.75,140.25,1314:140:3,0.73
Pleurogrammus,azonus,40.25,128.25,1412:208:1,0.61
Pleurogrammus,azonus,44.75,137.25,1413:247:3,0.70
Pleurogrammus,azonus,44.25,147.75,1414:247:2,0.70
Pleurogrammus,azonus,45.25,140.25,1414:350:1,0.72
Pleurogrammus,azonus,45.75,148.75,1414:458:4,0.60
Pleurogrammus,azonus,45.25,149.25,1414:459:1,0.79
Pleurogrammus,azonus,45.25,149.75,1414:459:2,0.65
Pleurogrammus,azonus,45.75,149.25,1414:459:3,0.79
Pleurogrammus,azonus,45.75,149.75,1414:459:4,0.79
Pleurogrammus,azonus,46.25,149.75,1414:469:2,0.70
Pleurogrammus,azonus,46.25,150.25,1415:360:1,0.79
Pleurogrammus,azonus,46.25,150.75,1415:360:2,0.79
Pleurogrammus,azonus,46.75,150.75,1415:360:4,0.79
Pleurogrammus,azonus,46.75,152.25,1415:362:3,0.79
Pleurogrammus,azonus,47.25,152.25,1415:372:1,0.67
Pleurogrammus,azonus,47.25,152.75,1415:372:2,0.73
Pleurogrammus,azonus,47.75,152.75,1415:372:4,0.73
Pleurogrammus,azonus,47.75,153.25,1415:373:3,0.75
Pleurogrammus,azonus,48.25,153.25,1415:383:1,0.72
Pleurogrammus,azonus,48.25,153.75,1415:383:2,0.72
Pleurogrammus,azonus,48.75,153.75,1415:383:4,0.72
Pleurogrammus,azonus,48.25,154.75,1415:384:2,0.76
Pleurogrammus,azonus,48.75,154.25,1415:384:3,0.76
Pleurogrammus,azonus,48.75,154.75,1415:384:4,0.76
Pleurogrammus,azonus,49.25,153.75,1415:393:2,0.72
Pleurogrammus,azonus,49.25,154.25,1415:394:1,0.69
Pleurogrammus,azonus,49.25,154.75,1415:394:2,0.75
Pleurogrammus,azonus,49.75,154.25,1415:394:3,0.75
Pleurogrammus,azonus,49.75,154.75,1415:394:4,0.75
Pleurogrammus,azonus,48.25,155.25,1415:485:1,0.72
Pleurogrammus,azonus,48.75,155.25,1415:485:3,0.79
Pleurogrammus,azonus,49.25,155.75,1415:495:2,0.77
Pleurogrammus,azonus,49.75,155.25,1415:495:3,0.77
Pleurogrammus,azonus,49.75,155.75,1415:495:4,0.77
Pleurogrammus,azonus,49.75,156.25,1415:496:3,0.68
Pleurogrammus,azonus,50.25,155.25,1515:205:1,0.77
Pleurogrammus,azonus,33.25,126.75,1312:236:2,0.87
Pleurogrammus,azonus,33.25,127.25,1312:237:1,1.00
Pleurogrammus,azonus,33.25,127.75,1312:237:2,1.00
Pleurogrammus,azonus,33.75,127.25,1312:237:3,0.97
Pleurogrammus,azonus,33.75,127.75,1312:237:4,1.00
Pleurogrammus,azonus,33.25,128.25,1312:238:1,0.95
Pleurogrammus,azonus,33.25,128.75,1312:238:2,1.00
Pleurogrammus,azonus,33.75,128.25,1312:238:3,1.00
Pleurogrammus,azonus,33.75,128.75,1312:238:4,1.00
Pleurogrammus,azonus,33.75,129.25,1312:239:3,0.97
Pleurogrammus,azonus,34.75,126.75,1312:246:4,0.82
Pleurogrammus,azonus,34.75,127.25,1312:247:3,1.00
Pleurogrammus,azonus,34.75,127.75,1312:247:4,1.00
Pleurogrammus,azonus,34.25,128.25,1312:248:1,1.00
Pleurogrammus,azonus,34.25,128.75,1312:248:2,1.00
Pleurogrammus,azonus,34.75,128.25,1312:248:3,1.00
Pleurogrammus,azonus,34.75,128.75,1312:248:4,1.00
Pleurogrammus,azonus,34.25,129.25,1312:249:1,1.00
Pleurogrammus,azonus,34.25,129.75,1312:249:2,1.00
Pleurogrammus,azonus,34.75,129.25,1312:249:3,1.00
Pleurogrammus,azonus,34.75,129.75,1312:249:4,1.00
Pleurogrammus,azonus,35.25,128.75,1312:458:2,1.00
Pleurogrammus,azonus,35.25,129.25,1312:459:1,1.00
Pleurogrammus,azonus,35.25,129.75,1312:459:2,1.00
Pleurogrammus,azonus,35.75,129.25,1312:459:3,1.00
Pleurogrammus,azonus,35.75,129.75,1312:459:4,1.00
Pleurogrammus,azonus,36.25,129.25,1312:469:1,1.00
Pleurogrammus,azonus,36.25,129.75,1312:469:2,1.00
Pleurogrammus,azonus,36.75,129.25,1312:469:3,1.00
Pleurogrammus,azonus,36.75,129.75,1312:469:4,1.00
Pleurogrammus,azonus,37.75,128.75,1312:478:4,1.00
Pleurogrammus,azonus,37.25,129.25,1312:479:1,1.00
Pleurogrammus,azonus,37.25,129.75,1312:479:2,1.00
Pleurogrammus,azonus,37.75,129.25,1312:479:3,1.00
Pleurogrammus,azonus,38.25,128.75,1312:488:2,1.00
Pleurogrammus,azonus,38.75,128.25,1312:488:3,1.00
Pleurogrammus,azonus,38.75,128.75,1312:488:4,1.00
Pleurogrammus,azonus,39.25,127.25,1312:497:1,1.00
Pleurogrammus,azonus,39.25,127.75,1312:497:2,1.00
Pleurogrammus,azonus,39.75,127.75,1312:497:4,1.00
Pleurogrammus,azonus,39.25,128.25,1312:498:1,1.00
Pleurogrammus,azonus,39.75,128.25,1312:498:3,1.00
Pleurogrammus,azonus,33.25,130.25,1313:130:1,0.93
Pleurogrammus,azonus,33.75,130.25,1313:130:3,0.93
Pleurogrammus,azonus,33.75,130.75,1313:130:4,0.82
Pleurogrammus,azonus,33.75,131.25,1313:131:3,0.90
Pleurogrammus,azonus,34.25,130.25,1313:140:1,1.00
Pleurogrammus,azonus,34.25,130.75,1313:140:2,1.00
Pleurogrammus,azonus,34.75,130.25,1313:140:3,1.00
Pleurogrammus,azonus,34.75,130.75,1313:140:4,1.00
Pleurogrammus,azonus,34.25,131.25,1313:141:1,1.00
Pleurogrammus,azonus,34.25,131.75,1313:141:2,1.00
Pleurogrammus,azonus,34.75,131.25,1313:141:3,1.00
Pleurogrammus,azonus,34.75,132.25,1313:142:3,1.00
Pleurogrammus,azonus,34.75,134.75,1313:144:4,1.00
Pleurogrammus,azonus,33.75,135.25,1313:235:3,0.84
Pleurogrammus,azonus,33.75,135.75,1313:235:4,0.84
Pleurogrammus,azonus,33.75,136.25,1313:236:3,0.82
Pleurogrammus,azonus,34.25,135.25,1313:245:1,0.83
Pleurogrammus,azonus,34.75,135.25,1313:245:3,0.92
Pleurogrammus,azonus,34.25,136.25,1313:246:1,0.89
Pleurogrammus,azonus,34.25,136.75,1313:246:2,0.89
