Mapping parameters for Crassostrea rhizophorae (mangrove cupped oyster)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  31 |  41 ,
Bounding Box (NSWE): ,25,-35,-96,-34

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,5,26,50
Temperature (°C),1,17.03,22.94,28.19,32.39
Salinity (psu),1,23.53,33.47,36.45,38.42
Primary Production (mgC·m-3·day-1) ,1,0.08,0.65,33.3,53.74
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,152.63,178.5,224.6,265.98
Distance to Land (km),0,0,4,27,207
 

Map data (HSPEC) for predicted occurrences (n = 1021): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Crassostrea,rhizophorae,-0.75,-48.25,5004:208:3,0.02
Crassostrea,rhizophorae,-13.75,-39.25,5103:239:3,0.16
Crassostrea,rhizophorae,-15.75,-37.75,5103:457:4,0.19
Crassostrea,rhizophorae,-17.25,-36.75,5103:476:2,0.06
Crassostrea,rhizophorae,-20.75,-39.75,5203:209:4,0.18
Crassostrea,rhizophorae,-25.25,-48.75,5204:458:2,0.19
Crassostrea,rhizophorae,-27.75,-47.75,5204:477:4,0.16
Crassostrea,rhizophorae,-29.25,-48.75,5204:498:2,0.06
Crassostrea,rhizophorae,-29.75,-51.25,5205:391:3,0.01
Crassostrea,rhizophorae,-30.75,-49.25,5304:209:3,0.10
Crassostrea,rhizophorae,-30.25,-50.75,5305:100:2,0.13
