Mapping parameters for Seriola lalandi (Yellowtail amberjack)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 31 |  41 |  47 |  51 |  57 |  61 |  67 |  71 |  77 |  81 |  87,
Bounding Box (NSWE): ,55,-57,-180,180

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,3,105,364,825
Temperature (°C),1,9.33,17.9,27.94,32.14
Salinity (psu),1,29.5,33.5,35.6,38.63
Primary Production,1,49,280,869,3988
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,0,20,1661,2617
 

Map data (HSPEC) for predicted occurrences (n = 11773): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Seriola,lalandi,53.25,-135.75,7513:235:2,0.03
Seriola,lalandi,54.75,-134.25,7513:144:3,0.01
Seriola,lalandi,54.75,-133.75,7513:143:4,0.01
Seriola,lalandi,54.75,-133.25,7513:143:3,0.01
Seriola,lalandi,54.25,-133.75,7513:143:2,0.01
Seriola,lalandi,54.25,-133.25,7513:143:1,0.01
Seriola,lalandi,54.75,-132.75,7513:142:4,0.01
Seriola,lalandi,54.25,-132.75,7513:142:2,0.01
Seriola,lalandi,53.75,-133.75,7513:133:4,0.03
Seriola,lalandi,53.75,-133.25,7513:133:3,0.03
Seriola,lalandi,53.25,-133.25,7513:133:1,0.04
Seriola,lalandi,53.75,-132.75,7513:132:4,0.03
Seriola,lalandi,53.75,-132.25,7513:132:3,0.02
Seriola,lalandi,53.25,-132.75,7513:132:2,0.03
Seriola,lalandi,53.25,-132.25,7513:132:1,0.03
Seriola,lalandi,53.75,-131.75,7513:131:4,0.01
Seriola,lalandi,53.75,-131.25,7513:131:3,0.01
Seriola,lalandi,53.25,-131.75,7513:131:2,0.02
Seriola,lalandi,53.25,-131.25,7513:131:1,0.01
Seriola,lalandi,53.75,-130.75,7513:130:4,0.01
Seriola,lalandi,53.75,-130.25,7513:130:3,0.02
Seriola,lalandi,53.25,-130.75,7513:130:2,0.02
Seriola,lalandi,53.25,-130.25,7513:130:1,0.02
Seriola,lalandi,52.75,-132.25,7513:122:3,0.06
Seriola,lalandi,52.75,-131.75,7513:121:4,0.05
Seriola,lalandi,52.75,-131.25,7513:121:3,0.05
Seriola,lalandi,52.25,-131.75,7513:121:2,0.05
Seriola,lalandi,52.25,-131.25,7513:121:1,0.05
Seriola,lalandi,52.75,-130.75,7513:120:4,0.04
Seriola,lalandi,52.75,-130.25,7513:120:3,0.04
Seriola,lalandi,52.25,-130.75,7513:120:2,0.04
Seriola,lalandi,52.25,-130.25,7513:120:1,0.04
Seriola,lalandi,51.75,-131.25,7513:111:3,0.08
Seriola,lalandi,51.75,-130.75,7513:110:4,0.07
Seriola,lalandi,51.75,-130.25,7513:110:3,0.07
Seriola,lalandi,51.25,-130.25,7513:110:1,0.06
Seriola,lalandi,53.75,-129.75,7512:239:4,0.01
Seriola,lalandi,53.75,-129.25,7512:239:3,0.02
Seriola,lalandi,53.25,-129.75,7512:239:2,0.02
Seriola,lalandi,53.25,-129.25,7512:239:1,0.02
Seriola,lalandi,53.75,-128.75,7512:238:4,0.02
Seriola,lalandi,52.75,-129.75,7512:229:4,0.03
Seriola,lalandi,52.75,-129.25,7512:229:3,0.03
Seriola,lalandi,52.25,-129.75,7512:229:2,0.03
Seriola,lalandi,52.25,-129.25,7512:229:1,0.03
Seriola,lalandi,52.75,-128.75,7512:228:4,0.03
Seriola,lalandi,52.75,-128.25,7512:228:3,0.03
Seriola,lalandi,52.25,-128.75,7512:228:2,0.03
Seriola,lalandi,52.25,-128.25,7512:228:1,0.04
Seriola,lalandi,52.25,-127.75,7512:227:2,0.04
