Mapping parameters for Mizuhopecten yessoensis (large weathervane scallop)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 34 |  61,
Bounding Box (NSWE): ,56,35,127,151

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,2,80,100
Temperature (°C),1,4.49,6.62,18.84,28.03
Salinity (psu),1,29.1,31.6,33.59,35.03
Primary Production (mgC·m-3·day-1) ,1,6.04,8.3,32.72,62.42
Sea Ice Concentration (0-1 fraction),1,-0.99,0,0.05,0.28
Dissolved Bottom Oxygen (mmol·m-3),0,65.44,199.68,324.99,335.47
Distance to Land (km),0,1,3,20,101
 

Map data (HSPEC) for predicted occurrences (n = 267): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Mizuhopecten,yessoensis,35.25,131.75,1313:351:2,0.05
Mizuhopecten,yessoensis,35.75,132.25,1313:352:3,0.10
Mizuhopecten,yessoensis,43.25,134.25,1413:134:1,0.17
Mizuhopecten,yessoensis,40.75,139.75,1413:209:4,0.15
Mizuhopecten,yessoensis,42.25,139.75,1413:229:2,0.08
Mizuhopecten,yessoensis,43.75,135.75,1413:235:4,0.14
Mizuhopecten,yessoensis,44.75,136.75,1413:246:4,0.08
Mizuhopecten,yessoensis,45.25,136.75,1413:456:2,0.13
Mizuhopecten,yessoensis,45.25,137.25,1413:457:1,0.04
Mizuhopecten,yessoensis,41.25,140.25,1414:110:1,0.04
Mizuhopecten,yessoensis,45.25,143.25,1414:353:1,0.10
Mizuhopecten,yessoensis,48.25,140.75,1414:380:2,0.01
Mizuhopecten,yessoensis,48.75,140.75,1414:380:4,0.05
Mizuhopecten,yessoensis,48.75,144.75,1414:384:4,0.06
Mizuhopecten,yessoensis,49.25,140.25,1414:390:1,0.04
Mizuhopecten,yessoensis,49.25,140.75,1414:390:2,0.10
Mizuhopecten,yessoensis,49.75,140.25,1414:390:3,0.05
Mizuhopecten,yessoensis,49.75,140.75,1414:390:4,0.14
Mizuhopecten,yessoensis,49.25,144.25,1414:394:1,0.08
Mizuhopecten,yessoensis,50.25,140.25,1514:100:1,0.01
Mizuhopecten,yessoensis,50.25,140.75,1514:100:2,0.13
Mizuhopecten,yessoensis,50.75,140.75,1514:100:4,0.11
Mizuhopecten,yessoensis,50.75,141.25,1514:101:3,0.08
Mizuhopecten,yessoensis,50.25,142.25,1514:102:1,0.17
Mizuhopecten,yessoensis,50.75,142.25,1514:102:3,0.08
Mizuhopecten,yessoensis,35.25,127.75,1312:457:2,0.38
Mizuhopecten,yessoensis,35.25,136.75,1313:456:2,0.28
Mizuhopecten,yessoensis,37.75,136.75,1313:476:4,0.33
Mizuhopecten,yessoensis,35.75,140.25,1314:350:3,0.37
Mizuhopecten,yessoensis,44.25,136.25,1413:246:1,0.39
Mizuhopecten,yessoensis,45.75,137.25,1413:457:3,0.22
Mizuhopecten,yessoensis,45.75,137.75,1413:457:4,0.26
Mizuhopecten,yessoensis,46.25,137.75,1413:467:2,0.32
Mizuhopecten,yessoensis,47.25,139.25,1413:479:1,0.39
Mizuhopecten,yessoensis,47.75,139.25,1413:479:3,0.26
Mizuhopecten,yessoensis,48.25,139.75,1413:489:2,0.22
Mizuhopecten,yessoensis,44.75,141.75,1414:141:4,0.32
Mizuhopecten,yessoensis,47.75,143.25,1414:373:3,0.20
Mizuhopecten,yessoensis,48.75,144.25,1414:384:3,0.27
Mizuhopecten,yessoensis,49.75,142.25,1414:392:3,0.31
Mizuhopecten,yessoensis,49.25,143.25,1414:393:1,0.37
Mizuhopecten,yessoensis,49.25,143.75,1414:393:2,0.27
Mizuhopecten,yessoensis,45.75,150.25,1415:350:3,0.35
Mizuhopecten,yessoensis,46.25,150.25,1415:360:1,0.35
Mizuhopecten,yessoensis,46.25,150.75,1415:360:2,0.22
Mizuhopecten,yessoensis,46.75,150.75,1415:360:4,0.23
Mizuhopecten,yessoensis,35.25,138.75,1313:458:2,0.57
Mizuhopecten,yessoensis,35.25,140.25,1314:350:1,0.50
Mizuhopecten,yessoensis,35.25,140.75,1314:350:2,0.41
Mizuhopecten,yessoensis,35.75,141.25,1314:351:3,0.57
Mizuhopecten,yessoensis,42.25,130.75,1413:120:2,0.47
Mizuhopecten,yessoensis,43.75,135.25,1413:235:3,0.53
Mizuhopecten,yessoensis,44.75,136.25,1413:246:3,0.53
Mizuhopecten,yessoensis,46.75,138.25,1413:468:3,0.45
Mizuhopecten,yessoensis,41.75,142.75,1414:112:4,0.40
Mizuhopecten,yessoensis,45.25,141.25,1414:351:1,0.42
Mizuhopecten,yessoensis,45.75,141.25,1414:351:3,0.46
Mizuhopecten,yessoensis,47.25,143.25,1414:373:1,0.55
Mizuhopecten,yessoensis,48.25,142.75,1414:382:2,0.47
Mizuhopecten,yessoensis,48.75,142.75,1414:382:4,0.53
Mizuhopecten,yessoensis,48.75,143.25,1414:383:3,0.54
Mizuhopecten,yessoensis,49.25,141.75,1414:391:2,0.55
Mizuhopecten,yessoensis,49.25,142.25,1414:392:1,0.50
Mizuhopecten,yessoensis,49.25,142.75,1414:392:2,0.43
Mizuhopecten,yessoensis,45.75,149.75,1414:459:4,0.44
Mizuhopecten,yessoensis,46.25,149.75,1414:469:2,0.53
Mizuhopecten,yessoensis,36.25,133.25,1313:363:1,0.77
Mizuhopecten,yessoensis,35.75,140.75,1314:350:4,0.74
Mizuhopecten,yessoensis,36.25,140.75,1314:360:2,0.75
Mizuhopecten,yessoensis,47.25,138.75,1413:478:2,0.72
Mizuhopecten,yessoensis,41.75,140.25,1414:110:3,0.79
Mizuhopecten,yessoensis,42.75,140.25,1414:120:3,0.65
Mizuhopecten,yessoensis,46.75,143.75,1414:363:4,0.61
Mizuhopecten,yessoensis,47.25,141.75,1414:371:2,0.75
Mizuhopecten,yessoensis,47.75,142.75,1414:372:4,0.63
Mizuhopecten,yessoensis,48.75,142.25,1414:382:3,0.67
Mizuhopecten,yessoensis,45.25,147.25,1414:457:1,0.75
Mizuhopecten,yessoensis,45.25,148.75,1414:458:2,0.77
Mizuhopecten,yessoensis,45.25,149.25,1414:459:1,0.63
Mizuhopecten,yessoensis,45.75,149.25,1414:459:3,0.62
Mizuhopecten,yessoensis,35.25,128.25,1312:458:1,0.90
Mizuhopecten,yessoensis,35.25,128.75,1312:458:2,1.00
Mizuhopecten,yessoensis,35.25,129.25,1312:459:1,1.00
Mizuhopecten,yessoensis,35.25,129.75,1312:459:2,0.95
Mizuhopecten,yessoensis,35.75,129.25,1312:459:3,1.00
Mizuhopecten,yessoensis,35.75,129.75,1312:459:4,1.00
Mizuhopecten,yessoensis,36.25,129.25,1312:469:1,1.00
Mizuhopecten,yessoensis,36.25,129.75,1312:469:2,1.00
Mizuhopecten,yessoensis,36.75,129.25,1312:469:3,1.00
Mizuhopecten,yessoensis,36.75,129.75,1312:469:4,1.00
Mizuhopecten,yessoensis,37.75,128.75,1312:478:4,1.00
Mizuhopecten,yessoensis,37.25,129.25,1312:479:1,1.00
Mizuhopecten,yessoensis,37.25,129.75,1312:479:2,1.00
Mizuhopecten,yessoensis,37.75,129.25,1312:479:3,1.00
Mizuhopecten,yessoensis,38.75,127.75,1312:487:4,1.00
Mizuhopecten,yessoensis,38.25,128.25,1312:488:1,1.00
Mizuhopecten,yessoensis,38.25,128.75,1312:488:2,1.00
Mizuhopecten,yessoensis,38.75,128.25,1312:488:3,1.00
Mizuhopecten,yessoensis,38.75,128.75,1312:488:4,1.00
Mizuhopecten,yessoensis,39.25,127.25,1312:497:1,1.00
Mizuhopecten,yessoensis,39.25,127.75,1312:497:2,1.00
Mizuhopecten,yessoensis,39.75,127.75,1312:497:4,1.00
Mizuhopecten,yessoensis,39.25,128.25,1312:498:1,1.00
Mizuhopecten,yessoensis,39.75,128.25,1312:498:3,1.00
Mizuhopecten,yessoensis,35.25,130.25,1313:350:1,0.95
Mizuhopecten,yessoensis,35.25,130.75,1313:350:2,0.94
Mizuhopecten,yessoensis,35.25,131.25,1313:351:1,0.94
Mizuhopecten,yessoensis,35.75,131.25,1313:351:3,0.90
Mizuhopecten,yessoensis,35.25,132.25,1313:352:1,0.94
Mizuhopecten,yessoensis,35.25,132.75,1313:352:2,0.96
Mizuhopecten,yessoensis,35.75,132.75,1313:352:4,0.97
Mizuhopecten,yessoensis,35.75,133.25,1313:353:3,0.99
Mizuhopecten,yessoensis,35.75,133.75,1313:353:4,1.00
Mizuhopecten,yessoensis,35.75,134.25,1313:354:3,1.00
Mizuhopecten,yessoensis,35.75,134.75,1313:354:4,1.00
Mizuhopecten,yessoensis,36.25,132.75,1313:362:2,0.84
Mizuhopecten,yessoensis,35.75,135.25,1313:455:3,1.00
Mizuhopecten,yessoensis,35.75,135.75,1313:455:4,1.00
Mizuhopecten,yessoensis,35.75,136.25,1313:456:3,0.99
Mizuhopecten,yessoensis,36.25,135.75,1313:465:2,1.00
Mizuhopecten,yessoensis,36.25,136.25,1313:466:1,1.00
Mizuhopecten,yessoensis,36.75,136.25,1313:466:3,1.00
Mizuhopecten,yessoensis,36.75,136.75,1313:466:4,1.00
Mizuhopecten,yessoensis,36.75,137.25,1313:467:3,1.00
Mizuhopecten,yessoensis,36.75,137.75,1313:467:4,1.00
Mizuhopecten,yessoensis,37.25,136.75,1313:476:2,1.00
Mizuhopecten,yessoensis,37.25,137.25,1313:477:1,1.00
Mizuhopecten,yessoensis,37.25,137.75,1313:477:2,1.00
Mizuhopecten,yessoensis,37.25,138.25,1313:478:1,1.00
Mizuhopecten,yessoensis,37.25,138.75,1313:478:2,1.00
Mizuhopecten,yessoensis,37.75,138.25,1313:478:3,1.00
Mizuhopecten,yessoensis,37.75,138.75,1313:478:4,1.00
Mizuhopecten,yessoensis,37.75,139.25,1313:479:3,1.00
Mizuhopecten,yessoensis,38.25,138.75,1313:488:2,1.00
Mizuhopecten,yessoensis,38.25,139.25,1313:489:1,1.00
Mizuhopecten,yessoensis,38.75,139.25,1313:489:3,1.00
Mizuhopecten,yessoensis,38.75,139.75,1313:489:4,1.00
Mizuhopecten,yessoensis,39.25,139.75,1313:499:2,1.00
Mizuhopecten,yessoensis,39.75,139.75,1313:499:4,1.00
Mizuhopecten,yessoensis,36.75,140.75,1314:360:4,1.00
Mizuhopecten,yessoensis,36.75,141.25,1314:361:3,0.92
Mizuhopecten,yessoensis,37.25,140.75,1314:370:2,1.00
Mizuhopecten,yessoensis,37.75,140.75,1314:370:4,1.00
Mizuhopecten,yessoensis,37.25,141.25,1314:371:1,1.00
Mizuhopecten,yessoensis,37.75,141.25,1314:371:3,1.00
