Mapping parameters for Planiliza haematocheila (So-iuy mullet)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 61,
Bounding Box (NSWE): ,53,18,105,146

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,5,5,8,10
Temperature (°C),1,7.75,10.01,25.58,29.78
Salinity (psu),1,24.32,30.98,33.86,34.76
Primary Production (mgC·m-3·day-1) ,1,3.22,6.48,63.03,97.58
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0.02
Dissolved Bottom Oxygen (mmol·m-3),0,69.69,171.09,271.82,314.73
Distance to Land (km),0,1,3,25,97
 

Map data (HSPEC) for predicted occurrences (n = 531): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Planiliza,haematocheila,18.25,110.75,1111:380:2,0.09
Planiliza,haematocheila,20.25,107.75,1210:207:2,0.19
Planiliza,haematocheila,20.75,109.25,1210:209:3,0.15
Planiliza,haematocheila,20.75,121.75,1212:101:4,0.02
Planiliza,haematocheila,24.25,123.25,1212:143:1,0.11
Planiliza,haematocheila,24.25,123.75,1212:143:2,0.13
Planiliza,haematocheila,24.25,124.25,1212:144:1,0.13
Planiliza,haematocheila,24.75,125.75,1212:245:4,0.17
Planiliza,haematocheila,29.75,122.25,1212:392:3,0.13
Planiliza,haematocheila,26.25,127.75,1212:467:2,0.19
Planiliza,haematocheila,26.25,128.25,1212:468:1,0.15
Planiliza,haematocheila,27.25,128.75,1212:478:2,0.18
Planiliza,haematocheila,27.75,128.75,1212:478:4,0.18
Planiliza,haematocheila,25.75,131.25,1213:351:3,0.02
Planiliza,haematocheila,35.25,119.75,1311:459:2,0.13
Planiliza,haematocheila,33.25,120.75,1312:130:2,0.07
Planiliza,haematocheila,33.75,120.25,1312:130:3,0.15
Planiliza,haematocheila,33.75,120.75,1312:130:4,0.18
Planiliza,haematocheila,35.75,120.75,1312:350:4,0.07
Planiliza,haematocheila,36.25,120.75,1312:360:2,0.14
Planiliza,haematocheila,39.25,121.75,1312:391:2,0.07
Planiliza,haematocheila,39.75,123.25,1312:393:3,0.14
Planiliza,haematocheila,36.75,125.25,1312:465:3,0.16
Planiliza,haematocheila,37.75,126.25,1312:476:3,0.16
