Mapping parameters for Chelon ramada (Thinlip grey mullet)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 27 |  34 |  37,
Bounding Box (NSWE): ,60,15,-32,42

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,10,11,16,20
Temperature (°C),1,4.1,12.16,21.13,28.4
Salinity (psu),1,5.55,31.44,38.37,39.21
Primary Production (mgC·m-3·day-1) ,1,0.08,0.91,28.82,96.31
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0.03
Dissolved Bottom Oxygen (mmol·m-3),0,1.98,193.83,282.15,384.56
Distance to Land (km),0,0,2,69,1258
 

Map data (HSPEC) for predicted occurrences (n = 1324): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Chelon,ramada,34.75,24.25,1302:144:3,0.18
Chelon,ramada,34.75,24.75,1302:144:4,0.15
Chelon,ramada,31.75,25.25,1302:215:3,0.18
Chelon,ramada,31.75,25.75,1302:215:4,0.16
Chelon,ramada,31.75,26.25,1302:216:3,0.14
Chelon,ramada,31.75,26.75,1302:216:4,0.13
Chelon,ramada,32.25,25.25,1302:225:1,0.13
Chelon,ramada,34.75,25.25,1302:245:3,0.14
Chelon,ramada,34.75,26.25,1302:246:3,0.16
Chelon,ramada,35.25,26.75,1302:456:2,0.13
Chelon,ramada,35.25,27.25,1302:457:1,0.07
Chelon,ramada,35.75,27.25,1302:457:3,0.06
Chelon,ramada,35.75,27.75,1302:457:4,0.01
Chelon,ramada,36.25,26.75,1302:466:2,0.13
Chelon,ramada,36.75,26.25,1302:466:3,0.18
Chelon,ramada,36.75,26.75,1302:466:4,0.09
Chelon,ramada,36.25,27.25,1302:467:1,0.05
Chelon,ramada,36.25,27.75,1302:467:2,0.01
Chelon,ramada,36.75,27.25,1302:467:3,0.02
Chelon,ramada,37.75,25.75,1302:475:4,0.18
Chelon,ramada,37.25,26.75,1302:476:2,0.15
Chelon,ramada,37.25,27.25,1302:477:1,0.12
Chelon,ramada,34.75,34.25,1303:144:3,0.01
Chelon,ramada,33.75,35.25,1303:235:3,0.17
Chelon,ramada,34.75,35.75,1303:245:4,0.08
Chelon,ramada,35.75,34.75,1303:354:4,0.01
Chelon,ramada,36.25,32.75,1303:362:2,0.06
Chelon,ramada,36.25,33.25,1303:363:1,0.07
Chelon,ramada,36.25,33.75,1303:363:2,0.02
Chelon,ramada,36.25,34.25,1303:364:1,0.02
Chelon,ramada,36.75,34.75,1303:364:4,0.08
Chelon,ramada,35.25,35.75,1303:455:2,0.08
Chelon,ramada,35.75,35.75,1303:455:4,0.10
Chelon,ramada,36.25,35.75,1303:465:2,0.19
Chelon,ramada,44.75,28.75,1402:248:4,0.05
Chelon,ramada,44.75,29.25,1402:249:3,0.03
