Mapping parameters for Chelon saliens (Leaping mullet)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 27 |  34 |  37,
Bounding Box (NSWE): ,47,29,-11,42

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,10,14,31,50
Temperature (°C),1,13.74,16.03,22.97,26.4
Salinity (psu),1,15.57,19.79,39.05,39.55
Primary Production (mgC·m-3·day-1) ,1,0.08,0.82,17.79,96.31
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,131.55,186.4,264.22,317.68
Distance to Land (km),0,0,3,22,192
 

Map data (HSPEC) for predicted occurrences (n = 815): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Chelon,saliens,36.25,35.25,1303:465:1,0.09
Chelon,saliens,41.75,11.75,1401:111:4,0.10
Chelon,saliens,43.25,14.75,1401:134:2,0.04
Chelon,saliens,44.75,13.25,1401:143:3,0.05
Chelon,saliens,45.25,12.25,1401:352:1,0.19
Chelon,saliens,44.25,29.75,1402:249:2,0.05
Chelon,saliens,45.75,29.75,1402:459:4,0.03
Chelon,saliens,44.75,30.25,1403:140:3,0.10
Chelon,saliens,44.75,30.75,1403:140:4,0.03
Chelon,saliens,44.25,33.25,1403:143:1,0.05
Chelon,saliens,45.25,30.25,1403:350:1,0.17
Chelon,saliens,45.75,30.25,1403:350:3,0.14
Chelon,saliens,45.25,31.75,1403:351:2,0.03
Chelon,saliens,45.75,32.75,1403:352:4,0.07
