Mapping parameters for Meretrix lusoria (poker chip venus)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  57 |  61 |  71 ,
Bounding Box (NSWE): ,40,-9,97,141

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,2,11,20
Temperature (°C),1,10.46,18.4,29.18,33.38
Salinity (psu),1,29.84,30.82,33.98,35.46
Primary Production (mgC·m-3·day-1) ,1,4.15,7.29,44.47,63.03
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,115.06,162.1,235.46,272.85
Distance to Land (km),0,5.5,7,24,26
 

Map data (HSPEC) for predicted occurrences (n = 1372): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Meretrix,lusoria,1.25,98.75,1009:218:2,0.14
Meretrix,lusoria,2.75,97.25,1009:227:3,0.17
Meretrix,lusoria,6.75,99.25,1009:469:3,0.13
Meretrix,lusoria,9.75,99.25,1009:499:3,0.13
Meretrix,lusoria,0.25,102.75,1010:102:2,0.09
Meretrix,lusoria,0.25,103.25,1010:103:1,0.19
Meretrix,lusoria,0.75,103.25,1010:103:3,0.13
Meretrix,lusoria,2.25,100.25,1010:120:1,0.16
Meretrix,lusoria,2.75,104.75,1010:124:4,0.19
Meretrix,lusoria,3.25,100.75,1010:130:2,0.08
Meretrix,lusoria,3.25,101.25,1010:131:1,0.02
Meretrix,lusoria,0.25,107.25,1010:207:1,0.02
Meretrix,lusoria,0.75,107.25,1010:207:3,0.02
Meretrix,lusoria,1.25,105.25,1010:215:1,0.07
Meretrix,lusoria,6.25,102.25,1010:362:1,0.17
Meretrix,lusoria,6.25,102.75,1010:362:2,0.10
Meretrix,lusoria,8.25,103.75,1010:383:2,0.05
Meretrix,lusoria,9.25,100.25,1010:390:1,0.19
Meretrix,lusoria,9.75,103.25,1010:393:3,0.14
Meretrix,lusoria,9.75,104.75,1010:394:4,0.08
Meretrix,lusoria,8.75,107.25,1010:487:3,0.05
Meretrix,lusoria,9.25,105.25,1010:495:1,0.10
Meretrix,lusoria,9.25,106.75,1010:496:2,0.16
Meretrix,lusoria,9.75,107.25,1010:497:3,0.06
Meretrix,lusoria,0.75,118.75,1011:208:4,0.16
Meretrix,lusoria,2.25,118.75,1011:228:2,0.06
Meretrix,lusoria,3.75,117.25,1011:237:3,0.09
Meretrix,lusoria,4.25,118.75,1011:248:2,0.07
Meretrix,lusoria,5.25,115.25,1011:455:1,0.09
Meretrix,lusoria,5.25,115.75,1011:455:2,0.01
Meretrix,lusoria,5.75,116.25,1011:456:3,0.16
Meretrix,lusoria,3.25,125.75,1012:235:2,0.07
Meretrix,lusoria,3.75,125.25,1012:235:3,0.04
Meretrix,lusoria,4.75,126.75,1012:246:4,0.16
Meretrix,lusoria,7.25,122.25,1012:372:1,0.13
Meretrix,lusoria,7.25,122.75,1012:372:2,0.03
Meretrix,lusoria,7.75,124.25,1012:374:3,0.05
Meretrix,lusoria,10.25,99.25,1109:209:1,0.04
Meretrix,lusoria,10.75,99.75,1109:209:4,0.07
Meretrix,lusoria,11.25,99.75,1109:219:2,0.02
Meretrix,lusoria,12.25,98.75,1109:228:2,0.11
Meretrix,lusoria,10.75,103.75,1110:103:4,0.02
Meretrix,lusoria,10.25,104.25,1110:104:1,0.19
Meretrix,lusoria,10.25,104.75,1110:104:2,0.07
Meretrix,lusoria,11.25,102.75,1110:112:2,0.13
Meretrix,lusoria,11.75,102.25,1110:112:3,0.07
Meretrix,lusoria,10.75,106.75,1110:206:4,0.01
Meretrix,lusoria,11.75,109.75,1110:219:4,0.08
Meretrix,lusoria,11.25,119.25,1111:219:1,0.08
Meretrix,lusoria,12.75,123.25,1112:123:3,0.14
Meretrix,lusoria,13.25,120.75,1112:130:2,0.06
Meretrix,lusoria,13.75,120.75,1112:130:4,0.16
Meretrix,lusoria,13.75,122.75,1112:132:4,0.12
Meretrix,lusoria,13.25,123.25,1112:133:1,0.14
Meretrix,lusoria,12.25,125.25,1112:225:1,0.01
Meretrix,lusoria,18.75,122.25,1112:382:3,0.12
Meretrix,lusoria,21.25,108.75,1210:218:2,0.08
Meretrix,lusoria,23.25,113.25,1211:133:1,0.05
Meretrix,lusoria,26.25,119.75,1211:469:2,0.10
Meretrix,lusoria,24.25,123.25,1212:143:1,0.10
Meretrix,lusoria,24.25,123.75,1212:143:2,0.16
Meretrix,lusoria,24.75,123.25,1212:143:3,0.04
Meretrix,lusoria,24.25,124.25,1212:144:1,0.17
Meretrix,lusoria,26.75,120.25,1212:360:3,0.01
Meretrix,lusoria,28.75,122.25,1212:382:3,0.13
Meretrix,lusoria,30.75,122.75,1312:102:4,0.09
Meretrix,lusoria,33.75,127.75,1312:237:4,0.11
Meretrix,lusoria,34.25,125.25,1312:245:1,0.10
Meretrix,lusoria,34.75,125.25,1312:245:3,0.05
Meretrix,lusoria,34.75,125.75,1312:245:4,0.18
Meretrix,lusoria,34.75,126.25,1312:246:3,0.17
Meretrix,lusoria,38.25,124.75,1312:384:2,0.09
Meretrix,lusoria,39.25,122.25,1312:392:1,0.01
Meretrix,lusoria,35.25,126.75,1312:456:2,0.17
Meretrix,lusoria,35.75,126.25,1312:456:3,0.10
Meretrix,lusoria,36.25,125.75,1312:465:2,0.10
Meretrix,lusoria,36.75,125.75,1312:465:4,0.06
Meretrix,lusoria,36.25,126.25,1312:466:1,0.13
Meretrix,lusoria,37.25,125.25,1312:475:1,0.09
Meretrix,lusoria,38.75,125.25,1312:485:3,0.19
Meretrix,lusoria,39.25,128.25,1312:498:1,0.16
Meretrix,lusoria,35.25,139.75,1313:459:2,0.03
Meretrix,lusoria,-0.25,99.25,3009:209:1,0.08
Meretrix,lusoria,-1.75,99.75,3009:219:4,0.07
Meretrix,lusoria,-2.25,99.75,3009:229:2,0.18
Meretrix,lusoria,-2.75,99.75,3009:229:4,0.04
Meretrix,lusoria,-0.75,100.25,3010:100:3,0.10
Meretrix,lusoria,-1.25,100.25,3010:110:1,0.18
Meretrix,lusoria,-3.25,100.25,3010:130:1,0.08
Meretrix,lusoria,-3.75,100.75,3010:130:4,0.18
Meretrix,lusoria,-4.25,101.25,3010:141:1,0.05
Meretrix,lusoria,-2.25,108.25,3010:228:1,0.10
Meretrix,lusoria,-2.25,108.75,3010:228:2,0.02
Meretrix,lusoria,-2.75,108.75,3010:228:4,0.03
Meretrix,lusoria,-3.75,107.75,3010:237:4,0.09
Meretrix,lusoria,-3.25,108.75,3010:238:2,0.07
Meretrix,lusoria,-3.75,108.25,3010:238:3,0.06
Meretrix,lusoria,-5.25,108.25,3010:458:1,0.05
Meretrix,lusoria,-1.25,117.75,3011:217:2,0.10
Meretrix,lusoria,-2.25,117.25,3011:227:1,0.16
Meretrix,lusoria,-2.75,117.75,3011:227:4,0.19
Meretrix,lusoria,-5.75,110.25,3011:350:3,0.06
Meretrix,lusoria,-5.75,112.25,3011:352:3,0.19
Meretrix,lusoria,-7.25,114.75,3011:374:2,0.09
Meretrix,lusoria,-6.25,115.75,3011:465:2,0.18
Meretrix,lusoria,-6.25,116.25,3011:466:1,0.17
Meretrix,lusoria,-6.75,116.25,3011:466:3,0.16
Meretrix,lusoria,-6.75,118.75,3011:468:4,0.18
Meretrix,lusoria,-7.25,115.75,3011:475:2,0.03
Meretrix,lusoria,-7.25,117.25,3011:477:1,0.09
Meretrix,lusoria,-7.25,117.75,3011:477:2,0.10
Meretrix,lusoria,-7.75,117.25,3011:477:3,0.03
Meretrix,lusoria,-7.25,118.25,3011:478:1,0.10
Meretrix,lusoria,-8.25,116.75,3011:486:2,0.15
Meretrix,lusoria,-8.25,117.25,3011:487:1,0.01
Meretrix,lusoria,-4.75,121.75,3012:141:4,0.11
Meretrix,lusoria,-4.25,123.25,3012:143:1,0.04
