Mapping parameters for Mytilus platensis (River Plata mussel)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 41,
Bounding Box (NSWE): ,-31,-50,-69,-50

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,36,36,58,64
Temperature (°C),1,9.11,13.29,17.28,21.49
Salinity (psu),1,13.52,20.33,35.47,35.97
Primary Production (mgC·m-3·day-1) ,1,0.08,0.38,41.51,70.98
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,240.12,259.18,277.44,297.84
Distance to Land (km),0,0,1,156,428
 

Map data (HSPEC) for predicted occurrences (n = 286): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Mytilus,platensis,-32.25,-50.25,5305:120:1,0.08
Mytilus,platensis,-32.75,-50.25,5305:120:3,0.01
Mytilus,platensis,-40.75,-56.75,5405:206:4,0.18
Mytilus,platensis,-41.75,-57.75,5405:217:4,0.14
Mytilus,platensis,-42.25,-58.25,5405:228:1,0.09
Mytilus,platensis,-42.75,-58.75,5405:228:4,0.04
Mytilus,platensis,-41.25,-64.25,5406:114:1,0.05
Mytilus,platensis,-41.25,-64.75,5406:114:2,0.02
Mytilus,platensis,-41.75,-64.75,5406:114:4,0.06
Mytilus,platensis,-42.75,-62.75,5406:122:4,0.16
Mytilus,platensis,-44.25,-60.25,5406:140:1,0.12
Mytilus,platensis,-44.75,-60.25,5406:140:3,0.03
Mytilus,platensis,-45.25,-60.75,5406:350:2,0.17
Mytilus,platensis,-45.75,-60.75,5406:350:4,0.11
Mytilus,platensis,-45.75,-63.25,5406:353:3,0.08
Mytilus,platensis,-46.75,-61.25,5406:361:3,0.02
Mytilus,platensis,-46.75,-62.25,5406:362:3,0.03
Mytilus,platensis,-47.25,-62.75,5406:372:2,0.13
Mytilus,platensis,-47.25,-64.25,5406:374:1,0.08
Mytilus,platensis,-47.25,-64.75,5406:374:2,0.12
Mytilus,platensis,-47.75,-64.75,5406:374:4,0.05
Mytilus,platensis,-47.25,-65.25,5406:475:1,0.11
Mytilus,platensis,-47.25,-65.75,5406:475:2,0.17
Mytilus,platensis,-47.75,-65.25,5406:475:3,0.03
Mytilus,platensis,-47.75,-65.75,5406:475:4,0.02
Mytilus,platensis,-48.25,-66.75,5406:486:2,0.01
Mytilus,platensis,-31.25,-50.25,5305:110:1,0.24
Mytilus,platensis,-31.25,-50.75,5305:110:2,0.39
Mytilus,platensis,-31.25,-51.25,5305:111:1,0.31
Mytilus,platensis,-32.75,-50.75,5305:120:4,0.39
Mytilus,platensis,-34.75,-52.25,5305:142:3,0.32
Mytilus,platensis,-36.25,-56.75,5305:466:2,0.39
Mytilus,platensis,-40.25,-56.25,5405:206:1,0.23
Mytilus,platensis,-41.25,-57.75,5405:217:2,0.35
Mytilus,platensis,-41.75,-58.25,5405:218:3,0.34
Mytilus,platensis,-41.75,-59.75,5405:219:4,0.28
Mytilus,platensis,-42.25,-58.75,5405:228:2,0.28
Mytilus,platensis,-42.75,-59.25,5405:229:3,0.23
Mytilus,platensis,-43.25,-59.75,5405:239:2,0.24
Mytilus,platensis,-41.25,-63.75,5406:113:2,0.33
Mytilus,platensis,-41.75,-64.25,5406:114:3,0.23
Mytilus,platensis,-42.25,-64.75,5406:124:2,0.23
Mytilus,platensis,-43.75,-60.25,5406:130:3,0.28
Mytilus,platensis,-44.25,-60.75,5406:140:2,0.31
Mytilus,platensis,-44.75,-60.75,5406:140:4,0.21
Mytilus,platensis,-44.75,-61.25,5406:141:3,0.35
Mytilus,platensis,-44.25,-63.75,5406:143:2,0.26
Mytilus,platensis,-45.25,-61.25,5406:351:1,0.24
Mytilus,platensis,-45.25,-61.75,5406:351:2,0.38
Mytilus,platensis,-45.75,-61.75,5406:351:4,0.30
Mytilus,platensis,-45.75,-62.25,5406:352:3,0.38
Mytilus,platensis,-46.25,-61.75,5406:361:2,0.22
Mytilus,platensis,-46.25,-62.25,5406:362:1,0.29
Mytilus,platensis,-46.25,-62.75,5406:362:2,0.34
Mytilus,platensis,-46.75,-62.75,5406:362:4,0.24
Mytilus,platensis,-46.25,-63.25,5406:363:1,0.38
Mytilus,platensis,-46.75,-63.25,5406:363:3,0.27
Mytilus,platensis,-46.75,-63.75,5406:363:4,0.28
Mytilus,platensis,-46.25,-64.75,5406:364:2,0.37
Mytilus,platensis,-46.75,-64.75,5406:364:4,0.25
Mytilus,platensis,-46.75,-65.25,5406:465:3,0.25
Mytilus,platensis,-46.75,-65.75,5406:465:4,0.31
Mytilus,platensis,-46.75,-66.25,5406:466:3,0.39
Mytilus,platensis,-47.25,-66.25,5406:476:1,0.23
Mytilus,platensis,-31.75,-50.75,5305:110:4,0.42
Mytilus,platensis,-31.75,-51.25,5305:111:3,0.49
Mytilus,platensis,-32.25,-50.75,5305:120:2,0.41
Mytilus,platensis,-32.25,-51.25,5305:121:1,0.56
Mytilus,platensis,-33.25,-51.25,5305:131:1,0.55
Mytilus,platensis,-34.25,-51.75,5305:141:2,0.45
Mytilus,platensis,-36.25,-57.25,5305:467:1,0.55
Mytilus,platensis,-39.25,-55.75,5305:495:2,0.53
Mytilus,platensis,-39.75,-56.25,5305:496:3,0.51
Mytilus,platensis,-40.25,-56.75,5405:206:2,0.43
Mytilus,platensis,-40.25,-57.25,5405:207:1,0.59
Mytilus,platensis,-41.25,-58.25,5405:218:1,0.54
Mytilus,platensis,-41.75,-58.75,5405:218:4,0.56
Mytilus,platensis,-42.25,-59.25,5405:229:1,0.47
Mytilus,platensis,-42.75,-59.75,5405:229:4,0.44
Mytilus,platensis,-43.25,-60.25,5406:130:1,0.45
Mytilus,platensis,-43.75,-60.75,5406:130:4,0.46
Mytilus,platensis,-43.75,-64.25,5406:134:3,0.42
Mytilus,platensis,-44.25,-61.75,5406:141:2,0.57
Mytilus,platensis,-44.75,-61.75,5406:141:4,0.46
Mytilus,platensis,-44.75,-62.25,5406:142:3,0.55
Mytilus,platensis,-45.25,-62.25,5406:352:1,0.46
Mytilus,platensis,-45.25,-62.75,5406:352:2,0.52
Mytilus,platensis,-45.75,-62.75,5406:352:4,0.44
Mytilus,platensis,-45.25,-63.25,5406:353:1,0.57
Mytilus,platensis,-45.75,-63.75,5406:353:4,0.51
Mytilus,platensis,-45.25,-64.75,5406:354:2,0.59
Mytilus,platensis,-45.75,-64.75,5406:354:4,0.49
Mytilus,platensis,-45.25,-65.25,5406:455:1,0.59
Mytilus,platensis,-45.25,-65.75,5406:455:2,0.59
Mytilus,platensis,-45.75,-65.75,5406:455:4,0.56
Mytilus,platensis,-45.25,-66.25,5406:456:1,0.59
Mytilus,platensis,-45.25,-66.75,5406:456:2,0.57
Mytilus,platensis,-45.75,-66.25,5406:456:3,0.59
Mytilus,platensis,-45.75,-66.75,5406:456:4,0.57
Mytilus,platensis,-45.25,-67.25,5406:457:1,0.55
Mytilus,platensis,-45.75,-67.25,5406:457:3,0.51
Mytilus,platensis,-45.75,-67.75,5406:457:4,0.49
Mytilus,platensis,-46.75,-66.75,5406:466:4,0.40
Mytilus,platensis,-46.25,-67.25,5406:467:1,0.47
Mytilus,platensis,-46.25,-67.75,5406:467:2,0.45
Mytilus,platensis,-46.75,-67.25,5406:467:3,0.41
Mytilus,platensis,-32.25,-51.75,5305:121:2,0.61
Mytilus,platensis,-32.75,-51.25,5305:121:3,0.60
Mytilus,platensis,-32.75,-51.75,5305:121:4,0.67
Mytilus,platensis,-32.25,-52.25,5305:122:1,0.64
Mytilus,platensis,-32.75,-52.25,5305:122:3,0.71
Mytilus,platensis,-32.75,-52.75,5305:122:4,0.72
Mytilus,platensis,-33.25,-51.75,5305:131:2,0.70
Mytilus,platensis,-33.75,-51.75,5305:131:4,0.63
Mytilus,platensis,-33.25,-52.25,5305:132:1,0.78
Mytilus,platensis,-34.25,-52.25,5305:142:1,0.79
Mytilus,platensis,-37.25,-55.25,5305:475:1,0.78
Mytilus,platensis,-38.75,-55.75,5305:485:4,0.75
Mytilus,platensis,-39.25,-56.25,5305:496:1,0.75
Mytilus,platensis,-40.25,-57.75,5405:207:2,0.68
Mytilus,platensis,-40.25,-58.25,5405:208:1,0.76
Mytilus,platensis,-40.75,-58.75,5405:208:4,0.75
Mytilus,platensis,-41.25,-58.75,5405:218:2,0.68
Mytilus,platensis,-42.25,-59.75,5405:229:2,0.65
Mytilus,platensis,-41.25,-60.25,5406:110:1,0.67
Mytilus,platensis,-42.25,-60.25,5406:120:1,0.79
Mytilus,platensis,-42.75,-60.25,5406:120:3,0.60
Mytilus,platensis,-42.75,-60.75,5406:120:4,0.74
Mytilus,platensis,-43.25,-60.75,5406:130:2,0.61
Mytilus,platensis,-43.25,-61.25,5406:131:1,0.74
Mytilus,platensis,-43.75,-61.25,5406:131:3,0.60
Mytilus,platensis,-43.75,-62.25,5406:132:3,0.78
Mytilus,platensis,-44.25,-62.25,5406:142:1,0.66
Mytilus,platensis,-44.25,-62.75,5406:142:2,0.72
Mytilus,platensis,-44.75,-63.75,5406:143:4,0.69
Mytilus,platensis,-44.25,-64.75,5406:144:2,0.74
Mytilus,platensis,-44.75,-64.25,5406:144:3,0.68
Mytilus,platensis,-43.75,-65.25,5406:235:3,0.75
Mytilus,platensis,-44.25,-65.25,5406:245:1,0.68
Mytilus,platensis,-44.75,-65.25,5406:245:3,0.63
Mytilus,platensis,-44.75,-65.75,5406:245:4,0.60
Mytilus,platensis,-45.25,-63.75,5406:353:2,0.60
Mytilus,platensis,-45.25,-64.25,5406:354:1,0.60
Mytilus,platensis,-33.25,-52.75,5305:132:2,0.83
Mytilus,platensis,-33.75,-52.25,5305:132:3,0.81
Mytilus,platensis,-33.75,-52.75,5305:132:4,0.87
Mytilus,platensis,-33.75,-53.25,5305:133:3,0.91
Mytilus,platensis,-34.25,-52.75,5305:142:2,0.92
Mytilus,platensis,-34.75,-52.75,5305:142:4,0.95
Mytilus,platensis,-34.25,-53.25,5305:143:1,0.96
Mytilus,platensis,-34.25,-53.75,5305:143:2,1.00
Mytilus,platensis,-34.75,-53.25,5305:143:3,1.00
Mytilus,platensis,-34.75,-53.75,5305:143:4,0.94
Mytilus,platensis,-34.75,-54.25,5305:144:3,1.00
Mytilus,platensis,-34.75,-54.75,5305:144:4,1.00
Mytilus,platensis,-34.75,-55.25,5305:245:3,1.00
Mytilus,platensis,-34.75,-55.75,5305:245:4,1.00
Mytilus,platensis,-35.25,-52.75,5305:352:2,0.87
Mytilus,platensis,-35.25,-53.25,5305:353:1,1.00
Mytilus,platensis,-35.25,-53.75,5305:353:2,1.00
Mytilus,platensis,-35.75,-53.25,5305:353:3,1.00
Mytilus,platensis,-35.75,-53.75,5305:353:4,1.00
Mytilus,platensis,-35.25,-54.25,5305:354:1,1.00
Mytilus,platensis,-35.25,-54.75,5305:354:2,1.00
Mytilus,platensis,-35.75,-54.25,5305:354:3,0.97
Mytilus,platensis,-35.75,-54.75,5305:354:4,1.00
Mytilus,platensis,-36.25,-53.25,5305:363:1,0.94
Mytilus,platensis,-36.25,-53.75,5305:363:2,1.00
Mytilus,platensis,-36.75,-53.75,5305:363:4,1.00
Mytilus,platensis,-36.25,-54.25,5305:364:1,0.96
Mytilus,platensis,-36.25,-54.75,5305:364:2,0.88
Mytilus,platensis,-36.75,-54.25,5305:364:3,1.00
Mytilus,platensis,-36.75,-54.75,5305:364:4,0.86
Mytilus,platensis,-37.25,-54.25,5305:374:1,1.00
Mytilus,platensis,-35.75,-55.25,5305:455:3,1.00
Mytilus,platensis,-36.25,-55.25,5305:465:1,1.00
Mytilus,platensis,-36.75,-55.25,5305:465:3,0.87
Mytilus,platensis,-36.75,-55.75,5305:465:4,1.00
Mytilus,platensis,-36.75,-56.75,5305:466:4,1.00
Mytilus,platensis,-37.25,-55.75,5305:475:2,0.97
Mytilus,platensis,-37.75,-55.25,5305:475:3,1.00
Mytilus,platensis,-37.75,-55.75,5305:475:4,1.00
Mytilus,platensis,-37.25,-56.25,5305:476:1,1.00
Mytilus,platensis,-37.25,-56.75,5305:476:2,1.00
Mytilus,platensis,-37.75,-56.25,5305:476:3,1.00
Mytilus,platensis,-37.75,-56.75,5305:476:4,1.00
Mytilus,platensis,-37.75,-57.25,5305:477:3,1.00
Mytilus,platensis,-37.75,-57.75,5305:477:4,1.00
Mytilus,platensis,-38.25,-55.25,5305:485:1,0.90
Mytilus,platensis,-38.25,-55.75,5305:485:2,0.94
Mytilus,platensis,-38.25,-56.25,5305:486:1,1.00
Mytilus,platensis,-38.25,-56.75,5305:486:2,1.00
Mytilus,platensis,-38.75,-56.25,5305:486:3,0.94
Mytilus,platensis,-38.75,-56.75,5305:486:4,1.00
Mytilus,platensis,-38.25,-57.25,5305:487:1,1.00
Mytilus,platensis,-38.25,-57.75,5305:487:2,1.00
Mytilus,platensis,-38.75,-57.25,5305:487:3,1.00
Mytilus,platensis,-38.75,-57.75,5305:487:4,1.00
Mytilus,platensis,-38.25,-58.25,5305:488:1,1.00
Mytilus,platensis,-38.75,-58.25,5305:488:3,1.00
Mytilus,platensis,-38.75,-58.75,5305:488:4,1.00
Mytilus,platensis,-38.75,-59.25,5305:489:3,1.00
Mytilus,platensis,-38.75,-59.75,5305:489:4,1.00
Mytilus,platensis,-39.25,-56.75,5305:496:2,0.92
Mytilus,platensis,-39.25,-57.25,5305:497:1,1.00
Mytilus,platensis,-39.25,-57.75,5305:497:2,1.00
Mytilus,platensis,-39.75,-57.25,5305:497:3,0.83
Mytilus,platensis,-39.75,-57.75,5305:497:4,0.89
Mytilus,platensis,-39.25,-58.25,5305:498:1,1.00
Mytilus,platensis,-39.25,-58.75,5305:498:2,1.00
Mytilus,platensis,-39.75,-58.25,5305:498:3,0.96
Mytilus,platensis,-39.75,-58.75,5305:498:4,1.00
Mytilus,platensis,-39.25,-59.25,5305:499:1,1.00
Mytilus,platensis,-39.25,-59.75,5305:499:2,1.00
Mytilus,platensis,-39.75,-59.25,5305:499:3,1.00
Mytilus,platensis,-39.75,-59.75,5305:499:4,1.00
Mytilus,platensis,-38.75,-60.25,5306:380:3,1.00
Mytilus,platensis,-38.75,-60.75,5306:380:4,1.00
Mytilus,platensis,-38.75,-61.75,5306:381:4,1.00
Mytilus,platensis,-38.75,-62.25,5306:382:3,1.00
Mytilus,platensis,-39.25,-60.25,5306:390:1,1.00
Mytilus,platensis,-39.25,-60.75,5306:390:2,1.00
Mytilus,platensis,-39.75,-60.25,5306:390:3,1.00
Mytilus,platensis,-39.75,-60.75,5306:390:4,1.00
Mytilus,platensis,-39.25,-61.25,5306:391:1,1.00
Mytilus,platensis,-39.25,-61.75,5306:391:2,1.00
Mytilus,platensis,-39.25,-62.25,5306:392:1,1.00
Mytilus,platensis,-39.75,-62.25,5306:392:3,1.00
Mytilus,platensis,-40.25,-58.75,5405:208:2,0.87
Mytilus,platensis,-40.25,-59.25,5405:209:1,1.00
Mytilus,platensis,-40.25,-59.75,5405:209:2,1.00
Mytilus,platensis,-40.75,-59.25,5405:209:3,0.88
Mytilus,platensis,-40.75,-59.75,5405:209:4,1.00
Mytilus,platensis,-41.25,-59.75,5405:219:2,0.91
Mytilus,platensis,-40.25,-60.25,5406:100:1,1.00
Mytilus,platensis,-40.25,-60.75,5406:100:2,1.00
Mytilus,platensis,-40.75,-60.25,5406:100:3,1.00
Mytilus,platensis,-40.75,-60.75,5406:100:4,1.00
Mytilus,platensis,-40.25,-61.25,5406:101:1,1.00
Mytilus,platensis,-40.75,-61.25,5406:101:3,1.00
Mytilus,platensis,-40.75,-61.75,5406:101:4,1.00
Mytilus,platensis,-40.25,-62.25,5406:102:1,1.00
Mytilus,platensis,-40.75,-62.25,5406:102:3,1.00
Mytilus,platensis,-40.75,-62.75,5406:102:4,1.00
Mytilus,platensis,-40.75,-64.25,5406:104:3,1.00
Mytilus,platensis,-40.75,-64.75,5406:104:4,1.00
Mytilus,platensis,-41.25,-60.75,5406:110:2,1.00
Mytilus,platensis,-41.75,-60.25,5406:110:3,0.95
Mytilus,platensis,-41.75,-60.75,5406:110:4,1.00
Mytilus,platensis,-41.25,-61.25,5406:111:1,1.00
Mytilus,platensis,-41.25,-61.75,5406:111:2,1.00
Mytilus,platensis,-41.75,-61.25,5406:111:3,1.00
Mytilus,platensis,-41.75,-61.75,5406:111:4,1.00
Mytilus,platensis,-41.25,-62.25,5406:112:1,1.00
Mytilus,platensis,-41.25,-62.75,5406:112:2,1.00
Mytilus,platensis,-41.75,-62.25,5406:112:3,1.00
Mytilus,platensis,-41.75,-62.75,5406:112:4,1.00
Mytilus,platensis,-41.25,-63.25,5406:113:1,1.00
Mytilus,platensis,-41.75,-63.25,5406:113:3,1.00
Mytilus,platensis,-41.75,-63.75,5406:113:4,1.00
Mytilus,platensis,-42.25,-60.75,5406:120:2,0.92
Mytilus,platensis,-42.25,-61.25,5406:121:1,1.00
Mytilus,platensis,-42.25,-61.75,5406:121:2,1.00
Mytilus,platensis,-42.25,-62.25,5406:122:1,1.00
Mytilus,platensis,-42.25,-62.75,5406:122:2,1.00
Mytilus,platensis,-42.75,-62.25,5406:122:3,1.00
Mytilus,platensis,-42.25,-63.25,5406:123:1,1.00
Mytilus,platensis,-42.25,-63.75,5406:123:2,0.99
Mytilus,platensis,-42.75,-63.25,5406:123:3,0.92
Mytilus,platensis,-42.75,-63.75,5406:123:4,0.92
Mytilus,platensis,-42.25,-64.25,5406:124:1,0.99
Mytilus,platensis,-42.75,-64.25,5406:124:3,0.99
Mytilus,platensis,-42.75,-64.75,5406:124:4,1.00
Mytilus,platensis,-43.25,-62.25,5406:132:1,0.90
Mytilus,platensis,-43.25,-62.75,5406:132:2,0.92
