Mapping parameters for Lethrinus miniatus (Trumpet emperor)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  57 |  61 |  71 |  81 ,
Bounding Box (NSWE): ,27,-34,113,168

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,5,7,18,30
Temperature (°C),1,20.2,23.36,28.51,32.71
Salinity (psu),1,30.88,33.86,35.45,36.68
Primary Production (mgC·m-3·day-1) ,1,0.92,2.72,12.4,24.1
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,89.22,165.54,212.67,225.01
Distance to Land (km),0,0,16,170,685
 

Map data (HSPEC) for predicted occurrences (n = 1978): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Lethrinus,miniatus,3.25,113.25,1011:133:1,0.06
Lethrinus,miniatus,3.75,113.25,1011:133:3,0.12
Lethrinus,miniatus,3.75,113.75,1011:133:4,0.05
Lethrinus,miniatus,4.25,113.75,1011:143:2,0.07
Lethrinus,miniatus,4.75,113.75,1011:143:4,0.19
Lethrinus,miniatus,1.75,117.75,1011:217:4,0.14
Lethrinus,miniatus,2.25,117.75,1011:227:2,0.04
Lethrinus,miniatus,2.75,118.25,1011:228:3,0.12
Lethrinus,miniatus,4.25,118.25,1011:248:1,0.04
Lethrinus,miniatus,5.25,114.75,1011:354:2,0.09
Lethrinus,miniatus,5.75,115.25,1011:455:3,0.07
Lethrinus,miniatus,6.25,115.75,1011:465:2,0.10
Lethrinus,miniatus,6.75,117.25,1011:467:3,0.08
Lethrinus,miniatus,6.75,117.75,1011:467:4,0.11
Lethrinus,miniatus,7.25,116.75,1011:476:2,0.15
Lethrinus,miniatus,9.75,115.75,1011:495:4,0.05
Lethrinus,miniatus,6.25,124.25,1012:364:1,0.11
Lethrinus,miniatus,6.25,124.75,1012:364:2,0.09
Lethrinus,miniatus,7.75,122.75,1012:372:4,0.16
Lethrinus,miniatus,7.25,123.25,1012:373:1,0.12
Lethrinus,miniatus,7.75,123.25,1012:373:3,0.02
Lethrinus,miniatus,8.25,123.75,1012:383:2,0.12
Lethrinus,miniatus,8.25,124.25,1012:384:1,0.11
Lethrinus,miniatus,6.25,125.25,1012:465:1,0.07
Lethrinus,miniatus,6.25,125.75,1012:465:2,0.15
Lethrinus,miniatus,7.25,126.25,1012:476:1,0.16
Lethrinus,miniatus,8.25,137.75,1013:487:2,0.18
Lethrinus,miniatus,8.75,137.25,1013:487:3,0.17
Lethrinus,miniatus,8.75,137.75,1013:487:4,0.12
Lethrinus,miniatus,9.25,138.25,1013:498:1,0.03
Lethrinus,miniatus,9.75,138.25,1013:498:3,0.02
Lethrinus,miniatus,9.75,139.75,1013:499:4,0.03
Lethrinus,miniatus,7.25,143.75,1014:373:2,0.16
Lethrinus,miniatus,8.25,140.25,1014:380:1,0.15
Lethrinus,miniatus,8.25,144.75,1014:384:2,0.10
Lethrinus,miniatus,8.75,144.75,1014:384:4,0.03
Lethrinus,miniatus,6.75,149.25,1014:469:3,0.03
Lethrinus,miniatus,7.75,145.75,1014:475:4,0.07
Lethrinus,miniatus,7.25,146.25,1014:476:1,0.11
Lethrinus,miniatus,7.75,146.25,1014:476:3,0.07
Lethrinus,miniatus,7.75,147.75,1014:477:4,0.10
Lethrinus,miniatus,7.25,149.25,1014:479:1,0.06
Lethrinus,miniatus,7.75,149.25,1014:479:3,0.08
Lethrinus,miniatus,8.25,145.25,1014:485:1,0.07
Lethrinus,miniatus,8.25,145.75,1014:485:2,0.05
Lethrinus,miniatus,8.25,147.25,1014:487:1,0.05
Lethrinus,miniatus,8.25,147.75,1014:487:2,0.13
Lethrinus,miniatus,8.25,149.25,1014:489:1,0.02
Lethrinus,miniatus,8.75,149.75,1014:489:4,0.17
Lethrinus,miniatus,9.25,148.25,1014:498:1,0.12
Lethrinus,miniatus,7.25,151.75,1015:371:2,0.10
Lethrinus,miniatus,7.75,151.75,1015:371:4,0.08
Lethrinus,miniatus,7.25,152.25,1015:372:1,0.02
Lethrinus,miniatus,8.75,150.25,1015:380:3,0.11
Lethrinus,miniatus,6.75,157.75,1015:467:4,0.14
Lethrinus,miniatus,7.75,155.25,1015:475:3,0.03
Lethrinus,miniatus,7.25,157.75,1015:477:2,0.11
Lethrinus,miniatus,15.75,113.75,1111:353:4,0.11
Lethrinus,miniatus,10.25,122.75,1112:102:2,0.06
Lethrinus,miniatus,10.25,123.25,1112:103:1,0.05
Lethrinus,miniatus,10.25,123.75,1112:103:2,0.18
Lethrinus,miniatus,13.75,124.75,1112:134:4,0.19
Lethrinus,miniatus,14.25,120.75,1112:140:2,0.19
Lethrinus,miniatus,14.75,120.25,1112:140:3,0.16
Lethrinus,miniatus,14.25,121.75,1112:141:2,0.02
Lethrinus,miniatus,10.25,126.25,1112:206:1,0.08
Lethrinus,miniatus,10.75,126.25,1112:206:3,0.04
Lethrinus,miniatus,15.25,120.25,1112:350:1,0.11
Lethrinus,miniatus,15.25,121.25,1112:351:1,0.10
Lethrinus,miniatus,10.25,139.75,1113:209:2,0.04
Lethrinus,miniatus,15.25,145.75,1114:455:2,0.08
Lethrinus,miniatus,16.25,145.75,1114:465:2,0.04
Lethrinus,miniatus,17.75,145.75,1114:475:4,0.07
Lethrinus,miniatus,18.25,145.75,1114:485:2,0.09
Lethrinus,miniatus,18.75,145.75,1114:485:4,0.10
Lethrinus,miniatus,19.75,145.25,1114:495:3,0.12
Lethrinus,miniatus,20.75,113.25,1211:103:3,0.07
Lethrinus,miniatus,21.25,114.25,1211:114:1,0.08
Lethrinus,miniatus,22.25,118.75,1211:228:2,0.08
