Mapping parameters for Pteria penguin (penguin wing oyster)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Computer-generated,
Map Option: In FAO
FAOAreas: 51 |  57 |  61 |  71 |  77,
Bounding Box (NSWE): ,,,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Pteria,penguin,-21.25,-159.75,5215:219:2,0.09
Pteria,penguin,1.25,-78.75,7007:218:2,0.09
Pteria,penguin,3.25,-77.25,7007:237:1,0.14
Pteria,penguin,4.75,-77.25,7007:247:3,0.11
Pteria,penguin,27.25,-114.25,7211:374:1,0.14
Pteria,penguin,27.25,-114.75,7211:374:2,0.14
Pteria,penguin,27.75,-114.25,7211:374:3,0.14
Pteria,penguin,27.75,-114.75,7211:374:4,0.14
Pteria,penguin,28.25,-114.25,7211:384:1,0.08
Pteria,penguin,28.25,-114.75,7211:384:2,0.01
Pteria,penguin,28.75,-114.25,7211:384:3,0.08
Pteria,penguin,28.75,-114.75,7211:384:4,0.08
Pteria,penguin,27.75,-115.25,7211:475:3,0.12
Pteria,penguin,28.25,-115.25,7211:485:1,0.06
Pteria,penguin,28.25,-115.75,7211:485:2,0.06
Pteria,penguin,28.75,-118.25,7211:488:3,0.07
Pteria,penguin,29.25,-115.25,7211:495:1,0.02
Pteria,penguin,29.75,-115.25,7211:495:3,0.02
Pteria,penguin,29.75,-115.75,7211:495:4,0.01
Pteria,penguin,31.25,-114.75,7311:114:2,0.18
Pteria,penguin,30.25,-115.75,7311:205:2,0.19
Pteria,penguin,30.75,-115.75,7311:205:4,0.12
Pteria,penguin,8.25,76.75,1007:486:2,0.33
Pteria,penguin,8.25,77.75,1007:487:2,0.23
Pteria,penguin,0.25,103.75,1010:103:2,0.26
Pteria,penguin,0.75,103.25,1010:103:3,0.36
Pteria,penguin,1.25,102.75,1010:112:2,0.36
Pteria,penguin,2.75,101.75,1010:121:4,0.35
Pteria,penguin,2.25,102.25,1010:122:1,0.35
Pteria,penguin,3.25,100.75,1010:130:2,0.24
Pteria,penguin,3.75,100.75,1010:130:4,0.21
Pteria,penguin,4.25,100.25,1010:140:1,0.38
Pteria,penguin,4.25,100.75,1010:140:2,0.26
Pteria,penguin,4.75,100.25,1010:140:3,0.29
Pteria,penguin,4.75,100.75,1010:140:4,0.37
Pteria,penguin,0.75,108.75,1010:208:4,0.24
Pteria,penguin,1.75,108.75,1010:218:4,0.32
Pteria,penguin,5.25,100.25,1010:350:1,0.39
Pteria,penguin,1.75,110.75,1011:110:4,0.25
Pteria,penguin,2.75,111.25,1011:121:3,0.39
Pteria,penguin,2.75,112.25,1011:122:3,0.24
Pteria,penguin,7.25,134.75,1013:374:2,0.38
Pteria,penguin,9.25,138.25,1013:498:1,0.38
Pteria,penguin,9.75,138.25,1013:498:3,0.31
Pteria,penguin,9.75,139.75,1013:499:4,0.32
Pteria,penguin,9.75,160.75,1016:390:4,0.35
Pteria,penguin,9.75,161.25,1016:391:3,0.27
Pteria,penguin,9.75,169.25,1016:499:3,0.35
Pteria,penguin,9.75,170.25,1017:390:3,0.34
Pteria,penguin,16.75,39.75,1103:469:4,0.31
Pteria,penguin,11.75,42.25,1104:112:3,0.36
Pteria,penguin,12.75,42.75,1104:122:4,0.39
Pteria,penguin,12.75,43.25,1104:123:3,0.26
Pteria,penguin,12.75,43.75,1104:123:4,0.30
Pteria,penguin,13.75,41.75,1104:131:4,0.35
