Mapping parameters for Dentex gibbosus (Pink dentex)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  27 |  34 |  37 |  47 ,
Bounding Box (NSWE): ,46,-17,-23,37

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,20,42,115,220
Temperature (°C),1,11.92,19.54,27.85,32.05
Salinity (psu),1,17.55,27.97,38.4,39.25
Primary Production (mgC·m-3·day-1) ,1,0.08,0.65,51.42,139.39
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,8.45,72.56,240.45,329.29
Distance to Land (km),0,1,12,165,687
 

Map data (HSPEC) for predicted occurrences (n = 1240): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Dentex,gibbosus,5.75,4.25,1000:354:3,0.06
Dentex,gibbosus,38.25,9.75,1300:489:2,0.12
Dentex,gibbosus,33.75,13.25,1301:133:3,0.04
Dentex,gibbosus,31.75,15.25,1301:215:3,0.05
Dentex,gibbosus,31.75,17.25,1301:217:3,0.05
Dentex,gibbosus,34.75,15.75,1301:245:4,0.07
Dentex,gibbosus,36.25,12.25,1301:362:1,0.07
Dentex,gibbosus,36.75,13.75,1301:363:4,0.07
Dentex,gibbosus,35.25,15.75,1301:455:2,0.17
Dentex,gibbosus,34.75,23.75,1302:143:4,0.16
Dentex,gibbosus,35.25,27.25,1302:457:1,0.15
Dentex,gibbosus,35.75,27.25,1302:457:3,0.13
Dentex,gibbosus,35.75,27.75,1302:457:4,0.06
Dentex,gibbosus,36.75,26.75,1302:466:4,0.17
Dentex,gibbosus,36.25,27.25,1302:467:1,0.11
Dentex,gibbosus,36.25,27.75,1302:467:2,0.06
Dentex,gibbosus,36.75,27.25,1302:467:3,0.07
Dentex,gibbosus,36.75,27.75,1302:467:4,0.03
Dentex,gibbosus,36.25,28.25,1302:468:1,0.02
Dentex,gibbosus,36.75,28.25,1302:468:3,0.02
Dentex,gibbosus,36.75,28.75,1302:468:4,0.04
Dentex,gibbosus,36.25,29.25,1302:469:1,0.03
Dentex,gibbosus,36.25,29.75,1302:469:2,0.02
Dentex,gibbosus,37.25,27.25,1302:477:1,0.16
Dentex,gibbosus,32.25,32.25,1303:122:1,0.14
Dentex,gibbosus,34.75,32.25,1303:142:3,0.03
Dentex,gibbosus,34.75,32.75,1303:142:4,0.03
Dentex,gibbosus,34.75,33.25,1303:143:3,0.05
Dentex,gibbosus,34.75,33.75,1303:143:4,0.04
Dentex,gibbosus,34.75,34.25,1303:144:3,0.07
Dentex,gibbosus,34.75,35.75,1303:245:4,0.15
Dentex,gibbosus,35.25,33.25,1303:353:1,0.04
Dentex,gibbosus,35.25,33.75,1303:353:2,0.04
Dentex,gibbosus,35.25,34.25,1303:354:1,0.04
Dentex,gibbosus,35.75,34.25,1303:354:3,0.05
Dentex,gibbosus,35.75,34.75,1303:354:4,0.07
Dentex,gibbosus,36.25,30.25,1303:360:1,0.01
Dentex,gibbosus,36.25,30.75,1303:360:2,0.02
Dentex,gibbosus,36.75,30.75,1303:360:4,0.05
Dentex,gibbosus,36.75,31.25,1303:361:3,0.04
Dentex,gibbosus,36.25,32.25,1303:362:1,0.03
Dentex,gibbosus,36.25,32.75,1303:362:2,0.13
Dentex,gibbosus,36.25,33.25,1303:363:1,0.13
Dentex,gibbosus,36.25,33.75,1303:363:2,0.07
